point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.604,-2.599,2.721
1_1_1_1,1,1,1,1,1,peak,-11.604,-2.599,2.721
1_1_1_1,1,1,1,1,1,net,0.0,0.916,1.114
1_1_1_1,1,1,1,1,1,bounce,4.767,2.556,0.038
1_1_1_1,1,1,1,1,2,hit,11.725,4.897,1.386
1_1_1_1,1,1,1,1,2,peak,4.428,2.22,1.76
1_1_1_1,1,1,1,1,2,net,0.0,0.594,1.597
1_1_1_1,1,1,1,1,2,bounce,-9.174,-2.754,0.029
1_1_1_1,1,1,1,1,3,hit,-12.755,-4.094,0.808
1_1_1_1,1,1,1,1,3,peak,-1.665,-1.228,2.281
1_1_1_1,1,1,1,1,3,net,0.0,-0.76,2.24
1_1_1_1,1,1,1,1,3,bounce,9.658,2.083,0.037
1_1_1_1,1,1,1,1,4,hit,12.98,3.027,1.322
1_1_1_1,1,1,1,1,4,peak,4.557,0.793,1.8
1_1_1_1,1,1,1,1,4,net,0.0,-0.511,1.631
1_1_1_1,1,1,1,1,4,bounce,-9.349,-3.429,0.03
1_1_1_1,1,1,1,1,5,hit,-13.249,-4.713,0.985
1_1_1_1,1,1,1,1,5,peak,-1.371,-4.501,2.554
1_1_1_1,1,1,1,1,5,net,0.0,-4.491,2.529
1_1_1_1,1,1,1,1,5,bounce,11.246,-4.618,0.031
1_1_1_1,1,1,1,1,5,last,16.709,-4.446,1.726
1_1_2_1,1,1,2,1,1,hit,-11.626,3.314,2.742
1_1_2_1,1,1,2,1,1,peak,-11.626,3.314,2.742
1_1_2_1,1,1,2,1,1,net,0.0,-0.39,1.196
1_1_2_1,1,1,2,1,1,bounce,5.318,-1.917,0.034
1_1_2_1,1,1,2,1,2,hit,13.415,-4.242,1.248
1_1_2_1,1,1,2,1,2,peak,2.624,-1.277,2.172
1_1_2_1,1,1,2,1,2,net,0.0,-0.668,2.105
1_1_2_1,1,1,2,1,3,hit,-2.02,-0.234,1.959
1_1_2_1,1,1,2,1,3,net,0.0,0.212,1.568
1_1_2_1,1,1,2,1,3,bounce,5.574,1.469,0.042
1_1_2_1,1,1,2,1,4,hit,7.188,1.773,0.782
1_1_2_1,1,1,2,1,4,net,0.0,-0.736,2.348
1_1_2_1,1,1,2,1,5,hit,-1.49,-1.303,2.438
1_1_2_1,1,1,2,1,5,net,0.0,-1.875,1.426
1_1_2_1,1,1,2,1,5,bounce,1.879,-2.593,0.025
1_1_2_1,1,1,2,1,5,peak,8.503,-5.297,3.848
1_1_2_1,1,1,2,1,6,hit,13.268,-7.316,1.467
1_1_2_1,1,1,2,1,6,peak,4.133,-3.825,2.211
1_1_2_1,1,1,2,1,6,net,0.0,-2.37,2.02
1_1_2_1,1,1,2,1,6,bounce,-8.87,0.484,0.033
1_1_2_1,1,1,2,1,7,hit,-13.104,1.85,1.344
1_1_2_1,1,1,2,1,7,peak,-2.245,-0.763,2.59
1_1_2_1,1,1,2,1,7,net,0.0,-1.328,2.526
1_1_2_1,1,1,2,1,7,bounce,11.139,-4.312,0.031
1_1_2_1,1,1,2,1,8,hit,14.445,-5.224,1.286
1_1_2_1,1,1,2,1,8,peak,5.351,-5.296,1.999
1_1_2_1,1,1,2,1,8,net,0.0,-5.586,1.681
1_1_2_1,1,1,2,1,8,bounce,-7.199,-6.255,0.03
1_1_2_1,1,1,2,1,8,peak,-13.19,-6.984,1.4
1_1_2_1,1,1,2,1,8,last,-18.096,-7.581,0.455
1_1_3_1,1,1,3,1,1,hit,-11.556,-2.434,2.632
1_1_3_1,1,1,3,1,1,peak,-11.556,-2.434,2.632
1_1_3_1,1,1,3,1,1,net,0.0,-0.811,1.311
1_1_3_1,1,1,3,1,1,bounce,6.303,0.18,0.037
1_1_3_1,1,1,3,1,1,last,15.536,1.705,1.182
1_1_4_1,1,1,4,1,1,hit,-11.394,3.288,2.716
1_1_4_1,1,1,4,1,1,peak,-11.394,3.288,2.716
1_1_4_1,1,1,4,1,1,net,0.0,-2.18,1.145
1_1_4_1,1,1,4,1,1,bounce,5.095,-4.56,0.03
1_1_4_1,1,1,4,1,1,last,16.214,-9.942,0.828
1_1_4_2,1,1,4,2,1,hit,-11.725,3.505,2.776
1_1_4_2,1,1,4,2,1,peak,-11.725,3.505,2.776
1_1_4_2,1,1,4,2,1,net,0.0,-0.857,1.164
1_1_4_2,1,1,4,2,1,bounce,3.77,-2.009,0.034
1_1_4_2,1,1,4,2,2,hit,10.949,-4.58,1.601
1_1_4_2,1,1,4,2,2,peak,7.744,-3.271,1.672
1_1_4_2,1,1,4,2,2,net,0.0,-0.342,1.182
