point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.334,-0.707,2.866
1_1_1_1,1,1,1,1,1,peak,-11.334,-0.707,2.866
1_1_1_1,1,1,1,1,1,net,0.0,0.218,0.987
1_1_1_1,1,1,1,1,1,bounce,4.388,0.637,0.035
1_1_1_1,1,1,1,1,2,hit,13.396,1.656,1.439
1_1_1_1,1,1,1,1,2,net,0.0,1.17,2.828
1_1_1_1,1,1,1,1,2,peak,-0.078,1.166,2.828
1_1_1_1,1,1,1,1,2,bounce,-12.885,0.145,0.032
1_1_1_1,1,1,1,1,2,last,-19.774,-0.188,1.338
1_1_2_1,1,1,2,1,1,hit,-11.287,0.744,2.858
1_1_2_1,1,1,2,1,1,peak,-11.287,0.744,2.858
1_1_2_1,1,1,2,1,1,net,0.0,-2.423,0.873
1_1_2_1,1,1,2,1,1,bounce,-0.319,-2.661,0.036
1_1_2_1,1,1,2,1,1,last,-1.324,-3.087,0.054
1_1_2_2,1,1,2,2,1,hit,-11.306,0.699,2.844
1_1_2_2,1,1,2,2,1,peak,-11.306,0.699,2.844
1_1_2_2,1,1,2,2,1,net,0.0,-0.448,1.019
1_1_2_2,1,1,2,2,1,bounce,4.468,-0.849,0.035
1_1_2_2,1,1,2,2,2,hit,12.954,-1.453,1.399
1_1_2_2,1,1,2,2,2,peak,3.465,0.172,2.185
1_1_2_2,1,1,2,2,2,net,0.0,0.806,2.058
1_1_2_2,1,1,2,2,2,bounce,-9.804,2.723,0.032
1_1_2_2,1,1,2,2,3,hit,-12.551,3.238,1.036
1_1_2_2,1,1,2,2,3,peak,-1.475,0.753,2.106
1_1_2_2,1,1,2,2,3,net,0.0,0.431,2.082
1_1_2_2,1,1,2,2,3,bounce,10.952,-1.851,0.031
1_1_2_2,1,1,2,2,4,hit,14.849,-2.622,1.074
1_1_2_2,1,1,2,2,4,peak,3.83,-1.008,2.081
1_1_2_2,1,1,2,2,4,net,0.0,-0.431,1.935
1_1_2_2,1,1,2,2,4,bounce,-9.871,1.137,0.032
1_1_2_2,1,1,2,2,5,hit,-13.874,1.749,1.248
1_1_2_2,1,1,2,2,5,peak,-5.642,1.702,1.662
1_1_2_2,1,1,2,2,5,net,0.0,1.741,1.405
1_1_2_2,1,1,2,2,5,bounce,7.534,1.933,0.033
1_1_2_2,1,1,2,2,5,peak,12.33,2.049,0.943
1_1_2_2,1,1,2,2,6,hit,14.055,2.12,0.809
1_1_2_2,1,1,2,2,6,peak,3.087,0.556,1.785
1_1_2_2,1,1,2,2,6,net,0.0,0.102,1.693
1_1_2_2,1,1,2,2,6,bounce,-9.726,-1.372,0.031
1_1_2_2,1,1,2,2,7,hit,-13.839,-1.979,1.066
1_1_2_2,1,1,2,2,7,peak,-5.142,-0.755,1.505
1_1_2_2,1,1,2,2,7,net,0.0,-0.029,1.313
1_1_2_2,1,1,2,2,7,bounce,8.278,1.175,0.033
1_1_2_2,1,1,2,2,7,peak,13.469,2.052,0.831
1_1_2_2,1,1,2,2,8,hit,13.772,2.105,0.828
1_1_2_2,1,1,2,2,8,peak,5.804,0.195,1.369
1_1_2_2,1,1,2,2,8,net,0.0,-1.198,1.025
1_1_2_2,1,1,2,2,8,bounce,-5.315,-2.479,0.032
1_1_2_2,1,1,2,2,8,peak,-10.909,-3.917,0.975
1_1_2_2,1,1,2,2,9,hit,-13.248,-4.518,0.788
1_1_2_2,1,1,2,2,9,peak,-4.931,-3.951,1.284
1_1_2_2,1,1,2,2,9,net,0.0,-3.564,1.068
1_1_2_2,1,1,2,2,9,bounce,6.386,-3.025,0.031
1_1_2_2,1,1,2,2,9,peak,11.432,-2.465,0.833
1_1_2_2,1,1,2,2,10,hit,13.838,-2.189,0.624
1_1_2_2,1,1,2,2,10,peak,3.498,-0.329,1.503
1_1_2_2,1,1,2,2,10,net,0.0,0.32,1.381
1_1_2_2,1,1,2,2,10,bounce,-8.071,1.891,0.032
1_1_2_2,1,1,2,2,10,peak,-12.743,2.814,0.838
1_1_2_2,1,1,2,2,11,hit,-12.747,2.815,0.838
1_1_2_2,1,1,2,2,11,peak,-4.459,0.619,1.865
1_1_2_2,1,1,2,2,11,net,0.0,-0.567,1.423
1_1_2_2,1,1,2,2,11,bounce,4.071,-1.667,0.035
1_1_2_2,1,1,2,2,11,peak,5.809,-2.153,0.732
1_1_2_2,1,1,2,2,12,hit,6.725,-2.421,0.505
