point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,11.428,0.796,2.965
1_1_1_1,1,1,1,1,1,peak,11.428,0.796,2.965
1_1_1_1,1,1,1,1,1,net,0.0,-0.449,1.321
1_1_1_1,1,1,1,1,1,bounce,-6.871,-1.25,0.035
1_1_1_1,1,1,1,1,1,last,-12.13,-1.883,0.872
1_1_1_2,1,1,1,2,1,hit,11.619,0.476,2.948
1_1_1_2,1,1,1,2,1,peak,11.619,0.476,2.948
1_1_1_2,1,1,1,2,1,net,0.0,-0.084,1.373
1_1_1_2,1,1,1,2,1,bounce,-5.412,-0.753,0.037
1_1_1_2,1,1,1,2,2,hit,-13.972,-2.18,1.607
1_1_1_2,1,1,1,2,2,peak,-10.612,-2.215,1.698
1_1_1_2,1,1,1,2,2,peak,-3.346,-2.225,1.209
1_1_1_2,1,1,1,2,2,bounce,-0.03,-2.15,0.031
1_1_1_2,1,1,1,2,2,peak,-0.231,-2.07,0.442
1_1_1_2,1,1,1,2,2,last,-0.422,-1.995,0.054
1_1_2_1,1,1,2,1,1,hit,11.494,-1.396,2.994
1_1_2_1,1,1,2,1,1,peak,11.494,-1.396,2.994
1_1_2_1,1,1,2,1,1,net,0.0,-0.288,1.266
1_1_2_1,1,1,2,1,1,bounce,-6.367,0.286,0.036
1_1_2_1,1,1,2,1,1,last,-16.432,1.142,1.209
1_1_3_1,1,1,3,1,1,hit,11.441,0.751,2.962
1_1_3_1,1,1,3,1,1,peak,11.441,0.751,2.962
1_1_3_1,1,1,3,1,1,net,0.0,0.105,1.254
1_1_3_1,1,1,3,1,1,bounce,-6.832,-0.367,0.036
1_1_3_1,1,1,3,1,1,last,-16.09,-1.124,1.025
1_1_3_2,1,1,3,2,1,hit,11.561,0.604,2.971
1_1_3_2,1,1,3,2,1,peak,11.561,0.604,2.971
1_1_3_2,1,1,3,2,1,net,0.0,-1.575,1.322
1_1_3_2,1,1,3,2,1,bounce,-5.264,-2.962,0.033
1_1_3_2,1,1,3,2,2,hit,-10.439,-4.376,1.332
1_1_3_2,1,1,3,2,2,peak,-1.938,-3.001,2.269
1_1_3_2,1,1,3,2,2,net,0.0,-2.704,2.213
1_1_3_2,1,1,3,2,2,bounce,9.543,-1.35,0.035
1_1_3_2,1,1,3,2,3,hit,12.27,-0.913,1.214
1_1_3_2,1,1,3,2,3,peak,4.582,0.523,1.642
1_1_3_2,1,1,3,2,3,net,0.0,1.352,1.454
1_1_3_2,1,1,3,2,3,bounce,-7.93,2.756,0.031
1_1_3_2,1,1,3,2,4,hit,-12.379,3.516,0.923
1_1_3_2,1,1,3,2,4,peak,-6.748,1.794,1.188
1_1_3_2,1,1,3,2,4,peak,-0.002,-0.26,0.734
1_1_3_2,1,1,3,2,4,bounce,-0.436,-0.801,0.034
1_1_3_2,1,1,3,2,4,peak,-0.809,-1.079,0.544
1_1_3_2,1,1,3,2,4,last,-1.164,-1.343,0.064
1_1_4_1,1,1,4,1,1,hit,11.497,-1.365,2.928
1_1_4_1,1,1,4,1,1,peak,11.497,-1.365,2.928
1_1_4_1,1,1,4,1,1,net,0.0,1.837,1.065
1_1_4_1,1,1,4,1,1,bounce,-4.973,3.225,0.031
1_1_4_1,1,1,4,1,2,hit,-11.689,5.117,1.09
1_1_4_1,1,1,4,1,2,peak,-2.159,2.078,2.185
1_1_4_1,1,1,4,1,2,net,0.0,1.398,2.119
1_1_4_1,1,1,4,1,2,bounce,9.544,-1.56,0.035
1_1_4_1,1,1,4,1,3,hit,11.174,-2.11,0.827
