point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_3_6_1,1,3,6,1,1,hit,-11.596,1.613,2.659
1_3_6_1,1,3,6,1,1,peak,-11.596,1.613,2.659
1_3_6_1,1,3,6,1,1,net,0.0,-1.485,1.053
1_3_6_1,1,3,6,1,1,bounce,4.414,-2.497,0.03
1_3_6_1,1,3,6,1,2,hit,12.144,-4.401,1.374
1_3_6_1,1,3,6,1,2,peak,3.162,-0.444,2.852
1_3_6_1,1,3,6,1,2,net,0.0,0.975,2.618
1_3_6_1,1,3,6,1,2,bounce,-6.964,4.157,0.035
1_3_6_1,1,3,6,1,2,peak,-10.423,5.89,1.48
1_3_6_1,1,3,6,1,3,hit,-11.275,6.328,1.381
1_3_6_1,1,3,6,1,3,peak,-3.626,1.729,2.296
1_3_6_1,1,3,6,1,3,net,0.0,-0.352,2.054
1_3_6_1,1,3,6,1,3,bounce,6.982,-4.113,0.026
1_3_6_1,1,3,6,1,3,peak,11.303,-6.472,1.409
1_3_6_1,1,3,6,1,4,hit,11.358,-6.501,1.409
1_3_6_1,1,3,6,1,4,peak,5.405,-3.192,1.673
1_3_6_1,1,3,6,1,4,net,0.0,-0.218,1.395
1_3_6_1,1,3,6,1,4,bounce,-6.751,3.409,0.039
1_3_6_1,1,3,6,1,4,peak,-10.428,5.448,0.854
1_3_6_1,1,3,6,1,5,hit,-10.936,5.726,0.836
1_3_6_1,1,3,6,1,5,peak,-0.765,0.752,1.94
1_3_6_1,1,3,6,1,5,net,0.0,0.386,1.933
1_3_6_1,1,3,6,1,5,bounce,10.771,-4.625,0.029
1_3_6_1,1,3,6,1,6,hit,13.235,-5.805,0.964
1_3_6_1,1,3,6,1,6,peak,1.417,-2.185,6.08
1_3_6_1,1,3,6,1,6,net,0.0,-1.72,5.977
1_3_6_1,1,3,6,1,6,bounce,-8.075,1.077,0.037
1_3_6_1,1,3,6,1,7,hit,-9.482,1.651,1.76
1_3_6_1,1,3,6,1,7,net,0.0,3.062,1.324
1_3_6_1,1,3,6,1,8,hit,4.388,3.697,0.844
1_3_6_1,1,3,6,1,8,net,0.0,3.469,4.605
1_3_6_1,1,3,6,1,8,peak,-0.645,3.424,4.685
1_3_6_1,1,3,6,1,8,bounce,-5.121,3.031,0.032
1_3_6_1,1,3,6,1,8,peak,-5.54,3.038,1.974
1_3_6_1,1,3,6,1,9,hit,-5.695,3.056,1.63
1_3_6_1,1,3,6,1,9,peak,-4.59,3.188,1.637
1_3_6_1,1,3,6,1,9,net,0.0,3.688,1.512
1_3_6_1,1,3,6,1,9,last,5.118,4.183,1.058
1_3_7_1,1,3,7,1,1,hit,-11.591,-0.99,2.687
1_3_7_1,1,3,7,1,1,peak,-11.591,-0.99,2.687
1_3_7_1,1,3,7,1,1,net,0.0,1.949,1.01
1_3_7_1,1,3,7,1,1,bounce,4.214,3.202,0.038
1_3_7_1,1,3,7,1,2,hit,11.579,5.37,1.278
1_3_7_1,1,3,7,1,2,peak,3.957,3.191,1.967
1_3_7_1,1,3,7,1,2,net,0.0,2.102,1.738
1_3_7_1,1,3,7,1,3,hit,-3.597,1.139,1.081
1_3_7_1,1,3,7,1,3,net,0.0,1.38,1.347
1_3_7_1,1,3,7,1,3,peak,0.19,1.392,1.348
1_3_7_1,1,3,7,1,3,bounce,7.886,1.79,0.041
1_3_7_1,1,3,7,1,3,peak,10.175,1.949,0.761
1_3_7_1,1,3,7,1,4,hit,11.197,2.015,0.608
1_3_7_1,1,3,7,1,4,peak,2.196,2.983,1.314
1_3_7_1,1,3,7,1,4,net,0.0,3.22,1.259
1_3_7_1,1,3,7,1,4,bounce,-7.399,4.022,0.034
1_3_7_1,1,3,7,1,4,peak,-9.463,4.286,0.471
1_3_7_1,1,3,7,1,5,hit,-9.829,4.335,0.453
1_3_7_1,1,3,7,1,5,net,0.0,2.749,1.878
1_3_7_1,1,3,7,1,5,peak,0.997,2.583,1.892
1_3_7_1,1,3,7,1,5,bounce,11.795,0.767,0.036
1_3_7_1,1,3,7,1,6,hit,12.957,0.565,0.578
1_3_7_1,1,3,7,1,6,net,0.0,2.199,5.666
1_3_7_1,1,3,7,1,6,peak,-0.345,2.234,5.671
1_3_7_1,1,3,7,1,6,bounce,-10.685,3.116,0.038
1_3_7_1,1,3,7,1,7,hit,-12.107,3.091,1.906
1_3_7_1,1,3,7,1,7,peak,-5.3,3.567,2.304
1_3_7_1,1,3,7,1,7,net,0.0,3.803,2.023
1_3_7_1,1,3,7,1,7,bounce,8.945,3.895,0.036
1_3_7_1,1,3,7,1,8,hit,13.266,4.139,1.256
1_3_7_1,1,3,7,1,8,peak,5.016,4.195,1.875
1_3_7_1,1,3,7,1,8,net,0.0,4.265,1.592
1_3_7_1,1,3,7,1,8,bounce,-7.07,4.424,0.035
1_3_7_1,1,3,7,1,8,peak,-11.942,4.401,1.133
1_3_7_1,1,3,7,1,9,hit,-11.966,4.402,1.133
1_3_7_1,1,3,7,1,9,peak,-6.509,3.654,1.367
1_3_7_1,1,3,7,1,9,net,0.0,2.805,0.989
1_3_7_1,1,3,7,1,9,peak,4.705,2.068,1.902
1_3_7_1,1,3,7,1,9,bounce,10.796,1.149,0.037
1_3_7_1,1,3,7,1,10,hit,13.456,0.711,0.903
1_3_7_1,1,3,7,1,10,peak,4.606,0.795,1.783
1_3_7_1,1,3,7,1,10,net,0.0,0.779,1.488
1_3_7_1,1,3,7,1,11,hit,-1.869,0.762,1.18
1_3_7_1,1,3,7,1,11,net,0.0,0.083,1.027
1_3_7_1,1,3,7,1,11,bounce,4.623,-1.63,0.038
1_3_7_1,1,3,7,1,12,hit,5.403,-1.949,0.409
1_3_7_1,1,3,7,1,12,net,0.0,-3.681,2.528
1_3_7_1,1,3,7,1,12,peak,-2.227,-4.505,2.768
1_3_7_1,1,3,7,1,12,bounce,-8.674,-7.38,0.026
1_3_7_1,1,3,7,1,12,peak,-11.419,-8.795,1.688
1_3_7_1,1,3,7,1,12,last,-13.773,-10.01,0.433
1_3_8_1,1,3,8,1,1,hit,-11.639,1.047,2.734
1_3_8_1,1,3,8,1,1,peak,-11.639,1.047,2.734
1_3_8_1,1,3,8,1,1,net,0.0,-1.978,1.091
1_3_8_1,1,3,8,1,1,bounce,4.524,-2.934,0.03
1_3_8_1,1,3,8,1,2,hit,12.352,-4.714,1.253
1_3_8_1,1,3,8,1,2,peak,5.991,-3.578,1.855
1_3_8_1,1,3,8,1,2,net,0.0,-2.512,1.174
1_3_8_1,1,3,8,1,3,hit,-2.595,-2.062,0.385
1_3_8_1,1,3,8,1,3,net,0.0,-2.439,1.59
1_3_8_1,1,3,8,1,3,peak,0.79,-2.55,1.663
1_3_8_1,1,3,8,1,3,bounce,4.461,-3.037,0.03
1_3_8_1,1,3,8,1,3,peak,5.012,-3.076,0.911
1_3_8_1,1,3,8,1,4,hit,5.16,-3.088,0.847
1_3_8_1,1,3,8,1,4,peak,1.351,-1.704,1.056
1_3_8_1,1,3,8,1,4,net,0.0,-1.209,1.027
1_3_8_1,1,3,8,1,5,hit,-5.241,0.74,0.301
1_3_8_1,1,3,8,1,5,peak,-4.145,4.238,4.37
1_3_8_1,1,3,8,1,5,bounce,-2.939,7.832,0.022
1_3_8_1,1,3,8,1,5,peak,-2.279,9.386,2.634
1_3_8_1,1,3,8,1,5,last,-2.013,10.014,2.198
1_3_9_1,1,3,9,1,1,hit,-11.542,-0.598,2.633
1_3_9_1,1,3,9,1,1,peak,-11.542,-0.598,2.633
1_3_9_1,1,3,9,1,1,net,0.0,1.948,1.292
1_3_9_1,1,3,9,1,1,bounce,6.117,3.6,0.039
1_3_9_1,1,3,9,1,2,hit,11.61,5.141,1.073
1_3_9_1,1,3,9,1,2,peak,3.521,4.343,1.63
1_3_9_1,1,3,9,1,2,net,0.0,3.994,1.501
1_3_9_1,1,3,9,1,2,bounce,-7.997,3.235,0.034
1_3_9_1,1,3,9,1,3,hit,-11.556,2.71,0.962
1_3_9_1,1,3,9,1,3,peak,-0.722,3.161,2.465
1_3_9_1,1,3,9,1,3,net,0.0,3.198,2.457
1_3_9_1,1,3,9,1,3,bounce,11.21,3.868,0.041
1_3_9_1,1,3,9,1,4,hit,14.582,4.034,1.467
1_3_9_1,1,3,9,1,4,peak,7.051,4.163,2.01
1_3_9_1,1,3,9,1,4,net,0.0,4.469,1.415
1_3_9_1,1,3,9,1,4,bounce,-5.36,4.874,0.023
1_3_9_1,1,3,9,1,4,peak,-10.17,5.077,1.281
1_3_9_1,1,3,9,1,5,hit,-11.558,5.156,1.16
1_3_9_1,1,3,9,1,5,peak,-3.543,4.135,1.952
1_3_9_1,1,3,9,1,5,net,0.0,3.74,1.768
1_3_9_1,1,3,9,1,5,bounce,7.335,3.068,0.042
1_3_9_1,1,3,9,1,5,peak,12.271,2.608,1.262
1_3_9_1,1,3,9,1,6,hit,13.12,2.53,1.223
1_3_9_1,1,3,9,1,6,peak,6.243,2.614,1.727
1_3_9_1,1,3,9,1,6,net,0.0,2.792,1.207
1_3_9_1,1,3,9,1,6,bounce,-4.625,2.987,0.033
