point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
2_7_6_1,2,7,6,1,1,hit,-11.303,0.867,2.678
2_7_6_1,2,7,6,1,1,peak,-11.303,0.867,2.678
2_7_6_1,2,7,6,1,1,bounce,-0.232,0.499,0.043
2_7_6_1,2,7,6,1,1,last,-1.644,0.464,0.405
2_7_6_2,2,7,6,2,1,hit,-11.361,1.205,2.644
2_7_6_2,2,7,6,2,1,peak,-11.361,1.205,2.644
2_7_6_2,2,7,6,2,1,net,0.0,-0.976,1.395
2_7_6_2,2,7,6,2,1,bounce,6.446,-1.819,0.035
2_7_6_2,2,7,6,2,2,hit,11.669,-2.523,1.222
2_7_6_2,2,7,6,2,2,peak,5.509,-2.994,1.507
2_7_6_2,2,7,6,2,2,net,0.0,-3.532,1.245
2_7_6_2,2,7,6,2,2,last,-1.084,-3.651,1.129
2_7_7_1,2,7,7,1,1,hit,-11.369,-0.773,2.707
2_7_7_1,2,7,7,1,1,peak,-11.369,-0.773,2.707
2_7_7_1,2,7,7,1,1,net,0.0,-0.071,1.016
2_7_7_1,2,7,7,1,1,bounce,4.932,0.334,0.038
2_7_7_1,2,7,7,1,2,hit,12.312,1.046,1.116
2_7_7_1,2,7,7,1,2,net,0.0,-1.374,7.122
2_7_7_1,2,7,7,1,2,peak,-0.163,-1.407,7.123
2_7_7_1,2,7,7,1,3,hit,-7.774,-2.942,2.639
2_7_7_1,2,7,7,1,3,net,0.0,0.009,1.514
2_7_7_1,2,7,7,1,3,bounce,6.761,2.8,0.042
2_7_7_1,2,7,7,1,4,hit,12.514,5.211,1.315
2_7_7_1,2,7,7,1,4,peak,0.754,3.573,4.503
2_7_7_1,2,7,7,1,4,net,0.0,3.461,4.484
2_7_7_1,2,7,7,1,5,hit,-5.519,2.58,2.938
2_7_7_1,2,7,7,1,5,net,0.0,1.868,1.317
2_7_7_1,2,7,7,1,5,bounce,3.786,1.393,0.034
2_7_7_1,2,7,7,1,5,peak,12.201,0.527,2.276
2_7_7_1,2,7,7,1,6,hit,13.778,0.372,2.189
2_7_7_1,2,7,7,1,6,bounce,1.612,0.281,0.038
2_7_7_1,2,7,7,1,6,peak,0.283,0.304,0.87
2_7_7_1,2,7,7,1,6,peak,0.416,0.3,0.888
2_7_7_1,2,7,7,1,6,peak,2.119,0.299,0.651
2_7_7_1,2,7,7,1,6,last,2.693,0.316,0.059
2_7_8_1,2,7,8,1,1,hit,-11.314,0.804,2.707
2_7_8_1,2,7,8,1,1,peak,-11.314,0.804,2.707
2_7_8_1,2,7,8,1,1,net,0.0,-1.683,0.934
2_7_8_1,2,7,8,1,1,bounce,-0.232,-2.178,0.035
2_7_8_1,2,7,8,1,1,last,-1.807,-4.763,0.057
2_7_8_2,2,7,8,2,1,hit,-11.246,2.306,2.593
2_7_8_2,2,7,8,2,1,peak,-11.246,2.306,2.593
2_7_8_2,2,7,8,2,1,net,0.0,-0.149,1.271
2_7_8_2,2,7,8,2,1,bounce,5.276,-0.918,0.038
2_7_8_2,2,7,8,2,2,hit,11.228,-1.884,1.337
2_7_8_2,2,7,8,2,2,peak,3.124,-0.187,1.99
2_7_8_2,2,7,8,2,2,net,0.0,0.56,1.876
2_7_8_2,2,7,8,2,3,hit,-0.493,0.683,1.836
2_7_8_2,2,7,8,2,3,net,0.0,1.113,1.344
2_7_8_2,2,7,8,2,3,bounce,1.261,2.229,0.028
2_7_8_2,2,7,8,2,3,last,10.007,10.057,8.206
2_8_1_1,2,8,1,1,1,hit,-10.997,-1.185,2.82
2_8_1_1,2,8,1,1,1,peak,-10.997,-1.185,2.82
2_8_1_1,2,8,1,1,1,net,0.0,-0.006,1.213
2_8_1_1,2,8,1,1,1,bounce,6.3,0.875,0.043
2_8_1_1,2,8,1,1,2,hit,12.263,1.849,0.923
2_8_1_1,2,8,1,1,2,net,0.0,-0.3,3.095
2_8_1_1,2,8,1,1,2,peak,-2.599,-0.744,3.181
2_8_1_1,2,8,1,1,2,bounce,-16.146,-2.982,0.032
2_8_1_1,2,8,1,1,2,last,-18.714,-3.395,1.339
2_8_2_1,2,8,2,1,1,hit,-10.912,0.618,2.768
2_8_2_1,2,8,2,1,1,peak,-10.912,0.618,2.768
2_8_2_1,2,8,2,1,1,net,0.0,-0.176,1.234
2_8_2_1,2,8,2,1,1,bounce,6.257,-0.343,0.039
2_8_2_1,2,8,2,1,2,hit,13.428,-0.385,1.134
2_8_2_1,2,8,2,1,2,peak,3.628,2.493,2.162
2_8_2_1,2,8,2,1,2,net,0.0,3.657,1.984
2_8_2_1,2,8,2,1,2,bounce,-8.073,6.479,0.025
2_8_2_1,2,8,2,1,2,peak,-13.36,8.419,1.365
2_8_2_1,2,8,2,1,2,last,-17.636,9.988,0.463
2_8_3_1,2,8,3,1,1,hit,-11.071,-0.333,2.766
2_8_3_1,2,8,3,1,1,peak,-11.071,-0.333,2.766
2_8_3_1,2,8,3,1,1,net,0.0,0.473,1.127
2_8_3_1,2,8,3,1,1,bounce,5.893,1.055,0.043
2_8_3_1,2,8,3,1,2,hit,12.688,1.825,1.038
2_8_3_1,2,8,3,1,2,peak,2.723,0.665,1.685
2_8_3_1,2,8,3,1,2,net,0.0,0.355,1.628
2_8_3_1,2,8,3,1,3,hit,-1.02,0.241,1.576
2_8_3_1,2,8,3,1,3,net,0.0,-0.24,1.479
2_8_3_1,2,8,3,1,3,bounce,6.534,-3.434,0.03
2_8_3_1,2,8,3,1,3,peak,11.315,-5.758,1.012
2_8_3_1,2,8,3,1,3,last,15.982,-8.026,0.045
2_8_4_1,2,8,4,1,1,hit,-10.949,2.604,2.749
2_8_4_1,2,8,4,1,1,peak,-10.949,2.604,2.749
2_8_4_1,2,8,4,1,1,net,0.0,-1.911,1.138
2_8_4_1,2,8,4,1,1,bounce,5.474,-4.034,0.028
2_8_4_1,2,8,4,1,1,last,14.25,-7.156,1.064
2_9_1_1,2,9,1,1,1,hit,11.159,0.907,2.905
2_9_1_1,2,9,1,1,1,peak,11.159,0.907,2.905
2_9_1_1,2,9,1,1,1,net,0.0,-0.208,0.968
2_9_1_1,2,9,1,1,1,bounce,-4.165,-0.519,0.044
2_9_1_1,2,9,1,1,2,hit,-12.679,-1.142,1.47
2_9_1_1,2,9,1,1,2,peak,-0.202,2.03,2.978
2_9_1_1,2,9,1,1,2,net,0.0,2.086,2.977
2_9_1_1,2,9,1,1,2,bounce,13.446,6.161,0.036
2_9_1_1,2,9,1,1,2,last,16.634,7.164,1.472
2_9_2_1,2,9,2,1,1,hit,12.553,-1.479,1.232
2_9_2_1,2,9,2,1,1,peak,11.586,-1.393,3.414
2_9_2_1,2,9,2,1,2,hit,11.169,-1.312,2.923
2_9_2_1,2,9,2,1,2,peak,11.169,-1.312,2.923
2_9_2_1,2,9,2,1,2,net,0.0,1.732,1.218
2_9_2_1,2,9,2,1,2,bounce,-5.304,3.461,0.032
2_9_2_1,2,9,2,1,3,hit,-12.061,5.681,1.24
2_9_2_1,2,9,2,1,3,peak,-0.527,2.73,5.245
2_9_2_1,2,9,2,1,3,net,0.0,2.573,5.233
2_9_2_1,2,9,2,1,4,hit,6.247,0.608,2.754
2_9_2_1,2,9,2,1,4,net,0.0,1.252,1.276
2_9_2_1,2,9,2,1,4,bounce,-4.446,1.694,0.043
2_9_2_1,2,9,2,1,4,peak,-12.871,2.364,1.801
2_9_2_1,2,9,2,1,5,hit,-13.94,2.454,1.768
2_9_2_1,2,9,2,1,5,peak,-1.211,1.945,6.886
2_9_2_1,2,9,2,1,5,net,0.0,1.902,6.818
2_9_2_1,2,9,2,1,6,hit,7.564,1.639,2.717
2_9_2_1,2,9,2,1,6,net,0.0,2.416,1.758
2_9_2_1,2,9,2,1,6,bounce,-8.871,3.307,0.035
2_9_2_1,2,9,2,1,7,hit,-15.409,3.957,1.236
2_9_2_1,2,9,2,1,7,peak,-4.646,0.533,2.271
2_9_2_1,2,9,2,1,7,net,0.0,-0.906,2.041
2_9_2_1,2,9,2,1,8,hit,2.074,-1.541,1.783
2_9_2_1,2,9,2,1,8,net,0.0,-2.339,1.358
2_9_2_1,2,9,2,1,8,bounce,-4.512,-4.116,0.042
2_9_2_1,2,9,2,1,8,last,-4.573,-4.14,0.042
2_9_3_1,2,9,3,1,1,hit,11.216,0.821,2.935
2_9_3_1,2,9,3,1,1,peak,11.216,0.821,2.935
2_9_3_1,2,9,3,1,1,net,0.0,-0.329,1.446
2_9_3_1,2,9,3,1,1,bounce,-7.469,-0.863,0.04
2_9_3_1,2,9,3,1,2,hit,-12.668,-1.159,0.939
2_9_3_1,2,9,3,1,2,peak,-3.693,-1.508,1.608
2_9_3_1,2,9,3,1,2,net,0.0,-1.663,1.473
2_9_3_1,2,9,3,1,2,last,1.656,-1.734,1.32
2_9_3_2,2,9,3,2,1,hit,12.029,1.34,1.009
2_9_3_2,2,9,3,2,1,peak,11.534,0.844,3.572
2_9_3_2,2,9,3,2,2,hit,11.146,0.868,2.986
2_9_3_2,2,9,3,2,2,peak,11.146,0.868,2.986
2_9_3_2,2,9,3,2,2,net,0.0,-1.017,1.01
2_9_3_2,2,9,3,2,2,bounce,-3.459,-1.324,0.046
2_9_3_2,2,9,3,2,3,hit,-11.861,-2.405,1.727
2_9_3_2,2,9,3,2,3,peak,-5.161,-0.196,2.093
2_9_3_2,2,9,3,2,3,net,0.0,1.67,1.818
2_9_3_2,2,9,3,2,4,hit,5.212,3.759,0.86
2_9_3_2,2,9,3,2,4,net,0.0,1.563,1.441
2_9_3_2,2,9,3,2,4,peak,-0.628,1.297,1.449
