point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_2,1,1,1,2,1,hit,-11.664,-1.008,2.528
1_1_1_2,1,1,1,2,1,net,-0.0,1.173,1.17
1_1_1_2,1,1,1,2,1,bounce,4.218,2.22,0.036
1_1_1_2,1,1,1,2,1,peak,10.563,3.815,1.493
1_1_1_2,1,1,1,2,2,hit,11.592,4.115,1.447
1_1_1_2,1,1,1,2,2,peak,0.802,-0.935,2.579
1_1_1_2,1,1,1,2,2,net,-0.0,-1.3,2.572
1_1_1_2,1,1,1,2,2,last,-13.117,-7.073,0.031
1_1_2_1,1,1,2,1,1,hit,-11.546,1.686,2.571
1_1_2_1,1,1,2,1,1,peak,-11.546,1.686,2.571
1_1_2_1,1,1,2,1,1,net,0.0,0.338,1.144
1_1_2_1,1,1,2,1,1,bounce,4.834,-0.07,0.028
1_1_2_1,1,1,2,1,1,peak,12.137,-0.618,1.281
1_1_2_1,1,1,2,1,2,hit,13.842,-0.707,1.205
1_1_2_1,1,1,2,1,2,peak,4.644,0.333,2.159
1_1_2_1,1,1,2,1,2,net,0.0,0.807,1.865
1_1_2_1,1,1,2,1,2,bounce,-7.303,1.469,0.031
1_1_2_1,1,1,2,1,2,peak,-11.654,1.699,1.399
1_1_2_1,1,1,2,1,3,hit,-11.654,1.699,1.399
1_1_2_1,1,1,2,1,3,peak,-5.041,1.975,1.698
1_1_2_1,1,1,2,1,3,net,0.0,2.247,1.486
1_1_2_1,1,1,2,1,3,bounce,8.104,2.817,0.039
1_1_2_1,1,1,2,1,3,peak,13.259,3.214,0.945
1_1_2_1,1,1,2,1,4,hit,14.266,3.31,0.909
1_1_2_1,1,1,2,1,4,peak,3.523,0.747,2.042
1_1_2_1,1,1,2,1,4,net,0.0,-0.157,1.892
1_1_2_1,1,1,2,1,4,bounce,-8.741,-2.534,0.029
1_1_2_1,1,1,2,1,4,peak,-12.804,-3.784,1.261
1_1_2_1,1,1,2,1,5,hit,-12.804,-3.784,1.261
1_1_2_1,1,1,2,1,5,peak,-4.192,-1.877,1.856
1_1_2_1,1,1,2,1,5,net,0.0,-1.017,1.685
1_1_2_1,1,1,2,1,5,bounce,8.679,0.645,0.031
1_1_2_1,1,1,2,1,5,peak,13.558,1.695,1.153
1_1_2_1,1,1,2,1,6,hit,14.063,1.802,1.14
1_1_2_1,1,1,2,1,6,peak,6.574,0.502,1.589
1_1_2_1,1,1,2,1,6,net,0.0,-0.601,1.178
1_1_2_1,1,1,2,1,6,bounce,-5.849,-1.544,0.035
1_1_2_1,1,1,2,1,6,peak,-11.828,-2.668,1.135
1_1_2_1,1,1,2,1,7,hit,-12.994,-2.89,1.088
1_1_2_1,1,1,2,1,7,peak,-2.159,-3.134,2.766
1_1_2_1,1,1,2,1,7,net,0.0,-3.227,2.684
1_1_2_1,1,1,2,1,7,bounce,9.329,-3.806,0.03
1_1_2_1,1,1,2,1,7,peak,14.262,-4.077,1.678
1_1_2_1,1,1,2,1,8,hit,15.138,-4.127,1.62
1_1_2_1,1,1,2,1,8,peak,3.781,-3.31,4.802
1_1_2_1,1,1,2,1,8,net,0.0,-3.217,4.358
1_1_2_1,1,1,2,1,8,bounce,-7.684,-3.435,0.03
1_1_2_1,1,1,2,1,8,peak,-10.581,-3.43,1.99
1_1_2_1,1,1,2,1,9,hit,-10.581,-3.43,1.99
1_1_2_1,1,1,2,1,9,peak,-10.581,-3.43,1.99
1_1_2_1,1,1,2,1,9,net,0.0,-3.207,1.314
1_1_2_1,1,1,2,1,9,bounce,7.192,-3.314,0.03
1_1_3_1,1,1,3,1,1,hit,-11.538,-1.276,2.535
1_1_3_1,1,1,3,1,1,peak,-11.538,-1.276,2.535
1_1_3_1,1,1,3,1,1,net,-0.0,1.752,1.236
1_1_3_1,1,1,3,1,1,bounce,5.899,3.58,0.035
1_1_3_1,1,1,3,1,1,peak,12.001,5.685,1.166
1_1_3_1,1,1,3,1,2,hit,12.001,5.685,1.166
1_1_3_1,1,1,3,1,2,peak,3.119,3.036,1.782
1_1_3_1,1,1,3,1,2,net,0.0,2.116,1.691
1_1_3_1,1,1,3,1,2,bounce,-9.523,-0.618,0.035
1_1_3_1,1,1,3,1,2,peak,-13.334,-1.777,1.044
1_1_3_1,1,1,3,1,3,hit,-13.334,-1.777,1.044
1_1_3_1,1,1,3,1,3,peak,-5.576,-0.458,1.665
1_1_3_1,1,1,3,1,3,net,-0.0,0.449,1.282
1_1_3_1,1,1,3,1,3,bounce,5.495,1.318,0.036
1_1_3_1,1,1,3,1,3,peak,10.095,2.164,1.16
1_1_3_1,1,1,3,1,4,hit,11.985,2.494,0.939
1_1_3_1,1,1,3,1,4,peak,2.242,0.164,1.806
1_1_3_1,1,1,3,1,4,net,-0.0,-0.38,1.753
1_1_3_1,1,1,3,1,4,bounce,-9.932,-2.751,0.031
1_1_3_1,1,1,3,1,4,peak,-14.448,-3.987,1.309
1_1_3_1,1,1,3,1,5,hit,-14.448,-3.987,1.309
1_1_3_1,1,1,3,1,5,peak,-3.759,-3.683,3.914
1_1_3_1,1,1,3,1,5,net,0.0,-3.65,3.501
1_1_3_1,1,1,3,1,5,bounce,7.046,-3.701,0.03
1_1_3_1,1,1,3,1,5,peak,11.266,-3.73,2.287
1_1_3_1,1,1,3,1,6,hit,12.91,-3.744,1.91
1_1_3_1,1,1,3,1,6,net,-0.013,-3.226,0.928
1_1_3_1,1,1,3,1,6,peak,-0.013,-3.226,0.928
1_1_3_1,1,1,3,1,6,peak,1.259,-3.313,0.772
1_1_3_1,1,1,3,1,6,bounce,2.201,-3.423,0.039
1_1_3_1,1,1,3,1,6,last,2.904,-3.494,0.51
1_1_4_1,1,1,4,1,1,hit,-11.484,1.459,2.569
1_1_4_1,1,1,4,1,1,peak,-11.484,1.459,2.569
1_1_4_1,1,1,4,1,1,net,-0.0,-1.885,1.163
1_1_4_1,1,1,4,1,1,bounce,5.49,-3.344,0.031
1_1_4_1,1,1,4,1,1,peak,12.421,-4.961,1.217
1_1_4_1,1,1,4,1,2,hit,12.421,-4.961,1.217
1_1_4_1,1,1,4,1,2,peak,4.496,-2.914,2.188
1_1_4_1,1,1,4,1,2,net,0.0,-1.872,1.824
1_1_4_1,1,1,4,1,2,bounce,-6.041,-0.631,0.034
1_1_4_1,1,1,4,1,2,peak,-10.428,0.467,1.562
1_1_4_1,1,1,4,1,3,hit,-10.986,0.604,1.535
1_1_4_1,1,1,4,1,3,peak,-5.687,1.472,1.686
1_1_4_1,1,1,4,1,3,net,-0.0,2.39,1.484
1_1_4_1,1,1,4,1,3,bounce,9.524,3.884,0.034
1_2_1_1,1,2,1,1,1,hit,-11.029,-1.841,2.758
1_2_1_1,1,2,1,1,1,net,0.0,1.66,1.022
1_2_1_1,1,2,1,1,1,bounce,3.987,3.144,0.036
1_2_1_1,1,2,1,1,1,peak,11.067,6.234,1.272
1_2_1_1,1,2,1,1,2,hit,7.483,4.95,1.515
1_2_1_1,1,2,1,1,2,net,-0.009,1.941,0.747
1_2_1_1,1,2,1,1,2,peak,0.053,1.687,0.827
1_2_1_1,1,2,1,1,2,bounce,0.554,0.901,0.033
1_2_2_1,1,2,2,1,1,hit,-11.791,1.424,0.872
1_2_2_1,1,2,2,1,1,peak,-11.743,1.394,1.063
1_2_2_1,1,2,2,1,1,bounce,-11.645,1.335,0.033
1_2_2_1,1,2,2,1,1,peak,-11.667,1.334,0.858
1_2_2_1,1,2,2,1,1,bounce,-11.639,1.339,0.033
1_2_2_1,1,2,2,1,1,peak,-11.689,1.399,0.731
1_2_2_1,1,2,2,1,2,hit,-11.689,1.399,0.731
1_2_2_1,1,2,2,1,2,peak,-11.65,1.381,0.762
1_2_2_1,1,2,2,1,2,bounce,-11.685,1.335,0.033
1_2_2_1,1,2,2,1,2,last,-11.431,1.002,3.404
1_2_3_1,1,2,3,1,1,hit,-11.165,-1.781,2.749
1_2_3_1,1,2,3,1,1,peak,-11.165,-1.781,2.749
1_2_3_1,1,2,3,1,1,net,-0.0,-0.007,1.017
1_2_3_1,1,2,3,1,1,bounce,4.62,0.792,0.028
1_2_3_1,1,2,3,1,1,peak,13.287,2.514,1.359
1_2_3_1,1,2,3,1,2,hit,13.287,2.514,1.359
1_2_3_1,1,2,3,1,2,peak,2.884,2.365,2.502
1_2_3_1,1,2,3,1,2,net,0.0,2.323,2.396
1_2_3_1,1,2,3,1,2,bounce,-10.063,2.126,0.033
1_2_3_1,1,2,3,1,2,peak,-13.393,2.001,1.386
1_2_3_1,1,2,3,1,3,hit,-13.393,2.001,1.386
1_2_3_1,1,2,3,1,3,peak,-3.38,2.249,2.318
1_2_3_1,1,2,3,1,3,net,0.0,2.38,2.189
1_2_3_1,1,2,3,1,3,bounce,9.823,2.903,0.033
1_2_3_1,1,2,3,1,3,peak,13.831,2.953,1.25
1_2_3_1,1,2,3,1,4,hit,13.831,2.953,1.25
1_2_3_1,1,2,3,1,4,peak,2.164,0.107,2.219
1_2_3_1,1,2,3,1,4,net,0.0,-0.425,2.178
1_2_3_1,1,2,3,1,4,bounce,-12.345,-3.559,0.033
1_2_4_1,1,2,4,1,1,hit,-11.555,1.054,2.823
1_2_4_1,1,2,4,1,1,peak,-11.555,1.054,2.823
1_2_4_1,1,2,4,1,1,net,0.0,-1.389,1.05
1_2_4_1,1,2,4,1,1,bounce,4.154,-2.082,0.033
1_2_4_1,1,2,4,1,1,peak,11.868,-3.018,1.323
1_2_4_1,1,2,4,1,2,hit,13.479,-3.163,1.259
1_2_4_1,1,2,4,1,2,peak,3.813,-1.54,2.35
1_2_4_1,1,2,4,1,2,net,0.0,-0.96,2.144
1_2_4_1,1,2,4,1,2,bounce,-8.31,0.199,0.033
1_2_4_1,1,2,4,1,2,peak,-12.806,0.726,1.441
1_2_4_1,1,2,4,1,3,hit,-13.438,0.793,1.411
1_2_4_1,1,2,4,1,3,peak,-7.884,-0.35,1.615
1_2_4_1,1,2,4,1,3,net,0.0,-2.107,1.121
1_2_4_1,1,2,4,1,3,bounce,5.689,-3.499,0.03
1_3_1_1,1,3,1,1,1,hit,11.781,1.034,2.596
1_3_1_1,1,3,1,1,1,peak,11.781,1.034,2.596
1_3_1_1,1,3,1,1,1,net,-0.0,-1.189,1.218
1_3_1_1,1,3,1,1,1,bounce,-5.178,-2.337,0.033
1_3_1_1,1,3,1,1,1,peak,-12.64,-4.042,1.361
1_3_1_1,1,3,1,1,2,hit,-12.64,-4.042,1.361
1_3_1_1,1,3,1,1,2,peak,-0.722,-1.818,2.65
1_3_1_1,1,3,1,1,2,net,0.0,-1.681,2.644
1_3_1_1,1,3,1,1,2,bounce,12.8,0.805,0.033
1_3_1_1,1,3,1,1,2,last,13.84,1.052,0.589
1_3_2_1,1,3,2,1,1,hit,11.551,-1.436,2.62
1_3_2_1,1,3,2,1,1,net,0.0,1.963,1.34
1_3_2_1,1,3,2,1,1,bounce,-5.751,3.393,0.031
1_3_2_1,1,3,2,1,1,peak,-12.163,4.694,1.191
1_3_2_1,1,3,2,1,2,hit,-12.163,4.694,1.191
1_3_2_1,1,3,2,1,2,peak,-3.4,3.901,2.071
1_3_2_1,1,3,2,1,2,net,0.0,3.648,1.914
1_3_2_1,1,3,2,1,2,bounce,8.235,3.274,0.038
1_3_2_1,1,3,2,1,2,peak,12.719,2.931,1.3
1_3_2_1,1,3,2,1,3,hit,13.673,2.867,1.239
1_3_2_1,1,3,2,1,3,peak,2.939,0.733,2.187
1_3_2_1,1,3,2,1,3,net,-0.0,0.161,2.098
1_3_2_1,1,3,2,1,3,bounce,-10.412,-1.904,0.032
1_3_2_1,1,3,2,1,3,peak,-14.286,-2.716,1.234
1_3_2_1,1,3,2,1,4,hit,-14.286,-2.716,1.234
1_3_2_1,1,3,2,1,4,peak,-5.357,-1.049,1.875
1_3_2_1,1,3,2,1,4,net,-0.0,-0.098,1.595
1_3_2_1,1,3,2,1,4,bounce,7.783,1.236,0.035
1_3_2_1,1,3,2,1,4,peak,13.113,2.268,1.123
1_3_2_1,1,3,2,1,5,hit,13.6,2.361,1.113
1_3_2_1,1,3,2,1,5,peak,3.631,0.549,1.882
1_3_2_1,1,3,2,1,5,net,0.0,-0.12,1.756
1_3_2_1,1,3,2,1,5,bounce,-9.414,-1.904,0.031
1_3_2_1,1,3,2,1,5,peak,-14.058,-2.879,1.17
1_3_2_1,1,3,2,1,6,hit,-14.058,-2.879,1.17
1_3_2_1,1,3,2,1,6,peak,-5.541,-1.139,1.665
1_3_2_1,1,3,2,1,6,net,-0.0,-0.048,1.401
1_3_2_1,1,3,2,1,6,bounce,7.544,1.333,0.036
1_3_2_1,1,3,2,1,6,peak,13.024,2.442,1.014
1_3_2_1,1,3,2,1,7,hit,13.55,2.551,1.004
1_3_2_1,1,3,2,1,7,peak,2.195,1.959,2.897
1_3_2_1,1,3,2,1,7,net,0.0,1.868,2.81
1_3_2_1,1,3,2,1,7,bounce,-9.62,1.494,0.033
1_3_2_1,1,3,2,1,7,peak,-12.962,1.327,1.521
1_3_2_1,1,3,2,1,8,hit,-12.962,1.327,1.521
1_3_2_1,1,3,2,1,8,peak,-5.933,1.27,1.868
1_3_2_1,1,3,2,1,8,net,-0.0,1.292,1.563
1_3_2_1,1,3,2,1,8,bounce,7.8,1.444,0.036
1_3_2_1,1,3,2,1,8,peak,12.759,1.54,1.061
1_3_2_1,1,3,2,1,9,hit,13.555,1.561,1.032
1_3_2_1,1,3,2,1,9,peak,3.691,2.273,1.698
1_3_2_1,1,3,2,1,9,net,-0.0,2.55,1.584
1_3_2_1,1,3,2,1,9,bounce,-9.566,3.267,0.032
1_3_2_1,1,3,2,1,9,peak,-14.541,3.515,1.063
1_3_2_1,1,3,2,1,10,hit,-14.541,3.515,1.063
1_3_2_1,1,3,2,1,10,peak,-0.191,1.865,3.539
1_3_2_1,1,3,2,1,10,net,-0.0,1.839,3.538
1_3_2_1,1,3,2,1,10,bounce,12.396,0.02,0.033
1_3_2_1,1,3,2,1,10,peak,14.775,-0.532,1.392
1_3_2_1,1,3,2,1,10,last,17.071,-1.058,0.032
1_3_3_1,1,3,3,1,1,hit,11.633,1.132,2.611
1_3_3_1,1,3,3,1,1,peak,11.633,1.132,2.611
1_3_3_1,1,3,3,1,1,net,-0.0,-1.785,1.251
1_3_3_1,1,3,3,1,1,bounce,-5.608,-3.465,0.033
1_3_3_1,1,3,3,1,1,peak,-11.959,-5.556,1.063
1_3_3_1,1,3,3,1,2,hit,-11.959,-5.556,1.063
1_3_3_1,1,3,3,1,2,peak,-3.377,-2.387,1.671
1_3_3_1,1,3,3,1,2,net,-0.0,-1.147,1.558
1_3_3_1,1,3,3,1,2,bounce,8.724,2.024,0.037
1_3_3_1,1,3,3,1,2,peak,12.542,3.471,0.927
1_3_3_1,1,3,3,1,3,hit,12.542,3.471,0.927
1_3_3_1,1,3,3,1,3,peak,1.982,2.516,2.306
1_3_3_1,1,3,3,1,3,net,0.0,2.339,2.247
1_3_3_1,1,3,3,1,3,bounce,-9.508,1.513,0.033
1_3_3_1,1,3,3,1,3,peak,-14.78,1.0,1.63
1_3_3_1,1,3,3,1,4,hit,-14.896,0.99,1.629
1_3_3_1,1,3,3,1,4,peak,-4.15,-0.406,3.888
1_3_3_1,1,3,3,1,4,net,0.0,-0.801,3.462
1_3_3_1,1,3,3,1,4,bounce,7.572,-1.348,0.027
1_3_3_1,1,3,3,1,4,peak,11.99,-1.982,2.185
1_3_3_1,1,3,3,1,5,hit,11.99,-1.982,2.185
1_3_3_1,1,3,3,1,5,peak,7.984,-2.241,2.268
1_3_3_1,1,3,3,1,5,net,0.0,-2.534,1.864
1_3_3_1,1,3,3,1,5,bounce,-9.343,-2.502,0.03
1_3_3_1,1,3,3,1,5,peak,-14.763,-2.417,1.212
1_3_3_1,1,3,3,1,6,hit,-14.763,-2.417,1.212
1_3_3_1,1,3,3,1,6,peak,-4.124,-0.84,2.02
1_3_3_1,1,3,3,1,6,net,-0.0,-0.199,1.852
1_3_3_1,1,3,3,1,6,bounce,8.771,1.228,0.035
1_3_3_1,1,3,3,1,6,peak,11.618,1.747,0.739
1_3_3_1,1,3,3,1,7,hit,11.618,1.747,0.739
1_3_3_1,1,3,3,1,7,peak,2.217,-1.284,1.817
1_3_3_1,1,3,3,1,7,net,-0.0,-2.02,1.745
1_3_3_1,1,3,3,1,7,bounce,-8.105,-4.82,0.03
1_3_4_1,1,3,4,1,1,hit,11.558,-1.503,2.608
1_3_4_1,1,3,4,1,1,peak,11.558,-1.503,2.608
1_3_4_1,1,3,4,1,1,net,0.0,0.384,1.304
1_3_4_1,1,3,4,1,1,bounce,-6.363,1.25,0.031
1_3_4_1,1,3,4,1,1,peak,-13.994,2.067,1.137
1_3_4_1,1,3,4,1,2,hit,-13.994,2.067,1.137
1_3_4_1,1,3,4,1,2,peak,-2.07,1.432,2.815
1_3_4_1,1,3,4,1,2,net,0.0,1.314,2.754
1_3_4_1,1,3,4,1,2,bounce,10.75,0.698,0.033
1_3_4_1,1,3,4,1,2,peak,14.011,0.586,1.514
1_3_4_1,1,3,4,1,3,hit,14.011,0.586,1.514
1_3_4_1,1,3,4,1,3,peak,3.669,0.716,2.68
1_3_4_1,1,3,4,1,3,net,-0.0,0.845,2.503
1_3_4_1,1,3,4,1,3,bounce,-9.574,1.408,0.033
1_3_4_1,1,3,4,1,3,peak,-14.245,1.354,1.659
1_3_4_1,1,3,4,1,4,hit,-14.245,1.354,1.659
1_3_4_1,1,3,4,1,4,peak,-9.378,1.711,1.789
1_3_4_1,1,3,4,1,4,net,0.0,2.166,1.187
1_3_4_1,1,3,4,1,4,bounce,5.886,2.277,0.036
1_3_4_1,1,3,4,1,4,peak,12.259,2.367,1.171
1_3_4_1,1,3,4,1,5,hit,14.981,2.345,0.935
1_3_4_1,1,3,4,1,5,peak,2.702,0.796,2.429
1_3_4_1,1,3,4,1,5,net,0.0,0.437,2.342
1_3_4_1,1,3,4,1,5,bounce,-10.518,-1.073,0.034
1_3_4_1,1,3,4,1,5,peak,-14.467,-1.684,1.458
