point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,11.573,0.798,3.02
1_1_1_1,1,1,1,1,1,peak,11.573,0.798,3.02
1_1_1_1,1,1,1,1,1,net,0.0,-1.811,1.011
1_1_1_1,1,1,1,1,1,bounce,-3.746,-2.788,0.047
1_1_1_1,1,1,1,1,2,hit,-13.503,-5.025,1.929
1_1_1_1,1,1,1,1,2,peak,-6.956,-3.344,2.338
1_1_1_1,1,1,1,1,2,net,0.0,-1.639,1.769
1_1_1_1,1,1,1,1,2,bounce,6.432,-0.174,0.039
1_1_1_1,1,1,1,1,2,peak,10.712,0.937,1.262
1_1_1_1,1,1,1,1,3,hit,11.478,1.135,1.218
1_1_1_1,1,1,1,1,3,peak,4.548,1.852,1.611
1_1_1_1,1,1,1,1,3,net,0.0,2.442,1.411
1_1_1_1,1,1,1,1,3,bounce,-7.589,3.675,0.036
1_1_1_1,1,1,1,1,3,peak,-13.996,4.532,1.138
1_1_1_1,1,1,1,1,4,hit,-15.869,4.802,1.034
1_1_1_1,1,1,1,1,4,peak,-4.234,3.073,4.52
1_1_1_1,1,1,1,1,4,net,0.0,2.222,3.784
1_1_1_1,1,1,1,1,5,hit,2.193,1.747,2.749
1_1_1_1,1,1,1,1,5,net,0.0,1.002,2.047
1_1_1_1,1,1,1,1,5,bounce,-5.58,-1.008,0.039
1_1_1_1,1,1,1,1,5,peak,-16.007,-3.986,3.046
1_1_1_1,1,1,1,1,5,last,-17.979,-4.588,2.937
1_1_2_1,1,1,2,1,1,hit,11.498,-1.802,2.996
1_1_2_1,1,1,2,1,1,peak,11.498,-1.802,2.996
1_1_2_1,1,1,2,1,1,net,0.0,-0.172,1.196
1_1_2_1,1,1,2,1,1,bounce,-5.597,0.44,0.036
1_1_2_1,1,1,2,1,2,hit,-14.17,1.316,1.24
1_1_2_1,1,1,2,1,2,peak,-3.197,0.197,2.654
1_1_2_1,1,1,2,1,2,net,0.0,-0.117,2.503
1_1_2_1,1,1,2,1,2,bounce,9.296,-0.954,0.036
1_1_2_1,1,1,2,1,3,hit,12.779,-1.077,1.514
1_1_2_1,1,1,2,1,3,peak,8.485,-1.588,1.65
1_1_2_1,1,1,2,1,3,net,0.0,-2.43,1.03
1_1_2_1,1,1,2,1,3,bounce,-4.818,-2.796,0.042
1_1_2_1,1,1,2,1,3,peak,-11.186,-3.412,1.198
1_1_2_1,1,1,2,1,4,hit,-14.572,-3.712,0.835
1_1_2_1,1,1,2,1,4,peak,-4.25,-1.674,1.608
1_1_2_1,1,1,2,1,4,net,0.0,-0.758,1.443
1_1_2_1,1,1,2,1,4,bounce,8.11,1.121,0.041
1_1_2_1,1,1,2,1,5,hit,12.222,2.231,1.002
1_1_2_1,1,1,2,1,5,peak,4.351,2.147,1.572
1_1_2_1,1,1,2,1,5,net,0.0,2.139,1.367
1_1_2_1,1,1,2,1,5,bounce,-7.053,2.171,0.043
1_1_2_1,1,1,2,1,5,peak,-13.159,2.024,1.221
1_1_2_1,1,1,2,1,6,hit,-14.475,1.996,1.161
1_1_2_1,1,1,2,1,6,peak,-4.966,2.111,2.163
1_1_2_1,1,1,2,1,6,net,0.0,2.247,1.818
1_1_2_1,1,1,2,1,6,bounce,6.742,2.581,0.038
1_1_2_1,1,1,2,1,6,peak,11.755,2.799,1.344
1_1_2_1,1,1,2,1,7,hit,11.987,2.811,1.34
1_1_2_1,1,1,2,1,7,peak,6.108,0.992,1.653
1_1_2_1,1,1,2,1,7,net,0.0,-0.824,1.258
1_1_2_1,1,1,2,1,7,bounce,-5.827,-2.494,0.044
1_1_2_1,1,1,2,1,7,peak,-12.077,-4.416,1.284
1_1_2_1,1,1,2,1,8,hit,-14.344,-5.11,1.097
1_1_2_1,1,1,2,1,8,peak,-0.9,-3.308,2.657
1_1_2_1,1,1,2,1,8,net,0.0,-3.19,2.649
1_1_2_1,1,1,2,1,8,bounce,13.06,-1.561,0.035
1_1_2_1,1,1,2,1,8,last,17.956,-0.767,1.823
1_1_3_1,1,1,3,1,1,hit,11.71,0.806,2.989
1_1_3_1,1,1,3,1,1,peak,11.71,0.806,2.989
1_1_3_1,1,1,3,1,1,net,0.0,-2.216,1.122
1_1_3_1,1,1,3,1,1,bounce,-4.767,-3.64,0.042
1_1_3_1,1,1,3,1,2,hit,-12.677,-5.96,1.576
