point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_2_1,1,1,2,1,1,hit,-11.563,0.824,2.513
1_1_2_1,1,1,2,1,1,peak,-11.563,0.824,2.513
1_1_2_1,1,1,2,1,1,net,0.0,-0.799,1.217
1_1_2_1,1,1,2,1,1,bounce,6.296,-1.56,0.035
1_1_2_1,1,1,2,1,2,hit,13.938,-2.299,0.929
1_1_2_1,1,1,2,1,2,peak,3.488,0.007,2.05
1_1_2_1,1,1,2,1,2,net,0.0,0.846,1.901
1_1_2_1,1,1,2,1,2,bounce,-8.747,3.136,0.034
1_1_2_1,1,1,2,1,3,hit,-12.381,3.98,1.242
1_1_2_1,1,1,2,1,3,peak,-2.685,1.77,1.804
1_1_2_1,1,1,2,1,3,net,0.0,1.172,1.75
1_1_2_1,1,1,2,1,3,bounce,11.322,-1.123,0.035
1_1_2_1,1,1,2,1,4,hit,14.276,-1.689,0.771
1_1_2_1,1,1,2,1,4,peak,6.532,-2.502,1.377
1_1_2_1,1,1,2,1,4,last,0.003,-3.151,0.88
1_1_3_2,1,1,3,2,1,hit,-11.785,-1.426,2.689
1_1_3_2,1,1,3,2,1,peak,-11.785,-1.426,2.689
1_1_3_2,1,1,3,2,1,net,0.0,0.108,1.248
1_1_3_2,1,1,3,2,1,bounce,4.923,1.052,0.038
1_1_3_2,1,1,3,2,2,hit,13.26,2.62,1.196
1_1_3_2,1,1,3,2,2,peak,2.73,0.208,2.286
1_1_3_2,1,1,3,2,2,net,0.0,-0.417,2.199
1_1_3_2,1,1,3,2,2,bounce,-10.398,-2.794,0.03
1_1_3_2,1,1,3,2,3,hit,-14.035,-3.703,1.134
1_1_3_2,1,1,3,2,3,peak,-4.61,-1.02,1.988
1_1_3_2,1,1,3,2,3,net,0.0,0.345,1.728
1_1_3_2,1,1,3,2,3,bounce,7.3,2.602,0.038
1_1_3_2,1,1,3,2,3,peak,11.384,4.086,1.081
1_1_3_2,1,1,3,2,4,hit,12.503,4.5,0.994
1_1_3_2,1,1,3,2,4,peak,4.555,1.23,1.695
1_1_3_2,1,1,3,2,4,net,0.0,-0.528,1.43
