point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,,bounce,-7.413,-3.96,0.045
1_1_1_2,1,1,1,2,1,hit,11.375,0.86,3.004
1_1_1_2,1,1,1,2,1,net,-0.0,-1.416,1.158
1_1_1_2,1,1,1,2,1,bounce,-4.394,-2.035,0.041
1_1_1_2,1,1,1,2,1,peak,-11.641,-2.956,1.577
1_1_1_2,1,1,1,2,2,hit,-11.641,-2.956,1.577
1_1_1_2,1,1,1,2,2,peak,-3.999,-1.194,2.364
1_1_1_2,1,1,1,2,2,net,-0.0,-0.413,2.104
1_1_1_2,1,1,1,2,2,bounce,7.246,0.713,0.037
1_1_1_2,1,1,1,2,2,peak,11.31,1.582,1.327
1_1_1_2,1,1,1,2,3,hit,11.771,1.676,1.309
1_1_1_2,1,1,1,2,3,peak,7.281,0.713,1.455
1_1_1_2,1,1,1,2,3,net,-0.0,-0.745,1.009
1_1_1_2,1,1,1,2,3,bounce,-5.29,-1.733,0.041
1_1_1_2,1,1,1,2,3,peak,-10.701,-2.747,0.883
1_1_1_2,1,1,1,2,4,hit,-13.167,-3.183,0.68
1_1_1_2,1,1,1,2,4,peak,-1.225,-0.636,2.204
1_1_1_2,1,1,1,2,4,net,0.0,-0.366,2.184
1_1_1_2,1,1,1,2,4,bounce,10.579,2.011,0.029
1_1_1_2,1,1,1,2,4,peak,13.308,2.648,1.078
1_1_1_2,1,1,1,2,5,hit,13.308,2.648,1.078
1_1_1_2,1,1,1,2,5,peak,3.351,1.051,1.694
1_1_1_2,1,1,1,2,5,net,0.0,0.552,1.608
1_1_1_2,1,1,1,2,5,peak,-13.549,-1.293,0.699
1_1_1_2,1,1,1,2,5,peak,-5.517,-1.862,1.17
1_1_1_2,1,1,1,2,5,net,0.089,-2.283,0.903
1_1_1_2,1,1,1,2,5,peak,0.089,-2.283,0.903
1_1_1_2,1,1,1,2,5,bounce,-0.269,-2.26,0.034
1_1_1_2,1,1,1,2,5,peak,-1.056,-2.296,0.795
1_1_1_2,1,1,1,2,5,bounce,-1.829,-2.337,0.034
1_1_1_2,1,1,1,2,5,peak,-2.432,-2.362,0.519
1_1_1_2,1,1,1,2,6,hit,-3.479,-2.38,0.355
1_1_1_2,1,1,1,2,6,last,-3.934,-2.388,0.035
1_1_2_1,1,1,2,1,1,hit,-15.387,9.202,1.05
1_1_2_2,1,1,2,2,1,hit,11.323,-1.847,2.941
1_1_2_2,1,1,2,2,1,net,-0.0,0.364,1.269
1_1_2_2,1,1,2,2,1,bounce,-5.479,1.808,0.041
1_1_2_2,1,1,2,2,1,peak,-11.485,3.632,1.237
1_1_2_2,1,1,2,2,2,hit,-11.485,3.632,1.237
1_1_2_2,1,1,2,2,2,peak,-5.197,3.757,1.474
1_1_2_2,1,1,2,2,2,net,0.0,3.825,1.284
1_1_2_2,1,1,2,2,2,bounce,8.378,3.904,0.033
1_1_2_2,1,1,2,2,2,last,13.22,3.957,0.75
1_1_3_1,1,1,3,1,1,hit,11.255,0.847,2.981
1_1_3_1,1,1,3,1,1,net,0.0,-2.351,1.194
1_1_3_1,1,1,3,1,1,bounce,-5.655,-3.944,0.035
1_1_4_1,1,1,4,1,1,hit,11.092,-2.087,2.923
1_1_4_1,1,1,4,1,1,net,0.0,0.0,1.279
1_1_4_1,1,1,4,1,1,bounce,-6.31,1.273,0.04
1_1_4_1,1,1,4,1,1,peak,-12.939,2.68,1.122
1_1_4_1,1,1,4,1,2,hit,-12.939,2.68,1.122
1_1_4_1,1,1,4,1,2,peak,-1.566,1.433,2.625
1_1_4_1,1,1,4,1,2,net,-0.0,1.275,2.591
1_1_4_1,1,1,4,1,2,bounce,11.132,0.285,0.032
1_1_4_1,1,1,4,1,2,peak,13.256,0.1,1.051
1_1_4_1,1,1,4,1,3,hit,13.256,0.1,1.051
1_1_4_1,1,1,4,1,3,peak,3.512,-0.1,1.872
1_1_4_1,1,1,4,1,3,net,0.0,-0.127,1.742
1_1_4_1,1,1,4,1,3,bounce,-8.784,-0.111,0.039
1_1_4_1,1,1,4,1,3,peak,-12.998,-0.089,1.094
1_1_4_1,1,1,4,1,4,hit,-12.998,-0.089,1.094
1_1_4_1,1,1,4,1,4,peak,-3.495,-0.864,1.76
1_1_4_1,1,1,4,1,4,net,-0.0,-1.188,1.653
1_1_4_1,1,1,4,1,4,bounce,9.729,-2.201,0.025
1_1_4_1,1,1,4,1,4,peak,14.708,-2.607,1.129
1_1_4_1,1,1,4,1,5,hit,14.708,-2.607,1.129
