point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.424,-0.75,2.754
1_1_1_1,1,1,1,1,1,peak,-11.424,-0.75,2.754
1_1_1_1,1,1,1,1,1,net,0.0,-0.112,1.039
1_1_1_1,1,1,1,1,1,bounce,4.287,0.323,0.043
1_1_1_1,1,1,1,1,2,hit,13.244,1.38,1.135
1_1_1_1,1,1,1,1,2,peak,5.188,1.197,1.722
1_1_1_1,1,1,1,1,2,net,0.0,1.221,1.409
1_1_1_1,1,1,1,1,2,bounce,-6.262,1.399,0.041
1_1_1_1,1,1,1,1,2,peak,-9.096,1.651,0.594
1_1_1_1,1,1,1,1,3,hit,-9.923,1.735,0.542
1_1_1_1,1,1,1,1,3,net,0.0,-0.668,2.305
1_1_1_1,1,1,1,1,3,peak,0.694,-0.834,2.315
1_1_1_1,1,1,1,1,3,bounce,10.6,-3.233,0.028
1_1_1_1,1,1,1,1,4,hit,14.159,-4.117,1.373
1_1_1_1,1,1,1,1,4,peak,8.764,-3.846,1.665
1_1_1_1,1,1,1,1,4,net,0.0,-3.576,0.795
1_1_1_1,1,1,1,1,4,last,-0.008,-3.576,0.793
1_1_2_1,1,1,2,1,1,hit,-11.283,1.109,2.753
1_1_2_1,1,1,2,1,1,peak,-11.283,1.109,2.753
1_1_2_1,1,1,2,1,1,net,0.0,0.442,1.354
1_1_2_1,1,1,2,1,1,bounce,6.422,0.356,0.045
1_1_2_1,1,1,2,1,1,last,17.326,0.347,0.75
1_1_2_2,1,1,2,2,1,hit,-11.54,1.448,2.754
1_1_2_2,1,1,2,2,1,peak,-11.54,1.448,2.754
1_1_2_2,1,1,2,2,1,net,0.0,-0.624,1.188
1_1_2_2,1,1,2,2,1,bounce,4.534,-1.204,0.044
1_1_2_2,1,1,2,2,2,hit,10.996,-2.057,1.274
1_1_2_2,1,1,2,2,2,peak,5.967,-1.675,1.415
1_1_2_2,1,1,2,2,2,net,0.0,-1.163,1.184
1_1_2_2,1,1,2,2,2,bounce,-7.927,-0.354,0.037
1_1_2_2,1,1,2,2,3,hit,-12.692,0.14,0.814
1_1_2_2,1,1,2,2,3,peak,-4.655,-0.793,1.644
1_1_2_2,1,1,2,2,3,net,0.0,-1.392,1.295
1_1_2_2,1,1,2,2,3,bounce,4.968,-2.054,0.038
1_1_2_2,1,1,2,2,3,peak,8.744,-2.427,0.956
1_1_2_2,1,1,2,2,4,hit,10.673,-2.619,0.687
1_1_2_2,1,1,2,2,4,peak,0.466,-0.083,1.734
1_1_2_2,1,1,2,2,4,net,0.0,0.042,1.731
1_1_2_2,1,1,2,2,4,bounce,-10.785,3.176,0.028
1_1_2_2,1,1,2,2,5,hit,-13.351,3.942,0.906
1_1_2_2,1,1,2,2,5,peak,-2.133,2.074,1.872
1_1_2_2,1,1,2,2,5,net,0.0,1.754,1.827
1_1_2_2,1,1,2,2,5,bounce,10.286,0.395,0.039
1_1_2_2,1,1,2,2,6,hit,12.439,0.07,0.861
1_1_2_2,1,1,2,2,6,peak,3.722,0.461,1.737
1_1_2_2,1,1,2,2,6,net,0.0,0.672,1.547
1_1_2_2,1,1,2,2,6,bounce,-6.857,1.169,0.04
1_1_2_2,1,1,2,2,6,peak,-10.681,1.384,1.018
1_1_2_2,1,1,2,2,7,hit,-12.07,1.474,0.871
1_1_2_2,1,1,2,2,7,peak,-2.374,-0.987,1.675
1_1_2_2,1,1,2,2,7,net,0.0,-1.584,1.618
1_1_2_2,1,1,2,2,7,bounce,9.558,-3.985,0.031
1_1_2_2,1,1,2,2,7,last,16.013,-5.641,1.298
1_1_3_1,1,1,3,1,1,hit,-11.247,-0.696,2.72
1_1_3_1,1,1,3,1,1,peak,-11.247,-0.696,2.72
1_1_3_1,1,1,3,1,1,net,0.0,2.285,1.051
1_1_3_1,1,1,3,1,1,bounce,4.331,3.66,0.038
1_1_3_1,1,1,3,1,2,hit,11.961,6.202,1.162
1_1_3_1,1,1,3,1,2,net,0.0,4.333,2.58
1_1_3_1,1,1,3,1,2,peak,-1.221,4.153,2.595
1_1_3_1,1,1,3,1,2,bounce,-12.885,2.27,0.026
1_1_3_1,1,1,3,1,2,last,-17.494,1.938,1.078
1_1_4_1,1,1,4,1,1,hit,-11.102,1.0,2.685
1_1_4_1,1,1,4,1,1,peak,-11.102,1.0,2.685
1_1_4_1,1,1,4,1,1,net,0.0,0.059,1.032
1_1_4_1,1,1,4,1,1,bounce,4.632,-0.149,0.045
1_1_4_1,1,1,4,1,1,last,15.334,-0.237,1.177
1_2_1_1,1,2,1,1,1,hit,-11.308,-0.817,2.845
1_2_1_1,1,2,1,1,1,peak,-11.308,-0.817,2.845
1_2_1_1,1,2,1,1,1,net,0.0,2.267,1.06
1_2_1_1,1,2,1,1,1,bounce,4.42,3.475,0.037
1_2_1_1,1,2,1,1,2,hit,11.849,5.577,1.326
1_2_1_1,1,2,1,1,2,peak,4.486,3.979,2.151
1_2_1_1,1,2,1,1,2,net,0.0,3.133,1.794
1_2_1_1,1,2,1,1,2,bounce,-6.028,2.168,0.04
1_2_1_1,1,2,1,1,2,peak,-10.298,1.299,1.28
1_2_1_1,1,2,1,1,3,hit,-11.283,1.103,1.209
1_2_1_1,1,2,1,1,3,peak,-2.74,1.43,1.787
1_2_1_1,1,2,1,1,3,net,0.0,1.576,1.716
1_2_1_1,1,2,1,1,3,bounce,9.961,2.302,0.032
1_2_1_1,1,2,1,1,4,hit,11.93,2.429,0.811
1_2_1_1,1,2,1,1,4,peak,6.404,1.449,1.344
1_2_1_1,1,2,1,1,4,net,0.0,0.387,0.451
1_2_1_1,1,2,1,1,4,peak,0.61,0.459,0.484
1_2_1_1,1,2,1,1,4,bounce,0.125,0.388,0.044
1_2_1_1,1,2,1,1,4,last,0.138,0.389,0.044
1_2_2_1,1,2,2,1,1,hit,-11.339,0.838,2.788
1_2_2_1,1,2,2,1,1,peak,-11.339,0.838,2.788
1_2_2_1,1,2,2,1,1,net,0.0,-0.604,1.072
1_2_2_1,1,2,2,1,1,bounce,4.947,-1.214,0.046
1_2_2_1,1,2,2,1,2,hit,12.641,-2.058,1.282
1_2_2_1,1,2,2,1,2,peak,3.764,-5.091,3.892
1_2_2_1,1,2,2,1,2,net,0.0,-6.323,3.276
1_2_2_1,1,2,2,1,2,bounce,-5.176,-4.615,0.036
1_2_2_1,1,2,2,1,2,last,-8.755,-8.842,2.021
1_2_3_1,1,2,3,1,1,hit,-11.158,-0.679,2.782
1_2_3_1,1,2,3,1,1,peak,-11.158,-0.679,2.782
1_2_3_1,1,2,3,1,1,net,0.0,0.184,1.12
1_2_3_1,1,2,3,1,1,bounce,5.395,0.576,0.047
1_2_3_1,1,2,3,1,2,hit,12.782,1.193,1.122
1_2_3_1,1,2,3,1,2,peak,3.031,-1.285,2.084
1_2_3_1,1,2,3,1,2,net,0.0,-2.021,1.966
1_2_3_1,1,2,3,1,2,bounce,-8.71,-3.991,0.032
1_2_3_1,1,2,3,1,3,hit,-12.574,-4.751,1.053
1_2_3_1,1,2,3,1,3,peak,-2.197,-3.935,2.033
1_2_3_1,1,2,3,1,3,net,0.0,-3.691,1.975
1_2_3_1,1,2,3,1,3,bounce,9.314,-2.308,0.03
1_2_3_1,1,2,3,1,3,peak,11.096,-1.854,0.722
