point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.405,-0.293,2.819
1_1_1_1,1,1,1,1,1,peak,-11.405,-0.293,2.819
1_1_1_1,1,1,1,1,1,net,0.0,0.594,1.269
1_1_1_1,1,1,1,1,1,bounce,7.011,1.07,0.033
1_1_1_1,1,1,1,1,1,last,14.125,1.418,0.963
1_1_1_2,1,1,1,2,1,hit,-11.619,-0.617,2.956
1_1_1_2,1,1,1,2,1,peak,-11.619,-0.617,2.956
1_1_1_2,1,1,1,2,1,net,0.0,0.589,1.108
1_1_1_2,1,1,1,2,1,bounce,4.469,0.824,0.035
1_1_1_2,1,1,1,2,2,hit,11.928,1.01,1.508
1_1_1_2,1,1,1,2,2,peak,8.332,0.353,1.566
1_1_1_2,1,1,1,2,2,net,0.0,-1.243,1.187
1_1_1_2,1,1,1,2,2,bounce,-7.333,-2.756,0.033
1_1_1_2,1,1,1,2,3,hit,-12.286,-3.881,0.752
1_1_1_2,1,1,1,2,3,peak,-1.815,-4.037,1.867
1_1_1_2,1,1,1,2,3,net,0.0,-4.071,1.822
1_1_1_2,1,1,1,2,3,bounce,8.805,-4.263,0.032
1_1_1_2,1,1,1,2,3,peak,11.624,-4.449,0.764
1_1_1_2,1,1,1,2,3,last,12.144,-4.483,0.737
1_1_2_1,1,1,2,1,1,hit,-11.342,1.027,2.79
1_1_2_1,1,1,2,1,1,peak,-11.342,1.027,2.79
1_1_2_1,1,1,2,1,1,net,0.0,-1.89,1.081
1_1_2_1,1,1,2,1,1,bounce,4.845,-3.327,0.033
1_1_2_1,1,1,2,1,1,last,13.049,-5.986,1.364
1_1_3_1,1,1,3,1,1,hit,-11.358,-0.287,2.82
1_1_3_1,1,1,3,1,1,peak,-11.358,-0.287,2.82
1_1_3_1,1,1,3,1,1,net,0.0,0.725,1.097
1_1_3_1,1,1,3,1,1,bounce,5.372,1.161,0.033
