point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.115,-1.283,2.672
1_1_1_1,1,1,1,1,1,peak,-11.115,-1.283,2.672
1_1_1_1,1,1,1,1,1,net,0.0,1.902,0.562
1_1_1_1,1,1,1,1,1,bounce,-0.256,1.763,0.043
1_1_1_1,1,1,1,1,1,last,-0.895,1.565,0.083
1_1_1_2,1,1,1,2,1,hit,-11.404,-1.057,2.69
1_1_1_2,1,1,1,2,1,peak,-11.404,-1.057,2.69
1_1_1_2,1,1,1,2,1,net,0.0,0.716,0.863
1_1_1_2,1,1,1,2,1,bounce,-0.159,0.578,0.043
1_1_1_2,1,1,1,2,1,last,-1.135,0.271,0.072
1_1_2_1,1,1,2,1,1,hit,-11.186,0.714,2.658
1_1_2_1,1,1,2,1,1,peak,-11.186,0.714,2.658
1_1_2_1,1,1,2,1,1,net,0.0,-0.323,0.886
1_1_2_1,1,1,2,1,1,last,0.11,-0.33,0.863
1_1_2_2,1,1,2,2,1,hit,-11.334,0.872,2.706
1_1_2_2,1,1,2,2,1,peak,-11.334,0.872,2.706
1_1_2_2,1,1,2,2,1,bounce,-0.994,-3.53,0.038
1_1_2_2,1,1,2,2,1,last,-2.084,-5.634,0.076
1_1_3_1,1,1,3,1,1,hit,-10.973,-1.169,2.592
1_1_3_1,1,1,3,1,1,peak,-10.973,-1.169,2.592
1_1_3_1,1,1,3,1,1,net,0.0,1.854,1.034
1_1_3_1,1,1,3,1,1,bounce,4.543,3.366,0.038
1_1_3_1,1,1,3,1,2,hit,10.995,5.658,1.176
1_1_3_1,1,1,3,1,2,peak,1.976,2.161,2.128
1_1_3_1,1,1,3,1,2,net,0.0,1.417,2.075
1_1_3_1,1,1,3,1,2,bounce,-9.6,-2.097,0.032
1_1_3_1,1,1,3,1,3,hit,-12.733,-3.224,1.046
1_1_3_1,1,1,3,1,3,peak,-4.409,-1.047,1.61
1_1_3_1,1,1,3,1,3,net,0.0,0.121,1.416
1_1_3_1,1,1,3,1,3,bounce,7.433,2.111,0.042
1_1_3_1,1,1,3,1,3,peak,11.613,3.306,0.881
1_1_3_1,1,1,3,1,4,hit,12.599,3.596,0.828
1_1_3_1,1,1,3,1,4,peak,2.206,0.662,1.985
1_1_3_1,1,1,3,1,4,net,0.0,0.047,1.922
1_1_3_1,1,1,3,1,4,bounce,-9.378,-2.558,0.032
1_1_3_1,1,1,3,1,5,hit,-13.999,-3.948,1.253
1_1_3_1,1,1,3,1,5,peak,-7.395,-2.108,1.572
1_1_3_1,1,1,3,1,5,net,0.0,-0.103,1.08
1_1_3_1,1,1,3,1,5,bounce,5.169,1.251,0.042
1_1_3_1,1,1,3,1,5,peak,9.956,2.653,1.022
1_1_3_1,1,1,3,1,6,hit,12.36,3.357,0.729
1_1_3_1,1,1,3,1,6,peak,5.077,1.66,1.186
1_1_3_1,1,1,3,1,6,net,0.0,0.486,0.939
1_1_3_1,1,1,3,1,6,peak,-4.28,-1.139,2.893
1_1_3_1,1,1,3,1,6,bounce,-8.908,-2.791,0.034
1_1_3_1,1,1,3,1,7,hit,-11.719,-3.924,1.447
1_1_3_1,1,1,3,1,7,peak,-4.284,-3.573,1.698
1_1_3_1,1,1,3,1,7,net,0.0,-3.43,1.597
1_1_3_1,1,1,3,1,7,bounce,11.489,-3.299,0.029
1_1_3_1,1,1,3,1,7,last,15.758,-3.279,0.837
1_1_4_1,1,1,4,1,1,hit,-11.151,0.649,2.661
1_1_4_1,1,1,4,1,1,peak,-11.151,0.649,2.661
1_1_4_1,1,1,4,1,1,net,0.0,-0.15,1.152
1_1_4_1,1,1,4,1,1,bounce,5.827,-0.362,0.039
1_1_4_1,1,1,4,1,2,hit,12.98,-0.554,1.131
1_1_4_1,1,1,4,1,2,peak,4.678,0.255,1.672
1_1_4_1,1,1,4,1,2,net,0.0,0.77,1.46
1_1_4_1,1,1,4,1,2,bounce,-7.565,1.705,0.037
1_1_4_1,1,1,4,1,2,peak,-11.939,2.15,1.18
1_1_4_1,1,1,4,1,3,hit,-12.136,2.169,1.178
1_1_4_1,1,1,4,1,3,peak,-5.148,0.852,1.55
1_1_4_1,1,1,4,1,3,net,0.0,-0.097,1.307
1_1_4_1,1,1,4,1,3,bounce,7.071,-1.366,0.038
1_1_4_1,1,1,4,1,3,peak,11.435,-2.14,0.921
1_1_4_1,1,1,4,1,4,hit,12.514,-2.331,0.861
1_1_4_1,1,1,4,1,4,peak,2.333,0.042,1.745
1_1_4_1,1,1,4,1,4,net,0.0,0.589,1.691
1_1_4_1,1,1,4,1,4,bounce,-9.944,2.918,0.035
1_1_4_1,1,1,4,1,5,hit,-13.866,3.857,1.052
1_1_4_1,1,1,4,1,5,peak,-6.67,1.952,1.449
1_1_4_1,1,1,4,1,5,net,0.0,0.24,1.031
1_1_4_1,1,1,4,1,5,bounce,5.198,-1.031,0.037
1_1_4_1,1,1,4,1,5,peak,9.118,-2.029,0.709
1_1_4_1,1,1,4,1,6,hit,11.771,-2.699,0.359
1_1_4_1,1,1,4,1,6,peak,1.225,-0.615,1.672
1_1_4_1,1,1,4,1,6,net,0.0,-0.335,1.65
1_1_4_1,1,1,4,1,6,bounce,-8.793,1.911,0.035
1_1_4_1,1,1,4,1,6,peak,-13.651,3.133,1.12
1_1_4_1,1,1,4,1,7,hit,-13.946,3.209,1.115
1_1_4_1,1,1,4,1,7,peak,-4.052,1.198,1.706
1_1_4_1,1,1,4,1,7,net,0.0,0.426,1.582
1_1_4_1,1,1,4,1,7,bounce,9.733,-1.274,0.033
1_1_4_1,1,1,4,1,8,hit,13.292,-1.968,0.829
1_1_4_1,1,1,4,1,8,peak,2.12,0.666,1.915
1_1_4_1,1,1,4,1,8,net,0.0,1.167,1.868
1_1_4_1,1,1,4,1,8,bounce,-10.54,3.616,0.037
1_1_4_1,1,1,4,1,9,hit,-14.203,4.557,1.128
