point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,23.427,-0.098,0.566
1_1_1_2,1,1,1,2,1,hit,-11.452,-0.587,2.895
1_1_1_2,1,1,1,2,1,peak,-11.452,-0.587,2.895
1_1_1_2,1,1,1,2,1,net,0.0,1.36,1.253
1_1_1_2,1,1,1,2,1,bounce,4.967,1.849,0.033
1_1_1_2,1,1,1,2,1,peak,12.843,2.407,1.487
1_1_1_2,1,1,1,2,2,hit,15.175,2.463,1.333
1_1_1_2,1,1,1,2,2,peak,6.267,2.61,2.456
1_1_1_2,1,1,1,2,2,net,0.0,3.019,1.76
1_1_1_2,1,1,1,2,2,bounce,-5.002,3.551,0.029
1_1_1_2,1,1,1,2,2,peak,-10.44,3.751,1.574
1_1_1_2,1,1,1,2,3,hit,-11.882,3.824,1.449
1_1_1_2,1,1,1,2,3,peak,-3.56,1.126,2.082
1_1_1_2,1,1,1,2,3,net,0.0,-0.027,1.942
1_1_1_2,1,1,1,2,3,bounce,9.13,-3.0,0.032
1_1_1_2,1,1,1,2,3,peak,14.437,-4.801,1.515
1_1_1_2,1,1,1,2,4,hit,14.437,-4.801,1.515
1_1_1_2,1,1,1,2,4,peak,6.395,-2.674,2.101
1_1_1_2,1,1,1,2,4,net,0.0,-1.033,1.646
1_1_1_2,1,1,1,2,4,bounce,-6.646,0.592,0.031
1_1_1_2,1,1,1,2,4,peak,-10.809,1.635,1.11
1_1_1_2,1,1,1,2,5,hit,-11.667,1.848,1.058
1_1_1_2,1,1,1,2,5,peak,-5.396,2.035,1.343
1_1_1_2,1,1,1,2,5,net,-0.0,2.208,1.095
1_1_1_2,1,1,1,2,5,bounce,6.513,2.422,0.034
1_1_1_2,1,1,1,2,5,peak,13.026,2.584,1.086
1_1_1_2,1,1,1,2,6,hit,15.651,2.652,0.888
1_1_1_2,1,1,1,2,6,peak,4.263,0.902,2.112
1_1_1_2,1,1,1,2,6,net,0.0,0.197,1.899
1_1_1_2,1,1,1,2,6,bounce,-8.315,-1.305,0.032
1_1_1_2,1,1,1,2,6,peak,-12.361,-2.028,1.278
1_1_1_2,1,1,1,2,7,hit,-12.361,-2.028,1.278
1_1_1_2,1,1,1,2,7,peak,-5.319,-2.074,1.642
1_1_1_2,1,1,1,2,7,net,-0.0,-2.218,1.394
1_1_1_2,1,1,1,2,7,bounce,7.502,-2.625,0.031
1_1_1_2,1,1,1,2,7,peak,12.888,-2.845,1.035
1_1_1_2,1,1,1,2,8,hit,14.29,-2.924,0.957
1_1_1_2,1,1,1,2,8,peak,3.919,-0.247,1.798
1_1_1_2,1,1,1,2,8,net,0.0,0.768,1.648
1_1_1_2,1,1,1,2,8,bounce,-8.667,3.026,0.033
1_1_1_2,1,1,1,2,8,peak,-12.73,4.094,0.957
1_1_1_2,1,1,1,2,9,hit,-12.73,4.094,0.957
1_1_1_2,1,1,1,2,9,peak,-3.315,1.477,1.737
1_1_1_2,1,1,1,2,9,net,0.0,0.518,1.618
1_1_1_2,1,1,1,2,9,bounce,8.465,-2.035,0.032
1_1_1_2,1,1,1,2,9,peak,13.158,-3.468,1.237
1_1_1_2,1,1,1,2,10,hit,13.158,-3.468,1.237
1_1_1_2,1,1,1,2,10,peak,4.847,-1.412,1.687
1_1_1_2,1,1,1,2,10,net,0.0,-0.28,1.498
1_1_1_2,1,1,1,2,10,bounce,-8.508,1.597,0.032
1_1_1_2,1,1,1,2,10,peak,-12.958,2.602,0.834
1_1_1_2,1,1,1,2,11,hit,-13.225,2.66,0.83
1_1_1_2,1,1,1,2,11,peak,-2.646,-0.101,1.906
1_1_1_2,1,1,1,2,11,net,-0.0,-0.837,1.823
1_1_1_2,1,1,1,2,11,bounce,9.038,-3.498,0.032
1_1_1_2,1,1,1,2,11,peak,13.488,-4.725,1.275
1_1_1_2,1,1,1,2,12,hit,13.488,-4.725,1.275
1_1_1_2,1,1,1,2,12,peak,4.24,-4.036,1.917
1_1_1_2,1,1,1,2,12,net,0.0,-3.706,1.748
1_1_1_2,1,1,1,2,12,bounce,-8.861,-3.073,0.033
1_1_1_2,1,1,1,2,12,peak,-12.556,-2.74,0.873
1_1_1_2,1,1,1,2,13,hit,-12.556,-2.74,0.873
1_1_1_2,1,1,1,2,13,net,-0.0,0.132,2.081
1_1_1_2,1,1,1,2,13,peak,0.522,0.256,2.083
1_1_1_2,1,1,1,2,13,last,14.181,3.621,0.033
1_1_2_1,1,1,2,1,1,hit,-11.305,0.943,2.819
1_1_2_1,1,1,2,1,1,peak,-11.305,0.943,2.819
1_1_2_1,1,1,2,1,1,net,0.0,-1.575,1.202
1_1_2_1,1,1,2,1,1,bounce,5.399,-3.082,0.031
1_1_2_1,1,1,2,1,1,peak,12.03,-5.231,1.152
1_1_2_1,1,1,2,1,2,hit,12.03,-5.231,1.152
1_1_2_1,1,1,2,1,2,peak,1.228,-3.061,2.039
1_1_2_1,1,1,2,1,2,net,0.0,-2.838,2.025
1_1_2_1,1,1,2,1,2,peak,-4.636,1.012,0.951
1_1_2_1,1,1,2,1,2,peak,0.008,1.94,0.681
1_1_2_1,1,1,2,1,2,net,0.008,1.94,0.681
1_1_2_1,1,1,2,1,2,last,-0.325,2.551,0.033
1_1_3_1,1,1,3,1,1,hit,13.386,0.97,1.028
1_1_3_2,1,1,3,2,1,hit,-11.518,-0.464,2.883
1_1_3_2,1,1,3,2,1,peak,-11.518,-0.464,2.883
1_1_3_2,1,1,3,2,1,net,-0.0,0.684,1.479
1_1_3_2,1,1,3,2,1,bounce,6.356,0.833,0.033
1_1_3_2,1,1,3,2,1,peak,12.526,0.692,1.237
1_1_3_2,1,1,3,2,2,hit,12.526,0.692,1.237
1_1_3_2,1,1,3,2,2,peak,6.126,0.493,1.567
1_1_3_2,1,1,3,2,2,net,0.0,0.304,1.206
1_1_3_2,1,1,3,2,2,bounce,-5.996,0.107,0.031
1_1_3_2,1,1,3,2,2,peak,-10.306,0.013,0.74
1_1_3_2,1,1,3,2,3,hit,-11.526,-0.014,0.676
1_1_3_2,1,1,3,2,3,peak,-1.587,1.705,1.492
1_1_3_2,1,1,3,2,3,net,0.0,1.96,1.467
1_1_3_2,1,1,3,2,3,bounce,9.777,3.415,0.03
1_1_3_2,1,1,3,2,3,peak,14.998,4.179,1.091
1_1_3_2,1,1,3,2,4,hit,14.998,4.179,1.091
1_1_3_2,1,1,3,2,4,peak,2.986,4.609,6.026
1_1_3_2,1,1,3,2,4,net,-0.0,4.535,5.571
1_1_3_2,1,1,3,2,4,bounce,-7.19,4.106,0.031
1_1_3_2,1,1,3,2,4,peak,-7.772,3.913,2.298
1_1_3_2,1,1,3,2,5,hit,-8.087,3.803,1.537
