point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,11.347,0.834,2.665
1_1_1_1,1,1,1,1,1,net,-0.0,-1.08,1.049
1_1_1_1,1,1,1,1,1,bounce,-4.804,-1.984,0.033
1_1_1_1,1,1,1,1,1,peak,-12.724,-3.637,1.266
1_1_1_1,1,1,1,1,2,hit,-12.724,-3.637,1.266
1_1_1_1,1,1,1,1,2,peak,-5.599,-2.095,1.838
1_1_1_1,1,1,1,1,2,net,0.0,-0.84,1.392
1_1_1_1,1,1,1,1,2,bounce,5.05,0.386,0.036
1_1_1_1,1,1,1,1,2,peak,7.953,1.17,0.805
1_1_1_1,1,1,1,1,3,hit,8.982,1.454,0.696
1_1_1_1,1,1,1,1,3,peak,0.848,1.52,1.494
1_1_1_1,1,1,1,1,3,net,0.0,1.529,1.484
1_1_1_1,1,1,1,1,3,bounce,-9.273,1.6,0.025
1_1_1_1,1,1,1,1,3,peak,-14.242,1.677,1.095
1_1_1_1,1,1,1,1,4,hit,-14.242,1.677,1.095
1_1_1_1,1,1,1,1,4,peak,-3.262,1.853,2.137
1_1_1_1,1,1,1,1,4,net,-0.0,1.887,2.018
1_1_1_1,1,1,1,1,4,peak,2.781,1.908,1.708
1_1_1_1,1,1,1,1,4,net,-0.075,0.648,0.857
1_1_1_1,1,1,1,1,4,peak,-0.075,0.648,0.857
1_1_1_1,1,1,1,1,4,bounce,0.185,0.244,0.033
1_1_2_1,1,1,2,1,1,hit,11.544,-1.456,2.729
1_1_2_1,1,1,2,1,1,net,0.0,0.31,1.304
1_1_2_1,1,1,2,1,1,bounce,-6.079,1.109,0.03
1_1_2_1,1,1,2,1,1,peak,-12.676,1.918,1.066
1_1_2_1,1,1,2,1,2,hit,-7.602,1.977,1.22
1_1_2_1,1,1,2,1,2,net,-0.015,2.126,0.845
1_1_2_1,1,1,2,1,2,peak,-0.015,2.126,0.845
1_1_2_1,1,1,2,1,2,bounce,-0.094,2.085,0.032
1_1_2_1,1,1,2,1,2,peak,-0.46,2.086,0.625
1_1_2_1,1,1,2,1,3,hit,-0.46,2.086,0.625
1_1_2_1,1,1,2,1,3,peak,-0.503,2.081,0.631
1_1_2_1,1,1,2,1,3,last,-0.866,2.069,0.034
1_1_3_1,1,1,3,1,1,hit,-12.319,-4.488,1.146
1_1_3_2,1,1,3,2,1,hit,11.557,0.826,2.758
1_1_3_2,1,1,3,2,1,net,0.0,-2.075,1.454
1_1_3_2,1,1,3,2,1,bounce,-5.88,-3.98,0.031
1_1_3_2,1,1,3,2,1,peak,-12.068,-6.333,1.364
1_1_3_2,1,1,3,2,2,hit,-7.612,-4.141,1.578
1_1_3_2,1,1,3,2,2,peak,0.001,-0.38,0.78
1_1_3_2,1,1,3,2,2,net,0.001,-0.38,0.78
1_1_3_2,1,1,3,2,2,last,-0.364,0.391,0.035
1_1_4_1,1,1,4,1,1,hit,11.522,-1.312,2.724
1_1_4_1,1,1,4,1,1,net,0.0,2.197,1.155
1_1_4_1,1,1,4,1,1,bounce,-5.177,3.681,0.03
1_1_4_1,1,1,4,1,1,peak,-12.104,5.629,1.111
1_1_4_1,1,1,4,1,2,hit,-12.104,5.629,1.111
1_1_4_1,1,1,4,1,2,peak,-2.632,1.11,2.878
1_1_4_1,1,1,4,1,2,net,0.0,-0.274,2.68
1_1_4_1,1,1,4,1,2,bounce,6.335,-3.915,0.029
1_1_4_1,1,1,4,1,2,peak,8.025,-5.103,1.371
1_1_4_1,1,1,4,1,3,hit,6.033,-4.176,1.229
1_1_4_1,1,1,4,1,3,peak,0.013,-1.03,0.89
1_1_4_1,1,1,4,1,3,net,0.013,-1.03,0.89
1_1_4_1,1,1,4,1,3,last,0.137,-0.227,0.033
1_1_5_1,1,1,5,1,1,hit,11.351,1.039,2.736
1_1_5_1,1,1,5,1,1,net,0.0,0.148,1.011
1_1_5_1,1,1,5,1,1,bounce,-4.583,-0.228,0.029
1_1_5_1,1,1,5,1,1,peak,-12.889,-0.987,1.207
1_1_5_1,1,1,5,1,2,hit,-12.889,-0.987,1.207
1_1_5_1,1,1,5,1,2,peak,-2.127,-0.974,3.114
1_1_5_1,1,1,5,1,2,net,0.0,-1.048,3.015
1_1_5_1,1,1,5,1,2,bounce,8.709,-1.572,0.033
1_1_5_1,1,1,5,1,2,peak,10.651,-1.876,1.424
1_1_5_1,1,1,5,1,3,hit,10.651,-1.876,1.424
1_1_5_1,1,1,5,1,3,peak,1.346,-2.469,1.908
1_1_5_1,1,1,5,1,3,net,0.0,-2.565,1.896
1_1_5_1,1,1,5,1,3,bounce,-12.885,-3.733,0.035
1_1_5_1,1,1,5,1,3,peak,-18.255,-4.155,0.813
1_1_5_1,1,1,5,1,4,hit,-18.591,-4.181,0.808
1_1_5_1,1,1,5,1,4,peak,-17.269,-4.338,1.606
1_1_5_1,1,1,5,1,4,last,-15.199,-4.483,0.037
1_1_6_1,1,1,6,1,1,hit,11.371,-1.244,2.653
1_1_6_1,1,1,6,1,1,net,0.0,-0.139,1.085
1_1_6_1,1,1,6,1,1,bounce,-5.045,0.241,0.03
1_1_6_1,1,1,6,1,1,peak,-12.837,0.614,1.238
1_1_6_1,1,1,6,1,2,hit,-12.837,0.614,1.238
1_1_6_1,1,1,6,1,2,peak,-6.236,0.623,1.541
1_1_6_1,1,1,6,1,2,net,0.0,0.661,1.204
1_1_6_1,1,1,6,1,2,bounce,6.245,0.757,0.032
1_1_6_1,1,1,6,1,2,peak,10.488,0.886,0.745
1_1_6_1,1,1,6,1,3,hit,10.959,0.903,0.735
1_1_6_1,1,1,6,1,3,net,-0.0,1.422,3.16
1_1_6_1,1,1,6,1,3,peak,-1.025,1.471,3.18
1_1_6_1,1,1,6,1,3,bounce,-12.823,2.072,0.036
1_1_6_1,1,1,6,1,3,peak,-18.763,2.222,1.982
1_1_6_1,1,1,6,1,4,hit,-18.763,2.222,1.982
1_1_6_1,1,1,6,1,4,peak,-18.135,2.22,2.316
1_1_6_1,1,1,6,1,4,bounce,-12.885,2.312,0.036
1_2_1_2,1,2,1,2,1,hit,-11.306,-3.184,1.462
1_2_1_2,1,2,1,2,1,peak,-4.53,-1.289,1.894
1_2_1_2,1,2,1,2,1,net,-0.0,0.08,1.657
1_2_1_2,1,2,1,2,1,bounce,7.369,2.472,0.034
1_2_1_2,1,2,1,2,1,peak,11.883,3.625,1.207
1_2_1_2,1,2,1,2,2,hit,12.68,3.827,1.167
1_2_1_2,1,2,1,2,2,peak,1.521,1.511,2.345
1_2_1_2,1,2,1,2,2,net,0.0,1.206,2.319
1_2_1_2,1,2,1,2,2,bounce,-11.765,-1.088,0.033
1_2_1_2,1,2,1,2,2,peak,-14.168,-1.61,1.066
1_2_1_2,1,2,1,2,3,hit,-14.168,-1.61,1.066
1_2_1_2,1,2,1,2,3,peak,-5.034,-1.295,1.939
1_2_1_2,1,2,1,2,3,net,-0.0,-1.17,1.613
1_2_1_2,1,2,1,2,3,bounce,6.613,-1.078,0.031
1_2_1_2,1,2,1,2,3,peak,11.25,-0.808,1.239
1_2_1_2,1,2,1,2,4,hit,8.362,-0.14,1.224
1_2_1_2,1,2,1,2,4,net,-0.01,0.969,0.765
1_2_1_2,1,2,1,2,4,peak,-0.01,0.969,0.765
1_2_1_2,1,2,1,2,4,bounce,0.396,1.259,0.033
1_2_2_1,1,2,2,1,1,hit,11.062,-0.763,2.643
1_2_2_1,1,2,2,1,1,net,0.0,0.018,1.078
1_2_2_1,1,2,2,1,1,bounce,-5.509,0.309,0.031
1_2_2_1,1,2,2,1,1,peak,-12.429,0.657,1.045
1_2_2_1,1,2,2,1,2,hit,-12.429,0.657,1.045
1_2_2_1,1,2,2,1,2,peak,-1.801,-0.57,2.194
1_2_2_1,1,2,2,1,2,net,0.0,-0.737,2.147
1_2_2_1,1,2,2,1,2,bounce,8.897,-1.316,0.031
1_2_2_1,1,2,2,1,2,peak,11.209,-1.318,0.879
1_2_2_1,1,2,2,1,3,hit,6.459,-1.758,1.053
1_2_2_1,1,2,2,1,3,peak,-0.002,-2.321,0.716
1_2_2_1,1,2,2,1,3,net,-0.002,-2.321,0.716
1_2_2_1,1,2,2,1,3,last,0.235,-2.273,0.037
1_2_3_1,1,2,3,1,1,hit,11.105,1.17,2.702
1_2_3_1,1,2,3,1,1,net,0.0,0.045,1.154
1_2_3_1,1,2,3,1,1,bounce,-6.252,-0.571,0.031
1_2_3_1,1,2,3,1,1,peak,-12.435,-1.202,0.98
1_2_3_1,1,2,3,1,2,hit,-12.435,-1.202,0.98
1_2_3_1,1,2,3,1,2,peak,-4.333,0.186,2.829
1_2_3_1,1,2,3,1,2,net,-0.0,0.927,2.143
1_2_3_1,1,2,3,1,2,bounce,3.978,1.635,0.036
1_2_3_1,1,2,3,1,2,peak,6.433,1.874,1.572
1_2_3_1,1,2,3,1,3,hit,6.842,1.913,1.525
1_2_4_1,1,2,4,1,1,hit,-6.046,2.007,1.399
1_2_4_2,1,2,4,2,,peak,-2.797,3.514,1.464
1_2_4_2,1,2,4,2,,bounce,-7.158,4.615,0.022
1_2_4_2,1,2,4,2,,last,-10.169,7.622,0.864
1_2_5_1,1,2,5,1,1,hit,11.131,1.373,2.709
1_2_5_1,1,2,5,1,1,net,0.0,0.161,1.194
1_2_5_1,1,2,5,1,1,bounce,-6.191,-0.542,0.031
1_2_5_1,1,2,5,1,1,peak,-12.546,-1.301,1.003
1_2_5_1,1,2,5,1,2,hit,-12.546,-1.301,1.003
1_2_5_1,1,2,5,1,2,peak,-0.783,0.542,5.091
1_2_5_1,1,2,5,1,2,net,-0.0,0.652,5.067
1_2_5_1,1,2,5,1,2,bounce,9.484,1.985,0.034
1_2_5_1,1,2,5,1,2,peak,12.085,2.052,2.41
1_2_5_1,1,2,5,1,3,hit,12.798,2.081,1.901
1_2_5_1,1,2,5,1,3,peak,0.013,2.448,0.894
1_2_5_1,1,2,5,1,3,net,0.013,2.448,0.894
1_2_5_1,1,2,5,1,3,last,0.138,2.576,0.032
1_3_1_1,1,3,1,1,1,hit,-11.555,-0.825,2.788
1_3_1_1,1,3,1,1,1,net,0.0,-0.034,1.163
1_3_1_1,1,3,1,1,1,bounce,4.928,0.369,0.036
1_3_1_1,1,3,1,1,1,peak,12.129,1.08,1.205
1_3_1_1,1,3,1,1,2,hit,12.715,1.148,1.197
1_3_1_1,1,3,1,1,2,peak,2.104,0.816,2.706
1_3_1_1,1,3,1,1,2,net,0.0,0.806,2.632
1_3_1_1,1,3,1,1,2,bounce,-9.821,0.966,0.035
1_3_1_1,1,3,1,1,2,peak,-11.977,1.153,1.04
1_3_1_1,1,3,1,1,3,hit,-11.977,1.153,1.04
1_3_1_1,1,3,1,1,3,peak,-0.732,-1.037,2.203
1_3_1_1,1,3,1,1,3,net,0.0,-1.182,2.196
1_3_1_1,1,3,1,1,3,bounce,11.573,-3.468,0.03
1_3_1_1,1,3,1,1,3,peak,15.144,-4.07,1.302
1_3_1_1,1,3,1,1,4,hit,9.367,-3.695,1.57
1_3_1_1,1,3,1,1,4,peak,-0.006,-2.878,0.648
1_3_1_1,1,3,1,1,4,net,-0.006,-2.878,0.648
1_3_1_1,1,3,1,1,4,last,0.121,-2.985,0.036
1_3_2_1,1,3,2,1,1,hit,-11.511,1.155,2.754
1_3_2_1,1,3,2,1,1,net,-0.0,-1.242,1.215
1_3_2_1,1,3,2,1,1,bounce,5.208,-2.119,0.037
1_3_2_1,1,3,2,1,1,peak,12.692,-3.107,1.209
1_3_2_1,1,3,2,1,2,hit,8.525,-2.611,1.307
1_3_2_1,1,3,2,1,2,net,-0.001,-1.671,0.818
1_3_2_1,1,3,2,1,2,peak,0.003,-1.664,0.819
1_3_2_1,1,3,2,1,2,bounce,0.518,-1.483,0.032
1_3_3_1,1,3,3,1,,bounce,7.38,4.007,0.035
1_3_3_2,1,3,3,2,1,hit,-11.472,-0.801,2.766
1_3_3_2,1,3,3,2,1,net,-0.0,0.864,1.359
1_3_3_2,1,3,3,2,1,bounce,5.816,1.928,0.032
1_3_3_2,1,3,3,2,1,peak,12.336,3.225,1.214
1_3_3_2,1,3,3,2,2,hit,12.336,3.225,1.214
1_3_3_2,1,3,3,2,2,peak,6.521,1.73,1.405
1_3_3_2,1,3,3,2,2,net,0.0,0.071,1.116
1_3_3_2,1,3,3,2,2,bounce,-7.033,-1.653,0.031
1_3_3_2,1,3,3,2,2,peak,-11.72,-2.734,0.698
1_3_3_2,1,3,3,2,3,hit,-11.72,-2.734,0.698
1_3_3_2,1,3,3,2,3,peak,-3.641,-1.572,1.212
1_3_3_2,1,3,3,2,3,net,-0.0,-1.052,1.086
1_3_3_2,1,3,3,2,3,bounce,6.995,-0.096,0.034
1_3_3_2,1,3,3,2,3,peak,11.809,0.576,0.765
1_3_3_2,1,3,3,2,4,hit,13.569,0.81,0.656
1_3_3_2,1,3,3,2,4,peak,1.941,1.721,1.54
1_3_3_2,1,3,3,2,4,net,0.0,1.871,1.51
1_3_3_2,1,3,3,2,4,bounce,-10.68,2.738,0.038
1_3_3_2,1,3,3,2,4,peak,-13.631,2.923,0.763
1_3_3_2,1,3,3,2,5,hit,-13.631,2.923,0.763
1_3_3_2,1,3,3,2,5,peak,-3.707,1.032,1.856
1_3_3_2,1,3,3,2,5,net,0.0,0.293,1.668
1_3_3_2,1,3,3,2,5,bounce,7.238,-1.26,0.031
1_3_3_2,1,3,3,2,5,peak,11.106,-2.14,1.109
1_3_3_2,1,3,3,2,6,hit,12.431,-2.449,0.97
1_3_3_2,1,3,3,2,6,peak,1.941,0.203,1.704
1_3_3_2,1,3,3,2,6,net,0.0,0.679,1.673
1_3_3_2,1,3,3,2,6,bounce,-11.211,3.275,0.04
1_3_3_2,1,3,3,2,6,peak,-13.324,3.764,0.588
1_3_3_2,1,3,3,2,7,hit,-6.145,3.98,1.005
1_3_3_2,1,3,3,2,7,net,-0.004,4.207,0.648
1_3_3_2,1,3,3,2,7,peak,0.03,4.202,0.654
1_3_3_2,1,3,3,2,7,last,-0.652,4.138,0.034
1_3_4_1,1,3,4,1,1,hit,-11.49,1.086,2.793
1_3_4_1,1,3,4,1,1,net,0.0,-0.039,0.949
1_3_4_1,1,3,4,1,1,bounce,3.842,-0.294,0.036
1_3_4_1,1,3,4,1,1,peak,11.685,-0.592,1.242
1_3_4_1,1,3,4,1,2,hit,12.79,-0.602,1.214
1_3_4_1,1,3,4,1,2,peak,6.025,-0.445,1.546
1_3_4_1,1,3,4,1,2,net,0.0,-0.31,1.24
1_3_4_1,1,3,4,1,2,bounce,-7.005,-0.154,0.032
1_3_4_1,1,3,4,1,2,peak,-11.926,-0.087,0.828
1_3_4_1,1,3,4,1,3,hit,-6.658,-1.061,1.005
1_3_4_1,1,3,4,1,3,net,0.015,-2.337,0.659
1_3_4_1,1,3,4,1,3,bounce,-0.339,-2.573,0.033
1_3_5_1,1,3,5,1,1,hit,-11.679,-0.762,2.757
1_3_5_1,1,3,5,1,1,net,0.0,0.675,1.016
1_3_5_1,1,3,5,1,1,bounce,4.513,1.287,0.035
1_3_5_1,1,3,5,1,1,peak,12.469,2.489,1.219
1_3_5_1,1,3,5,1,2,hit,12.665,2.521,1.218
1_3_5_1,1,3,5,1,2,peak,3.328,2.279,1.888
1_3_5_1,1,3,5,1,2,net,0.0,2.162,1.786
1_3_5_1,1,3,5,1,2,bounce,-9.968,1.71,0.036
1_3_5_1,1,3,5,1,2,peak,-13.486,1.585,0.944
1_3_5_1,1,3,5,1,3,hit,-13.486,1.585,0.944
1_3_5_1,1,3,5,1,3,peak,-3.777,0.513,1.775
1_3_5_1,1,3,5,1,3,net,-0.0,0.083,1.615
1_3_5_1,1,3,5,1,3,bounce,7.92,-0.85,0.031
1_3_5_1,1,3,5,1,3,peak,12.415,-1.443,1.044
1_3_5_1,1,3,5,1,4,hit,8.282,-1.792,1.172
1_3_5_1,1,3,5,1,4,net,-0.013,-2.396,0.666
1_3_5_1,1,3,5,1,4,peak,-0.054,-2.401,0.68
1_3_5_1,1,3,5,1,4,bounce,0.402,-2.33,0.038
1_3_6_1,1,3,6,1,1,hit,-11.469,1.256,2.785
1_3_6_1,1,3,6,1,1,net,0.0,-2.425,1.266
1_3_6_1,1,3,6,1,1,bounce,5.198,-3.829,0.033
1_3_6_1,1,3,6,1,1,peak,11.604,-5.377,1.214
1_3_6_1,1,3,6,1,2,hit,12.483,-5.57,1.189
1_3_6_1,1,3,6,1,2,peak,4.728,-2.619,1.496
1_3_6_1,1,3,6,1,2,net,0.0,-0.829,1.361
1_3_6_1,1,3,6,1,2,bounce,-9.933,2.834,0.027
1_3_6_1,1,3,6,1,2,peak,-12.086,3.62,0.449
1_3_6_1,1,3,6,1,3,hit,-12.086,3.62,0.449
1_3_6_1,1,3,6,1,3,peak,-0.054,1.721,2.855
1_3_6_1,1,3,6,1,3,net,-0.0,1.712,2.855
1_3_6_1,1,3,6,1,3,bounce,10.605,0.021,0.029
1_3_6_1,1,3,6,1,3,peak,14.417,-0.613,1.75
1_3_6_1,1,3,6,1,4,hit,14.417,-0.613,1.75
1_3_6_1,1,3,6,1,4,peak,11.777,-0.836,1.783
1_3_6_1,1,3,6,1,4,net,0.0,-1.712,1.006
1_3_6_1,1,3,6,1,4,bounce,-5.382,-2.008,0.034
1_3_6_1,1,3,6,1,4,peak,-11.715,-2.211,0.899
1_3_6_1,1,3,6,1,5,hit,-13.474,-2.242,0.824
1_3_6_1,1,3,6,1,5,peak,-2.775,-0.434,2.417
1_3_6_1,1,3,6,1,5,net,-0.0,0.05,2.28
1_3_6_1,1,3,6,1,5,bounce,8.002,1.441,0.031
1_3_6_1,1,3,6,1,5,peak,12.692,2.265,1.488
1_3_6_1,1,3,6,1,6,hit,13.666,2.433,1.416
1_3_6_1,1,3,6,1,6,peak,7.5,2.799,1.588
1_3_6_1,1,3,6,1,6,net,0.0,3.295,1.283
1_3_6_1,1,3,6,1,6,bounce,-8.668,3.921,0.026
1_3_7_1,1,3,7,1,1,hit,-11.467,-0.882,2.758
1_3_7_1,1,3,7,1,1,net,0.0,1.495,1.145
1_3_7_1,1,3,7,1,1,bounce,4.788,2.737,0.036
1_3_7_1,1,3,7,1,1,peak,11.92,4.829,1.302
1_3_7_1,1,3,7,1,2,hit,11.92,4.829,1.302
1_3_7_1,1,3,7,1,2,peak,7.445,2.84,1.424
1_3_7_1,1,3,7,1,2,net,-0.0,-0.342,1.019
1_3_7_1,1,3,7,1,2,bounce,-5.833,-2.707,0.034
1_3_7_1,1,3,7,1,2,peak,-10.872,-4.731,0.677
1_3_7_1,1,3,7,1,3,hit,-12.067,-5.211,0.637
1_3_7_1,1,3,7,1,3,peak,-4.827,-4.77,4.843
1_3_7_1,1,3,7,1,3,net,0.0,-4.541,1.749
1_3_7_1,1,3,7,1,3,bounce,1.121,-4.462,0.033
1_3_7_1,1,3,7,1,3,peak,1.446,-4.612,2.154
1_3_7_1,1,3,7,1,4,hit,1.582,-4.683,1.599
1_3_7_1,1,3,7,1,4,peak,1.338,-4.402,1.601
1_3_7_1,1,3,7,1,4,net,-0.0,-2.877,1.527
1_3_7_1,1,3,7,1,4,bounce,-4.619,2.292,0.029
1_3_8_1,1,3,8,1,1,hit,-11.565,1.154,2.764
1_3_8_1,1,3,8,1,1,net,0.0,-0.858,1.198
1_3_8_1,1,3,8,1,1,bounce,5.089,-1.503,0.032
1_3_8_1,1,3,8,1,1,peak,12.469,-2.19,1.392
1_3_8_1,1,3,8,1,2,hit,12.764,-2.21,1.389
1_3_8_1,1,3,8,1,2,peak,7.691,-2.388,1.526
