point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.382,-1.024,3.026
1_1_1_1,1,1,1,1,1,peak,-11.382,-1.024,3.026
1_1_1_1,1,1,1,1,1,net,0.0,1.823,1.242
1_1_1_1,1,1,1,1,1,bounce,5.492,3.408,0.038
1_1_1_1,1,1,1,1,2,hit,11.292,5.093,1.299
1_1_1_1,1,1,1,1,2,peak,0.448,4.629,5.723
1_1_1_1,1,1,1,1,2,net,0.0,4.613,5.713
1_1_1_1,1,1,1,1,2,bounce,-9.682,4.142,0.036
1_1_1_1,1,1,1,1,2,peak,-10.434,4.267,2.329
1_1_1_1,1,1,1,1,3,hit,-10.756,4.321,1.892
1_1_1_1,1,1,1,1,3,peak,-8.567,4.391,1.919
1_1_1_1,1,1,1,1,3,net,0.0,4.44,1.405
1_1_1_1,1,1,1,1,4,hit,3.294,4.373,0.873
1_1_1_1,1,1,1,1,4,net,0.0,3.323,1.73
1_1_1_1,1,1,1,1,4,peak,-2.514,2.5,1.941
1_1_1_1,1,1,1,1,5,hit,-5.516,1.495,1.62
1_1_1_1,1,1,1,1,5,peak,-1.418,-0.533,1.865
1_1_1_1,1,1,1,1,5,net,0.0,-1.28,1.83
1_1_1_1,1,1,1,1,5,bounce,7.595,-5.714,0.028
1_1_1_1,1,1,1,1,5,last,7.664,-5.803,0.028
1_1_2_1,1,1,2,1,1,hit,-11.027,1.276,2.998
1_1_2_1,1,1,2,1,1,peak,-11.027,1.276,2.998
1_1_2_1,1,1,2,1,1,net,0.0,-2.012,1.085
1_1_2_1,1,1,2,1,1,bounce,4.636,-3.331,0.031
1_1_2_1,1,1,2,1,2,hit,11.754,-5.351,1.219
1_1_2_1,1,1,2,1,2,peak,3.752,-2.156,1.862
1_1_2_1,1,1,2,1,2,net,0.0,-0.613,1.695
1_1_2_1,1,1,2,1,3,hit,-7.129,2.425,0.322
1_1_2_1,1,1,2,1,3,peak,-1.506,3.234,0.927
1_1_2_1,1,1,2,1,3,peak,-1.211,3.288,0.925
1_1_2_1,1,1,2,1,3,net,0.0,3.522,0.873
1_1_2_1,1,1,2,1,3,bounce,-0.321,3.407,0.037
1_1_2_1,1,1,2,1,3,peak,-0.76,3.236,0.597
1_1_2_1,1,1,2,1,3,last,-0.779,3.233,0.596
1_1_3_1,1,1,3,1,1,hit,-11.385,-1.104,2.966
1_1_3_1,1,1,3,1,1,peak,-11.385,-1.104,2.966
1_1_3_1,1,1,3,1,1,net,0.0,1.933,0.957
1_1_3_1,1,1,3,1,1,bounce,3.698,6.471,0.021
1_1_3_1,1,1,3,1,1,last,5.822,10.02,0.107
1_1_3_2,1,1,3,2,1,hit,-11.261,-1.532,3.071
1_1_3_2,1,1,3,2,1,peak,-11.261,-1.532,3.071
1_1_3_2,1,1,3,2,1,net,0.0,0.381,1.189
1_1_3_2,1,1,3,2,1,bounce,4.065,1.432,0.035
1_1_3_2,1,1,3,2,2,hit,11.148,2.961,1.752
1_1_3_2,1,1,3,2,2,peak,5.586,0.828,2.002
1_1_3_2,1,1,3,2,2,net,0.0,-1.455,1.692
1_1_3_2,1,1,3,2,3,hit,-5.829,-4.002,0.567
1_1_3_2,1,1,3,2,3,net,0.0,-3.088,3.36
1_1_3_2,1,1,3,2,3,peak,4.209,-2.438,4.06
1_1_3_2,1,1,3,2,3,bounce,13.006,-1.064,0.036
1_1_3_2,1,1,3,2,3,last,14.368,-0.985,1.843
1_1_4_2,1,1,4,2,1,hit,-11.039,1.448,2.952
1_1_4_2,1,1,4,2,1,peak,-11.039,1.448,2.952
1_1_4_2,1,1,4,2,1,net,0.0,-0.428,1.042
1_1_4_2,1,1,4,2,1,bounce,3.882,-0.875,0.034
1_1_4_2,1,1,4,2,2,hit,9.989,-2.029,1.688
1_1_4_2,1,1,4,2,2,peak,2.458,-2.661,2.084
1_1_4_2,1,1,4,2,2,net,0.0,-2.865,2.036
1_1_4_2,1,1,4,2,3,hit,-2.913,-3.102,1.85
1_1_4_2,1,1,4,2,3,net,0.0,-4.929,1.157
1_1_4_2,1,1,4,2,3,bounce,1.804,-6.23,0.024
1_1_4_2,1,1,4,2,3,last,3.619,-7.534,1.033
1_2_1_1,1,2,1,1,1,hit,-11.737,-2.13,2.828
1_2_1_1,1,2,1,1,1,peak,-11.737,-2.13,2.828
1_2_1_1,1,2,1,1,1,net,0.0,0.845,1.006
1_2_1_1,1,2,1,1,1,bounce,4.258,2.123,0.039
1_2_1_1,1,2,1,1,2,hit,10.992,4.227,1.077
1_2_1_1,1,2,1,1,2,peak,2.983,2.331,1.551
1_2_1_1,1,2,1,1,2,net,0.0,1.663,1.483
1_2_1_1,1,2,1,1,3,hit,-0.741,1.501,1.446
1_2_1_1,1,2,1,1,3,net,0.0,1.822,1.285
1_2_1_1,1,2,1,1,3,bounce,4.093,3.649,0.039
1_2_1_1,1,2,1,1,3,peak,7.412,5.147,0.938
1_2_1_1,1,2,1,1,3,last,9.873,6.262,0.397
1_2_2_1,1,2,2,1,1,hit,-11.456,2.981,2.734
1_2_2_1,1,2,2,1,1,peak,-11.456,2.981,2.734
1_2_2_1,1,2,2,1,1,net,0.0,-0.052,1.274
1_2_2_1,1,2,2,1,1,bounce,6.153,-1.424,0.035
1_2_2_1,1,2,2,1,2,hit,13.517,-3.046,1.247
1_2_2_1,1,2,2,1,2,peak,3.696,-3.687,2.103
1_2_2_1,1,2,2,1,2,net,0.0,-3.887,1.958
1_2_2_1,1,2,2,1,2,bounce,-9.442,-4.334,0.03
1_2_2_1,1,2,2,1,2,peak,-15.649,-4.723,1.4
1_2_2_1,1,2,2,1,2,last,-16.334,-4.766,1.384
1_2_3_1,1,2,3,1,1,hit,-11.781,-2.094,2.789
1_2_3_1,1,2,3,1,1,peak,-11.781,-2.094,2.789
1_2_3_1,1,2,3,1,1,bounce,-0.369,0.542,0.042
1_2_3_1,1,2,3,1,1,last,-0.392,0.543,0.042
1_2_3_2,1,2,3,2,1,hit,-11.922,-1.935,2.781
1_2_3_2,1,2,3,2,1,peak,-11.922,-1.935,2.781
1_2_3_2,1,2,3,2,1,net,0.0,1.505,1.286
1_2_3_2,1,2,3,2,1,bounce,4.758,3.31,0.038
1_2_3_2,1,2,3,2,1,last,10.022,5.493,1.62
1_2_4_1,1,2,4,1,1,hit,-11.397,2.759,2.781
1_2_4_1,1,2,4,1,1,peak,-11.397,2.759,2.781
1_2_4_1,1,2,4,1,1,net,0.0,0.615,1.157
1_2_4_1,1,2,4,1,1,bounce,5.601,-0.335,0.04
1_2_4_1,1,2,4,1,2,hit,13.53,-1.724,1.076
1_2_4_1,1,2,4,1,2,peak,6.853,-0.227,1.549
1_2_4_1,1,2,4,1,2,net,0.0,1.225,0.987
1_2_4_1,1,2,4,1,2,bounce,-4.212,2.068,0.033
1_2_4_1,1,2,4,1,3,hit,-6.824,2.566,0.748
1_2_4_1,1,2,4,1,3,peak,-0.549,3.071,1.567
1_2_4_1,1,2,4,1,3,net,0.0,3.134,1.56
1_2_4_1,1,2,4,1,3,bounce,6.443,4.145,0.036
1_2_4_1,1,2,4,1,3,peak,8.974,4.671,0.841
1_2_4_1,1,2,4,1,3,last,11.413,5.177,0.066
1_2_5_1,1,2,5,1,1,hit,-11.683,-2.09,2.778
1_2_5_1,1,2,5,1,1,peak,-11.683,-2.09,2.778
1_2_5_1,1,2,5,1,1,net,0.0,0.522,1.029
1_2_5_1,1,2,5,1,1,bounce,4.672,1.705,0.042
1_2_5_1,1,2,5,1,2,hit,10.777,3.274,1.122
1_2_5_1,1,2,5,1,2,net,0.0,5.499,2.514
1_2_5_1,1,2,5,1,2,peak,-0.026,5.504,2.514
1_2_5_1,1,2,5,1,2,bounce,-12.863,7.585,0.032
1_2_5_1,1,2,5,1,2,last,-18.02,8.341,1.629
1_2_6_1,1,2,6,1,1,hit,-11.42,2.689,2.785
1_2_6_1,1,2,6,1,1,peak,-11.42,2.689,2.785
1_2_6_1,1,2,6,1,1,net,0.0,-1.362,1.013
1_2_6_1,1,2,6,1,1,bounce,4.837,-3.107,0.03
1_2_6_1,1,2,6,1,1,last,12.598,-5.93,0.976
1_3_1_1,1,3,1,1,1,hit,10.962,1.585,2.899
1_3_1_1,1,3,1,1,1,peak,10.962,1.585,2.899
1_3_1_1,1,3,1,1,1,net,0.0,-0.409,1.357
1_3_1_1,1,3,1,1,1,bounce,-6.769,-1.755,0.043
1_3_1_1,1,3,1,1,2,hit,-11.987,-2.788,1.042
1_3_1_1,1,3,1,1,2,peak,-5.727,-0.903,1.362
1_3_1_1,1,3,1,1,2,net,0.0,1.004,1.009
1_3_1_1,1,3,1,1,2,bounce,4.703,2.764,0.038
1_3_1_1,1,3,1,1,2,peak,9.587,4.717,0.926
