point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
1_1_1_1,1,1,1,1,1,hit,-11.524,-1.798,2.811
1_1_1_1,1,1,1,1,1,peak,-11.524,-1.798,2.811
1_1_1_1,1,1,1,1,1,net,-0.0,1.832,1.099
1_1_1_1,1,1,1,1,1,bounce,4.617,3.528,0.035
1_1_1_1,1,1,1,1,1,peak,12.37,6.697,1.298
1_1_1_1,1,1,1,1,2,hit,12.385,6.704,1.298
1_1_1_1,1,1,1,1,2,peak,6.098,5.09,2.02
1_1_1_1,1,1,1,1,2,net,-0.0,3.65,1.223
1_1_1_1,1,1,1,1,2,bounce,-3.329,2.926,0.031
1_1_1_1,1,1,1,1,2,peak,-7.173,1.96,1.419
1_1_1_1,1,1,1,1,3,hit,-8.194,1.702,1.311
1_1_1_1,1,1,1,1,3,peak,-1.762,-0.44,1.753
1_1_1_1,1,1,1,1,3,net,-0.0,-1.035,1.715
1_1_1_1,1,1,1,1,3,bounce,9.207,-4.233,0.033
1_1_2_1,1,1,2,1,1,hit,-11.404,1.251,2.813
1_1_2_1,1,1,2,1,1,peak,-11.404,1.251,2.813
1_1_2_1,1,1,2,1,1,net,-0.0,-2.042,1.06
1_1_2_1,1,1,2,1,1,bounce,5.254,-3.51,0.033
1_1_2_1,1,1,2,1,1,peak,13.261,-5.711,1.166
1_1_2_1,1,1,2,1,2,hit,13.261,-5.711,1.166
1_1_2_1,1,1,2,1,2,peak,4.905,-4.597,2.423
1_1_2_1,1,1,2,1,2,net,0.0,-3.955,1.899
1_1_2_1,1,1,2,1,2,bounce,-5.241,-3.279,0.032
1_1_2_1,1,1,2,1,2,peak,-8.369,-2.798,1.356
1_1_2_1,1,1,2,1,3,hit,-9.39,-2.643,1.198
1_1_2_1,1,1,2,1,3,peak,-4.614,-0.939,1.412
1_1_2_1,1,1,2,1,3,net,-0.0,0.761,1.179
1_1_2_1,1,1,2,1,3,bounce,6.071,3.067,0.034
1_1_3_1,1,1,3,1,1,hit,-11.424,-1.487,2.856
1_1_3_1,1,1,3,1,1,net,0.0,0.291,0.954
1_1_3_1,1,1,3,1,1,bounce,4.317,0.985,0.031
1_1_3_1,1,1,3,1,1,peak,13.146,2.498,1.383
1_1_3_1,1,1,3,1,2,hit,13.146,2.498,1.383
1_1_3_1,1,1,3,1,2,peak,2.994,0.395,2.236
1_1_3_1,1,1,3,1,2,net,0.0,-0.249,2.146
1_1_3_1,1,1,3,1,2,bounce,-10.716,-2.633,0.033
1_1_3_1,1,1,3,1,2,peak,-11.885,-2.914,0.504
1_1_3_1,1,1,3,1,3,hit,-11.885,-2.914,0.504
1_1_3_1,1,1,3,1,3,peak,-4.254,-2.148,1.325
1_1_3_1,1,1,3,1,3,net,0.0,-1.645,1.019
1_1_3_1,1,1,3,1,3,bounce,4.208,-1.112,0.031
1_1_3_1,1,1,3,1,3,peak,8.15,-0.589,0.923
1_1_3_1,1,1,3,1,4,hit,11.174,-0.189,0.314
1_1_3_1,1,1,3,1,4,net,0.0,1.429,2.586
1_1_3_1,1,1,3,1,4,peak,-0.422,1.478,2.589
1_1_3_1,1,1,3,1,4,bounce,-11.057,2.413,0.036
1_1_3_1,1,1,3,1,4,peak,-13.339,2.586,1.079
1_1_3_1,1,1,3,1,5,hit,-13.339,2.586,1.079
1_1_3_1,1,1,3,1,5,peak,-3.916,0.911,1.646
1_1_3_1,1,1,3,1,5,net,0.0,0.23,1.525
1_1_3_1,1,1,3,1,5,bounce,9.319,-1.315,0.034
1_1_3_1,1,1,3,1,5,peak,13.605,-1.967,0.946
1_1_3_1,1,1,3,1,6,hit,13.605,-1.967,0.946
1_1_3_1,1,1,3,1,6,peak,2.168,0.695,2.29
1_1_3_1,1,1,3,1,6,net,0.0,1.178,2.225
1_1_3_1,1,1,3,1,6,bounce,-9.434,3.242,0.033
1_1_3_1,1,1,3,1,6,peak,-12.062,3.776,0.905
1_1_3_1,1,1,3,1,7,hit,-12.062,3.776,0.905
1_1_3_1,1,1,3,1,7,peak,-4.334,3.383,1.298
1_1_3_1,1,1,3,1,7,net,-0.0,3.18,1.15
1_1_3_1,1,1,3,1,7,bounce,7.644,2.808,0.034
1_1_3_1,1,1,3,1,7,peak,12.925,2.506,0.787
1_1_3_1,1,1,3,1,8,hit,14.225,2.436,0.735
1_1_3_1,1,1,3,1,8,peak,5.564,2.697,1.694
1_1_3_1,1,1,3,1,8,net,-0.0,2.743,1.208
1_1_3_1,1,1,3,1,8,bounce,-4.439,2.73,0.032
1_1_3_1,1,1,3,1,8,peak,-9.014,2.66,1.242
1_1_3_1,1,1,3,1,9,hit,-9.711,2.644,1.211
1_1_3_1,1,1,3,1,9,peak,-2.663,2.76,1.482
1_1_3_1,1,1,3,1,9,net,-0.0,2.823,1.436
1_1_3_1,1,1,3,1,9,bounce,10.877,3.196,0.036
1_1_4_1,1,1,4,1,1,hit,-11.406,1.176,2.797
1_1_4_1,1,1,4,1,1,peak,-11.406,1.176,2.797
1_1_4_1,1,1,4,1,1,net,0.0,-1.712,1.049
1_1_4_1,1,1,4,1,1,bounce,4.772,-2.914,0.034
1_1_4_1,1,1,4,1,1,peak,13.168,-5.073,1.274
1_1_4_1,1,1,4,1,2,hit,13.168,-5.073,1.274
1_1_4_1,1,1,4,1,2,peak,3.087,-1.901,2.504
1_1_4_1,1,1,4,1,2,net,0.0,-0.944,2.365
1_1_4_1,1,1,4,1,2,bounce,-9.225,1.863,0.034
1_1_4_1,1,1,4,1,2,peak,-11.519,2.555,1.115
1_1_4_1,1,1,4,1,3,hit,-11.519,2.555,1.115
1_1_4_1,1,1,4,1,3,peak,-4.244,0.285,1.525
1_1_4_1,1,1,4,1,3,net,0.0,-1.016,1.359
1_1_4_1,1,1,4,1,3,bounce,7.794,-3.359,0.033
1_1_4_1,1,1,4,1,3,peak,12.545,-4.829,0.875
1_1_4_1,1,1,4,1,4,hit,13.754,-5.199,0.812
1_1_4_1,1,1,4,1,4,net,-0.0,-2.636,4.321
1_1_4_1,1,1,4,1,4,peak,-0.042,-2.628,4.321
