point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,WTA314610,WTA311137,WTA314610,DeuceCourt,164 KPH,Slice,NA,-11.419,-0.616,2.578,3,Unforced Error,NA,False,NA,BackHand,2.4 Metre,NA,Wide Error,False,False,True,4.478,1.507,0.03,Body,,,,12.994,0.411,1.171,-9.258,4.615,0.036,11.445,2.74,1.235,-0.0,1.048,1.609,-8.898,-0.43,0.029,1860.24,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,WTA314610,WTA311137,WTA311137,AdCourt,174 KPH,Slice,NA,-11.364,0.783,2.627,2,Unforced Error,NA,False,Ground,ForeHand,1.58 Metre,NA,Wide Error,False,False,True,5.279,-1.454,0.032,Body,,,,-11.03,-1.351,1.488,8.956,4.206,0.035,12.099,-2.078,1.017,0.0,-1.673,2.381,-7.103,-1.469,0.03,2149.62,0,0,0,0,0,0,1,0
NA,1,1,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_1_3_2,1,1,3,2,WTA314610,WTA311137,WTA314610,DeuceCourt,158 KPH,Slice,NA,-11.642,-0.718,2.592,1,Forced Error,NA,False,NA,BackHand,2.06 Metre,NA,NA,False,False,True,4.886,1.528,0.035,Body,,,,11.619,2.889,1.294,-9.141,-4.615,0.037,11.619,2.889,1.294,0.0,-3.278,2.065,-9.141,-4.615,0.037,1381.56,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,WTA314610,WTA311137,WTA314610,AdCourt,146 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.18 Metre,NA,NA,False,False,True,-11.629,0.706,0.03,T,,,,,,,-11.629,0.706,0.03,,,,,,,,,,1527.54,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,WTA314610,WTA311137,WTA314610,AdCourt,146 KPH,Flat,NA,-11.562,1.098,2.514,3,Forced Error,NA,False,NA,ForeHand,2.43 Metre,NA,NA,False,False,True,4.952,-2.356,0.033,Body,,,,13.113,-0.253,0.611,-12.532,0.378,0.03,11.896,-3.597,1.321,0.0,-0.642,1.802,-8.152,1.216,0.029,2152.68,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,WTA314610,WTA311137,WTA314610,DeuceCourt,184 KPH,Flat,NA,-11.527,-0.697,2.623,3,Unforced Error,NA,True,Ground,ForeHand,0.86 Metre,NA,Net Error,False,False,True,6.197,1.398,0.035,Body,,,,8.666,4.244,1.381,0.422,3.331,0.027,12.167,2.294,1.017,0.0,0.063,2.152,-11.428,-2.018,0.034,1541.76,0,0,0,0,0,0,3,1
1_2_1_1,1,2,1,1,WTA311137,WTA314610,WTA311137,DeuceCourt,159 KPH,Slice,NA,-11.487,-1.086,2.74,7,Unforced Error,NA,False,NA,BackHand,2.27 Metre,NA,NA,False,False,True,4.74,3.38,0.029,Wide,,,,12.722,-0.455,1.202,,,,11.327,5.567,1.258,0.0,2.595,1.228,-8.133,0.623,0.027,1444.86,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,WTA311137,WTA314610,WTA314610,AdCourt,122 KPH,Kick,NA,-11.3,1.206,2.705,2,Forced Error,NA,False,NA,BackHand,2.5 Metre,NA,NA,False,False,True,3.795,-2.87,0.031,Wide,,,,-12.042,3.496,0.77,,,,10.589,-4.613,1.535,0.0,-0.592,1.141,-6.614,1.78,0.033,2112.66,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,WTA311137,WTA314610,WTA311137,DeuceCourt,166 KPH,Slice,NA,-11.64,-0.765,2.745,11,Winner,NA,False,NA,ForeHand,1.65 Metre,NA,NA,False,False,True,6.194,3.756,0.031,Wide,,,,-4.924,-0.195,1.417,,,,11.315,5.336,1.039,0.0,1.691,1.92,-10.956,-1.825,0.033,NA,0,0,0,0,0,0,1,1
1_2_4_1,1,2,4,1,WTA311137,WTA314610,WTA311137,AdCourt,169 KPH,Flat,NA,-11.488,1.213,2.732,7,Unforced Error,NA,True,Ground,ForeHand,0.92 Metre,NA,Net Error,False,False,True,5.257,-0.677,0.029,T,,,,,,,,,,11.681,-1.305,1.121,0.0,-1.832,2.279,-10.702,-2.64,0.033,1942.74,0,0,0,0,0,0,2,1
