point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,11493-12085,21648-22962,21648-22962,DeuceCourt,192 KPH,Unclassified,NA,-11.382,-1.024,3.026,4,NA,NA,False,NA,BackHand,1.83 Metre,NA,NA,False,False,True,5.492,3.408,0.038,Wide,1.242,0.0,1.823,-5.516,1.495,1.62,7.595,-5.714,0.028,11.292,5.093,1.299,0.0,4.613,5.713,-9.682,4.142,0.036,NA,0,0,0,0,0,0,0,0,11493-12085,21648-22962,0,0,0,0
1_1_2_1,1,1,2,1,11493-12085,21648-22962,21648-22962,AdCourt,194 KPH,Unclassified,NA,-11.027,1.276,2.998,2,NA,NA,False,NA,BackHand,0.87 Metre,NA,NA,False,False,True,4.636,-3.331,0.031,Wide,1.085,0.0,-2.012,-7.129,2.425,0.322,-0.321,3.407,0.037,11.754,-5.351,1.219,0.0,-0.613,1.695,-0.321,3.407,0.037,NA,0,0,0,0,0,0,0,1,11493-12085,21648-22962,0,0,0,0
1_1_3_1,1,1,3,1,11493-12085,21648-22962,21648-22962,DeuceCourt,204.42 KPH,Unclassified,2.36 Metre,-11.385,-1.104,2.966,0,Faulty Serve,NA,False,NA,BackHand,0.96 Metre,Cross Court,NA,False,False,True,3.698,6.471,0.021,Wide,0.957,0.0,1.933,-11.385,-1.104,2.966,3.698,6.471,0.021,,,,,,,,,,0,1,0,0,0,0,0,0,2,11493-12085,21648-22962,0,0,0,0
1_1_3_2,1,1,3,2,11493-12085,21648-22962,21648-22962,DeuceCourt,144 KPH,Unclassified,NA,-11.261,-1.532,3.071,2,NA,NA,False,NA,BackHand,3.36 Metre,NA,NA,False,False,True,4.065,1.432,0.035,Body,1.189,0.0,0.381,-5.829,-4.002,0.567,12.885,-1.064,0.036,11.148,2.961,1.752,0.0,-1.455,1.692,13.006,-1.064,0.036,942.17,0,0,0,0,0,0,0,2,11493-12085,21648-22962,0,0,0,0
1_1_4_1,1,1,4,1,11493-12085,21648-22962,21648-22962,AdCourt,144 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,3.36 Metre,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3,11493-12085,21648-22962,0,0,0,0
1_1_4_2,1,1,4,2,11493-12085,21648-22962,21648-22962,AdCourt,161 KPH,NA,NA,-11.039,1.448,2.952,2,NA,NA,False,NA,BackHand,1.16 Metre,NA,NA,True,True,True,3.882,-0.875,0.034,T,1.042,0.0,-0.428,-2.913,-3.102,1.85,1.804,-6.23,0.024,9.989,-2.029,1.688,0.0,-2.865,2.036,1.804,-6.23,0.024,744.64,0,0,0,0,0,0,0,3,11493-12085,21648-22962,0,0,0,0
1_2_1_1,1,2,1,1,21648-22962,11493-12085,21648-22962,DeuceCourt,0 KPH,Flat,NA,-11.737,-2.13,2.828,0,NA,NA,False,NA,BackHand,1.28 Metre,NA,NA,False,False,True,4.258,2.123,0.039,Body,1.006,0.0,0.845,-0.741,1.501,1.446,4.093,3.649,0.039,10.992,4.227,1.077,0.0,1.663,1.483,4.093,3.649,0.039,NA,0,0,0,0,0,0,0,0,11493-12085,21648-22962,0,1,0,0
1_2_2_1,1,2,2,1,21648-22962,11493-12085,11493-12085,AdCourt,167 KPH,Flat,NA,-11.456,2.981,2.734,2,NA,NA,False,NA,BackHand,1.96 Metre,NA,NA,False,False,True,6.153,-1.424,0.035,Body,1.274,0.0,-0.052,13.517,-3.046,1.247,-9.442,-4.334,0.03,13.517,-3.046,1.247,0.0,-3.887,1.958,-9.442,-4.334,0.03,3272.85,0,0,0,0,0,0,1,0,11493-12085,21648-22962,0,1,0,0
1_2_3_1,1,2,3,1,21648-22962,11493-12085,11493-12085,DeuceCourt,197.84 KPH,Unclassified,0.37 Metre,-11.781,-2.094,2.789,0,Faulty Serve,NA,True,NA,BackHand,1.96 Metre,NA,NA,False,False,True,-0.369,0.542,0.042,T,,,,-11.781,-2.094,2.789,-0.369,0.542,0.042,,,,,,,,,,0,1,0,0,0,0,0,1,1,11493-12085,21648-22962,0,1,0,0
1_2_3_2,1,2,3,2,21648-22962,11493-12085,11493-12085,DeuceCourt,156 KPH,Kick,NA,-11.922,-1.935,2.781,2,NA,NA,False,NA,BackHand,1.29 Metre,NA,NA,False,False,True,4.758,3.31,0.038,Wide,1.286,0.0,1.505,-11.922,-1.935,2.781,4.758,3.31,0.038,,,,,,,,,,0,0,0,0,0,0,0,1,1,11493-12085,21648-22962,0,1,0,0
1_2_4_1,1,2,4,1,21648-22962,11493-12085,21648-22962,AdCourt,0 KPH,Slice,NA,-11.397,2.759,2.781,0,NA,NA,False,NA,BackHand,1.56 Metre,NA,NA,False,False,True,5.601,-0.335,0.04,T,1.157,0.0,0.615,-6.824,2.566,0.748,6.443,4.145,0.036,13.53,-1.724,1.076,0.0,1.225,0.987,-4.212,2.068,0.033,NA,0,0,0,0,0,0,1,2,11493-12085,21648-22962,0,1,0,0
1_2_5_1,1,2,5,1,21648-22962,11493-12085,21648-22962,DeuceCourt,198 KPH,Unclassified,NA,-11.683,-2.09,2.778,1,NA,NA,False,NA,BackHand,2.51 Metre,NA,NA,False,False,True,4.672,1.705,0.042,Body,1.029,0.0,0.522,10.777,3.274,1.122,-12.863,5.985,0.032,10.777,3.274,1.122,0.0,5.499,2.514,-12.863,7.585,0.032,1549.03,0,0,0,0,0,0,2,2,11493-12085,21648-22962,0,1,0,0
1_2_6_1,1,2,6,1,21648-22962,11493-12085,21648-22962,AdCourt,181 KPH,Pronated,NA,-11.42,2.689,2.785,1,NA,NA,False,NA,BackHand,1.01 Metre,NA,NA,False,False,True,4.837,-3.107,0.03,Wide,1.013,0.0,-1.362,-11.42,2.689,2.785,4.837,-3.107,0.03,,,,,,,,,,0,0,0,0,0,0,0,3,2,11493-12085,21648-22962,0,1,0,0
1_3_1_1,1,3,1,1,11493-12085,21648-22962,21648-22962,DeuceCourt,193.12 KPH,Slice,0 Metre,10.962,1.585,2.899,0,Faulty Serve,NA,False,NA,BackHand,1.01 Metre,Cross Court,NA,False,False,True,4.703,2.764,0.038,Wide,1.357,0.0,-0.409,-11.987,-2.788,1.042,4.703,2.764,0.038,-11.987,-2.788,1.042,0.0,1.004,1.009,4.703,2.764,0.038,948.48,1,0,0,0,0,0,0,0,11493-12085,21648-22962,0,2,0,0
1_3_1_2,1,3,1,2,11493-12085,21648-22962,11493-12085,DeuceCourt,152 KPH,Slice,NA,11.374,1.364,2.999,3,NA,NA,False,NA,BackHand,1.66 Metre,NA,NA,False,False,True,-4.114,-1.982,0.044,Body,1.125,0.0,-0.926,1.676,-2.267,2.06,-4.436,0.473,0.043,-10.712,-3.355,1.753,0.0,-2.46,2.173,-4.436,0.473,0.043,NA,0,0,0,0,0,0,0,0,11493-12085,21648-22962,0,2,0,0
1_3_2_1,1,3,2,1,11493-12085,21648-22962,11493-12085,AdCourt,200.97 KPH,Unclassified,0.07 Metre,10.914,-0.986,2.951,0,Faulty Serve,NA,True,NA,BackHand,0.82 Metre,NA,NA,False,False,True,0.066,1.139,0.04,T,0.818,0.0,0.763,10.914,-0.986,2.951,0.066,1.139,0.04,,,,,,,,,,0,1,0,0,0,0,0,1,0,11493-12085,21648-22962,0,2,0,0
1_3_2_2,1,3,2,2,11493-12085,21648-22962,21648-22962,AdCourt,156 KPH,Unclassified,NA,11.119,-1.153,2.904,2,NA,NA,False,NA,BackHand,2.54 Metre,NA,NA,False,False,True,-4.141,2.731,0.033,Body,1.132,0.0,1.895,11.438,1.63,0.769,-12.885,0.699,0.036,-4.745,3.504,1.775,0.0,2.872,1.526,7.8,2.053,0.042,3238.83,0,0,0,0,0,0,1,0,11493-12085,21648-22962,0,2,0,0
1_3_3_1,1,3,3,1,11493-12085,21648-22962,21648-22962,DeuceCourt,189.15 KPH,Unclassified,0.3 Metre,11.834,0.966,3.017,0,Faulty Serve,NA,True,NA,BackHand,0.05 Metre,NA,NA,False,False,True,-0.296,1.332,0.041,T,1.63,0.0,-0.194,-11.876,-1.643,0.918,-0.296,1.332,0.041,-11.876,-1.643,0.918,0.0,1.412,0.054,-0.296,1.332,0.041,1049.84,1,0,0,0,0,0,1,1,11493-12085,21648-22962,0,2,0,0
1_3_3_2,1,3,3,2,11493-12085,21648-22962,11493-12085,DeuceCourt,149 KPH,Unclassified,NA,11.236,1.362,2.953,5,NA,NA,False,NA,BackHand,1.6 Metre,NA,NA,False,False,True,-4.302,-1.29,0.044,T,1.214,0.0,-0.331,6.782,3.728,0.8,5.536,2.541,0.038,-10.604,-2.195,1.571,0.0,0.328,1.66,9.544,3.119,0.037,NA,0,0,0,0,0,0,1,1,11493-12085,21648-22962,0,2,0,0
1_3_4_1,1,3,4,1,11493-12085,21648-22962,21648-22962,AdCourt,194 KPH,Unclassified,NA,11.573,-1.325,2.909,4,NA,NA,False,NA,BackHand,NA,NA,NA,False,False,True,-4.313,0.951,0.044,T,1.006,0.0,0.427,7.263,0.019,3.006,-7.755,-0.383,0.036,-12.67,2.055,1.311,0.0,-0.419,4.539,7.916,-2.068,0.034,NA,0,0,0,0,0,0,2,1,11493-12085,21648-22962,0,2,0,0
