point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_1,1,1,2,1,ATPPG94,ATPF724,ATPF724,AdCourt,168 KPH,Flat,NA,-11.346,0.954,2.886,4,Unforced Error,NA,False,Ground,BackHand,3.11 Metre,NA,Long Error,False,False,True,5.17,-3.394,0.032,Wide,,,,-13.194,2.981,0.875,12.885,-1.624,0.034,12.988,-5.229,1.485,-0.0,-2.233,2.017,-9.133,-0.424,0.035,1387.44,0,0,0,0,0,0,,
1_1_3_1,1,1,3,1,ATPPG94,ATPF724,ATPF724,DeuceCourt,189 KPH,Slice,NA,-11.294,-0.758,2.906,6,Unforced Error,NA,False,Ground,ForeHand,NA,NA,Long Error,False,False,True,5.601,0.11,0.032,T,,,,-12.019,-0.44,0.248,12.885,-3.097,0.033,14.273,0.884,1.311,0.0,0.643,5.173,-11.358,1.467,0.033,1998.72,0,0,0,0,0,0,,
1_1_4_1,1,1,4,1,ATPPG94,ATPF724,ATPPG94,AdCourt,177 KPH,Flat,NA,-11.205,0.632,2.929,3,Winner,NA,False,Ground,ForeHand,1.66 Metre,Down the Line,NA,True,False,True,4.677,-0.005,0.031,T,,,,-10.584,1.758,1.888,8.867,3.96,0.035,14.106,-0.09,1.415,-0.0,1.151,2.867,-7.26,1.566,0.031,2578.8,0,0,0,0,0,0,,
1_1_5_2,1,1,5,2,ATPPG94,ATPF724,ATPF724,DeuceCourt,150 KPH,NA,NA,-11.492,-0.633,2.849,0,DoubleFault,Long Error,False,NA,NA,0.91 Metre,NA,NA,True,True,True,9.61,-2.018,0.029,Body,,,,-11.492,-0.633,2.849,9.61,-2.018,0.029,,,,,,,,,,1586.58,1,1,0,0,0,0,,
1_2_1_1,1,2,1,1,ATPF724,ATPPG94,ATPPG94,DeuceCourt,180 KPH,Flat,NA,-11.471,-0.952,2.924,2,Unforced Error,NA,True,Ground,BackHand,0.93 Metre,NA,Net Error,False,False,True,6.108,0.507,0.03,T,,,,-4.302,0.061,1.387,-0.226,-2.12,0.035,13.066,1.218,1.178,0.0,1.527,1.575,-6.329,1.939,0.031,NA,0,0,0,0,1,0,,
1_2_2_1,1,2,2,1,ATPF724,ATPPG94,ATPPG94,AdCourt,190 KPH,Flat,NA,-11.372,1.406,2.818,4,Unforced Error,NA,True,Ground,BackHand,0.51 Metre,NA,Net Error,False,False,True,6.025,-2.43,0.03,Body,,,,-8.169,1.353,0.993,-0.098,1.548,0.035,12.956,-3.949,0.962,0.0,-3.453,1.313,-6.242,-3.438,0.034,NA,0,0,0,0,0,0,,
1_2_3_2,1,2,3,2,ATPF724,ATPPG94,ATPPG94,DeuceCourt,139 KPH,Kick,NA,-11.674,-0.652,2.856,12,Unforced Error,NA,True,Ground,BackHand,0.86 Metre,NA,Net Error,False,False,True,4.587,1.537,0.031,Body,,,,-4.864,2.432,1.147,-0.314,0.915,0.034,11.952,2.746,1.677,-0.0,1.875,1.741,-8.461,1.641,0.031,2215.8,0,0,0,0,0,0,,
1_2_4_1,1,2,4,1,ATPF724,ATPPG94,ATPF724,AdCourt,176 KPH,Flat,NA,-11.485,1.102,2.904,7,Unforced Error,NA,False,Ground,ForeHand,1.62 Metre,NA,Wide Error,True,False,True,5.239,-0.976,0.031,T,,,,10.853,-3.909,0.697,-9.447,-4.381,0.033,13.065,-1.938,1.212,0.0,0.516,1.614,-7.685,1.917,0.031,3498.48,0,0,0,0,0,0,,
1_2_5_1,1,2,5,1,ATPF724,ATPPG94,ATPF724,DeuceCourt,176 KPH,Flat,NA,-11.425,-1.003,2.821,3,Winner,NA,False,Ground,ForeHand,1.21 Metre,Down the Line,NA,True,False,True,4.877,3.558,0.036,Wide,,,,-8.982,-1.183,0.752,8.634,-3.667,0.03,12.234,5.839,1.314,0.0,1.986,1.373,-5.393,0.131,0.032,2495.22,0,0,0,0,0,0,,
1_2_6_1,1,2,6,1,ATPF724,ATPPG94,ATPF724,AdCourt,194 KPH,Flat,NA,-11.32,1.235,2.82,1,Ace,NA,False,NA,ForeHand,1.1 Metre,Cross Court,NA,True,False,True,5.377,-0.063,0.031,T,,,,-11.32,1.235,2.82,5.377,-0.063,0.031,,,,,,,,,,NA,0,0,0,1,0,0,,
1_2_7_1,1,2,7,1,ATPF724,ATPPG94,ATPF724,DeuceCourt,185 KPH,Flat,NA,-11.354,-1.027,2.827,1,Forced Error,NA,False,NA,ForeHand,2.58 Metre,NA,NA,False,False,True,5.674,3.813,0.037,Wide,,,,12.271,5.928,1.103,-12.885,3.762,0.026,12.271,5.928,1.103,0.0,4.923,2.584,-12.885,3.762,0.026,1173,0,0,0,0,0,1,,
1_2_8_1,1,2,8,1,ATPF724,ATPPG94,ATPPG94,AdCourt,195 KPH,Flat,NA,-11.279,1.298,2.868,2,Unforced Error,NA,True,Ground,ForeHand,0.85 Metre,NA,Net Error,False,False,True,5.14,-0.406,0.031,T,,,,-7.715,1.187,1.358,-0.426,2.228,0.032,12.988,-1.025,1.167,0.0,-0.265,1.925,-7.764,0.428,0.031,3255.66,0,0,0,0,0,0,,
1_2_9_2,1,2,9,2,ATPF724,ATPPG94,ATPPG94,DeuceCourt,134 KPH,Pronated,NA,-11.603,-0.765,2.856,4,Unforced Error,NA,False,Ground,ForeHand,1.93 Metre,NA,Long Error,False,False,True,3.652,0.749,0.031,T,,,,-11.007,3.74,0.924,11.952,4.387,0.029,11.619,1.519,1.728,0.0,1.487,1.442,-5.969,1.362,0.031,3804.18,0,0,0,0,0,0,,
1_3_1_2,1,3,1,2,ATPPG94,ATPF724,ATPF724,DeuceCourt,156 KPH,Slice,NA,11.404,0.586,2.833,0,DoubleFault,NA,False,NA,BackHand,1.52 Metre,NA,NA,False,False,True,-6.66,-1.2,0.032,T,,,,11.404,0.586,2.833,-6.66,-1.2,0.032,,,,,,,,,,1498.5,1,1,0,0,0,0,,
1_3_2_2,1,3,2,2,ATPPG94,ATPF724,ATPF724,AdCourt,132 KPH,Pronated,NA,11.394,-0.982,2.82,2,Unforced Error,NA,True,Ground,BackHand,0.71 Metre,NA,Net Error,False,False,True,-3.306,1.326,0.036,T,,,,7.365,-2.026,1.285,0.781,0.113,0.038,-11.67,2.778,1.835,0.0,-0.027,1.912,9.195,-2.52,0.03,2067.12,0,0,0,0,1,0,,
