point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,30464,3370,30464,DeuceCourt,164 KPH,Pronated,NA,11.5150003,1.17299998,2.80999994,1,Forced Error,NA,False,NA,BackHand,3.82 Metre,NA,NA,False,False,True,-5.33799982,-0.40200001,0.0390000008,T,,,,-12.9510002,-1.03299999,1.28799999,12.1389999,2.72300005,0.0410000011,-12.9510002,-1.03299999,1.28799999,-0.0,0.676999986,3.81900001,12.1389999,2.72300005,0.0410000011,1667.58,0,0,0,0,0,0,0,0,30464,3370,0,0,0,0
1_1_2_1,1,1,2,1,30464,3370,30464,AdCourt,170.65 KPH,NA,NA,11.6239996,-0.723999977,2.77099991,0,Faulty Serve,NA,True,NA,BackHand,0.89 Metre,NA,NA,False,False,True,,,,,,,,11.6239996,-0.723999977,2.77099991,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,30464,3370,0,0,0,0
1_1_2_2,1,1,2,2,30464,3370,30464,AdCourt,126 KPH,Pronated,NA,11.6859999,-0.795000017,2.80900002,3,Winner,NA,False,Ground,BackHand,1.39 Metre,Down the Line,NA,False,False,True,-5.17399979,3.26399994,0.0379999988,Wide,,,,11.573,-5.89499998,0.84799999,-9.7670002,-3.79299998,0.0410000011,-10.8839998,4.67399979,1.56599998,-0.0,-0.660000026,1.35899997,5.28000021,-2.99799991,0.0289999992,1569.72,0,0,0,0,0,0,1,0,30464,3370,0,0,0,0
1_1_3_1,1,1,3,1,30464,3370,30464,DeuceCourt,168 KPH,Flat,NA,11.6020002,0.913999975,2.68899989,7,Winner,NA,False,Ground,BackHand,1.02 Metre,NA,NA,False,False,True,-5.49900007,-3.30299997,0.0410000011,Wide,,,,11.882,-3.9690001,1.03499997,,,,-11.0649996,-4.79699993,1.10500002,-0.0,-0.409999996,1.25899994,6.66699982,2.24600005,0.0430000015,1864.92,0,0,0,0,0,0,2,0,30464,3370,0,0,0,0
1_1_4_1,1,1,4,1,30464,3370,30464,AdCourt,173.02 KPH,NA,0.32 Metre,11.4680004,-0.68599999,2.71300006,0,Faulty Serve,Net Error,True,NA,ForeHand,0.9 Metre,NA,Net Error,False,False,True,0.238999993,-0.215000004,0.0399999991,T,,,,11.4680004,-0.68599999,2.71300006,0.238999993,-0.215000004,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,3,0,30464,3370,0,0,0,0
1_1_4_2,1,1,4,2,30464,3370,3370,AdCourt,128 KPH,Flat,NA,11.6330004,-0.842999995,2.74699998,2,Unforced Error,NA,False,Ground,ForeHand,1.61 Metre,NA,Wide Error,False,False,True,-5.34100008,2.75500011,0.0359999985,Wide,,,,12.7659998,-0.0529999994,1.09500003,-9.03600025,-4.1789999,0.0390000008,-10.2259998,3.67400002,1.45599997,0.0,1.70599997,1.80700004,9.31499958,0.312000006,0.0390000008,1697.82,0,0,0,0,0,0,3,0,30464,3370,0,0,0,0
1_1_5_1,1,1,5,1,30464,3370,3370,DeuceCourt,179.71 KPH,Pronated,0.44 Metre,11.5150003,1.04799998,2.73799992,0,Faulty Serve,Long Error,False,NA,BackHand,1.28 Metre,NA,NA,False,False,True,-6.83699989,-0.182999998,0.0399999991,T,,,,11.5150003,1.04799998,2.73799992,-6.83699989,-0.182999998,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,3,1,30464,3370,0,0,0,0
1_1_5_2,1,1,5,2,30464,3370,3370,DeuceCourt,119 KPH,Kick,NA,11.7910004,0.676999986,2.82299995,4,Winner,NA,False,Ground,BackHand,1.53 Metre,Down the Line,NA,False,False,True,-4.96600008,-1.61800003,0.0390000008,Body,,,,-11.7919998,0.998000026,1.29499996,10.2270002,3.8900001,0.0399999991,-10.8570004,-2.55999994,1.54799998,-0.0,-0.0900000036,1.53799999,9.31299973,2.477,0.0390000008,1519.56,0,0,0,0,0,0,3,1,30464,3370,0,0,0,0
1_1_6_1,1,1,6,1,30464,3370,3370,AdCourt,173.2 KPH,NA,0.24 Metre,11.5100002,-0.67900002,2.76399994,0,Faulty Serve,Net Error,True,NA,ForeHand,0.81 Metre,NA,Net Error,False,False,True,0.240999997,3.05900002,0.0329999998,Wide,0.81400001,0.0130000003,2.30900002,11.5100002,-0.67900002,2.76399994,0.240999997,3.05900002,0.0329999998,,,,,,,,,,NA,1,0,0,0,0,0,3,2,30464,3370,0,0,0,0
1_1_6_2,1,1,6,2,30464,3370,3370,AdCourt,124 KPH,Kick,NA,11.5270004,-0.782999992,2.7019999,4,Winner,NA,False,Ground,ForeHand,1.5 Metre,Down the Line,NA,False,False,True,-5.01200008,2.35800004,0.0379999988,Body,1.30400002,0.0,1.66900003,-12.7220001,-1.64100003,1.41799998,9.06799984,-3.81399989,0.0320000015,-10.5760002,3.3670001,1.62300003,-0.0,2.22000003,2.0,10.684,1.66799998,0.0410000011,2142,0,0,0,0,0,0,3,2,30464,3370,0,0,0,0
1_1_7_1,1,1,7,1,30464,3370,30464,DeuceCourt,167 KPH,Flat,NA,11.4750004,0.957000017,2.69799995,1,Forced Error,NA,False,Overhead,ForeHand,2.64 Metre,NA,NA,False,False,True,-5.10300016,-3.86199999,0.0399999991,Wide,,,,-10.7930002,-5.57200003,1.17900002,,,,,,,,,,,,,1559.28,0,0,0,0,0,0,3,3,30464,3370,0,0,0,0
1_1_8_1,1,1,8,1,30464,3370,30464,AdCourt,179.46 KPH,Flat,0.05 Metre,11.5129995,-0.541000009,2.71799994,0,Faulty Serve,Long Error,False,NA,BackHand,1.23 Metre,NA,NA,False,False,True,-6.45100021,0.921999991,0.0379999988,T,,,,11.5129995,-0.541000009,2.71799994,-6.45100021,0.921999991,0.0379999988,,,,,,,,,,NA,1,0,0,0,0,0,4,3,30464,3370,0,0,0,0
1_1_8_2,1,1,8,2,30464,3370,3370,AdCourt,127 KPH,Pronated,NA,11.6639996,-0.964999974,2.73699999,4,Unforced Error,NA,True,Ground,BackHand,0.81 Metre,NA,Net Error,False,False,True,-5.94799995,3.27800012,0.0359999985,Wide,,,,13.1359997,-1.11199999,0.765999973,0.423000008,0.305999994,0.0390000008,-10.5600004,4.4000001,1.36899996,-0.0,0.73299998,1.37600005,9.0369997,-2.15700006,0.0320000015,1811.1,0,0,0,0,0,0,4,3,30464,3370,0,0,0,0
1_1_9_1,1,1,9,1,30464,3370,3370,DeuceCourt,183.47 KPH,Flat,0.85 Metre,11.3859997,0.911000013,2.65100002,0,Faulty Serve,Long Error,False,NA,BackHand,1.29 Metre,NA,NA,False,False,True,-7.24900007,-0.978999972,0.0370000005,T,1.29499996,0.0,-0.223000005,11.3859997,0.911000013,2.65100002,-7.24900007,-0.978999972,0.0370000005,,,,,,,,,,NA,1,0,0,0,0,0,4,4,30464,3370,0,0,0,0
1_1_9_2,1,1,9,2,30464,3370,30464,DeuceCourt,134 KPH,Kick,NA,11.849,0.616999984,2.7249999,1,Unforced Error,NA,False,Ground,BackHand,1.66 Metre,NA,Wide Error,False,False,True,-5.8670001,-1.27600002,0.0379999988,T,1.48699999,0.0,-0.418000013,-10.6490002,-1.81099999,1.53199995,8.40100002,-4.36000013,0.0320000015,-10.6490002,-1.81099999,1.53199995,0.0,-3.39499998,1.66400003,8.40100002,-4.36000013,0.0320000015,1501.62,0,0,0,0,0,0,4,4,30464,3370,0,0,0,0
1_1_10_1,1,1,10,1,30464,3370,30464,AdCourt,173.23 KPH,Pronated,0.62 Metre,11.5699997,-0.851000011,2.71700001,0,Faulty Serve,Net Error,True,NA,BackHand,0.81 Metre,NA,Net Error,False,False,True,0.589999974,-0.189999998,0.0399999991,T,0.811999977,-0.00100000005,-0.180999994,11.5699997,-0.851000011,2.71700001,0.589999974,-0.189999998,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,5,4,30464,3370,0,0,0,0
1_1_10_2,1,1,10,2,30464,3370,30464,AdCourt,123 KPH,Pronated,NA,11.4700003,-0.890999973,2.71399999,1,Unforced Error,NA,False,NA,BackHand,1.81 Metre,NA,Long Error,False,False,True,-5.50899982,2.56500006,0.0359999985,Body,1.41499996,-0.0,1.68400002,-9.97799969,3.48699999,1.26800001,12.885,-4.56099987,0.0250000004,-9.97799969,3.48699999,1.26800001,0.0,-0.194999993,1.81099999,12.885,-4.56099987,0.0250000004,1571.94,0,0,0,0,0,0,5,4,30464,3370,0,0,0,0
1_2_1_1,1,2,1,1,3370,30464,,DeuceCourt,148.36 KPH,Slice,0.06 Metre,11.4709997,1.09300005,2.72300005,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.23 Metre,NA,Wide Error,False,False,True,-5.05200005,-4.17799997,0.0399999991,Wide,1.23199999,-0.0,-2.35899997,11.4709997,1.09300005,2.72300005,-5.05200005,-4.17799997,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,0,0,30464,3370,1,0,0,0
