point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPS0AG,ATPPH71,,DeuceCourt,0 KPH,NA,NA,11.39,1.104,2.941,1,Faulty Serve,NA,False,NA,BackHand,0 Metre,NA,NA,False,False,True,,,,,,,,11.39,1.104,2.941,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,0,0,0,0
1_1_1_2,1,1,1,2,ATPS0AG,ATPPH71,ATPS0AG,DeuceCourt,156 KPH,Unclassified,NA,11.556,0.887,2.956,1,Forced Error,NA,False,NA,BackHand,2.64 Metre,NA,NA,False,False,True,-6.313,-2.163,0.032,Body,1.536,0.0,-0.829,13.126,5.492,1.324,12.885,4.615,0.034,-10.647,-2.992,1.414,0.0,0.555,2.638,10.513,4.624,0.035,NA,0,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,0,0,0,0
1_1_2_1,1,1,2,1,ATPS0AG,ATPPH71,ATPPH71,AdCourt,186 KPH,Unclassified,NA,11.275,-1.2,2.955,2,Forced Error,NA,False,Ground,BackHand,3.99 Metre,NA,NA,False,False,True,-4.78,2.867,0.032,Wide,1.074,0.0,1.685,11.164,-5.04,0.856,-12.533,4.615,0.031,-11.782,4.604,1.181,0.0,-0.264,1.863,8.671,-3.932,0.033,1327.86,0,0,0,0,0,0,1,0,ATPS0AG,ATPPH71,0,0,0,0
1_1_3_1,1,1,3,1,ATPS0AG,ATPPH71,ATPS0AG,DeuceCourt,195 KPH,Unclassified,NA,11.416,1.286,2.969,1,Forced Error,NA,True,NA,BackHand,0.88 Metre,NA,NA,False,False,True,-4.711,-0.317,0.031,T,1.025,0.0,0.151,-12.025,-1.112,1.204,-0.172,-1.035,0.031,-12.025,-1.112,1.204,0.0,-1.095,0.884,-0.172,-1.035,0.031,NA,0,0,0,0,0,0,1,1,ATPS0AG,ATPPH71,0,0,0,0
1_1_4_1,1,1,4,1,ATPS0AG,ATPPH71,ATPPH71,AdCourt,190 KPH,Unclassified,NA,11.316,-0.984,2.956,6,Unforced Error,NA,True,Ground,BackHand,0.8 Metre,NA,Net Error,False,False,True,-5.751,3.115,0.034,Wide,1.208,0.0,1.741,12.076,-1.061,1.529,8.174,-1.854,0.034,-11.81,4.52,1.099,0.0,2.443,1.526,9.194,0.915,0.034,2454.58,0,0,0,0,0,0,2,1,ATPS0AG,ATPPH71,0,0,0,0
1_1_5_1,1,1,5,1,ATPS0AG,ATPPH71,ATPS0AG,DeuceCourt,183 KPH,Unclassified,NA,11.324,1.405,2.931,1,Forced Error,NA,False,NA,ForeHand,1.05 Metre,NA,NA,False,False,True,-4.564,-2.923,0.03,Wide,1.047,0.0,-1.625,-11.691,-5.153,1.343,-0.276,-2.384,0.031,,,,,,,,,,1317.2,0,0,0,0,0,0,2,2,ATPS0AG,ATPPH71,0,0,0,0
1_1_6_1,1,1,6,1,ATPS0AG,ATPPH71,ATPS0AG,AdCourt,185 KPH,Slice,NA,11.305,-1.233,2.909,7,Forced Error,NA,False,Volley,BackHand,3.3 Metre,NA,NA,False,False,True,-5.843,0.698,0.032,T,1.212,0.0,0.083,-8.217,1.569,0.234,12.885,-5.048,0.032,-12.612,1.288,1.228,0.0,-0.516,2.224,7.912,-1.673,0.034,1497.55,0,0,0,0,0,0,3,2,ATPS0AG,ATPPH71,0,0,0,0
1_2_1_1,1,2,1,1,ATPPH71,ATPS0AG,ATPS0AG,DeuceCourt,0 KPH,Unclassified,NA,11.36,1.105,2.825,1,NA,NA,False,NA,BackHand,0.87 Metre,NA,NA,False,False,True,0.101,-2.919,0.031,Wide,0.868,0.0,-2.593,11.36,1.105,2.825,0.101,-2.919,0.031,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,1,0,0,0
1_2_1_2,1,2,1,2,ATPPH71,ATPS0AG,ATPPH71,DeuceCourt,153 KPH,Pronated,NA,11.551,0.745,2.798,5,Winner,NA,False,Passing,BackHand,1.33 Metre,Cross Court,NA,False,False,True,-4.075,-0.344,0.032,T,1.069,0.0,0.112,13.33,-4.331,0.888,-4.399,3.512,0.033,-11.678,-1.012,1.739,0.0,0.942,2.551,11.611,3.098,0.031,2007.45,0,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,1,0,0,0
1_2_2_1,1,2,2,1,ATPPH71,ATPS0AG,ATPS0AG,AdCourt,0 KPH,Unclassified,0.28 Metre,11.356,-1.092,2.822,1,Faulty Serve,NA,True,NA,NA,0.92 Metre,NA,NA,False,False,True,0.275,0.404,0.032,T,0.917,0.0,0.214,11.356,-1.092,2.822,0.275,0.404,0.032,,,,,,,,,,0,1,0,0,0,0,0,1,0,ATPS0AG,ATPPH71,1,0,0,0
1_2_2_2,1,2,2,2,ATPPH71,ATPS0AG,ATPS0AG,AdCourt,139 KPH,NA,NA,11.471,-1.317,2.759,0,DoubleFault,NA,False,NA,BackHand,0.94 Metre,NA,NA,False,False,True,,,,,0.944,0.0,1.468,11.471,-1.317,2.759,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,ATPS0AG,ATPPH71,1,0,0,0
1_2_3_1,1,2,3,1,ATPPH71,ATPS0AG,ATPPH71,DeuceCourt,173 KPH,Pronated,NA,11.462,1.153,2.835,3,Forced Error,NA,False,Ground,BackHand,1.4 Metre,NA,NA,False,False,True,-4.515,-3.406,0.03,Wide,1.068,0.0,-1.97,-12.778,2.575,0.772,9.444,4.178,0.032,-11.975,-6.022,1.36,0.0,-2.355,1.141,5.687,-0.761,0.034,1399.99,0,0,0,0,1,0,1,1,ATPS0AG,ATPPH71,1,0,0,0
1_2_4_1,1,2,4,1,ATPPH71,ATPS0AG,ATPS0AG,AdCourt,125 KPH,Slice,NA,11.348,-1.451,2.734,4,Winner,NA,False,Drop,BackHand,0.97 Metre,NA,NA,False,False,True,-5.89,1.0,0.033,T,1.186,0.0,0.243,-6.504,3.501,0.914,-4.584,2.821,0.032,-13.066,1.785,1.157,0.0,-0.14,1.222,6.931,-1.265,0.034,1794.82,0,0,0,0,0,0,2,1,ATPS0AG,ATPPH71,1,0,0,0
1_2_5_1,1,2,5,1,ATPPH71,ATPS0AG,ATPPH71,DeuceCourt,181 KPH,Pronated,NA,11.395,1.112,2.801,3,Winner,NA,False,Ground,BackHand,1.69 Metre,Cross Court,NA,False,False,True,-5.547,-3.853,0.03,Wide,1.145,0.0,-2.147,11.509,-1.198,0.695,-10.228,2.919,0.033,-12.455,-6.162,1.131,0.0,-3.611,1.23,7.293,-2.094,0.034,1656.7,0,0,0,0,0,0,2,2,ATPS0AG,ATPPH71,1,0,0,0
1_2_6_1,1,2,6,1,ATPPH71,ATPS0AG,ATPPH71,AdCourt,0 KPH,Unclassified,0.23 Metre,11.206,-1.369,2.701,1,Faulty Serve,NA,True,NA,BackHand,1.69 Metre,NA,NA,False,False,True,0.229,3.625,0.032,Wide,,,,11.206,-1.369,2.701,0.229,3.625,0.032,,,,,,,,,,0,1,0,0,0,0,0,3,2,ATPS0AG,ATPPH71,1,0,0,0
1_2_6_2,1,2,6,2,ATPPH71,ATPS0AG,ATPPH71,AdCourt,152 KPH,Unclassified,NA,11.491,-1.295,2.768,1,Forced Error,NA,False,NA,BackHand,2.66 Metre,NA,NA,False,False,True,-5.864,2.216,0.034,Body,1.418,0.0,1.308,-11.38,3.331,1.463,12.082,4.272,0.033,-11.38,3.331,1.463,0.0,3.42,2.664,12.082,4.272,0.033,1600.49,0,0,0,0,0,0,3,2,ATPS0AG,ATPPH71,1,0,0,0
1_3_1_1,1,3,1,1,ATPS0AG,ATPPH71,ATPS0AG,DeuceCourt,0 KPH,Flat,0.37 Metre,-11.42,-1.098,2.988,1,Faulty Serve,Long Error,False,NA,BackHand,1.45 Metre,NA,NA,False,False,True,6.768,4.084,0.032,Wide,1.445,0.0,2.017,-11.42,-1.098,2.988,6.768,4.084,0.032,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,1,1,0,0
1_3_1_2,1,3,1,2,ATPS0AG,ATPPH71,ATPPH71,DeuceCourt,156 KPH,Flat,NA,-11.465,-0.903,2.943,2,Unforced Error,NA,False,Overhead,BackHand,1.57 Metre,NA,NA,False,False,True,4.766,2.301,0.033,Body,1.273,0.0,1.129,10.817,3.605,1.559,-6.403,3.471,0.034,10.817,3.605,1.559,0.0,3.318,1.571,-6.403,3.471,0.034,1187.61,0,0,0,0,0,0,0,0,ATPS0AG,ATPPH71,1,1,0,0
1_3_2_1,1,3,2,1,ATPS0AG,ATPPH71,ATPPH71,AdCourt,0 KPH,Flat,0.23 Metre,-11.193,1.212,2.916,1,Faulty Serve,Long Error,False,NA,BackHand,1.36 Metre,NA,NA,False,False,True,6.631,-0.553,0.033,T,1.365,0.0,0.085,-11.193,1.212,2.916,6.631,-0.553,0.033,,,,,,,,,,0,1,0,0,0,0,0,0,1,ATPS0AG,ATPPH71,1,1,0,0
1_3_2_2,1,3,2,2,ATPS0AG,ATPPH71,ATPS0AG,AdCourt,143 KPH,Slice,NA,-11.423,1.435,2.993,7,Unforced Error,NA,False,Ground,ForeHand,1.47 Metre,NA,NA,False,False,True,6.319,-2.859,0.034,Wide,1.62,0.0,-1.675,15.332,5.547,0.426,0.074,-0.217,0.031,10.194,-3.693,1.285,0.0,-0.621,1.399,-7.922,1.393,0.033,3330.11,0,0,0,0,0,0,0,1,ATPS0AG,ATPPH71,1,1,0,0
