point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,9801,29046,29046,DeuceCourt,195 KPH,Flat,NA,-11.2510004,-0.718999982,2.84699988,8,Winner,NA,False,Drop,ForeHand,1.26 Metre,Down the Line,NA,False,False,True,4.90700006,0.333999991,0.0410000011,T,,,,10.8900003,4.80600023,0.944000006,-2.6099999,3.11400008,0.0299999993,13.7639999,1.20700002,1.26600003,0.0,0.467000008,2.68499994,-11.8009996,-0.0280000009,0.0350000001,NA,0,0,0,0,0,0,0,0,9801,29046,0,0,0,0
1_1_2_1,1,1,2,1,9801,29046,9801,AdCourt,138 KPH,Pronated,NA,-11.342,0.843999982,2.83500004,1,Forced Error,NA,False,Ground,BackHand,3.24 Metre,NA,NA,False,False,True,5.03599977,-3.37599993,0.0299999993,Wide,,,,13.7980003,-5.99800014,1.64600003,-12.5240002,-0.453000009,0.0370000005,13.7980003,-5.99800014,1.64600003,0.0,-2.86999989,3.24399996,-12.5240002,-0.453000009,0.0370000005,1359.9,0,0,0,0,0,0,0,1,9801,29046,0,0,0,0
1_1_3_1,1,1,3,1,9801,29046,9801,DeuceCourt,199 KPH,Flat,NA,-11.2440004,-0.637000024,2.86199999,5,Forced Error,NA,False,Ground,BackHand,1.79 Metre,NA,NA,False,False,True,6.28900003,0.850000024,0.0379999988,T,,,,14.5760002,-3.24000001,0.774999976,-9.92599964,4.34499979,0.0350000001,13.3050003,1.56200004,1.21800005,0.0,0.354000002,1.58700001,-8.35000038,-0.405000001,0.0399999991,NA,0,0,0,0,0,0,1,1,9801,29046,0,0,0,0
1_1_4_1,1,1,4,1,9801,29046,29046,AdCourt,183 KPH,Kick,NA,-11.2229996,0.874000013,2.80500007,6,Winner,NA,False,Drop,BackHand,1.22 Metre,Down the Line,NA,False,False,True,5.43300009,-0.368999988,0.0410000011,T,,,,11.7989998,-1.72899997,1.27999997,-2.38599992,-3.02600002,0.0390000008,13.7959995,-0.800999999,1.53600001,0.0,2.15100002,1.74899995,-7.90100002,4.02099991,0.0340000018,NA,0,0,0,0,0,0,2,1,9801,29046,0,0,0,0
1_1_5_1,1,1,5,1,9801,29046,9801,DeuceCourt,184 KPH,Slice,NA,-11.2530003,-0.726999998,2.82599998,7,Forced Error,NA,False,Ground,ForeHand,2.38 Metre,NA,NA,False,False,True,5.38500023,3.06999993,0.0399999991,Wide,,,,14.8769999,3.36299992,1.16600001,,,,12.8660002,5.08300018,1.29299998,-0.0,1.30499995,1.98699999,-9.24300003,-1.20899999,0.0340000018,2397.54,0,0,0,0,0,0,2,2,9801,29046,0,0,0,0
1_1_6_1,1,1,6,1,9801,29046,29046,AdCourt,181 KPH,Flat,NA,-11.1990004,0.915000021,2.83100009,8,Forced Error,NA,True,Ground,ForeHand,1.31 Metre,NA,NA,False,False,True,4.35699987,-0.238000005,0.0390000008,T,,,,-14.2309999,-3.83299994,0.944000006,-0.998000026,3.55200005,0.0359999985,13.4949999,-0.74000001,1.41799998,-0.0,0.702000022,1.38399994,-6.78100014,1.55299997,0.0359999985,952.8,0,0,0,0,0,0,3,2,9801,29046,0,0,0,0
1_1_7_1,1,1,7,1,9801,29046,29046,DeuceCourt,176 KPH,NA,NA,-11.3100004,-0.757000029,2.8440001,4,Unforced Error,NA,False,Ground,BackHand,1.8 Metre,NA,NA,False,False,True,,,,,,,,13.9510002,-3.71000004,0.783999979,-9.2130003,2.8829999,0.0289999992,-11.3100004,-0.757000029,2.8440001,0.0,2.44799995,1.29999995,-6.81599998,0.815999985,0.0370000005,2903.88,0,0,0,0,0,0,3,3,9801,29046,0,0,0,0
1_1_8_1,1,1,8,1,9801,29046,9801,AdCourt,196 KPH,Flat,NA,-11.1949997,0.665000021,2.86100006,1,Ace,NA,False,NA,ForeHand,1.22 Metre,Cross Court,NA,True,False,True,6.23600006,-0.372999996,0.0370000005,T,,,,-11.1949997,0.665000021,2.86100006,6.23600006,-0.372999996,0.0370000005,,,,,,,,,,NA,0,0,0,1,0,0,3,4,9801,29046,0,0,0,0
1_1_9_1,1,1,9,1,9801,29046,9801,DeuceCourt,180 KPH,NA,NA,-11.1789999,-0.754000008,2.81299996,1,Ace,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,-11.1789999,-0.754000008,2.81299996,,,,,,,,,,,,,NA,0,0,0,1,0,1,4,4,9801,29046,0,0,0,0
1_1_10_1,1,1,10,1,9801,29046,9801,AdCourt,194 KPH,Flat,NA,-11.158,0.625999987,2.829,1,Forced Error,NA,False,Ground,BackHand,2.41 Metre,NA,NA,False,False,True,5.05499983,-3.23600006,0.0299999993,Wide,,,,12.9049997,-4.94999981,1.31799996,-12.885,2.37199998,0.0350000001,12.9049997,-4.94999981,1.31799996,0.0,-1.25399995,2.41300011,-12.885,2.37199998,0.0350000001,1410.9,0,0,0,0,0,1,5,4,9801,29046,0,0,0,0
