point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_1,1,1,2,1,ATPHB71,ATPDB59,ATPDB59,AdCourt,188 KPH,Flat,NA,-11.171,1.373,2.851,6,Winner,NA,False,Ground,BackHand,1.61 Metre,Down the Line,NA,False,False,True,5.131,-1.179,0.029,T,1.081,-0.0,-0.408,4.591,-0.964,0.47,-3.896,-2.927,0.031,14.629,-2.45,1.26,0.0,-0.021,2.391,-11.187,2.142,0.034,0,0,0,0,0,0,0,,
1_1_3_1,1,1,3,1,ATPHB71,ATPDB59,ATPDB59,DeuceCourt,187 KPH,Slice,NA,-11.105,-0.726,2.802,12,Unforced Error,NA,False,Ground,ForeHand,0.85 Metre,NA,NA,False,False,True,5.979,3.282,0.035,Wide,1.269,-0.0,1.754,,,,,,,12.405,5.086,1.179,0.0,3.195,1.473,-6.858,2.203,0.03,2530.2,0,0,0,0,0,0,,
1_10_4_1,1,10,4,1,ATPDB59,ATPHB71,ATPDB59,AdCourt,179 KPH,NA,NA,-11.397,0.959,2.865,0,Winner,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,-11.397,0.959,2.865,,,,,,,,,,,,,1706.82,0,0,0,0,0,0,,
1_10_5_1,1,10,5,1,ATPDB59,ATPHB71,ATPDB59,DeuceCourt,190 KPH,NA,NA,-11.445,-0.924,2.829,-1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,,,,,,,,-11.445,-0.924,2.829,,,,,,,,,,,,,NA,0,0,0,0,0,0,,
1_11_1_1,1,11,1,1,ATPHB71,ATPDB59,ATPDB59,DeuceCourt,0 KPH,Flat,0.2 Metre,11.112,0.721,2.772,0,Faulty Serve,Wide Error,False,NA,ForeHand,1 Metre,NA,NA,False,False,True,-4.914,0.196,0.031,T,1.0,0.0,0.392,11.112,0.721,2.772,-4.914,0.196,0.031,,,,,,,,,,NA,1,0,0,0,0,0,,
1_11_1_2,1,11,1,2,ATPHB71,ATPDB59,ATPHB71,DeuceCourt,143 KPH,NA,NA,11.084,0.507,2.881,-1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,True,,,,,,,,11.084,0.507,2.881,,,,,,,,,,,,,1777.74,0,0,0,0,0,0,,
1_11_2_1,1,11,2,1,ATPHB71,ATPDB59,ATPHB71,AdCourt,195 KPH,NA,NA,11.171,-1.425,2.868,0,Winner,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,11.171,-1.425,2.868,,,,,,,,,,,,,0,0,0,0,0,0,0,,
1_11_3_1,1,11,3,1,ATPHB71,ATPDB59,ATPHB71,DeuceCourt,0 KPH,Flat,0.7 Metre,11.034,0.943,2.849,0,Faulty Serve,Long Error,False,NA,BackHand,0.93 Metre,NA,NA,False,False,True,-7.099,-0.793,0.03,T,0.93,0.0,-0.187,11.034,0.943,2.849,-7.099,-0.793,0.03,,,,,,,,,,0,1,0,0,0,0,0,,
1_11_3_2,1,11,3,2,ATPHB71,ATPDB59,ATPDB59,DeuceCourt,160 KPH,NA,NA,11.2,0.481,2.814,0,Winner,NA,False,NA,BackHand,0.93 Metre,NA,NA,False,False,True,,,,,,,,11.2,0.481,2.814,,,,,,,,,,,,,2012.16,0,0,0,0,0,0,,
1_11_4_1,1,11,4,1,ATPHB71,ATPDB59,ATPDB59,AdCourt,207 KPH,NA,NA,11.054,-1.631,2.79,0,Winner,NA,False,NA,BackHand,NA,NA,NA,False,False,True,,,,,,,,11.054,-1.631,2.79,,,,,,,,,,,,,0,0,0,0,0,0,0,,
