point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_1,1,1,2,1,WTA315232,WTA314320,WTA314320,AdCourt,179 KPH,Flat,NA,-11.456,0.849,2.78,6,Unforced Error,NA,True,Ground,BackHand,0.72 Metre,NA,Net Error,False,False,True,5.784,-0.903,0.031,T,1.169,-0.0,-0.325,-8.194,0.773,1.182,-1.147,-1.364,0.03,13.638,-1.664,1.182,-0.0,0.5,1.399,-5.096,1.338,0.033,1938.24,0,0,0,0,0,0,,
1_1_3_1,1,1,3,1,WTA315232,WTA314320,WTA314320,DeuceCourt,176 KPH,Flat,NA,-11.364,-0.925,2.733,4,Unforced Error,NA,False,Ground,ForeHand,2.3 Metre,NA,Long Error,False,False,True,5.262,0.683,0.031,T,1.06,-0.0,0.184,-14.963,-2.006,1.034,11.942,-2.57,0.035,15.138,1.713,1.088,0.0,-1.418,1.866,-9.092,-3.409,0.033,1631.34,0,0,0,0,0,0,,
1_1_4_1,1,1,4,1,WTA315232,WTA314320,WTA315232,AdCourt,182 KPH,Flat,NA,-11.357,0.935,2.795,1,Forced Error,NA,False,NA,BackHand,2.73 Metre,NA,NA,False,False,True,5.104,-2.767,0.032,Wide,,,,14.206,-4.766,1.189,-12.79,2.887,0.035,14.206,-4.766,1.189,0.0,-0.67,2.727,-12.79,2.887,0.035,1761.06,0,0,0,0,0,0,,
1_1_5_1,1,1,5,1,WTA315232,WTA314320,WTA315232,DeuceCourt,167.21 KPH,NA,NA,14.468,5.906,1.098,0,Faulty Serve,NA,False,NA,BackHand,1.49 Metre,NA,NA,False,False,True,,,,,,,,14.468,5.906,1.098,,,,,,,,,,,,,1105.2,1,0,0,0,0,0,,
1_1_5_2,1,1,5,2,WTA315232,WTA314320,WTA315232,DeuceCourt,140 KPH,Slice,NA,-11.671,-1.149,2.799,5,Forced Error,NA,False,Ground,BackHand,3.21 Metre,NA,NA,False,False,True,6.254,2.533,0.034,Body,,,,14.527,-5.245,0.514,-12.263,0.196,0.034,13.929,4.741,1.447,-0.0,1.921,1.365,-5.538,0.932,0.033,1499.82,0,0,0,0,0,0,,
1_1_6_1,1,1,6,1,WTA315232,WTA314320,WTA314320,AdCourt,160.13 KPH,NA,NA,21.581,1.627,0.307,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,True,,,,,,,,21.581,1.627,0.307,,,,,,,,,,,,,NA,1,0,0,0,0,0,,
1_1_6_2,1,1,6,2,WTA315232,WTA314320,WTA314320,AdCourt,129 KPH,NA,NA,7.599,-2.775,2.004,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,True,,,,,,,,7.599,-2.775,2.004,,,,,,,,,,,,,1084.86,1,1,0,0,0,0,,
1_1_7_1,1,1,7,1,WTA315232,WTA314320,WTA314320,DeuceCourt,183.45 KPH,NA,NA,15.396,1.96,0.962,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,True,,,,,,,,15.396,1.96,0.962,,,,,,,,,,,,,1049.7,1,0,0,0,1,0,,
1_1_7_2,1,1,7,2,WTA315232,WTA314320,WTA314320,DeuceCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,True,,,,,,,,,,,,,,,,,,,,,,,1693.38,1,1,0,0,0,0,,
1_1_8_1,1,1,8,1,WTA315232,WTA314320,WTA314320,AdCourt,130 KPH,Slice,NA,-11.665,1.303,2.844,4,Unforced Error,NA,False,Ground,ForeHand,1.75 Metre,NA,Long Error,True,True,True,5.465,-0.705,0.031,T,1.396,0.0,-0.285,-13.966,-1.797,1.284,11.979,-3.979,0.032,15.28,-1.071,1.453,0.0,-0.96,2.58,-7.994,-0.827,0.03,1478.64,0,0,0,0,1,0,,
1_2_1_1,1,2,1,1,WTA314320,WTA315232,WTA314320,DeuceCourt,150 KPH,Slice,NA,-11.432,-1.39,2.646,17,Unforced Error,NA,False,Ground,ForeHand,2 Metre,NA,Long Error,False,False,True,4.368,2.696,0.034,Body,1.017,-0.0,1.45,13.422,4.45,1.33,-12.012,-4.196,0.033,11.698,5.113,1.257,0.0,0.065,1.872,-9.319,-3.69,0.033,1555.86,0,0,0,0,0,0,,
1_2_2_1,1,2,2,1,WTA314320,WTA315232,WTA314320,AdCourt,158 KPH,Slice,NA,-11.504,1.16,2.59,1,Forced Error,NA,False,NA,ForeHand,2.11 Metre,NA,NA,False,False,True,5.796,-1.04,0.032,T,1.135,-0.0,-0.419,12.741,-1.646,0.995,-12.58,-0.753,0.033,12.741,-1.646,0.995,0.0,-1.184,2.106,-12.58,-0.753,0.033,2128.02,0,0,0,0,0,0,,
1_2_3_1,1,2,3,1,WTA314320,WTA315232,WTA314320,DeuceCourt,167 KPH,Flat,NA,-11.359,-1.329,2.61,7,Unforced Error,NA,False,Ground,ForeHand,2.09 Metre,NA,Wide Error,False,False,True,6.215,1.186,0.032,T,1.203,-0.0,0.238,12.743,3.172,0.936,-10.737,-4.254,0.033,12.299,2.193,1.011,0.0,1.225,1.201,-7.641,0.576,0.032,2487.54,0,0,0,0,0,0,,
1_2_4_1,1,2,4,1,WTA314320,WTA315232,WTA315232,AdCourt,167.62 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.27 Metre,NA,NA,False,False,True,6.012,-5.069,0.035,Wide,,,,,,,6.012,-5.069,0.035,,,,,,,,,,NA,1,0,0,0,0,0,,
1_2_4_2,1,2,4,2,WTA314320,WTA315232,WTA315232,AdCourt,139 KPH,Slice,NA,-11.611,1.251,2.698,2,Winner,NA,False,Ground,ForeHand,1.32 Metre,Cross Court,NA,False,False,True,5.503,-1.396,0.033,Body,1.272,-0.0,-0.767,11.645,-1.878,1.279,-9.495,3.71,0.033,11.645,-1.878,1.279,0.0,1.051,1.318,-9.495,3.71,0.033,1409.16,0,0,0,0,0,0,,
1_2_5_1,1,2,5,1,WTA314320,WTA315232,WTA315232,DeuceCourt,143 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.31 Metre,NA,NA,False,False,True,6.184,4.596,0.033,Wide,,,,,,,6.184,4.596,0.033,,,,,,,,,,NA,1,0,0,0,0,0,,
1_2_5_2,1,2,5,2,WTA314320,WTA315232,WTA315232,DeuceCourt,143 KPH,Slice,NA,-11.347,-1.315,2.6,6,Unforced Error,NA,False,Ground,ForeHand,2.23 Metre,NA,Long Error,False,False,True,4.939,3.491,0.034,Wide,1.176,0.0,1.839,-13.036,-0.868,0.634,12.555,2.991,0.033,10.685,5.684,1.175,0.0,2.525,1.533,-9.46,-0.277,0.033,2703.18,0,0,0,0,0,0,,
1_2_6_1,1,2,6,1,WTA314320,WTA315232,WTA314320,AdCourt,160 KPH,Flat,NA,-11.505,1.332,2.661,1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,4.849,-3.367,0.034,Wide,1.04,0.0,-2.013,12.252,-5.374,1.135,-12.885,3.751,0.034,12.252,-5.374,1.135,-0.0,-1.211,4.847,-12.885,3.751,0.034,948,0,0,0,0,0,0,,
1_3_1_1,1,3,1,1,WTA315232,WTA314320,WTA315232,DeuceCourt,182 KPH,Flat,NA,11.415,1.031,2.777,11,Unforced Error,NA,False,Ground,BackHand,1.74 Metre,NA,Wide Error,False,False,True,-4.18,-0.818,0.029,T,,,,-12.613,4.399,0.95,8.192,-4.498,0.033,-14.999,-2.239,1.493,0.0,-1.99,2.122,6.774,-1.857,0.033,1622.28,0,0,0,0,0,0,,
