point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,30464,23770,,DeuceCourt,164.67 KPH,Pronated,0.64 Metre,11.377,1.119,2.719,0,Faulty Serve,Long Error,False,NA,ForeHand,1.35 Metre,NA,NA,False,False,True,-7.039,-0.4,0.037,T,1.35,0.0,0.151,11.377,1.119,2.719,-7.039,-0.4,0.037,,,,,,,,,,0,1,0,0,0,0,0,0,0,30464,23770,0,0,0,0
1_1_1_2,1,1,1,2,30464,23770,23770,DeuceCourt,116 KPH,Flat,NA,11.766,0.748,2.681,4,Winner,NA,False,Ground,ForeHand,1.4 Metre,Down the Line,NA,False,False,True,-3.995,-0.571,0.044,T,1.205,0.0,-0.083,-12.502,-5.013,1.249,7.812,-3.527,0.028,-11.755,-1.245,1.435,0.0,1.466,1.337,5.889,3.127,0.042,1898.64,0,0,0,0,0,0,0,0,30464,23770,0,0,0,0
1_1_2_1,1,1,2,1,30464,23770,30464,AdCourt,158 KPH,Pronated,NA,11.496,-0.826,2.741,3,Winner,NA,False,Ground,BackHand,1.22 Metre,Cross Court,NA,False,False,True,-6.051,3.056,0.04,Wide,1.284,0.0,1.703,10.912,-2.03,1.317,-7.891,3.23,0.034,-12.01,4.484,0.991,0.0,0.834,2.175,7.575,-1.134,0.038,1342.89,0,0,0,0,0,0,0,1,30464,23770,0,0,0,0
1_1_3_1,1,1,3,1,30464,23770,30464,DeuceCourt,154 KPH,Flat,NA,11.39,1.087,2.669,3,Unforced Error,NA,True,Ground,BackHand,1.24 Metre,NA,NA,False,False,True,-4.488,-2.89,0.042,Wide,1.017,0.0,-1.692,-12.419,3.681,0.751,,,,-11.423,-4.716,1.225,0.0,-3.748,1.886,8.774,-2.987,0.027,NA,0,0,0,0,0,0,1,1,30464,23770,0,0,0,0
1_1_4_1,1,1,4,1,30464,23770,30464,AdCourt,164 KPH,Pronated,NA,11.52,-0.728,2.725,3,Unforced Error,NA,True,Ground,ForeHand,1.71 Metre,NA,NA,False,False,True,-5.717,3.125,0.04,Wide,1.176,0.0,1.859,-13.09,-4.821,1.033,-0.885,-3.613,0.037,-12.144,4.584,1.019,0.0,2.913,1.263,5.946,2.363,0.042,1870.77,0,0,0,0,0,0,2,1,30464,23770,0,0,0,0
1_1_5_1,1,1,5,1,30464,23770,30464,DeuceCourt,174.34 KPH,Flat,1.24 Metre,11.436,1.24,2.655,0,Faulty Serve,Long Error,False,NA,ForeHand,1.34 Metre,NA,NA,False,False,True,-7.645,-0.402,0.037,T,1.345,0.0,0.275,11.436,1.24,2.655,-7.645,-0.402,0.037,,,,,,,,,,0,1,0,0,0,0,0,3,1,30464,23770,0,0,0,0
1_1_5_2,1,1,5,2,30464,23770,30464,DeuceCourt,144 KPH,Flat,NA,11.48,0.814,2.739,5,Unforced Error,NA,False,Ground,ForeHand,2.1 Metre,NA,Long Error,False,False,True,-4.324,-2.619,0.042,Body,1.047,0.0,-1.582,-13.568,-1.892,0.821,12.121,2.441,0.041,-11.166,-4.243,1.402,0.0,-1.473,1.816,9.8,0.69,0.036,1189.44,0,0,0,0,0,0,3,1,30464,23770,0,0,0,0
1_2_1_1,1,2,1,1,23770,30464,30464,DeuceCourt,142 KPH,Flat,NA,11.623,0.675,2.482,8,Forced Error,NA,True,Volley,BackHand,0.67 Metre,NA,NA,False,False,True,-5.304,-3.679,0.042,Wide,1.186,0.0,-2.159,3.494,-0.067,2.531,0.111,-0.626,0.044,-11.253,-5.336,1.2,0.0,-0.547,1.65,7.29,2.752,0.042,751.59,0,0,0,0,0,0,0,0,30464,23770,1,0,0,0
1_2_2_1,1,2,2,1,23770,30464,30464,AdCourt,171.06 KPH,Flat,0.16 Metre,11.493,-1.13,2.536,0,Faulty Serve,Long Error,False,NA,BackHand,1.22 Metre,NA,NA,False,False,True,-6.556,0.369,0.037,T,1.216,0.0,-0.111,11.493,-1.13,2.536,-6.556,0.369,0.037,,,,,,,,,,0,1,0,0,0,0,0,0,1,30464,23770,1,0,0,0
1_2_2_2,1,2,2,2,23770,30464,23770,AdCourt,120 KPH,Pronated,NA,11.606,-1.218,2.583,1,Unforced Error,NA,False,Ground,BackHand,2.63 Metre,NA,Long Error,False,False,True,-5.592,3.255,0.039,Wide,1.456,0.0,2.009,-10.847,4.742,1.403,12.723,-0.168,0.034,-10.847,4.742,1.403,0.0,2.105,2.632,12.723,-0.168,0.034,1228.95,0,0,0,0,0,0,0,1,30464,23770,1,0,0,0
