point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,7792,24162,7792,DeuceCourt,193 KPH,Pronated,NA,11.3079996,0.178000003,2.78200006,3,Unforced Error,NA,False,Ground,BackHand,2.17 Metre,NA,Long Error,False,False,True,-6.40600014,-0.588999987,0.0390000008,T,,,,-15.3249998,4.73500013,0.742999971,12.2480001,-0.75999999,0.0329999998,-16.0419998,-0.661000013,1.35800004,-0.0,-1.41600001,2.023,7.80499983,-1.56400001,0.0379999988,2178.54,0,0,0,0,0,0,0,0,7792,24162,0,0,0,0
1_1_2_1,1,1,2,1,7792,24162,7792,AdCourt,202.45 KPH,NA,NA,11.3739996,-1.02999997,2.79500008,0,Faulty Serve,NA,False,NA,ForeHand,2.17 Metre,NA,NA,False,False,True,,,,,,,,11.3739996,-1.02999997,2.79500008,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,7792,24162,0,0,0,0
1_1_2_2,1,1,2,2,7792,24162,7792,AdCourt,157 KPH,Pronated,NA,11.3640003,-1.04200006,2.898,7,Unforced Error,NA,False,Ground,ForeHand,2.05 Metre,NA,Wide Error,False,False,True,-5.03299999,1.91400003,0.0370000005,Body,,,,-13.9750004,1.65900004,1.13900006,11.7460003,4.71799994,0.0329999998,-16.0,4.8119998,1.26699996,0.0,2.96199989,2.10599995,10.8940001,2.40899992,0.0399999991,3556.26,0,0,0,0,0,0,1,0,7792,24162,0,0,0,0
1_1_3_1,1,1,3,1,7792,24162,24162,DeuceCourt,191 KPH,Pronated,NA,11.4750004,0.270999998,2.84100008,4,Winner,NA,False,Ground,ForeHand,1.19 Metre,Down the Line,NA,False,False,True,-5.32399988,-3.16400003,0.0399999991,Wide,,,,-14.3059998,-3.81599998,1.36199999,7.54400015,-3.125,0.0309999995,-15.526,-4.86999989,1.33899999,0.0,-0.736999989,1.68799996,7.7420001,1.403,0.0419999994,1830.84,0,0,0,0,0,0,2,0,7792,24162,0,0,0,0
1_1_4_1,1,1,4,1,7792,24162,7792,AdCourt,178 KPH,Pronated,NA,11.3280001,-1.12899995,2.78600001,5,Forced Error,NA,False,Ground,BackHand,2.76 Metre,NA,NA,False,False,True,-4.66599989,2.95700002,0.0370000005,Wide,,,,-15.1479998,5.55299997,1.61500001,12.885,2.47099996,0.0399999991,-15.4630003,6.34499979,1.20000005,0.0,0.467999995,1.40799999,6.31400013,-1.76800001,0.0370000005,1370.76,0,0,0,0,0,0,2,1,7792,24162,0,0,0,0
1_1_5_1,1,1,5,1,7792,24162,7792,DeuceCourt,188 KPH,NA,NA,11.3909998,0.173999995,2.83400011,1,Ace,NA,False,NA,ForeHand,1.02 Metre,Cross Court,NA,False,False,True,-4.71400023,-0.0199999996,0.0410000011,T,,,,11.3909998,0.173999995,2.83400011,-4.71400023,-0.0199999996,0.0410000011,,,,,,,,,,0,0,0,0,1,0,0,3,1,7792,24162,0,0,0,0
1_2_1_1,1,2,1,1,24162,7792,,DeuceCourt,169.53 KPH,NA,NA,11.5609999,1.06700003,2.55999994,0,Faulty Serve,NA,False,NA,BackHand,0 Metre,NA,NA,False,False,True,,,,,,,,11.5609999,1.06700003,2.55999994,,,,,,,,,,,,,NA,1,0,0,0,0,1,0,0,7792,24162,1,0,0,0
1_2_1_2,1,2,1,2,24162,7792,7792,DeuceCourt,137 KPH,Kick,NA,11.7200003,0.953999996,2.62299991,2,Winner,NA,False,Ground,BackHand,1.12 Metre,Cross Court,NA,False,False,True,-4.66699982,-3.38899994,0.0410000011,Wide,,,,-13.2650003,-5.89400005,1.52699995,4.17999983,3.74900007,0.0379999988,-13.2650003,-5.89400005,1.52699995,0.0,1.50999999,1.12199998,4.17999983,3.74900007,0.0379999988,2570.58,0,0,0,0,0,0,0,0,7792,24162,1,0,0,0
1_2_2_1,1,2,2,1,24162,7792,24162,AdCourt,171 KPH,Flat,NA,11.4239998,-0.813000023,2.52600002,7,Winner,NA,False,Ground,BackHand,1.7 Metre,Down the Line,NA,False,False,True,-4.90799999,0.209000006,0.0399999991,T,,,,14.7419996,-6.14599991,1.07500005,-10.7679996,-3.7349999,0.0370000005,-16.1930008,0.532000005,1.21599996,0.0,-0.107000001,2.31900001,8.59500027,-0.268999994,0.0370000005,2545.2,0,0,0,0,0,0,0,1,7792,24162,1,0,0,0
1_2_3_1,1,2,3,1,24162,7792,24162,DeuceCourt,170.99 KPH,NA,NA,11.4040003,1.23800004,2.60299993,0,Faulty Serve,NA,False,NA,ForeHand,0.85 Metre,NA,NA,False,False,True,,,,,,,,11.4040003,1.23800004,2.60299993,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1,7792,24162,1,0,0,0
