point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_2,1,1,2,2,ATPW367,ATPS483,ATPW367,AdCourt,137 KPH,Pronated,NA,11.695,-1.24,2.722,1,Unforced Error,NA,True,NA,BackHand,0.96 Metre,NA,Net Error,False,False,True,-4.73,3.27,0.032,Wide,,,,-7.863,4.302,1.406,-1.002,0.383,0.035,-7.863,4.302,1.406,0.036,2.651,0.962,-1.002,0.383,0.035,1983.18,0,0,0,0,0,0,,
1_1_3_1,1,1,3,1,ATPW367,ATPS483,ATPS483,DeuceCourt,189 KPH,Slice,NA,11.567,0.783,2.71,8,Unforced Error,NA,False,Ground,ForeHand,1.04 Metre,NA,Wide Error,False,False,True,-5.046,-0.207,0.037,T,,,,12.752,3.727,0.767,-7.529,4.187,0.032,-15.443,-1.303,1.155,0.0,-0.31,4.057,11.108,0.362,0.034,2955.24,0,0,0,0,0,0,,
1_1_4_2,1,1,4,2,ATPW367,ATPS483,ATPS483,AdCourt,132 KPH,Kick,NA,11.699,-1.195,2.661,8,Forced Error,NA,False,Ground,ForeHand,1.97 Metre,NA,NA,False,False,True,-4.978,3.075,0.031,Wide,,,,,,,,,,-14.183,5.272,1.559,0.0,1.581,1.444,7.313,-0.029,0.036,2406.78,0,0,0,0,0,0,,
1_1_5_1,1,1,5,1,ATPW367,ATPS483,ATPW367,DeuceCourt,172 KPH,Slice,NA,11.538,0.699,2.687,5,Unforced Error,NA,False,Ground,BackHand,2.27 Metre,NA,Long Error,False,False,True,-6.116,-4.062,0.033,Wide,,,,-14.264,3.162,1.038,12.432,-3.5,0.033,-14.936,-6.882,1.131,0.0,-2.625,3.13,11.489,1.227,0.033,2332.56,0,0,0,0,0,0,,
1_1_7_2,1,1,7,2,ATPW367,ATPS483,ATPW367,DeuceCourt,147 KPH,Pronated,NA,11.717,0.799,2.677,1,Unforced Error,NA,True,NA,BackHand,0.84 Metre,NA,Net Error,False,False,True,-5.11,-1.221,0.037,T,,,,-10.217,-1.664,1.561,-0.196,0.877,0.034,-10.217,-1.664,1.561,0.081,0.726,0.844,-0.196,0.877,0.034,1541.34,0,0,0,0,0,0,,
1_1_8_1,1,1,8,1,ATPW367,ATPS483,ATPW367,AdCourt,185 KPH,Slice,NA,11.422,-0.98,2.683,1,Winner,NA,False,NA,BackHand,1.18 Metre,Cross Court,NA,False,False,True,-5.811,0.231,0.036,T,,,,11.422,-0.98,2.683,-5.811,0.231,0.036,,,,,,,,,,NA,0,0,0,0,0,0,,
1_2_1_2,1,2,1,2,ATPS483,ATPW367,ATPW367,DeuceCourt,148 KPH,Slice,NA,11.567,0.814,2.764,10,Forced Error,NA,False,Ground,ForeHand,2.55 Metre,NA,NA,False,False,True,-5.138,-0.556,0.037,T,,,,15.136,3.059,0.725,-12.885,2.926,0.034,-15.283,-2.32,1.181,0.0,-0.339,1.429,6.014,0.626,0.036,2877.54,0,0,0,0,0,0,,
1_2_2_1,1,2,2,1,ATPS483,ATPW367,ATPS483,AdCourt,172 KPH,NA,NA,11.328,-2.081,2.701,1,Forced Error,NA,False,NA,ForeHand,0.84 Metre,NA,NA,False,False,True,-5.644,0.466,0.036,T,,,,-6.564,2.336,1.553,,,,,,,,,,,,,NA,0,0,0,0,0,0,,
1_2_3_1,1,2,3,1,ATPS483,ATPW367,ATPS483,DeuceCourt,187 KPH,Slice,NA,11.474,1.009,2.737,1,Forced Error,NA,False,NA,BackHand,3.93 Metre,NA,NA,False,False,True,-4.965,0.023,0.037,T,,,,-12.967,-0.775,1.181,12.802,-0.153,0.034,-12.967,-0.775,1.181,0.0,-0.18,3.931,12.802,-0.153,0.034,NA,0,0,0,0,0,0,,
1_2_4_1,1,2,4,1,ATPS483,ATPW367,ATPW367,AdCourt,180 KPH,Flat,NA,11.409,-1.75,2.69,8,Winner,NA,False,Volley,ForeHand,1.18 Metre,Cross Court,NA,False,False,True,-4.57,1.953,0.035,Body,,,,-2.959,-1.273,1.022,5.513,2.224,0.035,-13.024,3.606,1.397,0.0,1.984,2.048,10.108,0.967,0.033,NA,0,0,0,0,0,0,,
1_2_5_1,1,2,5,1,ATPS483,ATPW367,ATPW367,DeuceCourt,179 KPH,Slice,NA,11.42,1.231,2.676,4,Unforced Error,NA,True,Ground,ForeHand,0.88 Metre,NA,Net Error,False,False,True,-5.651,-3.202,0.033,Wide,,,,5.144,0.674,1.136,0.257,2.147,0.033,-12.111,-5.366,1.074,0.0,-1.848,1.613,8.612,0.684,0.036,3418.32,0,0,0,0,0,0,,
1_2_6_2,1,2,6,2,ATPS483,ATPW367,ATPS483,AdCourt,139 KPH,Slice,NA,11.546,-1.508,2.756,7,Unforced Error,NA,False,Ground,ForeHand,1.3 Metre,NA,NA,True,True,True,-5.024,2.238,0.035,Body,,,,11.418,-5.061,0.781,-8.446,-1.888,0.033,-15.951,4.027,0.986,-0.0,-0.192,1.819,8.631,-2.08,0.032,2108.88,0,0,0,0,0,0,,
1_2_7_1,1,2,7,1,ATPS483,ATPW367,ATPS483,DeuceCourt,154 KPH,Slice,NA,11.398,1.224,2.707,7,Forced Error,NA,True,Ground,BackHand,0.69 Metre,NA,NA,False,False,True,-5.314,-3.194,0.032,Wide,,,,-1.287,1.204,0.781,-0.407,0.054,0.034,-11.791,-5.427,1.118,-0.0,-1.91,1.651,8.68,0.945,0.036,NA,0,0,0,0,0,0,,
1_2_8_2,1,2,8,2,ATPS483,ATPW367,ATPS483,AdCourt,136 KPH,Slice,NA,11.415,-1.403,2.714,3,Unforced Error,NA,True,Ground,BackHand,0.62 Metre,NA,Net Error,False,False,True,-3.796,2.292,0.032,Body,,,,-7.564,2.425,0.988,-0.725,2.911,0.033,-15.171,4.413,0.776,0.0,0.548,1.847,10.894,-1.963,0.034,2447.4,0,0,0,0,0,0,,
1_3_1_1,1,3,1,1,ATPW367,ATPS483,ATPW367,DeuceCourt,181 KPH,Slice,NA,-11.407,-0.83,2.652,3,Unforced Error,NA,False,Ground,ForeHand,1.46 Metre,NA,NA,False,False,True,5.324,3.367,0.033,Wide,,,,,,,,,,13.744,5.898,1.316,0.0,1.15,2.543,-10.279,-3.04,0.032,3368.16,0,0,0,0,0,0,,
1_3_2_1,1,3,2,1,ATPW367,ATPS483,ATPW367,AdCourt,195 KPH,Flat,NA,-11.445,0.893,2.696,1,Forced Error,NA,False,NA,BackHand,1.08 Metre,NA,NA,False,False,True,5.575,-3.809,0.033,Wide,,,,13.99,-5.929,1.127,,,,,,,,,,,,,1173.18,0,0,0,0,0,0,,
1_3_3_2,1,3,3,2,ATPW367,ATPS483,ATPS483,DeuceCourt,144 KPH,Kick,NA,-11.719,-0.628,2.706,2,Unforced Error,NA,False,Ground,ForeHand,0.92 Metre,NA,Wide Error,False,False,True,5.404,0.601,0.034,T,,,,-13.15,-4.004,1.065,3.326,4.947,0.032,13.828,1.492,1.695,0.0,-1.002,1.973,-9.172,-3.027,0.034,2946.24,0,0,0,0,0,0,,
1_3_4_1,1,3,4,1,ATPW367,ATPS483,ATPW367,AdCourt,189 KPH,Slice,NA,-11.455,0.946,2.716,5,Winner,NA,False,Overhead,ForeHand,1.48 Metre,Cross Court,NA,False,False,True,5.495,-0.155,0.034,T,,,,-2.663,-0.351,2.505,3.552,0.447,0.035,15.36,-0.342,1.345,-0.0,0.331,2.027,-5.071,0.215,0.037,0,0,0,0,0,0,0,,
1_3_5_2,1,3,5,2,ATPW367,ATPS483,ATPS483,DeuceCourt,152 KPH,Flat,NA,-11.667,-0.792,2.7,4,Winner,NA,False,Ground,BackHand,1.15 Metre,Cross Court,NA,False,False,True,5.439,3.4,0.033,Wide,,,,10.64,-4.838,1.039,-3.543,3.525,0.032,14.132,5.698,1.515,0.0,4.208,2.691,-11.514,3.394,0.034,3187.5,0,0,0,0,0,0,,
1_3_6_2,1,3,6,2,ATPW367,ATPS483,ATPW367,AdCourt,134 KPH,Pronated,NA,-11.782,1.592,2.652,1,Unforced Error,NA,True,NA,BackHand,0.97 Metre,NA,Net Error,False,False,True,3.7,-2.624,0.032,Body,,,,9.4,-4.632,1.52,0.639,-0.446,0.034,9.4,-4.632,1.52,-0.032,-3.046,0.973,0.639,-0.446,0.034,1990.26,0,0,0,0,0,0,,
1_4_2_1,1,4,2,1,ATPS483,ATPW367,ATPS483,AdCourt,175 KPH,NA,NA,-11.394,1.608,2.709,1,Forced Error,NA,True,NA,ForeHand,0.89 Metre,NA,NA,False,False,True,5.408,-0.691,0.034,T,,,,7.31,-2.31,1.463,0.761,-3.982,0.032,7.31,-2.31,1.463,-0.05,-3.868,0.891,0.761,-3.982,0.032,1976.28,0,0,0,0,0,0,,
1_4_3_1,1,4,3,1,ATPS483,ATPW367,ATPW367,DeuceCourt,174 KPH,Slice,NA,-11.483,-1.065,2.73,6,Forced Error,NA,True,Ground,BackHand,0.53 Metre,NA,NA,False,False,True,4.406,0.82,0.035,T,,,,-12.092,5.322,1.44,-0.954,3.721,0.033,12.469,2.077,1.368,0.0,1.702,1.268,-5.916,1.52,0.036,1272.66,0,0,0,0,0,0,,
1_4_4_2,1,4,4,2,ATPS483,ATPW367,ATPW367,AdCourt,141 KPH,Slice,NA,-11.433,1.329,2.722,8,Unforced Error,NA,True,Volley,ForeHand,0.3 Metre,NA,Net Error,False,False,True,5.287,-1.786,0.033,Body,,,,-4.571,-1.735,1.127,,,,16.345,-3.03,1.135,-0.0,-0.029,1.494,-7.153,0.927,0.037,0,0,0,0,0,0,0,,
1_4_5_1,1,4,5,1,ATPS483,ATPW367,ATPS483,DeuceCourt,157 KPH,Slice,NA,-11.389,-1.093,2.72,7,Forced Error,NA,False,Ground,ForeHand,1.2 Metre,NA,NA,True,False,True,4.242,2.27,0.03,Body,,,,,,,,,,12.149,4.529,1.473,0.0,0.808,1.444,-9.218,-1.925,0.034,893.28,0,0,0,0,0,0,,
1_4_6_1,1,4,6,1,ATPS483,ATPW367,ATPW367,AdCourt,176 KPH,Slice,NA,-11.354,1.587,2.708,4,Unforced Error,NA,False,Ground,ForeHand,0.94 Metre,NA,Wide Error,True,True,True,4.8,-0.411,0.035,T,,,,-12.96,2.213,0.985,7.8,-4.615,0.034,12.772,-1.102,1.162,0.0,-1.374,2.205,-10.665,-2.039,0.031,3501.48,0,0,0,0,0,0,,
