point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,32019,11713,32019,DeuceCourt,199 KPH,Slice,NA,-11.36,-0.631,3.114,1,Forced Error,NA,False,NA,ForeHand,1.99 Metre,NA,NA,False,False,True,4.392,2.549,0.04,Body,1.069,0.0,1.586,-13.131,-4.213,0.79,9.457,-0.533,0.039,13.676,4.646,1.603,0.0,-0.235,3.326,-11.927,-3.8,0.023,2359.26,0,0,0,0,0,0,0,0,32019,11713,0,0,0,0
1_1_2_1,1,1,2,1,32019,11713,11713,AdCourt,172 KPH,Slice,NA,-11.329,1.517,3.147,2,Unforced Error,NA,False,Ground,BackHand,2.05 Metre,NA,Long Error,False,False,True,3.678,-3.216,0.039,Wide,1.031,0.0,-2.15,-11.205,4.347,1.045,12.885,2.397,0.037,14.011,-6.435,1.635,0.0,-0.494,1.804,-7.435,2.713,0.04,1563.23,0,0,0,0,0,0,1,0,32019,11713,0,0,0,0
1_1_3_1,1,1,3,1,32019,11713,32019,DeuceCourt,187 KPH,Unclassified,NA,-11.162,-1.084,3.057,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,4.727,2.993,0.039,Wide,1.136,0.0,1.605,16.066,6.468,1.128,-8.802,-4.615,0.03,16.066,6.468,1.128,0.0,-1.981,4.71,-8.802,-6.664,0.03,2643.91,0,0,0,0,0,0,1,1,32019,11713,0,0,0,0
1_1_4_1,1,1,4,1,32019,11713,32019,AdCourt,213.54 KPH,Pronated,2.19 Metre,-10.987,1.177,3.054,0,Faulty Serve,NA,False,NA,BackHand,0.68 Metre,Down the Line,NA,False,False,True,-0.441,-2.189,0.042,Body,0.953,0.0,-1.766,0.186,-1.814,0.913,-0.441,-2.189,0.042,,,,,,,,,,3051.33,1,0,0,0,0,0,2,1,32019,11713,0,0,0,0
1_1_4_2,1,1,4,2,32019,11713,32019,AdCourt,150 KPH,Flat,NA,-11.422,1.511,3.113,3,Winner,NA,False,Ground,BackHand,1.71 Metre,Down the Line,NA,False,False,True,3.554,-3.668,0.039,Wide,1.064,0.0,-2.607,-11.156,4.741,1.406,11.232,3.645,0.028,16.116,-8.015,1.078,0.0,-0.582,3.192,-8.925,3.595,0.03,1237.96,0,0,0,0,0,0,2,1,32019,11713,0,0,0,0
1_1_5_1,1,1,5,1,32019,11713,11713,DeuceCourt,196 KPH,Unclassified,NA,-10.96,-1.075,3.081,4,Unforced Error,NA,False,Drop,BackHand,1.74 Metre,NA,NA,False,False,True,4.239,0.275,0.046,T,1.0,0.0,-0.139,-10.739,3.335,0.687,-0.121,2.938,0.042,14.71,1.353,1.429,0.0,3.066,1.67,-4.848,3.892,0.033,NA,0,0,0,0,0,0,3,1,32019,11713,0,0,0,0
1_1_6_1,1,1,6,1,32019,11713,11713,AdCourt,204 KPH,Pronated,NA,-11.021,1.091,3.067,2,Unforced Error,NA,False,Ground,ForeHand,1.91 Metre,NA,Wide Error,False,False,True,5.563,-0.564,0.047,T,1.223,0.0,-0.079,-11.17,0.006,1.241,11.334,-4.615,0.018,17.236,-1.39,1.248,0.0,-0.448,1.212,-5.221,-0.211,0.039,2821.43,0,0,0,0,0,0,3,2,32019,11713,0,0,0,0
1_1_7_1,1,1,7,1,32019,11713,11713,DeuceCourt,188.94 KPH,Slice,0.13 Metre,-11.397,-0.96,3.118,0,Faulty Serve,NA,False,NA,BackHand,1.34 Metre,Cross Court,NA,False,False,True,5.717,4.243,0.034,Wide,1.34,0.0,2.277,-11.397,-0.96,3.118,5.717,4.243,0.034,,,,,,,,,,0,1,0,0,0,0,0,3,3,32019,11713,0,0,0,0
1_1_7_2,1,1,7,2,32019,11713,32019,DeuceCourt,166 KPH,Flat,NA,-11.299,-0.944,3.131,1,Forced Error,NA,False,NA,BackHand,2.9 Metre,NA,NA,False,False,True,4.757,1.053,0.047,T,1.24,0.0,0.245,16.786,2.933,1.165,-12.754,-0.955,0.039,16.786,2.933,1.165,0.0,0.806,2.905,-12.754,-0.955,0.039,2052.81,0,0,0,0,0,0,3,3,32019,11713,0,0,0,0
1_1_8_1,1,1,8,1,32019,11713,32019,AdCourt,187 KPH,Flat,NA,-11.028,0.94,3.112,1,Ace,NA,False,NA,ForeHand,1.03 Metre,Cross Court,NA,False,False,True,4.161,-3.498,0.035,Wide,1.034,0.0,-2.325,-11.028,0.94,3.112,4.161,-3.498,0.035,,,,,,,,,,0,0,0,0,1,0,0,4,3,32019,11713,0,0,0,0
