point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,35398,20557,35398,DeuceCourt,174 KPH,Pronated,NA,11.573,0.798,3.02,5,Winner,NA,False,Overhead,ForeHand,2.05 Metre,Cross Court,NA,False,False,True,-3.746,-2.788,0.047,Wide,1.011,0.0,-1.811,2.193,1.747,2.749,-5.58,-1.008,0.039,-13.503,-5.025,1.929,0.0,-1.639,1.769,6.432,-0.174,0.039,NA,0,0,0,0,0,0,0,0,35398,20557,0,0,0,0
1_1_2_1,1,1,2,1,35398,20557,35398,AdCourt,191 KPH,Kick,NA,11.498,-1.802,2.996,9,Forced Error,NA,False,Ground,ForeHand,2.65 Metre,NA,NA,False,False,True,-5.597,0.44,0.036,T,1.196,0.0,-0.172,-14.344,-5.11,1.097,12.885,-1.561,0.035,-14.17,1.316,1.24,0.0,-0.117,2.503,9.296,-0.954,0.036,2590.81,0,0,0,0,0,0,1,0,35398,20557,0,0,0,0
1_1_3_1,1,1,3,1,35398,20557,35398,DeuceCourt,186 KPH,Pronated,NA,11.71,0.806,2.989,1,Forced Error,NA,False,NA,ForeHand,3.14 Metre,NA,NA,False,False,True,-4.767,-3.64,0.042,Wide,1.122,0.0,-2.216,-12.677,-5.96,1.576,12.885,0.102,0.033,-12.677,-5.96,1.576,0.0,-3.065,3.137,15.525,0.102,0.033,1578.75,0,0,0,0,0,0,2,0,35398,20557,0,0,0,0
1_1_4_1,1,1,4,1,35398,20557,35398,AdCourt,177 KPH,Flat,NA,11.381,-1.888,2.923,3,Winner,NA,False,Volley,ForeHand,1.61 Metre,Cross Court,NA,False,False,True,-4.936,3.4,0.034,Wide,1.169,0.0,1.983,7.272,1.689,1.524,-8.189,-2.603,0.032,-12.18,5.729,1.649,0.0,3.035,2.402,-8.189,-2.603,0.032,NA,0,0,0,0,0,0,3,0,35398,20557,0,0,0,0
1_2_1_1,1,2,1,1,20557,35398,,DeuceCourt,178.48 KPH,Unclassified,0.62 Metre,11.314,0.844,2.984,0,Faulty Serve,NA,True,NA,BackHand,0.88 Metre,NA,NA,False,False,True,0.363,0.502,0.037,T,0.878,0.0,0.275,11.314,0.844,2.984,0.363,0.502,0.037,,,,,,,,,,0,1,0,0,0,0,0,0,0,35398,20557,1,0,0,0
1_2_1_2,1,2,1,2,20557,35398,35398,DeuceCourt,141 KPH,Kick,NA,11.629,0.48,2.934,12,Forced Error,NA,False,Ground,ForeHand,2.24 Metre,NA,NA,False,False,True,-5.482,-1.137,0.039,T,1.428,0.0,-0.344,14.773,2.685,1.221,-10.771,-4.971,0.023,-14.352,-1.902,1.741,0.0,-1.853,2.105,8.922,-2.449,0.03,2648.93,0,0,0,0,0,0,0,0,35398,20557,1,0,0,0
1_2_2_1,1,2,2,1,20557,35398,20557,AdCourt,177 KPH,Kick,NA,11.304,-1.518,2.949,1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,-5.198,2.839,0.042,Wide,1.186,0.0,1.521,-14.985,5.366,1.311,12.885,-1.235,0.035,-14.985,5.366,1.311,0.0,1.406,4.023,13.803,-1.235,0.035,1975.46,0,0,0,0,0,0,0,1,35398,20557,1,0,0,0
1_2_3_1,1,2,3,1,20557,35398,20557,DeuceCourt,190.45 KPH,Flat,0.33 Metre,11.411,0.703,2.899,0,Faulty Serve,NA,False,NA,BackHand,1.34 Metre,Cross Court,NA,False,False,True,-6.729,-1.396,0.041,Body,1.345,0.0,-0.543,11.411,0.703,2.899,-6.729,-1.396,0.041,,,,,,,,,,0,1,0,0,0,0,0,1,1,35398,20557,1,0,0,0
1_2_3_2,1,2,3,2,20557,35398,20557,DeuceCourt,140 KPH,Flat,NA,11.594,0.381,2.947,11,Unforced Error,NA,False,Ground,BackHand,1.85 Metre,NA,NA,False,False,True,-4.137,-1.224,0.044,T,1.152,0.0,-0.617,14.295,-0.92,1.471,-8.539,2.511,0.034,-14.435,-2.146,1.544,0.0,1.268,1.64,7.645,2.835,0.032,2814.52,0,0,0,0,0,0,1,1,35398,20557,1,0,0,0
1_2_4_1,1,2,4,1,20557,35398,20557,AdCourt,189.42 KPH,Flat,0.15 Metre,11.382,-1.173,2.917,0,Faulty Serve,NA,False,NA,BackHand,1.32 Metre,Cross Court,NA,False,False,True,-6.541,4.164,0.039,Wide,1.321,0.0,2.291,11.382,-1.173,2.917,-6.541,4.164,0.039,,,,,,,,,,0,1,0,0,0,0,0,2,1,35398,20557,1,0,0,0
