point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,18274,28369,18274,DeuceCourt,177 KPH,Flat,NA,11.089,1.13,2.774,1,Ace,NA,False,NA,ForeHand,1.13 Metre,Cross Court,NA,False,False,True,-5.553,-0.323,0.038,T,1.134,0.0,0.177,11.089,1.13,2.774,-5.553,-0.323,0.038,,,,,,,,,,0,0,0,0,1,0,0,0,0,18274,28369,0,0,0,0
1_1_2_1,1,1,2,1,18274,28369,18274,AdCourt,172 KPH,Flat,NA,11.193,-0.675,2.793,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,-5.861,1.153,0.037,T,1.196,0.0,0.563,-13.862,1.903,1.151,12.096,-3.783,0.03,-13.862,1.903,1.151,0.0,-1.17,4.248,12.096,-3.783,0.03,2359.91,0,0,0,0,0,1,1,0,18274,28369,0,0,0,0
1_1_3_1,1,1,3,1,18274,28369,28369,DeuceCourt,183 KPH,Flat,NA,11.354,0.969,2.836,4,Unforced Error,NA,False,Ground,ForeHand,2.8 Metre,NA,Long Error,False,False,True,-4.584,-0.624,0.042,T,1.014,0.0,-0.124,12.0,-0.917,0.745,-12.885,2.753,0.035,-13.594,-1.555,1.103,0.0,0.645,2.044,7.683,2.172,0.042,2693.51,0,0,0,0,0,0,2,0,18274,28369,0,0,0,0
1_1_4_1,1,1,4,1,18274,28369,28369,AdCourt,178 KPH,Flat,NA,11.026,-0.397,2.802,6,Unforced Error,NA,False,Ground,ForeHand,1.59 Metre,NA,Wide Error,False,False,True,-5.046,0.527,0.04,T,1.074,0.0,0.274,11.536,4.15,0.763,-11.816,4.343,0.035,-14.135,0.974,1.098,0.0,-0.013,2.958,7.892,-0.386,0.039,1902.31,0,0,0,0,0,0,2,1,18274,28369,0,0,0,0
1_1_5_1,1,1,5,1,18274,28369,18274,DeuceCourt,161 KPH,Flat,NA,11.091,1.018,2.756,3,Winner,NA,False,Ground,ForeHand,1.24 Metre,Down the Line,NA,False,False,True,-5.038,-3.675,0.042,Wide,1.154,0.0,-2.052,9.222,0.219,1.276,-7.322,2.513,0.04,-13.196,-6.356,1.304,0.0,-2.397,1.612,3.936,-1.341,0.035,1747.96,0,0,0,0,0,0,2,2,18274,28369,0,0,0,0
1_1_6_1,1,1,6,1,18274,28369,18274,AdCourt,182.47 KPH,Flat,0.84 Metre,11.142,-0.59,2.785,0,Faulty Serve,Long Error,False,NA,ForeHand,1.4 Metre,NA,NA,False,False,True,-7.238,4.038,0.034,Wide,1.399,0.0,2.274,11.142,-0.59,2.785,-7.238,4.038,0.034,,,,,,,,,,0,1,0,0,0,0,0,3,2,18274,28369,0,0,0,0
1_1_6_2,1,1,6,2,18274,28369,18274,AdCourt,133 KPH,Pronated,NA,11.302,-0.707,2.804,3,Forced Error,NA,True,Ground,ForeHand,0.67 Metre,NA,NA,False,False,True,-4.188,2.725,0.031,Body,1.104,0.0,1.976,-14.258,-1.588,0.5,-0.165,0.826,0.043,-13.525,4.805,1.179,0.0,-0.034,2.084,7.681,-2.746,0.033,2535.15,0,0,0,0,0,0,3,2,18274,28369,0,0,0,0
1_2_1_1,1,2,1,1,28369,18274,28369,DeuceCourt,137 KPH,Pronated,NA,11.323,0.07,2.603,7,Unforced Error,NA,True,Ground,ForeHand,3.86 Metre,NA,NA,False,False,True,-4.998,-1.097,0.04,T,1.256,0.0,-0.565,-12.706,1.243,1.661,-1.107,0.697,0.039,-12.179,-1.508,1.551,0.0,-1.214,1.128,4.945,-0.905,0.037,1671.91,0,0,0,0,0,0,0,0,18274,28369,1,0,0,0
1_2_2_1,1,2,2,1,28369,18274,18274,AdCourt,138 KPH,Pronated,NA,11.271,-2.874,2.583,4,Winner,NA,False,Ground,ForeHand,1.16 Metre,Cross Court,NA,False,False,True,-4.961,3.288,0.032,Wide,1.304,0.0,1.595,-8.801,-1.453,1.447,7.521,0.682,0.043,-11.162,5.728,1.356,0.0,3.722,1.186,7.381,2.564,0.042,1200.64,0,0,0,0,0,0,1,0,18274,28369,1,0,0,0
1_2_3_1,1,2,3,1,28369,18274,18274,DeuceCourt,152.32 KPH,Flat,1.62 Metre,11.573,-0.001,2.625,0,Faulty Serve,Long Error,False,NA,BackHand,1.7 Metre,NA,NA,False,False,True,-8.017,-2.566,0.034,Body,1.7,0.0,-1.281,11.573,-0.001,2.625,-8.017,-2.566,0.034,,,,,,,,,,0,1,0,0,0,0,0,1,1,18274,28369,1,0,0,0
1_2_3_2,1,2,3,2,28369,18274,28369,DeuceCourt,123 KPH,Pronated,NA,11.631,-0.149,2.583,5,Unforced Error,NA,False,Ground,BackHand,2.27 Metre,NA,Long Error,False,False,True,-3.689,-1.35,0.046,T,1.127,0.0,-0.901,-12.104,1.781,1.258,11.923,0.069,0.035,-11.321,-1.72,1.636,0.0,-0.139,1.204,5.89,0.517,0.043,1473.77,0,0,0,0,0,0,1,1,18274,28369,1,0,0,0
1_2_4_1,1,2,4,1,28369,18274,28369,AdCourt,170 KPH,Flat,NA,11.305,-0.955,2.679,1,Forced Error,NA,True,Ground,ForeHand,0.92 Metre,NA,NA,False,False,True,-6.241,1.025,0.037,T,1.248,0.0,0.411,-12.572,1.581,1.069,-2.171,-1.103,0.041,-12.572,1.581,1.069,0.0,0.291,0.921,-2.171,-1.103,0.041,2405.85,0,0,0,0,0,0,2,1,18274,28369,1,0,0,0
1_2_5_1,1,2,5,1,28369,18274,18274,DeuceCourt,165 KPH,Flat,NA,11.4,0.098,2.654,2,Forced Error,NA,False,Ground,ForeHand,2.73 Metre,NA,NA,False,False,True,-5.234,-2.121,0.044,Body,1.127,0.0,-1.303,7.473,3.707,0.104,-10.174,4.201,0.035,-11.879,-3.209,1.155,0.0,0.828,1.1,3.898,2.26,0.036,979.37,0,0,0,0,0,0,3,1,18274,28369,1,0,0,0
1_2_6_1,1,2,6,1,28369,18274,28369,AdCourt,129 KPH,Flat,NA,11.22,-2.571,2.601,1,Ace,NA,False,NA,ForeHand,1.21 Metre,Cross Court,NA,False,False,True,-4.312,4.093,0.032,Wide,1.205,0.0,2.43,11.22,-2.571,2.601,-4.312,4.093,0.032,,,,,,,,,,0,0,0,0,1,0,0,3,2,18274,28369,1,0,0,0
1_3_1_1,1,3,1,1,18274,28369,28369,DeuceCourt,173.29 KPH,Flat,0.06 Metre,-11.766,-0.873,2.879,0,Faulty Serve,Long Error,False,NA,NA,1.35 Metre,NA,NA,False,False,True,6.459,0.999,0.043,T,1.348,0.0,0.211,-11.766,-0.873,2.879,6.459,0.999,0.043,,,,,,,,,,0,1,0,0,0,0,1,0,0,18274,28369,1,1,0,0
1_3_1_2,1,3,1,2,18274,28369,28369,DeuceCourt,135.8 KPH,Flat,NA,-11.883,-0.511,2.824,0,DoubleFault,NA,False,NA,BackHand,1.69 Metre,NA,NA,False,False,True,6.65,1.303,0.042,T,1.685,0.0,0.351,-11.883,-0.511,2.824,6.65,1.303,0.042,,,,,,,,,,0,1,1,0,0,0,0,0,0,18274,28369,1,1,0,0
1_3_2_1,1,3,2,1,18274,28369,18274,AdCourt,185.61 KPH,Flat,0.23 Metre,-10.901,0.23,2.702,0,Faulty Serve,Long Error,False,NA,BackHand,1.28 Metre,NA,NA,False,False,True,6.635,-3.953,0.025,Wide,1.278,0.0,-2.432,-10.901,0.23,2.702,6.635,-3.953,0.025,,,,,,,,,,0,1,0,0,0,1,0,0,1,18274,28369,1,1,0,0
1_3_2_2,1,3,2,2,18274,28369,18274,AdCourt,143 KPH,Slice,NA,-11.08,0.419,2.801,3,Unforced Error,NA,False,Ground,BackHand,2 Metre,NA,Long Error,False,False,True,4.257,-2.661,0.03,Body,1.098,0.0,-1.973,13.341,-3.513,0.852,-12.153,1.311,0.039,13.597,-4.087,0.986,0.0,0.292,2.084,-8.164,2.895,0.035,1830.74,0,0,0,0,0,0,0,1,18274,28369,1,1,0,0
1_3_3_1,1,3,3,1,18274,28369,18274,DeuceCourt,177.09 KPH,Kick,0.51 Metre,-10.944,-0.925,2.71,0,Faulty Serve,Long Error,False,NA,ForeHand,1.34 Metre,NA,Wide Error,False,False,True,6.707,4.518,0.038,Wide,1.339,0.0,2.282,-10.944,-0.925,2.71,6.707,4.518,0.038,,,,,,,,,,0,1,0,0,0,0,0,1,1,18274,28369,1,1,0,0
1_3_3_2,1,3,3,2,18274,28369,28369,DeuceCourt,141 KPH,Slice,NA,-11.285,-1.151,2.802,6,Winner,NA,False,Ground,ForeHand,1.43 Metre,Cross Court,NA,False,False,True,5.773,0.632,0.043,T,1.398,0.0,-0.221,10.087,1.115,0.982,-3.058,-3.386,0.042,14.075,1.897,1.344,0.0,2.018,2.708,-11.631,2.088,0.035,NA,0,0,0,0,0,0,1,1,18274,28369,1,1,0,0
1_3_4_1,1,3,4,1,18274,28369,18274,AdCourt,175 KPH,Flat,NA,-11.162,0.548,2.809,3,Winner,NA,False,Overhead,ForeHand,1.47 Metre,Cross Court,NA,False,False,True,6.317,-3.842,0.027,Wide,1.281,0.0,-2.312,-4.843,0.786,2.682,4.597,-2.437,0.03,13.282,-5.491,1.104,0.0,-1.015,8.881,4.597,-2.437,0.03,NA,0,0,0,0,0,0,1,2,18274,28369,1,1,0,0
1_3_5_1,1,3,5,1,18274,28369,18274,DeuceCourt,164 KPH,Flat,NA,-11.552,-0.869,2.85,1,Forced Error,NA,False,Ground,ForeHand,3.3 Metre,NA,NA,False,False,True,4.468,3.086,0.038,Wide,1.095,0.0,1.858,12.816,5.446,1.378,-12.726,-3.66,0.027,12.816,5.446,1.378,0.0,0.868,3.299,-12.726,-3.66,0.027,2545.32,0,0,0,0,0,0,2,2,18274,28369,1,1,0,0
1_3_6_1,1,3,6,1,18274,28369,18274,AdCourt,181 KPH,Flat,NA,-11.199,0.534,2.784,5,Forced Error,NA,False,Ground,ForeHand,3.17 Metre,NA,NA,False,False,True,5.605,-0.829,0.037,T,1.167,0.0,-0.451,13.068,4.146,0.576,-12.885,-2.37,0.035,14.351,-1.284,1.109,0.0,-0.054,3.272,-10.492,0.852,0.04,2911.19,0,0,0,0,0,0,3,2,18274,28369,1,1,0,0
1_4_1_1,1,4,1,1,28369,18274,28369,DeuceCourt,135 KPH,Pronated,NA,-11.369,0.204,2.567,3,Unforced Error,NA,True,Ground,BackHand,0.89 Metre,NA,Net Error,False,False,True,3.49,0.866,0.033,T,1.0,0.0,0.579,12.966,-3.285,1.237,,,,12.298,1.04,1.44,0.0,0.403,1.605,-7.525,-0.229,0.037,1935.28,0,0,0,0,0,0,0,0,18274,28369,2,1,0,0
1_4_2_1,1,4,2,1,28369,18274,28369,AdCourt,175.02 KPH,Slice,0.36 Metre,-11.309,2.712,2.676,0,Faulty Serve,Long Error,False,NA,BackHand,1.34 Metre,NA,NA,False,False,True,6.763,-0.869,0.037,T,1.341,0.0,0.328,-11.309,2.712,2.676,6.763,-0.869,0.037,,,,,,,,,,0,1,0,0,0,0,0,1,0,18274,28369,2,1,0,0
1_4_2_2,1,4,2,2,28369,18274,28369,AdCourt,122 KPH,Pronated,NA,-11.315,1.167,2.561,3,Unforced Error,NA,False,NA,BackHand,1.86 Metre,NA,Long Error,False,False,True,5.337,-2.748,0.033,Wide,1.575,0.0,-1.75,10.319,-3.994,1.533,-12.253,1.002,0.04,10.319,-3.994,1.533,0.0,-1.526,1.86,-12.253,1.002,0.04,1137.88,0,0,0,0,0,0,1,0,18274,28369,2,1,0,0
1_4_3_1,1,4,3,1,28369,18274,28369,DeuceCourt,167 KPH,Flat,NA,-11.414,-0.266,2.69,1,Forced Error,NA,False,NA,BackHand,1.09 Metre,NA,NA,False,False,True,4.973,1.603,0.041,Body,1.09,0.0,0.929,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,18274,28369,2,1,0,0
1_4_4_1,1,4,4,1,28369,18274,28369,AdCourt,132 KPH,Pronated,NA,-11.346,3.007,2.631,1,Forced Error,NA,True,Ground,BackHand,0.59 Metre,NA,NA,False,False,True,4.449,-3.668,0.03,Wide,1.31,0.0,-1.94,11.657,-6.919,1.401,1.789,-4.106,0.028,11.657,-6.919,1.401,0.0,-4.621,0.588,1.789,-4.106,0.028,NA,0,0,0,0,0,0,3,0,18274,28369,2,1,0,0
1_5_1_1,1,5,1,1,18274,28369,18274,DeuceCourt,159 KPH,Flat,NA,11.134,1.054,2.707,3,Winner,NA,False,Ground,ForeHand,1.46 Metre,Down the Line,NA,False,False,True,-5.287,-3.148,0.042,Wide,1.151,0.0,-1.664,12.018,-0.181,1.508,-8.934,-3.105,0.034,-13.875,-5.566,1.186,0.0,-2.67,2.481,6.304,-1.379,0.038,1886.34,0,0,0,0,0,0,0,0,18274,28369,2,2,0,0
