point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_2,1,1,2,2,ATPSK94,ATPPD31,ATPSK94,AdCourt,149.46 KPH,Pronated,NA,-11.645,0.697,2.859,5,Winner,NA,False,NA,ForeHand,1.52 Metre,Cross Court,NA,False,False,True,5.355,-1.545,0.03,Body,1.319,0.0,-0.58,-9.395,-2.216,1.011,10.534,2.931,0.031,11.5,-2.692,1.283,0.0,-0.605,2.139,-7.181,0.904,0.035,3203.64,0,0,0,0,0,0,,
1_1_3_1,1,1,3,1,ATPSK94,ATPPD31,ATPSK94,DeuceCourt,0 KPH,Pronated,NA,-11.422,-1.003,2.838,3,Forced Error,NA,True,Volley,ForeHand,1.6 Metre,NA,NA,False,False,True,5.58,0.483,0.029,T,1.175,0.0,0.06,13.022,5.062,1.004,,,,15.789,1.037,1.153,0.0,-0.383,2.044,-9.248,-1.336,0.032,2360.34,0,0,0,0,0,0,,
1_1_4_1,1,1,4,1,ATPSK94,ATPPD31,ATPSK94,AdCourt,0 KPH,Pronated,NA,-11.437,0.989,2.83,11,Unforced Error,NA,True,Ground,BackHand,0.75 Metre,NA,Net Error,False,False,True,4.276,-0.485,0.035,T,0.972,0.0,-0.04,13.195,-3.927,0.507,,,,15.726,-1.959,1.164,0.0,1.59,2.941,-8.524,3.498,0.032,2585.34,0,0,0,0,0,0,,
1_1_5_1,1,1,5,1,ATPSK94,ATPPD31,ATPSK94,DeuceCourt,0 KPH,Pronated,0.17 Metre,-11.495,-0.977,2.816,0,Faulty Serve,Long Error,False,NA,ForeHand,1.28 Metre,NA,NA,False,False,True,6.568,3.372,0.033,Wide,1.285,0.0,1.802,-11.495,-0.977,2.816,6.568,3.372,0.033,,,,,,,,,,NA,1,0,0,0,0,0,,
1_1_5_2,1,1,5,2,ATPSK94,ATPPD31,ATPPD31,DeuceCourt,146 KPH,NA,NA,-11.593,-1.36,2.823,0,Winner,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,True,,,,,,,,-11.593,-1.36,2.823,,,,,,,,,,,,,1041.3,0,0,0,0,0,0,,
1_1_6_1,1,1,6,1,ATPSK94,ATPPD31,ATPSK94,AdCourt,167 KPH,NA,NA,-11.498,0.808,2.807,0,Winner,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,-11.498,0.808,2.807,,,,,,,,,,,,,NA,0,0,0,0,0,0,,
1_2_1_1,1,2,1,1,ATPPD31,ATPSK94,ATPPD31,DeuceCourt,195 KPH,NA,NA,-11.303,-1.06,2.851,0,Winner,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,-11.303,-1.06,2.851,,,,,,,,,,,,,0,0,0,0,0,0,0,,
1_2_2_1,1,2,2,1,ATPPD31,ATPSK94,ATPPD31,AdCourt,0 KPH,NA,0.23 Metre,-11.233,1.325,2.87,0,Faulty Serve,Net Error,True,NA,ForeHand,0.85 Metre,NA,Net Error,False,False,True,-0.23,-2.072,0.031,Body,0.848,0.0,-1.682,-11.233,1.325,2.87,-0.23,-2.072,0.031,,,,,,,,,,0,1,0,0,0,0,0,,
1_2_2_2,1,2,2,2,ATPPD31,ATPSK94,ATPSK94,AdCourt,150 KPH,NA,NA,-11.405,1.638,2.908,-1,Unforced Error,NA,False,NA,ForeHand,0.85 Metre,NA,NA,False,False,True,,,,,,,,-11.405,1.638,2.908,,,,,,,,,,,,,NA,0,0,0,0,0,0,,
1_2_3_1,1,2,3,1,ATPPD31,ATPSK94,ATPSK94,DeuceCourt,0 KPH,Slice,0.19 Metre,-11.286,-1.047,2.88,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.19 Metre,NA,Wide Error,False,False,True,5.069,4.304,0.032,Wide,1.19,0.0,2.476,-11.286,-1.047,2.88,5.069,4.304,0.032,,,,,,,,,,NA,1,0,0,0,0,0,,
