point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,28836,26967,28836,DeuceCourt,198 KPH,Flat,NA,11.2460003,0.746999979,2.94300008,1,Forced Error,NA,False,NA,ForeHand,2.17 Metre,NA,NA,False,False,True,-5.79899979,-1.01100004,0.0359999985,T,,,,-14.7519999,-2.09599996,0.989000022,,,,,,,,,,,,,1125.84,0,0,0,0,0,0,0,0,28836,26967,0,0,0,0
1_1_2_1,1,1,2,1,28836,26967,28836,AdCourt,199 KPH,Flat,NA,11.2749996,-0.878000021,2.93099999,3,Unforced Error,NA,False,Ground,BackHand,2.47 Metre,NA,Long Error,False,False,True,-5.69000006,0.474000007,0.0370000005,T,,,,-14.2580004,3.454,0.662999988,12.868,-2.4920001,0.0309999995,-16.4239998,1.19200003,1.21500003,0.0,-0.823000014,2.19099998,8.02000046,-1.745,0.0359999985,1769.88,0,0,0,0,0,0,1,0,28836,26967,0,0,0,0
1_1_3_1,1,1,3,1,28836,26967,28836,DeuceCourt,197.49 KPH,Flat,0.31 Metre,11.1490002,0.958999991,2.95799994,0,Faulty Serve,Long Error,False,NA,BackHand,1.35 Metre,NA,NA,False,False,True,-6.71000004,-3.21099997,0.0299999993,Wide,1.35399997,0.0,-1.61500001,11.1490002,0.958999991,2.95799994,-6.71000004,-3.21099997,0.0299999993,,,,,,,,,,NA,1,0,0,0,0,0,2,0,28836,26967,0,0,0,0
1_1_3_2,1,1,3,2,28836,26967,26967,DeuceCourt,154 KPH,Flat,NA,11.4329996,0.148000002,2.87599993,8,Unforced Error,NA,False,Ground,BackHand,2.87 Metre,NA,Long Error,False,False,True,-4.3130002,-0.561999977,0.0379999988,T,1.12899995,-0.0,-0.221000001,12.8439999,-2.36800003,0.497000009,-12.885,4.615,0.0170000009,-16.3980007,-1.26100004,1.26400006,0.0,0.150999993,2.51999998,8.76000023,1.02999997,0.0469999984,1395.78,0,0,0,0,0,0,2,0,28836,26967,0,0,0,0
1_1_4_1,1,1,4,1,28836,26967,26967,AdCourt,203.7 KPH,NA,0.29 Metre,11.3739996,-1.046,2.96799994,0,Faulty Serve,Net Error,True,NA,ForeHand,0.91 Metre,NA,Net Error,False,False,True,0.294999987,2.27399993,0.0460000001,Body,0.912,-0.0160000008,1.81700003,11.3739996,-1.046,2.96799994,0.294999987,2.27399993,0.0460000001,,,,,,,,,,0,1,0,0,0,0,0,2,1,28836,26967,0,0,0,0
1_1_4_2,1,1,4,2,28836,26967,28836,AdCourt,142 KPH,Pronated,NA,11.3830004,-1.77199996,2.85800004,9,Unforced Error,NA,False,Ground,ForeHand,2.48 Metre,NA,Wide Error,False,False,True,-3.79999995,2.53600001,0.0350000001,Body,,,,-12.8140001,-3.14899993,0.882000029,11.8839998,4.21299982,0.0309999995,-16.0380001,6.22300005,1.07700002,-0.0,0.331999987,2.09800005,9.27000046,-2.9289999,0.0299999993,3702.42,0,0,0,0,0,0,2,1,28836,26967,0,0,0,0
1_1_5_1,1,1,5,1,28836,26967,26967,DeuceCourt,199 KPH,Flat,NA,11.2770004,0.717999995,2.96399999,4,Forced Error,NA,True,Ground,BackHand,0.88 Metre,NA,NA,False,False,True,-4.96199989,-0.889999986,0.0370000005,T,,,,12.743,-4.84399986,0.810000002,0.0839999989,-3.43700004,0.0410000011,-15.0179996,-1.94000006,1.27199996,0.0,-0.349999994,1.32299995,7.49300003,0.552999973,0.0469999984,1394.34,0,0,0,0,0,0,3,1,28836,26967,0,0,0,0
1_1_6_1,1,1,6,1,28836,26967,26967,AdCourt,204.37 KPH,Flat,1.34 Metre,11.1870003,-0.745999992,2.89700007,0,Faulty Serve,Long Error,False,NA,ForeHand,1.44 Metre,NA,NA,False,False,True,-7.73799992,0.449000001,0.0379999988,T,1.43700004,0.0,0.0370000005,11.1870003,-0.745999992,2.89700007,-7.73799992,0.449000001,0.0379999988,,,,,,,,,,0,1,0,0,0,0,0,3,2,28836,26967,0,0,0,0
1_1_6_2,1,1,6,2,28836,26967,26967,AdCourt,143 KPH,Pronated,NA,11.4720001,-1.745,2.87199998,10,Unforced Error,NA,False,Ground,ForeHand,1.99 Metre,NA,Long Error,False,False,True,-4.26599979,2.93300009,0.0350000001,Wide,,,,13.3579998,1.15799999,0.612999976,-11.9759998,-2.51999998,0.0270000007,-15.8360004,6.56899977,1.32799995,0.0,0.108000003,1.54100001,6.17299986,-2.25600004,0.0350000001,2062.74,0,0,0,0,0,0,3,2,28836,26967,0,0,0,0
1_1_7_1,1,1,7,1,28836,26967,28836,DeuceCourt,198 KPH,Flat,NA,11.4309998,0.666000009,3.00500011,1,Forced Error,NA,True,Ground,BackHand,0.75 Metre,NA,NA,False,False,True,-5.00299978,-0.537,0.0370000005,T,1.07200003,-0.0,-0.155000001,-16.9290009,-1.52100003,1.39900005,-0.404000014,-2.46199989,0.0439999998,-16.9290009,-1.52100003,1.39900005,0.00700000022,-2.36599994,0.746999979,-0.404000014,-2.46199989,0.0439999998,1729.92,0,0,0,0,0,0,3,3,28836,26967,0,0,0,0
