point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,ATPD994,ATPBH09,ATPBH09,DeuceCourt,202 KPH,Slice,NA,-11.374,-0.808,2.729,2,Unforced Error,NA,True,Ground,ForeHand,0.78 Metre,NA,Net Error,False,False,True,5.66,0.593,0.028,T,1.103,0.0,0.12,-8.77,-0.239,1.497,-7.105,-0.106,0.028,13.931,1.229,1.188,0.0,0.239,3.282,-7.105,-0.106,0.028,NA,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,ATPD994,ATPBH09,ATPD994,AdCourt,191 KPH,Unclassified,NA,-11.112,1.363,2.74,11,Unforced Error,NA,False,Ground,ForeHand,1.58 Metre,NA,NA,False,False,True,4.987,-0.501,0.028,T,1.041,0.0,0.025,13.305,-1.683,0.916,0.305,1.63,0.026,14.648,-1.276,1.247,0.0,-1.875,1.775,-6.935,-2.01,0.029,3111,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,ATPD994,ATPBH09,ATPD994,DeuceCourt,185 KPH,NA,NA,5.536,3.857,0.031,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,5.536,3.857,0.031,,,,,,,,,,,,,3591.79,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,ATPD994,ATPBH09,ATPBH09,AdCourt,0 KPH,Kick,NA,-11.243,1.303,2.762,1,NA,NA,False,NA,BackHand,1.16 Metre,NA,NA,False,False,True,5.913,-4.664,0.031,Wide,1.159,0.0,-2.637,-11.243,1.303,2.762,5.913,-4.664,0.031,,,,,,,,,,0,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,ATPD994,ATPBH09,ATPD994,AdCourt,174 KPH,Slice,NA,-11.209,1.594,2.688,3,Forced Error,NA,False,Ground,ForeHand,1.2 Metre,NA,NA,False,False,True,5.421,-2.331,0.032,Body,1.185,0.0,-1.207,13.595,4.752,0.41,-10.337,4.341,0.034,11.595,-3.538,1.298,0.0,-2.019,1.766,-6.896,-1.179,0.029,2227.93,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,ATPD994,ATPBH09,ATPD994,DeuceCourt,0 KPH,Unclassified,0.25 Metre,-11.186,-0.785,2.73,1,Faulty Serve,Net Error,True,NA,BackHand,0.87 Metre,NA,NA,False,False,True,-0.254,0.533,0.028,T,0.868,0.0,0.391,-11.186,-0.785,2.73,-0.254,0.533,0.028,,,,,,,,,,0,1,0,0,0,0,0,3,1
1_1_5_2,1,1,5,2,ATPD994,ATPBH09,ATPBH09,DeuceCourt,154 KPH,Unclassified,NA,-11.572,-0.503,2.693,4,Unforced Error,NA,True,Ground,ForeHand,0.75 Metre,NA,Net Error,False,False,True,4.918,0.958,0.028,T,1.286,0.0,0.266,-12.961,-3.033,0.952,-9.531,-2.075,0.033,11.738,1.765,1.571,0.0,0.159,1.765,-8.93,-1.293,0.029,2813.15,0,0,0,0,0,0,3,1
1_1_6_1,1,1,6,1,ATPD994,ATPBH09,ATPBH09,AdCourt,0 KPH,Unclassified,0.96 Metre,-11.259,1.34,2.747,1,Faulty Serve,Net Error,True,NA,BackHand,0.9 Metre,NA,NA,False,False,True,-0.964,-0.409,0.031,T,0.899,0.0,0.122,-11.259,1.34,2.747,-0.964,-0.409,0.031,,,,,,,,,,0,1,0,0,0,0,0,3,2
1_1_6_2,1,1,6,2,ATPD994,ATPBH09,ATPD994,AdCourt,152 KPH,Slice,NA,-11.185,1.582,2.633,5,Forced Error,NA,False,Ground,ForeHand,1.65 Metre,NA,NA,False,False,True,5.014,-2.855,0.03,Wide,1.33,0.0,-1.689,12.382,4.889,0.858,-8.748,-4.615,0.037,11.189,-4.682,1.555,0.0,0.055,1.615,-5.809,2.398,0.036,2419.51,0,0,0,0,0,0,3,2
1_2_1_1,1,2,1,1,ATPBH09,ATPD994,ATPBH09,DeuceCourt,192 KPH,Unclassified,NA,-11.226,-0.479,2.823,3,Unforced Error,NA,True,Ground,BackHand,0.91 Metre,NA,Net Error,False,False,True,4.931,0.808,0.028,T,1.044,0.0,0.341,12.929,-4.081,1.222,0.322,-0.082,0.026,13.351,1.772,1.176,0.0,2.709,1.7,-7.484,3.29,0.035,1586.1,0,0,0,0,0,0,0,0
