point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,23726,23968,23968,DeuceCourt,135 KPH,Flat,NA,11.749,0.825,2.659,2,Unforced Error,NA,False,Ground,BackHand,2.4 Metre,NA,Wide Error,False,False,True,-4.596,-1.389,0.042,Body,1.18,0.0,-0.55,13.97,-1.939,1.078,-8.565,4.661,0.035,-13.453,-2.621,1.277,0.0,-2.238,2.317,11.08,-1.942,0.032,1479.06,0,0,0,0,0,0,0,0,23726,23968,0,0,0,0
1_1_2_1,1,1,2,1,23726,23968,23968,AdCourt,140 KPH,Slice,NA,11.636,-0.982,2.739,4,Unforced Error,NA,False,Ground,BackHand,1.04 Metre,NA,Wide Error,False,False,True,-4.944,0.169,0.04,T,1.099,0.0,-0.004,11.383,-4.564,0.624,-4.052,-4.201,0.043,-14.381,0.478,1.335,0.0,1.605,7.302,9.317,2.592,0.037,1756.86,0,0,0,0,0,0,0,1,23726,23968,0,0,0,0
1_1_3_1,1,1,3,1,23726,23968,23726,DeuceCourt,134 KPH,Slice,NA,11.487,1.086,2.668,9,Unforced Error,NA,False,Ground,BackHand,1.73 Metre,NA,Wide Error,False,False,True,-4.677,-1.753,0.042,Body,1.074,0.0,-0.765,-13.414,4.728,0.873,8.823,-4.138,0.027,-13.181,-3.569,1.244,0.0,-2.612,1.795,9.547,-1.957,0.028,2053.27,0,0,0,0,0,0,0,2,23726,23968,0,0,0,0
1_1_4_1,1,1,4,1,23726,23968,23968,AdCourt,163 KPH,Flat,NA,11.43,-0.997,2.708,6,Unforced Error,NA,True,Ground,BackHand,0.91 Metre,NA,Net Error,False,False,True,-6.085,3.098,0.04,Wide,1.297,0.0,1.81,10.467,-3.113,1.216,0.099,0.569,0.044,-13.536,4.622,1.166,0.0,1.302,1.651,8.402,-0.551,0.038,1958.65,0,0,0,0,0,0,1,2,23726,23968,0,0,0,0
1_1_5_1,1,1,5,1,23726,23968,23968,DeuceCourt,170.86 KPH,Kick,0.77 Metre,11.295,1.199,2.735,0,Faulty Serve,Long Error,False,NA,BackHand,1.35 Metre,NA,NA,True,False,True,-7.167,0.101,0.037,T,1.347,0.0,0.599,11.295,1.199,2.735,-7.167,0.101,0.037,,,,,,,,,,0,1,0,0,0,0,0,1,3,23726,23968,0,0,0,0
1_1_5_2,1,1,5,2,23726,23968,23726,DeuceCourt,143 KPH,Flat,NA,11.381,1.048,2.672,3,Unforced Error,NA,False,Ground,BackHand,2.45 Metre,NA,Long Error,True,True,True,-5.678,-1.374,0.041,Body,1.328,0.0,-0.373,-13.833,1.174,1.045,12.246,0.991,0.037,-11.852,-2.439,1.399,0.0,-2.144,1.228,5.762,-1.898,0.034,1387.93,0,0,0,0,0,0,1,3,23726,23968,0,0,0,0
1_1_6_1,1,1,6,1,23726,23968,23968,AdCourt,158 KPH,Slice,NA,11.484,-1.069,2.731,2,Unforced Error,NA,False,Ground,ForeHand,1.96 Metre,NA,Wide Error,True,True,True,-4.615,0.435,0.041,T,1.069,0.0,0.154,12.021,1.504,1.709,-10.621,-4.695,0.03,-13.969,0.806,1.041,0.0,1.44,2.826,8.042,1.596,0.041,2215.91,0,0,0,0,0,0,2,3,23726,23968,0,0,0,0
1_2_1_1,1,2,1,1,23968,23726,23968,DeuceCourt,127 KPH,Slice,NA,11.206,1.097,2.521,1,Forced Error,NA,False,Ground,ForeHand,2.74 Metre,NA,NA,False,False,True,-5.135,-3.999,0.042,Wide,1.253,0.0,-2.181,-12.363,-6.648,1.193,12.539,1.521,0.037,-12.363,-6.648,1.193,0.0,-2.966,2.742,12.539,1.521,0.037,1191.47,0,0,0,0,0,0,0,0,23726,23968,0,1,0,0
1_2_2_1,1,2,2,1,23968,23726,23968,AdCourt,154 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1191.47,0,0,0,0,0,0,1,0,23726,23968,0,1,0,0
1_2_3_1,1,2,3,1,23968,23726,23968,DeuceCourt,162 KPH,Flat,NA,11.305,0.728,2.634,3,Forced Error,NA,True,Passing,BackHand,1.38 Metre,NA,NA,False,False,True,-5.202,-0.223,0.039,T,1.074,0.0,0.112,-13.653,3.572,1.345,-0.755,0.086,0.042,-11.735,-0.704,1.006,0.0,-0.263,7.77,5.704,0.049,0.039,1412.16,0,0,0,0,0,0,2,0,23726,23968,0,1,0,0
