point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,WTA314237,WTA315232,WTA315232,DeuceCourt,119 KPH,Pronated,NA,-11.399,-0.961,2.484,10,Unforced Error,NA,False,Ground,ForeHand,2.28 Metre,NA,Long Error,False,False,True,4.03,2.177,0.03,Body,,,,-11.666,1.586,0.511,12.602,3.014,0.032,11.402,3.077,1.285,0.0,2.472,1.861,-10.694,2.318,0.035,2947.14,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,WTA314237,WTA315232,WTA315232,AdCourt,146 KPH,Pronated,NA,-11.552,0.983,2.415,2,Unforced Error,NA,True,Ground,ForeHand,0.65 Metre,NA,Net Error,False,False,True,5.321,-1.92,0.033,Body,,,,-8.305,1.446,1.246,-0.461,2.055,0.032,12.028,-3.351,1.001,0.0,-1.521,2.509,-11.311,0.475,0.034,2695.32,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,WTA314237,WTA315232,WTA314237,DeuceCourt,161 KPH,NA,NA,-11.588,-1.109,2.506,1,Forced Error,NA,True,NA,BackHand,0.85 Metre,NA,NA,False,False,True,4.805,1.275,0.035,T,,,,6.59,1.886,1.164,0.411,1.687,0.034,6.59,1.886,1.164,-0.074,1.508,0.846,0.411,1.687,0.034,1551.96,0,0,0,0,0,0,0,2
1_1_4_1,1,1,4,1,WTA314237,WTA315232,WTA314237,AdCourt,164 KPH,Pronated,NA,-11.582,1.047,2.508,1,Forced Error,NA,True,NA,ForeHand,1.14 Metre,NA,NA,False,False,True,6.156,-0.524,0.035,T,,,,12.839,-1.276,0.909,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,2
NA,1,1,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,2
1_1_5_2,1,1,5,2,WTA314237,WTA315232,WTA314237,DeuceCourt,120 KPH,Pronated,NA,-11.581,-1.127,2.496,11,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,4.111,2.305,0.03,Body,,,,15.515,2.06,0.937,-12.885,0.452,0.034,11.441,3.487,1.392,-0.0,3.122,1.65,-8.318,2.558,0.031,NA,0,0,0,0,0,0,2,2
1_1_6_1,1,1,6,1,WTA314237,WTA315232,WTA315232,AdCourt,160 KPH,Pronated,NA,-11.603,1.171,2.527,2,Unforced Error,NA,False,Ground,ForeHand,1.25 Metre,NA,Wide Error,False,False,True,5.649,-1.19,0.034,T,,,,-12.218,2.099,1.044,6.37,4.147,0.033,12.338,-2.371,0.974,0.0,-0.163,1.691,-8.75,1.487,0.036,2033.76,0,0,0,0,0,0,3,2
NA,1,1,7,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,3
1_1_7_2,1,1,7,2,WTA314237,WTA315232,WTA315232,DeuceCourt,127 KPH,Pronated,NA,-11.789,-1.375,2.479,2,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,5.481,3.519,0.033,Wide,,,,-12.694,-0.684,0.673,,,,10.931,4.812,1.277,0.0,2.055,1.446,-9.388,-0.024,0.034,2603.28,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,WTA314237,WTA315232,WTA314237,AdCourt,155 KPH,Pronated,NA,-11.642,1.028,2.525,7,Winner,NA,False,Ground,ForeHand,1.27 Metre,Down the Line,NA,True,False,True,5.496,-2.339,0.033,Body,,,,-9.521,0.382,0.558,9.935,3.576,0.031,12.522,-4.054,0.986,0.0,-2.627,1.359,-6.894,-1.971,0.033,2831.7,0,0,0,0,0,0,3,4
NA,1,1,9,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,4,4
1_1_9_2,1,1,9,2,WTA314237,WTA315232,WTA315232,DeuceCourt,120 KPH,Pronated,NA,-11.628,-1.169,2.519,8,Forced Error,NA,False,Ground,BackHand,2.51 Metre,NA,NA,False,False,True,3.972,1.592,0.036,Body,,,,-13.106,-2.277,0.639,12.541,1.616,0.032,11.395,2.519,1.437,-0.0,0.904,1.639,-9.909,-0.754,0.032,NA,0,0,0,0,0,0,4,4
1_1_10_1,1,1,10,1,WTA314237,WTA315232,WTA314237,AdCourt,166 KPH,Pronated,NA,-11.51,0.908,2.519,1,Forced Error,NA,False,NA,ForeHand,1.06 Metre,NA,NA,True,False,True,5.433,-0.286,0.034,T,,,,13.053,-0.942,0.976,,,,,,,,,,,,,NA,0,0,0,0,0,0,4,5
NA,1,1,11,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,5,5
1_1_11_2,1,1,11,2,WTA314237,WTA315232,WTA314237,DeuceCourt,123 KPH,Pronated,NA,-11.51,-1.458,2.498,3,Unforced Error,NA,False,Ground,BackHand,2.29 Metre,NA,Long Error,False,False,True,4.342,2.635,0.03,Body,,,,14.519,-4.374,1.155,-12.885,0.564,0.035,11.181,3.997,1.411,0.0,3.315,1.358,-6.669,3.18,0.035,920.88,0,0,0,0,0,0,5,5
1_1_12_1,1,1,12,1,WTA314237,WTA315232,WTA314237,AdCourt,162 KPH,Pronated,NA,-11.501,0.86,2.524,5,Winner,NA,False,Drop,ForeHand,1 Metre,Down the Line,NA,False,False,True,5.49,-1.215,0.034,T,,,,-10.153,1.81,1.152,0.234,1.698,0.035,12.679,-2.32,1.124,0.0,0.063,1.137,-4.188,0.977,0.036,NA,0,0,0,0,0,0,6,5
1_2_1_1,1,2,1,1,WTA315232,WTA314237,WTA314237,DeuceCourt,171 KPH,Flat,NA,-11.326,-1.053,2.759,10,Winner,NA,False,Ground,ForeHand,1.32 Metre,Down the Line,NA,False,False,True,5.621,1.074,0.036,T,,,,11.511,-3.736,0.745,-8.64,-3.708,0.033,12.801,2.019,1.107,0.0,1.188,2.452,-11.015,0.596,0.035,2218.38,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
