point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA319489,WTA314320,WTA319489,DeuceCourt,128 KPH,Slice,NA,11.699,0.809,2.691,1,Forced Error,NA,False,NA,ForeHand,2.42 Metre,NA,NA,False,False,True,-5.995,-4.057,0.034,Wide,1.438,0.0,-2.175,-12.239,-6.316,1.114,12.885,-1.204,0.032,-12.239,-6.316,1.114,0.0,-3.655,2.423,12.885,-1.204,0.032,1224.05,0,0,0,0,0,0,0,0,WTA319489,WTA314320,0,0,0,0
1_1_2_1,1,1,2,1,WTA319489,WTA314320,WTA319489,AdCourt,136 KPH,Slice,NA,11.643,-1.344,2.672,19,Forced Error,NA,True,Ground,ForeHand,0.85 Metre,NA,NA,False,False,True,-5.427,1.291,0.032,T,1.296,0.0,0.585,-14.433,-3.227,1.675,-0.181,1.962,0.036,-12.467,1.907,1.23,0.0,-1.251,1.08,5.028,-2.714,0.03,1328.02,0,0,0,0,0,0,1,0,WTA319489,WTA314320,0,0,0,0
1_1_3_1,1,1,3,1,WTA319489,WTA314320,WTA314320,DeuceCourt,140 KPH,Slice,NA,11.63,0.609,2.569,4,Winner,NA,False,Approach,ForeHand,1.28 Metre,Down the Line,NA,False,False,True,-4.926,-3.367,0.034,Wide,1.141,0.0,-2.051,-6.528,-0.251,0.88,9.788,-3.404,0.032,-11.532,-5.268,1.173,0.0,-3.882,1.329,8.244,-3.146,0.032,1963.51,0,0,0,0,0,0,2,0,WTA319489,WTA314320,0,0,0,0
1_1_4_1,1,1,4,1,WTA319489,WTA314320,WTA314320,AdCourt,152 KPH,Flat,NA,11.279,-1.134,2.572,2,Unforced Error,NA,False,Ground,BackHand,2.91 Metre,NA,NA,False,False,True,-6.294,1.053,0.031,T,1.274,0.0,0.338,-14.378,5.087,1.335,9.309,2.466,0.031,-12.822,1.66,1.053,0.0,-0.227,1.673,8.678,-1.824,0.032,1176.99,0,0,0,0,0,0,2,1,WTA319489,WTA314320,0,0,0,0
1_1_5_1,1,1,5,1,WTA319489,WTA314320,WTA314320,DeuceCourt,0 KPH,NA,0.21 Metre,11.552,0.701,2.607,17,Faulty Serve,Net Error,True,NA,BackHand,0.85 Metre,NA,Net Error,False,False,True,0.207,-0.696,0.035,T,0.846,0.0,-0.531,11.552,0.701,2.607,0.207,-0.696,0.035,,,,,,,,,,0,1,0,0,0,0,0,2,2,WTA319489,WTA314320,0,0,0,0
1_1_5_2,1,1,5,2,WTA319489,WTA314320,WTA319489,DeuceCourt,108 KPH,Slice,NA,11.704,0.64,2.595,17,Unforced Error,NA,False,Ground,BackHand,1.51 Metre,NA,Wide Error,False,False,True,-6.369,-2.544,0.032,Body,1.725,0.0,-1.169,-8.222,4.745,1.163,9.54,-4.166,0.032,-11.332,-3.613,1.384,0.0,-3.09,1.515,9.582,-3.014,0.032,2239.29,0,0,0,0,0,0,2,2,WTA319489,WTA314320,0,0,0,0
1_1_6_1,1,1,6,1,WTA319489,WTA314320,WTA314320,AdCourt,137 KPH,Slice,NA,11.582,-1.202,2.678,6,Unforced Error,NA,False,Ground,ForeHand,2.26 Metre,NA,Long Error,False,False,True,-4.424,1.572,0.033,Body,1.086,0.0,0.932,12.376,5.795,0.793,-12.885,-2.571,0.031,-13.716,2.604,1.045,0.0,0.175,1.535,7.336,-0.949,0.034,2217.69,0,0,0,0,0,0,3,2,WTA319489,WTA314320,0,0,0,0
1_1_7_1,1,1,7,1,WTA319489,WTA314320,WTA314320,DeuceCourt,133 KPH,Slice,NA,11.696,0.907,2.61,4,Unforced Error,NA,False,Ground,BackHand,1.63 Metre,NA,NA,False,False,True,-5.173,-1.777,0.032,Body,1.197,0.0,-0.826,12.988,-3.717,0.936,0.224,-4.036,0.036,-13.719,-3.669,0.931,0.0,-2.219,1.497,7.618,-1.538,0.033,1566.98,0,0,0,0,0,0,3,3,WTA319489,WTA314320,0,0,0,0
1_1_8_1,1,1,8,1,WTA319489,WTA314320,WTA314320,AdCourt,140 KPH,Slice,NA,11.605,-1.326,2.631,8,Unforced Error,NA,False,Ground,BackHand,1.98 Metre,NA,Long Error,True,True,True,-6.046,4.096,0.031,Wide,1.347,0.0,2.387,13.823,-2.333,1.015,-12.885,-1.766,0.031,-12.933,5.755,1.106,0.0,1.915,1.604,8.257,-0.664,0.034,1032.12,0,0,0,0,0,0,3,4,WTA319489,WTA314320,0,0,0,0
1_2_1_1,1,2,1,1,WTA314320,WTA319489,,DeuceCourt,0 KPH,Kick,0.06 Metre,11.503,1.572,2.644,8,Faulty Serve,Wide Error,False,NA,BackHand,1.33 Metre,NA,Wide Error,False,False,True,-5.996,-4.172,0.034,Wide,1.326,0.0,-1.984,11.503,1.572,2.644,-5.996,-4.172,0.034,,,,,,,,,,0,1,0,0,0,0,0,0,0,WTA319489,WTA314320,0,1,0,0
1_2_1_2,1,2,1,2,WTA314320,WTA319489,WTA319489,DeuceCourt,123 KPH,Slice,NA,11.53,1.58,2.674,8,Forced Error,NA,False,Drop,BackHand,1.51 Metre,NA,NA,False,False,True,-5.855,-2.974,0.034,Wide,1.477,0.0,-1.112,7.472,-4.2,0.415,-12.58,-2.844,0.031,-11.936,-5.286,1.268,0.0,-4.037,1.375,8.704,-3.342,0.032,2201.57,0,0,0,0,0,0,0,0,WTA319489,WTA314320,0,1,0,0
1_2_2_1,1,2,2,1,WTA314320,WTA319489,WTA319489,AdCourt,0 KPH,Slice,2.66 Metre,11.365,-1.04,2.591,10,Faulty Serve,Long Error,False,NA,ForeHand,1.49 Metre,NA,NA,False,False,True,9.061,-3.971,0.032,Wide,1.302,0.0,0.672,-13.305,1.999,1.063,9.061,-3.971,0.032,-13.305,1.999,1.063,0.0,-1.428,1.491,9.061,-3.971,0.032,1533.34,1,0,0,0,0,0,0,1,WTA319489,WTA314320,0,1,0,0
1_2_2_2,1,2,2,2,WTA314320,WTA319489,WTA319489,AdCourt,124 KPH,Slice,NA,11.441,-1.079,2.588,10,Winner,NA,False,Volley,ForeHand,1.07 Metre,Cross Court,NA,False,False,True,-4.428,2.532,0.029,Body,1.157,0.0,1.75,-6.327,-2.589,1.117,6.272,1.943,0.033,-12.526,3.608,1.285,0.0,1.864,1.795,9.054,0.826,0.033,NA,0,0,0,0,0,0,0,1,WTA319489,WTA314320,0,1,0,0
1_2_3_1,1,2,3,1,WTA314320,WTA319489,WTA319489,DeuceCourt,0 KPH,Flat,0.96 Metre,11.553,1.112,2.599,4,Faulty Serve,Long Error,False,NA,BackHand,1.41 Metre,NA,NA,False,False,True,-7.356,-1.185,0.032,T,1.409,0.0,-0.192,11.553,1.112,2.599,-7.356,-1.185,0.032,,,,,,,,,,0,1,0,0,0,0,0,0,2,WTA319489,WTA314320,0,1,0,0
