point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,24162,35289,35289,DeuceCourt,169.48 KPH,NA,0.7 Metre,11.383,1.35,2.583,0,Faulty Serve,Long Error,False,NA,NA,1.37 Metre,NA,NA,False,False,True,-7.101,-3.55,0.032,Wide,1.374,0.0,-1.453,11.383,1.35,2.583,-7.101,-3.55,0.032,,,,,,,,,,2018.19,1,0,0,0,0,0,0,0,24162,35289,0,0,0,0
1_1_1_2,1,1,1,2,24162,35289,35289,DeuceCourt,137.34 KPH,Flat,NA,11.415,1.03,2.629,0,DoubleFault,NA,False,NA,BackHand,1.74 Metre,NA,NA,False,False,True,-7.963,-1.168,0.036,T,1.743,0.0,0.039,11.415,1.03,2.629,-7.963,-1.168,0.036,,,,,,,,,,0,1,1,0,0,0,0,0,0,24162,35289,0,0,0,0
1_1_2_1,1,1,2,1,24162,35289,24162,AdCourt,165 KPH,Slice,NA,11.323,-0.931,2.594,1,Ace,NA,False,NA,ForeHand,1.24 Metre,Cross Court,NA,False,False,True,-6.422,0.175,0.039,T,1.24,0.0,-0.074,11.323,-0.931,2.594,-6.422,0.175,0.039,,,,,,,,,,0,0,0,0,1,1,0,0,1,24162,35289,0,0,0,0
1_1_3_1,1,1,3,1,24162,35289,35289,DeuceCourt,161.03 KPH,NA,2.4 Metre,11.305,0.987,2.573,0,Faulty Serve,Long Error,False,NA,NA,1.56 Metre,NA,NA,False,False,True,-8.805,-1.082,0.036,T,1.562,0.0,0.053,11.305,0.987,2.573,-8.805,-1.082,0.036,,,,,,,,,,1273.87,1,0,0,0,0,1,1,1,24162,35289,0,0,0,0
1_1_3_2,1,1,3,2,24162,35289,35289,DeuceCourt,138.61 KPH,Slice,NA,11.37,1.226,2.651,0,DoubleFault,NA,False,NA,BackHand,1.52 Metre,NA,NA,False,False,True,-7.06,-2.953,0.03,Wide,1.52,0.0,-1.021,11.37,1.226,2.651,-7.06,-2.953,0.03,,,,,,,,,,0,1,1,0,0,0,0,1,1,24162,35289,0,0,0,0
1_1_4_1,1,1,4,1,24162,35289,24162,AdCourt,158.17 KPH,Slice,0.42 Metre,11.326,-1.082,2.59,0,Faulty Serve,Long Error,False,NA,ForeHand,1.41 Metre,NA,NA,False,False,True,-6.823,3.467,0.037,Wide,1.409,0.0,2.025,11.326,-1.082,2.59,-6.823,3.467,0.037,,,,,,,,,,0,1,0,0,0,1,0,1,2,24162,35289,0,0,0,0
1_1_4_2,1,1,4,2,24162,35289,24162,AdCourt,145 KPH,Slice,NA,11.445,-0.691,2.598,3,Unforced Error,NA,False,Ground,ForeHand,1.58 Metre,NA,NA,False,False,True,-5.696,1.048,0.04,T,1.224,0.0,0.705,-13.285,-0.691,1.165,8.284,-4.07,0.031,-14.493,1.532,1.143,0.0,-0.482,1.723,8.781,-1.691,0.03,2776.75,0,0,0,0,0,0,1,2,24162,35289,0,0,0,0
1_1_5_1,1,1,5,1,24162,35289,35289,DeuceCourt,152 KPH,Flat,NA,11.381,1.333,2.55,2,Winner,NA,False,Ground,ForeHand,1.42 Metre,Down the Line,NA,False,False,True,-4.649,-3.318,0.042,Wide,1.025,0.0,-1.825,-12.112,-5.695,1.101,9.055,-3.86,0.031,-12.112,-5.695,1.101,0.0,-4.459,1.423,9.055,-3.86,0.031,1177.4,0,0,0,0,0,0,2,2,24162,35289,0,0,0,0
1_1_6_1,1,1,6,1,24162,35289,24162,AdCourt,148 KPH,Slice,NA,11.276,-0.954,2.595,1,Forced Error,NA,False,Ground,BackHand,2.31 Metre,NA,NA,True,False,True,-5.928,3.541,0.036,Wide,1.24,0.0,2.195,-12.408,4.976,0.98,12.816,-0.882,0.038,-12.408,4.976,0.98,0.0,1.862,2.314,12.816,-0.882,0.038,1293.02,0,0,0,0,0,0,2,3,24162,35289,0,0,0,0
1_1_7_1,1,1,7,1,24162,35289,35289,DeuceCourt,150 KPH,Slice,NA,11.507,0.886,2.591,6,Winner,NA,False,Ground,BackHand,1.53 Metre,Down the Line,NA,False,False,True,-4.167,-1.087,0.04,T,1.007,0.0,-0.381,-13.694,3.425,1.139,7.4,3.565,0.03,-12.595,-2.516,1.191,0.0,-0.202,1.777,7.878,1.415,0.047,2503.67,0,0,0,0,0,0,3,3,24162,35289,0,0,0,0
1_1_8_1,1,1,8,1,24162,35289,24162,AdCourt,167 KPH,Slice,NA,11.362,-0.83,2.537,3,Forced Error,NA,True,Ground,ForeHand,0.85 Metre,NA,NA,True,False,True,-5.442,0.551,0.039,T,1.087,0.0,0.257,-10.611,-1.367,0.82,-0.126,1.07,0.043,-12.931,0.851,1.153,0.0,-0.737,2.052,12.22,-2.582,0.03,3489.37,0,0,0,0,0,0,3,4,24162,35289,0,0,0,0
1_1_9_1,1,1,9,1,24162,35289,24162,DeuceCourt,155 KPH,Flat,NA,11.392,1.469,2.586,1,Forced Error,NA,True,Ground,ForeHand,0.91 Metre,NA,NA,False,False,True,-5.426,-3.465,0.038,Wide,1.181,0.0,-1.709,-11.735,-5.53,1.133,-0.187,-1.294,0.042,-11.735,-5.53,1.133,0.0,-1.811,0.909,-0.187,-1.294,0.042,1664.95,0,0,0,0,0,0,4,4,24162,35289,0,0,0,0
1_1_10_1,1,1,10,1,24162,35289,24162,AdCourt,171 KPH,Slice,NA,11.316,-0.923,2.54,3,Forced Error,NA,True,Ground,BackHand,0.79 Metre,NA,NA,False,False,True,-5.539,0.651,0.039,T,1.082,0.0,0.272,-13.83,4.825,1.181,-0.424,-0.007,0.042,-12.806,1.032,1.131,0.0,-1.003,0.957,9.573,-2.186,0.031,1662.27,0,0,0,0,0,0,5,4,24162,35289,0,0,0,0
1_2_1_1,1,2,1,1,35289,24162,35289,DeuceCourt,177 KPH,Flat,NA,11.688,0.835,3.049,5,Unforced Error,NA,True,Volley,BackHand,0.9 Metre,NA,Net Error,False,False,True,-4.788,-3.181,0.041,Wide,1.12,0.0,-1.916,-3.691,1.585,1.341,-0.135,2.336,0.04,-15.382,-5.939,0.962,0.0,-2.809,1.725,8.671,-1.086,0.04,1440.53,0,0,0,0,0,0,0,0,24162,35289,1,0,0,0
1_2_2_1,1,2,2,1,35289,24162,35289,AdCourt,200.68 KPH,Pronated,0.82 Metre,11.786,-1.532,2.962,0,Faulty Serve,Wide Error,False,NA,BackHand,1.01 Metre,NA,Wide Error,False,False,True,-6.396,4.934,0.027,Wide,1.015,0.0,2.565,11.786,-1.532,2.962,-6.396,4.934,0.027,,,,,,,,,,0,1,0,0,0,0,0,1,0,24162,35289,1,0,0,0
1_2_2_2,1,2,2,2,35289,24162,24162,AdCourt,141 KPH,Flat,NA,11.645,-1.757,2.927,4,Unforced Error,NA,True,Ground,BackHand,0.9 Metre,NA,Net Error,False,False,True,-4.25,2.232,0.035,Body,1.185,0.0,1.379,11.711,-6.621,1.078,0.167,-0.751,0.044,-15.763,4.899,1.317,0.0,0.617,1.874,9.206,-1.525,0.03,NA,0,0,0,0,0,0,1,0,24162,35289,1,0,0,0
1_2_3_1,1,2,3,1,35289,24162,24162,DeuceCourt,190.8 KPH,NA,3.1 Metre,11.528,1.023,3.051,0,Faulty Serve,Net Error,True,NA,ForeHand,0.92 Metre,NA,Net Error,False,False,True,3.097,-0.849,0.041,T,0.92,0.0,-0.15,11.528,1.023,3.051,3.097,-0.849,0.041,,,,,,,,,,0,1,0,0,0,0,0,1,1,24162,35289,1,0,0,0
1_2_3_2,1,2,3,2,35289,24162,35289,DeuceCourt,155 KPH,Kick,NA,11.793,0.881,3.038,9,Unforced Error,NA,False,Ground,ForeHand,1.6 Metre,NA,Wide Error,False,False,True,-4.901,-2.078,0.034,Body,1.261,0.0,-0.941,-11.928,-2.048,1.029,8.508,4.141,0.034,-11.527,-3.432,1.65,0.0,-1.911,1.261,5.923,-1.391,0.04,3913.09,0,0,0,0,0,0,1,1,24162,35289,1,0,0,0
1_2_4_1,1,2,4,1,35289,24162,35289,AdCourt,205.01 KPH,Flat,0.91 Metre,11.531,-1.306,3.006,0,Faulty Serve,Long Error,False,NA,ForeHand,1.42 Metre,NA,NA,False,False,True,-7.31,0.658,0.04,T,1.422,0.0,-0.06,11.531,-1.306,3.006,-7.31,0.658,0.04,,,,,,,,,,0,1,0,0,0,0,0,2,1,24162,35289,1,0,0,0
1_2_4_2,1,2,4,2,35289,24162,24162,AdCourt,145 KPH,Flat,NA,11.67,-1.733,2.963,2,Unforced Error,NA,False,Ground,ForeHand,2.29 Metre,NA,Long Error,False,False,True,-4.947,2.7,0.034,Body,1.297,0.0,1.617,12.36,-2.69,1.087,-12.121,1.678,0.029,-16.046,5.654,1.434,0.0,0.756,1.73,7.666,-1.375,0.04,3332.42,0,0,0,0,0,0,2,1,24162,35289,1,0,0,0
1_2_5_1,1,2,5,1,35289,24162,24162,DeuceCourt,181 KPH,Slice,NA,11.688,0.943,2.982,14,Winner,NA,False,Volley,ForeHand,1.39 Metre,Cross Court,NA,False,False,True,-5.537,-3.921,0.037,Wide,1.245,0.0,-2.161,-5.038,-2.629,1.371,8.014,3.552,0.032,-15.469,-7.173,1.312,0.0,-3.252,2.791,10.816,-0.776,0.039,NA,0,0,0,0,0,0,2,2,24162,35289,1,0,0,0
1_2_6_1,1,2,6,1,35289,24162,35289,AdCourt,192 KPH,Flat,NA,11.498,-1.391,3.021,5,Winner,NA,False,Drop,ForeHand,1.39 Metre,Down the Line,NA,True,False,True,-5.541,0.457,0.039,T,1.176,0.0,-0.088,10.243,-1.159,1.398,-2.628,-3.07,0.044,-16.513,1.509,1.299,0.0,1.127,1.938,6.671,0.973,0.046,NA,0,0,0,0,0,0,2,3,24162,35289,1,0,0,0
1_2_7_1,1,2,7,1,35289,24162,24162,DeuceCourt,204 KPH,Pronated,NA,11.736,0.795,2.997,2,Unforced Error,NA,False,Ground,ForeHand,2.08 Metre,NA,Wide Error,False,False,True,-5.801,-0.839,0.036,T,1.168,0.0,-0.321,11.56,0.665,1.142,-9.604,-4.748,0.029,-16.759,-1.795,1.268,0.0,-0.442,1.865,7.676,0.392,0.045,3712.8,0,0,0,0,0,0,3,3,24162,35289,1,0,0,0
1_2_8_1,1,2,8,1,35289,24162,24162,AdCourt,183 KPH,Flat,NA,11.485,-1.548,3.078,4,Winner,NA,False,Drop,BackHand,1.23 Metre,Down the Line,NA,True,True,True,-5.613,2.818,0.04,Wide,1.213,0.0,1.397,-5.687,3.052,0.283,1.949,3.808,0.04,-16.048,5.43,1.155,0.0,0.881,1.374,6.445,-0.965,0.04,808.02,0,0,0,0,0,0,3,4,24162,35289,1,0,0,0
1_3_1_1,1,3,1,1,24162,35289,24162,DeuceCourt,169.3 KPH,NA,0.24 Metre,-11.372,-1.372,2.526,0,Faulty Serve,NA,True,NA,ForeHand,0.79 Metre,NA,NA,False,False,True,-0.243,2.159,0.04,Body,,,,-11.372,-1.372,2.526,-0.243,2.159,0.04,,,,,,,,,,0,1,0,0,0,0,0,0,0,24162,35289,2,0,0,0
1_3_1_2,1,3,1,2,24162,35289,35289,DeuceCourt,138 KPH,Flat,NA,-11.464,-0.861,2.605,2,Forced Error,NA,True,Ground,ForeHand,1.63 Metre,NA,NA,False,False,True,4.384,0.62,0.044,T,1.13,0.0,-0.011,-12.635,-3.123,1.051,-0.567,0.879,0.042,14.113,1.647,1.284,0.0,-0.934,1.632,-8.53,-2.374,0.032,2252.72,0,0,0,0,0,0,0,0,24162,35289,2,0,0,0
