point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPD643,ATPZ355,ATPD643,DeuceCourt,199 KPH,NA,NA,11.268,0.856,2.864,1,Ace,NA,False,NA,ForeHand,1.08 Metre,Down the Line,NA,False,False,True,-5.452,0.015,0.032,T,1.082,0.0,0.331,11.268,0.856,2.864,-5.452,0.015,0.032,,,,,,,,,,NA,0,0,0,1,0,0,0,0,ATPD643,ATPZ355,0,0,0,0
1_1_2_1,1,1,2,1,ATPD643,ATPZ355,ATPZ355,AdCourt,199 KPH,Flat,NA,11.243,-0.593,2.872,6,Unforced Error,NA,True,Ground,ForeHand,0.79 Metre,NA,Net Error,False,False,True,-5.705,3.451,0.03,Wide,,,,7.477,2.401,1.273,0.648,2.77,0.031,-13.485,5.119,1.146,-0.0,3.664,1.613,7.093,2.938,0.034,3314.16,0,0,0,0,0,1,1,0,ATPD643,ATPZ355,0,0,0,0
1_1_3_1,1,1,3,1,ATPD643,ATPZ355,ATPD643,DeuceCourt,202 KPH,NA,NA,11.171,0.761,2.826,1,Ace,NA,False,NA,ForeHand,1.18 Metre,Cross Court,NA,False,False,True,-6.218,-0.19,0.032,T,,,,11.171,0.761,2.826,-6.218,-0.19,0.032,,,,,,,,,,0,0,0,0,1,0,0,1,1,ATPD643,ATPZ355,0,0,0,0
1_1_4_1,1,1,4,1,ATPD643,ATPZ355,ATPZ355,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,1,ATPD643,ATPZ355,0,0,0,0
1_1_4_2,1,1,4,2,ATPD643,ATPZ355,ATPZ355,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,1,0,0,0,0,2,1,ATPD643,ATPZ355,0,0,0,0
1_1_5_1,1,1,5,1,ATPD643,ATPZ355,ATPD643,DeuceCourt,183 KPH,Slice,NA,11.185,0.852,2.828,5,Winner,NA,False,Volley,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,-5.678,-3.587,0.034,Wide,,,,4.009,0.746,1.886,-3.476,-2.276,0.034,-12.83,-5.808,1.116,0.0,-0.916,1.573,6.272,1.554,0.033,NA,0,0,0,0,1,0,2,2,ATPD643,ATPZ355,0,0,0,0
1_1_6_1,1,1,6,1,ATPD643,ATPZ355,ATPZ355,AdCourt,201 KPH,Flat,NA,11.257,-0.595,2.87,8,Unforced Error,NA,True,Ground,ForeHand,0.86 Metre,NA,Net Error,False,False,True,-5.9,3.543,0.031,Wide,,,,7.336,1.843,1.52,0.231,-2.122,0.032,-13.272,5.153,1.068,0.0,1.945,2.265,10.441,-0.63,0.033,2500.02,0,0,0,0,0,0,3,2,ATPD643,ATPZ355,0,0,0,0
1_1_7_1,1,1,7,1,ATPD643,ATPZ355,ATPZ355,DeuceCourt,174 KPH,Slice,NA,11.166,0.822,2.858,8,Unforced Error,NA,False,Ground,ForeHand,2.19 Metre,NA,Long Error,False,False,True,-4.89,-3.284,0.034,Wide,,,,14.43,3.259,0.953,-12.885,-3.812,0.032,-12.721,-5.852,1.338,-0.0,-3.292,2.045,10.857,-1.328,0.032,2518.5,0,0,0,0,0,0,3,3,ATPD643,ATPZ355,0,0,0,0
1_1_8_1,1,1,8,1,ATPD643,ATPZ355,ATPZ355,AdCourt,196.92 KPH,NA,NA,-13.818,0.783,1.058,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,True,False,True,,,,,,,,-13.818,0.783,1.058,,,,,,,,,,,,,1413.06,1,0,0,0,0,0,3,4,ATPD643,ATPZ355,0,0,0,0
1_1_8_2,1,1,8,2,ATPD643,ATPZ355,ATPZ355,AdCourt,NA,Flat,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,1,0,0,0,0,3,4,ATPD643,ATPZ355,0,0,0,0
