point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPG967,ATPCD85,ATPG967,DeuceCourt,188 KPH,Flat,NA,11.029,0.816,2.782,1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,-6.115,-0.48,0.032,T,1.151,0.0,0.003,-13.172,-1.09,1.013,8.102,-4.615,0.032,-13.172,-1.09,1.013,0.0,-3.209,4.725,8.102,-4.615,0.032,1135.57,0,0,0,0,0,0,0,0,ATPG967,ATPCD85,0,0,0,0
1_1_2_1,1,1,2,1,ATPG967,ATPCD85,ATPG967,AdCourt,189 KPH,Flat,NA,11.097,-1.338,2.732,3,Forced Error,NA,False,Ground,ForeHand,1.14 Metre,NA,NA,False,False,True,-5.681,0.279,0.03,T,1.147,0.0,-0.256,-14.926,-2.89,0.724,-7.451,-1.581,0.032,-13.928,0.955,1.137,0.0,-1.018,1.626,6.393,-1.743,0.034,NA,0,0,0,0,0,0,1,0,ATPG967,ATPCD85,0,0,0,0
1_1_3_1,1,1,3,1,ATPG967,ATPCD85,ATPG967,DeuceCourt,189 KPH,NA,NA,,,,2,Faulty Serve,NA,False,Ground,ForeHand,1.14 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,0,ATPG967,ATPCD85,0,0,0,0
1_1_3_2,1,1,3,2,ATPG967,ATPCD85,ATPCD85,DeuceCourt,155 KPH,Slice,NA,11.13,0.91,2.709,2,Unforced Error,NA,True,Ground,ForeHand,0.76 Metre,NA,Net Error,False,False,True,-4.929,-1.434,0.031,Body,1.167,0.0,-0.548,13.15,1.81,1.033,0.365,-1.491,0.032,-12.179,-2.997,1.303,0.0,-0.264,2.396,10.4,1.465,0.034,2790.21,0,0,0,0,0,0,2,0,ATPG967,ATPCD85,0,0,0,0
1_1_4_1,1,1,4,1,ATPG967,ATPCD85,ATPG967,AdCourt,179 KPH,Flat,NA,10.97,-1.37,2.745,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,-5.067,3.936,0.033,Wide,1.043,0.0,2.274,10.97,-1.37,2.745,-5.067,3.936,0.033,,,,,,,,,,0,0,0,0,1,0,0,2,1,ATPG967,ATPCD85,0,0,0,0
1_1_5_1,1,1,5,1,ATPG967,ATPCD85,ATPG967,DeuceCourt,165 KPH,Slice,NA,11.047,0.789,2.792,3,Winner,NA,False,Ground,ForeHand,1.22 Metre,Down the Line,NA,False,False,True,-4.756,-3.335,0.03,Wide,1.108,0.0,-1.967,10.537,2.792,1.172,-7.656,3.517,0.034,-12.29,-5.83,1.282,0.0,-1.015,1.611,5.717,0.979,0.033,2248.79,0,0,0,0,0,1,3,1,ATPG967,ATPCD85,0,0,0,0
1_2_1_1,1,2,1,1,ATPCD85,ATPG967,ATPCD85,DeuceCourt,170 KPH,Slice,NA,11.431,1.227,2.76,5,Unforced Error,NA,True,Ground,BackHand,0.66 Metre,NA,Net Error,False,False,True,-4.627,-1.292,0.031,T,1.056,0.0,-0.471,-12.913,1.582,0.679,-0.166,1.801,0.031,-12.003,-2.761,1.229,0.0,-2.715,3.77,9.139,-2.556,0.033,2138.36,0,0,0,0,0,0,0,0,ATPG967,ATPCD85,1,0,0,0
1_2_2_1,1,2,2,1,ATPCD85,ATPG967,ATPCD85,AdCourt,0 KPH,NA,0.44 Metre,11.203,-1.475,2.76,8,Faulty Serve,NA,True,NA,BackHand,0.66 Metre,NA,NA,False,False,True,0.443,2.598,0.032,Body,,,,11.203,-1.475,2.76,0.443,2.598,0.032,,,,,,,,,,0,1,0,0,0,0,0,1,0,ATPG967,ATPCD85,1,0,0,0
1_2_2_2,1,2,2,2,ATPCD85,ATPG967,ATPG967,AdCourt,148 KPH,Slice,NA,11.426,-1.193,2.835,8,Forced Error,NA,True,Ground,BackHand,0.55 Metre,NA,NA,False,False,True,-5.026,2.31,0.034,Body,1.261,0.0,1.498,13.642,-3.002,0.688,0.808,-0.117,0.031,-11.039,3.068,1.331,0.0,0.936,1.054,6.017,-0.21,0.033,1319.98,0,0,0,0,0,0,1,0,ATPG967,ATPCD85,1,0,0,0
1_2_3_1,1,2,3,1,ATPCD85,ATPG967,ATPCD85,DeuceCourt,177 KPH,Slice,NA,11.487,1.07,2.827,3,Forced Error,NA,True,Ground,BackHand,0.88 Metre,NA,NA,False,False,True,-5.256,-2.722,0.033,Body,1.145,0.0,-1.396,-13.826,4.437,0.747,-0.2,0.257,0.031,-12.175,-4.681,1.118,0.0,-2.642,1.187,4.441,-2.079,0.034,1748.44,0,0,0,0,0,0,1,1,ATPG967,ATPCD85,1,0,0,0
1_2_4_1,1,2,4,1,ATPCD85,ATPG967,ATPCD85,AdCourt,0 KPH,NA,6.48 Metre,11.358,-1.051,2.765,13,Faulty Serve,Long Error,False,NA,ForeHand,1.26 Metre,NA,Long Error,False,False,True,-12.885,0.528,0.035,T,1.257,0.0,0.005,-18.575,0.301,1.007,-12.885,0.528,0.035,,,,,,,,,,NA,1,0,0,0,0,0,2,1,ATPG967,ATPCD85,1,0,0,0
1_2_4_2,1,2,4,2,ATPCD85,ATPG967,ATPCD85,AdCourt,144 KPH,Slice,NA,11.33,-1.537,2.767,13,Unforced Error,NA,True,Ground,ForeHand,0.9 Metre,NA,Net Error,False,False,True,-6.007,3.206,0.034,Wide,1.438,0.0,1.847,-12.062,2.149,1.451,-0.402,-1.219,0.031,-11.023,4.341,1.264,0.0,1.048,1.572,9.097,-1.588,0.033,1681.41,0,0,0,0,0,0,2,1,ATPG967,ATPCD85,1,0,0,0
1_2_5_1,1,2,5,1,ATPCD85,ATPG967,ATPCD85,DeuceCourt,0 KPH,NA,0.77 Metre,11.58,1.183,2.761,1,Faulty Serve,NA,True,NA,ForeHand,0.9 Metre,NA,NA,False,False,True,0.24,0.735,0.032,T,,,,11.58,1.183,2.761,0.24,0.735,0.032,,,,,,,,,,0,1,0,0,0,0,0,3,1,ATPG967,ATPCD85,1,0,0,0
1_2_5_2,1,2,5,2,ATPCD85,ATPG967,ATPCD85,DeuceCourt,168 KPH,Slice,NA,11.413,1.053,2.811,1,Forced Error,NA,False,NA,ForeHand,0.95 Metre,NA,NA,False,False,True,-4.753,-2.753,0.03,Wide,1.106,0.0,-1.475,-10.683,-4.531,1.288,-0.275,-3.442,0.031,-10.683,-4.531,1.288,0.0,-3.677,0.953,-0.275,-3.442,0.031,1498.16,0,0,0,0,0,0,3,1,ATPG967,ATPCD85,1,0,0,0
1_3_1_1,1,3,1,1,ATPG967,ATPCD85,ATPG967,DeuceCourt,0 KPH,Pronated,0 Metre,-11.12,-0.684,2.733,1,Faulty Serve,NA,False,NA,BackHand,0.95 Metre,NA,NA,False,False,True,4.641,0.866,0.031,T,0.95,0.0,0.822,-11.12,-0.684,2.733,4.641,0.866,0.031,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPG967,ATPCD85,1,1,0,0
