point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPR975,ATPC977,ATPR975,DeuceCourt,217 KPH,Flat,NA,-11.392,-0.777,3.072,1,NA,NA,False,NA,BackHand,1.16 Metre,NA,NA,False,False,True,5.478,0.287,0.031,T,1.163,0.0,-0.056,14.005,0.987,1.355,8.578,1.853,0.033,,,,,,,,,,NA,0,0,0,0,0,0,0,0,ATPR975,ATPC977,0,0,0,0
1_1_2_1,1,1,2,1,ATPR975,ATPC977,ATPR975,AdCourt,0 KPH,NA,0.36 Metre,-11.353,0.88,3.082,1,Faulty Serve,Net Error,True,NA,ForeHand,0.88 Metre,NA,Net Error,False,False,True,-0.363,-0.49,0.03,T,0.881,0.0,-0.3,-11.353,0.88,3.082,-0.363,-0.49,0.03,,,,,,,,,,0,1,0,0,0,0,0,1,0,ATPR975,ATPC977,0,0,0,0
1_1_2_2,1,1,2,2,ATPR975,ATPC977,ATPR975,AdCourt,193 KPH,Slice,NA,-11.305,0.904,3.086,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,5.403,-2.128,0.033,Body,1.215,0.0,-1.244,12.517,-3.094,1.293,-12.885,-2.721,0.032,12.517,-3.094,1.293,0.0,-3.23,6.021,-12.885,-2.721,0.032,1334.24,0,0,0,0,0,0,1,0,ATPR975,ATPC977,0,0,0,0
1_1_3_1,1,1,3,1,ATPR975,ATPC977,ATPR975,DeuceCourt,219 KPH,Flat,NA,-11.363,-0.793,3.044,1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,5.178,0.939,0.031,T,1.097,0.0,0.364,13.558,2.01,1.292,-6.959,-4.615,0.034,13.558,2.01,1.292,0.0,-2.767,4.846,-6.959,-4.615,0.034,755.62,0,0,0,0,0,0,2,0,ATPR975,ATPC977,0,0,0,0
1_1_4_1,1,1,4,1,ATPR975,ATPC977,ATPC977,AdCourt,0 KPH,NA,NA,-11.355,0.901,3.057,1,Faulty Serve,NA,False,NA,NA,0.86 Metre,NA,NA,False,False,True,,,,,0.856,0.0,-0.449,-11.355,0.901,3.057,,,,,,,,,,,,,0,1,0,0,0,0,0,3,0,ATPR975,ATPC977,0,0,0,0
1_1_4_2,1,1,4,2,ATPR975,ATPC977,ATPC977,AdCourt,187 KPH,NA,0.42 Metre,-11.322,1.088,3.036,0,DoubleFault,Wide Error,False,NA,NA,1.18 Metre,NA,NA,False,False,True,-6.301,-0.417,0.029,T,1.428,0.0,-2.181,11.901,-4.96,1.14,-6.301,-0.417,0.029,11.901,-4.96,1.14,0.0,-1.928,1.178,-6.301,-0.417,0.029,992.15,1,1,0,0,0,0,3,0,ATPR975,ATPC977,0,0,0,0
1_1_5_1,1,1,5,1,ATPR975,ATPC977,ATPR975,DeuceCourt,214 KPH,Flat,NA,-11.213,-0.994,3.015,1,NA,NA,False,NA,BackHand,1.02 Metre,Cross Court,NA,False,False,True,4.567,0.513,0.031,T,1.016,0.0,0.067,-11.213,-0.994,3.015,4.567,0.513,0.031,,,,,,,,,,0,0,0,0,0,1,0,3,1,ATPR975,ATPC977,0,0,0,0
1_2_1_1,1,2,1,1,ATPC977,ATPR975,,DeuceCourt,0 KPH,Slice,0.24 Metre,-11.498,-0.704,2.997,3,Faulty Serve,Wide Error,False,NA,BackHand,1.2 Metre,NA,Wide Error,False,False,True,5.351,4.357,0.034,Wide,1.197,0.0,2.561,-11.498,-0.704,2.997,5.351,4.357,0.034,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPR975,ATPC977,1,0,0,0
1_2_1_2,1,2,1,2,ATPC977,ATPR975,ATPC977,DeuceCourt,149 KPH,Kick,NA,-11.598,-0.238,2.952,3,Unforced Error,NA,False,Ground,BackHand,1.65 Metre,NA,Wide Error,False,False,True,4.132,0.546,0.031,T,1.133,0.0,0.167,13.374,-2.754,0.932,-10.402,-4.268,0.034,14.786,1.305,1.583,0.0,1.555,1.45,-6.567,1.512,0.033,2540.17,0,0,0,0,0,0,0,0,ATPR975,ATPC977,1,0,0,0
1_2_2_1,1,2,2,1,ATPC977,ATPR975,ATPC977,AdCourt,0 KPH,NA,0.22 Metre,-11.459,1.114,3.057,5,Faulty Serve,Net Error,True,NA,ForeHand,0.91 Metre,NA,Net Error,False,False,True,-0.218,-0.012,0.03,T,0.905,0.0,0.293,-11.459,1.114,3.057,-0.218,-0.012,0.03,,,,,,,,,,0,1,0,0,0,0,0,1,0,ATPR975,ATPC977,1,0,0,0
