point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA311779,WTA325725,WTA311779,DeuceCourt,141 KPH,Pronated,NA,-11.496,-1.181,2.692,3,Winner,NA,False,Ground,BackHand,1.62 Metre,Down the Line,NA,False,False,True,4.487,0.473,0.034,T,1.034,0.0,0.009,-11.462,1.78,1.405,11.096,3.834,0.031,11.902,1.228,1.243,0.0,1.529,2.062,-7.281,1.688,0.034,1643.09,0,0,0,0,0,0,0,0,WTA311779,WTA325725,0,0,0,0
1_1_2_1,1,1,2,1,WTA311779,WTA325725,WTA325725,AdCourt,134 KPH,Flat,NA,-11.487,0.951,2.631,2,Winner,NA,False,Ground,ForeHand,1.15 Metre,Down the Line,NA,False,False,True,5.92,-0.552,0.035,T,1.269,0.0,-0.091,11.888,-0.978,1.027,-3.69,-0.915,0.031,11.888,-0.978,1.027,0.0,-0.782,1.151,-3.69,-0.915,0.031,1612.68,0,0,0,0,0,0,1,0,WTA311779,WTA325725,0,0,0,0
1_1_3_1,1,1,3,1,WTA311779,WTA325725,WTA311779,DeuceCourt,149 KPH,Flat,NA,-11.445,-1.061,2.679,3,Forced Error,NA,False,Ground,BackHand,2.55 Metre,NA,NA,False,False,True,6.161,0.713,0.038,T,1.277,0.0,0.041,15.173,-3.957,1.218,-6.045,-4.643,0.034,11.955,1.359,1.034,0.0,0.738,2.975,-8.194,0.33,0.032,1418.12,0,0,0,0,0,0,1,1,WTA311779,WTA325725,0,0,0,0
1_1_4_1,1,1,4,1,WTA311779,WTA325725,WTA311779,AdCourt,0 KPH,Slice,3.42 Metre,-11.552,1.109,2.77,3,Faulty Serve,Wide Error,False,NA,ForeHand,1.2 Metre,NA,NA,False,False,True,6.208,3.416,0.035,Wide,1.234,0.0,-1.394,-11.769,1.976,0.74,6.208,3.416,0.035,9.636,-2.846,1.181,0.0,-0.71,1.018,-6.156,0.653,0.033,1571.67,1,0,0,0,0,0,2,1,WTA311779,WTA325725,0,0,0,0
1_1_4_2,1,1,4,2,WTA311779,WTA325725,WTA311779,AdCourt,122 KPH,Slice,NA,-11.552,1.109,2.77,3,Winner,NA,False,Ground,ForeHand,1.2 Metre,Down the Line,NA,False,False,True,4.866,-2.207,0.033,Body,1.234,0.0,-1.394,-11.769,1.976,0.74,6.208,3.416,0.035,9.636,-2.846,1.181,0.0,-0.71,1.018,-6.156,0.653,0.033,1571.67,0,0,0,0,0,0,2,1,WTA311779,WTA325725,0,0,0,0
1_1_5_1,1,1,5,1,WTA311779,WTA325725,WTA325725,DeuceCourt,148 KPH,Flat,NA,-11.46,-1.018,2.639,2,Unforced Error,NA,False,Ground,ForeHand,1.23 Metre,NA,NA,False,False,True,5.397,1.118,0.037,T,1.15,0.0,0.416,0.166,1.226,0.902,-0.272,1.327,0.035,11.695,1.973,1.144,0.0,1.824,2.291,-9.14,1.524,0.035,0,0,0,0,0,0,0,3,1,WTA311779,WTA325725,0,0,0,0
1_1_6_1,1,1,6,1,WTA311779,WTA325725,WTA325725,AdCourt,153 KPH,Flat,NA,-11.498,1.06,2.692,4,Winner,NA,False,Passing,BackHand,1.71 Metre,NA,NA,False,False,True,5.968,-3.159,0.032,Wide,1.236,0.0,-1.763,15.355,1.947,0.916,9.477,2.449,0.03,11.508,-4.414,0.906,0.0,0.469,5.294,-5.102,2.809,0.036,2267.46,0,0,0,0,0,0,3,2,WTA311779,WTA325725,0,0,0,0
1_1_7_1,1,1,7,1,WTA311779,WTA325725,WTA311779,DeuceCourt,151 KPH,Pronated,NA,-11.338,-0.956,2.662,1,Forced Error,NA,False,NA,BackHand,1.71 Metre,NA,NA,False,False,True,5.927,0.383,0.036,T,1.212,0.0,-0.04,12.261,0.796,1.008,-1.825,4.133,0.034,12.261,0.796,1.008,0.0,3.558,1.713,-1.825,4.133,0.034,864.3,0,0,0,0,0,0,3,3,WTA311779,WTA325725,0,0,0,0
1_1_8_1,1,1,8,1,WTA311779,WTA325725,WTA311779,AdCourt,0 KPH,Pronated,0.25 Metre,-11.435,1.012,2.736,2,Faulty Serve,Wide Error,False,NA,ForeHand,1.1 Metre,NA,Wide Error,False,False,True,4.771,-4.363,0.036,Wide,1.096,0.0,-2.759,-11.435,1.012,2.736,4.771,-4.363,0.036,,,,,,,,,,0,1,0,0,0,0,0,4,3,WTA311779,WTA325725,0,0,0,0
1_1_8_2,1,1,8,2,WTA311779,WTA325725,WTA325725,AdCourt,134 KPH,Slice,NA,-11.494,1.007,2.71,2,Unforced Error,NA,False,Ground,ForeHand,0.96 Metre,NA,NA,False,False,True,5.784,-0.479,0.036,T,1.325,0.0,-0.122,-13.436,-3.649,1.014,-0.252,-2.231,0.034,13.131,-0.674,1.262,0.0,1.011,1.75,-9.382,2.264,0.034,1730.06,0,0,0,0,0,0,4,3,WTA311779,WTA325725,0,0,0,0
