point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA312469,WTA314206,WTA312469,DeuceCourt,158 KPH,Flat,NA,-11.513,-1.363,2.63,1,Forced Error,NA,False,NA,BackHand,2.4 Metre,NA,NA,False,False,True,4.9,3.165,0.034,Wide,1.094,-0.0,1.747,11.769,5.216,1.228,,,,,,,,,,,,,1005.6,0,0,0,0,0,0,0,0,WTA312469,WTA314206,0,0,0,0
1_1_2_1,1,1,2,1,WTA312469,WTA314206,WTA314206,AdCourt,164 KPH,Flat,NA,-11.437,0.947,2.683,4,Unforced Error,NA,False,Ground,ForeHand,1.78 Metre,NA,Long Error,False,False,True,6.306,-0.191,0.029,T,1.244,-0.0,0.16,-11.798,-2.403,0.772,11.919,1.731,0.034,12.503,-0.5,1.014,0.0,-0.841,2.4,-10.045,-1.296,0.034,1980.12,0,0,0,0,0,0,1,0,WTA312469,WTA314206,0,0,0,0
1_1_3_1,1,1,3,1,WTA312469,WTA314206,WTA314206,DeuceCourt,158 KPH,Slice,NA,-11.45,-1.387,2.66,2,Forced Error,NA,True,Ground,BackHand,0.67 Metre,NA,NA,False,False,True,5.539,3.17,0.033,Wide,1.198,0.0,1.567,-5.034,-0.265,1.034,-0.314,-1.218,0.03,11.849,5.148,1.128,0.0,2.997,1.384,-10.318,1.271,0.035,1277.88,0,0,0,0,0,0,1,1,WTA312469,WTA314206,0,0,0,0
1_1_4_1,1,1,4,1,WTA312469,WTA314206,WTA314206,AdCourt,164 KPH,Slice,NA,-11.325,0.718,2.62,6,Forced Error,NA,True,Ground,ForeHand,0.28 Metre,NA,NA,False,False,True,5.221,-0.632,0.031,T,,,,-8.076,-4.084,0.695,-0.961,-4.248,0.036,12.495,-0.97,1.188,0.0,-1.044,1.46,-7.921,-1.105,0.03,NA,0,0,0,0,0,0,1,2,WTA312469,WTA314206,0,0,0,0
1_1_5_1,1,1,5,1,WTA312469,WTA314206,WTA314206,DeuceCourt,156 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,1.25 Metre,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3,WTA312469,WTA314206,0,0,0,0
1_1_5_2,1,1,5,2,WTA312469,WTA314206,WTA314206,DeuceCourt,156 KPH,NA,NA,11.145,4.202,1.046,6,Unforced Error,NA,False,Ground,BackHand,1.77 Metre,NA,Long Error,True,True,True,,,,,0.982,0.0,1.265,-11.777,1.196,0.869,12.049,-2.505,0.035,-11.685,-1.642,0.657,0.0,0.334,1.493,9.447,1.961,0.036,1407.96,0,0,0,0,0,0,1,3,WTA312469,WTA314206,0,0,0,0
1_2_1_1,1,2,1,1,WTA314206,WTA312469,WTA314206,DeuceCourt,160 KPH,Pronated,NA,-11.23,-0.665,2.755,1,Forced Error,NA,True,NA,BackHand,1.02 Metre,NA,NA,False,False,True,4.66,0.033,0.031,T,1.023,0.0,-0.142,12.55,0.255,1.169,0.064,4.615,0.034,,,,,,,,,,1025.82,0,0,0,0,0,0,0,0,WTA312469,WTA314206,0,1,0,0
1_2_2_1,1,2,2,1,WTA314206,WTA312469,WTA314206,AdCourt,149 KPH,Pronated,NA,-11.317,1.509,2.736,1,Forced Error,NA,False,NA,BackHand,1.72 Metre,NA,NA,False,False,True,4.87,-3.578,0.034,Wide,,,,11.349,-5.993,1.28,-4.706,4.615,0.03,11.349,-5.993,1.28,0.0,2.044,1.724,-4.706,4.615,0.03,1349.34,0,0,0,0,0,0,1,0,WTA312469,WTA314206,0,1,0,0
1_2_3_1,1,2,3,1,WTA314206,WTA312469,WTA314206,DeuceCourt,168 KPH,Pronated,NA,-11.221,-0.858,2.764,5,Unforced Error,NA,False,Ground,ForeHand,1.64 Metre,NA,Long Error,False,False,True,4.901,2.298,0.034,Body,1.065,0.0,1.349,12.394,4.144,0.698,-11.891,-1.148,0.033,12.014,3.658,1.233,0.0,2.717,2.118,-10.485,2.307,0.036,1694.82,0,0,0,0,0,0,2,0,WTA312469,WTA314206,0,1,0,0
1_2_4_1,1,2,4,1,WTA314206,WTA312469,WTA314206,AdCourt,154.15 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.11 Metre,NA,NA,False,False,True,5.429,-4.373,0.033,Wide,,,,,,,5.429,-4.373,0.033,,,,,,,,,,NA,1,0,0,0,0,0,3,0,WTA312469,WTA314206,0,1,0,0
1_2_4_2,1,2,4,2,WTA314206,WTA312469,WTA314206,AdCourt,150 KPH,Pronated,NA,-11.441,1.485,2.766,3,Winner,NA,False,Ground,ForeHand,1.78 Metre,Down the Line,NA,False,False,True,4.536,-2.864,0.035,Wide,1.108,0.0,-1.534,-11.656,3.838,0.663,11.762,1.759,0.034,10.725,-4.728,1.295,0.0,-0.614,1.317,-8.176,2.547,0.035,1643.82,0,0,0,0,0,0,3,0,WTA312469,WTA314206,0,1,0,0
1_3_1_1,1,3,1,1,WTA312469,WTA314206,WTA312469,DeuceCourt,158 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,0.97 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA312469,WTA314206,0,2,0,0
