point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,19041,13059,,DeuceCourt,195.63 KPH,Flat,0.18 Metre,11.6280003,0.27700001,2.89199996,0,Faulty Serve,Long Error,False,NA,BackHand,1.27 Metre,NA,NA,False,False,True,-6.58099985,-1.38800001,0.0329999998,Body,,,,11.6280003,0.27700001,2.89199996,-6.58099985,-1.38800001,0.0329999998,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,19041,13059,19041,DeuceCourt,141 KPH,Pronated,NA,11.4189997,0.324000001,2.84699988,1,Forced Error,NA,False,NA,BackHand,2.51 Metre,NA,NA,False,False,True,-4.43300009,-1.176,0.0439999998,T,1.245,-0.0,-0.551999986,-11.8929996,-1.65799999,1.74399996,12.885,0.0909999982,0.0500000007,-11.8929996,-1.65799999,1.74399996,0.0,-1.19400001,2.51300001,12.885,0.0909999982,0.0500000007,1292.46,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,19041,13059,13059,AdCourt,198.7 KPH,NA,0.19 Metre,11.4490004,-1.81099999,2.76900005,0,Faulty Serve,Net Error,True,NA,ForeHand,0.84 Metre,NA,Net Error,False,False,True,0.186000004,1.86899996,0.0460000001,Body,,,,11.4490004,-1.81099999,2.76900005,0.186000004,1.86899996,0.0460000001,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_1_2_2,1,1,2,2,19041,13059,13059,AdCourt,132.02 KPH,NA,NA,11.493,-1.97399998,2.80900002,0,DoubleFault,NA,True,NA,BackHand,0.83 Metre,NA,Net Error,False,False,True,0.157000005,1.85800004,0.0460000001,Body,0.827000022,-0.0890000015,0.833000004,11.493,-1.97399998,2.80900002,0.157000005,1.85800004,0.0460000001,,,,,,,,,,2275.86,1,1,0,0,0,0,1,0
1_1_3_1,1,1,3,1,19041,13059,19041,DeuceCourt,199 KPH,Flat,NA,11.5179996,0.282999992,2.81500006,3,Winner,NA,False,Ground,ForeHand,1.64 Metre,Down the Line,NA,False,False,True,-6.35699987,-0.476000011,0.0350000001,T,,,,9.85200024,-2.05200005,0.800000012,-11.0279999,-3.39299989,0.0280000009,-14.5959997,-0.921000004,1.12699997,0.0,-1.29299998,2.08299994,7.4289999,-1.66600001,0.0399999991,3689.82,0,0,0,0,1,0,1,1
1_1_4_1,1,1,4,1,19041,13059,19041,AdCourt,198 KPH,Pronated,NA,11.1960001,-2.63100004,0.834999979,1,Ace,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,11.5050001,-2.53600001,0.0359999985,Body,,,,11.1960001,-2.63100004,0.834999979,11.5050001,-2.53600001,0.0359999985,,,,,,,,,,0,0,0,0,1,0,0,2,1
1_1_5_1,1,1,5,1,19041,13059,19041,DeuceCourt,203 KPH,Flat,NA,11.3039999,0.546000004,2.82999992,5,Unforced Error,NA,True,Ground,ForeHand,0.3 Metre,NA,Net Error,False,False,True,-6.13500023,-0.869000018,0.0340000018,T,,,,-12.5749998,-3.88700008,1.26900005,-0.629000008,1.58500004,0.0480000004,-13.9399996,-1.54299998,1.278,-0.0,-1.96399999,1.55299997,7.55200005,-2.11500001,0.0379999988,2116.92,0,0,0,0,0,1,3,1
1_2_1_1,1,2,1,1,13059,19041,,DeuceCourt,178.9 KPH,Flat,0.28 Metre,11.3509998,0.824999988,2.7650001,0,Faulty Serve,Long Error,False,NA,BackHand,1.3 Metre,NA,NA,False,False,True,-6.67700005,-0.291999996,0.0359999985,T,,,,11.3509998,0.824999988,2.7650001,-6.67700005,-0.291999996,0.0359999985,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_2_1_2,1,2,1,2,13059,19041,13059,DeuceCourt,140 KPH,Flat,NA,11.5360003,0.726000011,2.727,5,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,True,-4.84899998,-1.20299995,0.0419999994,T,,,,-15.724,7.14300013,1.27600002,8.13899994,-4.615,0.0209999997,-11.3620005,-2.10800004,1.51300001,-0.0,-2.44400001,1.33399999,6.921,-2.59299994,0.0359999985,0,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,13059,19041,13059,AdCourt,171 KPH,Flat,NA,11.427,-1.16999996,2.73300004,1,Forced Error,NA,True,Ground,ForeHand,0.84 Metre,NA,NA,False,False,True,-4.921,1.82700002,0.0299999993,Body,,,,-12.9770002,3.19400001,1.03999996,-0.0780000016,-0.700999975,0.0469999984,-12.9770002,3.19400001,1.03999996,0.0759999976,-0.55400002,0.838,-0.0780000016,-0.700999975,0.0469999984,1367.88,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,13059,19041,19041,DeuceCourt,182.81 KPH,NA,0.19 Metre,11.4449997,0.744000018,2.71499991,0,Faulty Serve,Net Error,True,NA,ForeHand,0.86 Metre,NA,Net Error,False,False,True,0.186000004,-0.257999986,0.0460000001,T,,,,11.4449997,0.744000018,2.71499991,0.186000004,-0.257999986,0.0460000001,,,,,,,,,,0,1,0,0,0,0,0,2,0
