point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,26485,19921,,DeuceCourt,149.99 KPH,Slice,0.68 Metre,-11.5640001,-1.01100004,2.69000006,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.38 Metre,NA,Wide Error,False,False,True,6.07299995,4.79099989,0.0109999999,Wide,,,,-11.5640001,-1.01100004,2.69000006,6.07299995,4.79099989,0.0109999999,,,,,,,,,,1012.26,1,0,0,0,0,0,0,0,26485,19921,0,0,0,0
1_1_1_2,1,1,1,2,26485,19921,26485,DeuceCourt,118 KPH,Kick,NA,-11.8210001,-0.248999998,2.5940001,11,Winner,NA,False,Ground,ForeHand,1.14 Metre,Down the Line,NA,False,False,True,6.3039999,1.70099998,0.0359999985,Body,1.77499998,-0.0,0.759000003,-13.2580004,1.05900002,1.21800005,5.77600002,3.19199991,0.0270000007,14.1199999,2.64299989,1.70299995,0.0,0.0689999983,1.46599996,-7.76999998,-1.22500002,0.0340000018,2931.78,0,0,0,0,0,0,0,0,26485,19921,0,0,0,0
1_1_2_1,1,1,2,1,26485,19921,26485,AdCourt,161 KPH,Flat,NA,-11.3629999,1.079,2.69799995,5,Forced Error,NA,True,Ground,ForeHand,1.9 Metre,NA,NA,False,False,True,4.96700001,-0.296000004,0.0460000001,T,,,,15.1479998,2.58200002,1.08599997,,,,12.5830002,-0.787999988,1.25600004,0.0,1.09300005,1.71399999,-8.86699963,2.48699999,0.0320000015,NA,0,0,0,0,0,0,1,0,26485,19921,0,0,0,0
1_1_3_1,1,1,3,1,26485,19921,19921,DeuceCourt,161 KPH,Kick,NA,-11.3660002,-0.843999982,2.6500001,10,Unforced Error,NA,False,Ground,ForeHand,1.83 Metre,NA,Wide Error,False,False,True,4.36299992,0.395000011,0.0439999998,T,0.992999971,0.0,-0.00899999961,-14.7740002,3.27800012,1.29700005,10.4799995,-4.3119998,0.0320000015,12.1709995,1.13800001,1.597,0.0,-0.316000015,2.94199991,-8.4460001,-1.92799997,0.0329999998,2402.1,0,0,0,0,0,0,2,0,26485,19921,0,0,0,0
1_1_4_1,1,1,4,1,26485,19921,19921,AdCourt,170.03 KPH,Flat,2.3 Metre,-11.25,1.70599997,2.66199994,0,Faulty Serve,Long Error,False,NA,ForeHand,1.55 Metre,NA,Wide Error,False,False,True,8.50199986,-5.05999994,0.0199999996,Wide,1.54999995,-0.0,-2.17700005,-11.25,1.70599997,2.66199994,8.50199986,-5.05999994,0.0199999996,,,,,,,,,,NA,1,0,0,0,0,0,2,1,26485,19921,0,0,0,0
1_1_4_2,1,1,4,2,26485,19921,26485,AdCourt,99.24 KPH,Pronated,NA,-11.7209997,1.852,2.64100003,3,Unforced Error,NA,True,Ground,ForeHand,0.99 Metre,NA,Net Error,False,False,True,2.78999996,-1.90799999,0.0460000001,Body,1.01699996,0.0,-1.31200004,11.0880003,-3.41599989,1.648,1.55900002,-3.24600005,0.0320000015,13.8310003,-4.86499977,1.24000001,0.0,-0.389999986,2.0769999,-8.89900017,2.58599997,0.0320000015,2392.98,0,0,0,0,0,0,2,1,26485,19921,0,0,0,0
1_1_5_1,1,1,5,1,26485,19921,19921,DeuceCourt,164 KPH,Flat,NA,-11.5220003,-0.657000005,2.71499991,8,Unforced Error,NA,False,Ground,ForeHand,1.13 Metre,NA,NA,False,False,True,4.99499989,1.20000005,0.0460000001,T,1.09099996,0.0,0.555000007,,,,,,,12.0769997,2.11400008,1.30799997,0.0,-0.711000025,1.93599999,-9.15299988,-3.45300007,0.0270000007,1979.7,0,0,0,0,0,0,3,1,26485,19921,0,0,0,0
1_1_6_1,1,1,6,1,26485,19921,19921,AdCourt,139 KPH,Kick,NA,-11.3260002,1.58599997,2.64499998,12,Unforced Error,NA,True,Ground,ForeHand,0.89 Metre,NA,Net Error,False,False,True,4.86199999,-3.0769999,0.0329999998,Wide,1.19599998,-0.0,-1.88,-14.5279999,-2.58100009,0.970000029,-0.275999993,-1.53799999,0.0469999984,11.8299999,-4.88500023,1.60699999,0.0,-1.67700005,1.93099999,-8.43799973,-0.0729999989,0.0370000005,2352.42,0,0,0,0,0,0,3,2,26485,19921,0,0,0,0
1_1_7_1,1,1,7,1,26485,19921,19921,DeuceCourt,160 KPH,Flat,NA,-11.5889997,-0.828000009,2.72900009,12,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,True,4.25099993,0.809000015,0.0439999998,T,,,,-15.2620001,4.829,0.629999995,9.69499969,4.79300022,0.0379999988,12.0190001,1.85500002,1.38100004,-0.0,1.45299995,1.11300004,-4.0170002,1.25600004,0.0450000018,NA,0,0,0,0,0,0,3,3,26485,19921,0,0,0,0
1_1_8_1,1,1,8,1,26485,19921,19921,AdCourt,169.76 KPH,NA,0.26 Metre,-11.5159998,1.50600004,2.66000009,0,Faulty Serve,Net Error,True,NA,ForeHand,0.59 Metre,NA,Net Error,True,False,True,-0.261999995,-2.67499995,0.0390000008,Body,0.588999987,-0.0170000009,-1.91199994,-11.5159998,1.50600004,2.66000009,-0.261999995,-2.67499995,0.0390000008,,,,,,,,,,NA,1,0,0,0,0,0,3,4,26485,19921,0,0,0,0
1_1_8_2,1,1,8,2,26485,19921,26485,AdCourt,103 KPH,Flat,NA,-11.6549997,1.69099998,2.6170001,3,Unforced Error,NA,False,Ground,ForeHand,1.88 Metre,NA,Wide Error,True,False,True,4.39099979,-2.5250001,0.0340000018,Body,1.33299994,0.0,-1.56700003,13.7040005,1.01699996,1.25899994,-7.23000002,4.24399996,0.0260000005,13.4630003,-4.8829999,1.44000006,0.0,-3.15300012,1.69099998,-10.158,-1.66400003,0.0390000008,2680.26,0,0,0,0,0,0,3,4,26485,19921,0,0,0,0
1_1_9_1,1,1,9,1,26485,19921,26485,DeuceCourt,154 KPH,Flat,NA,-11.3780003,-1.04799998,2.70000005,1,Winner,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,4.58699989,4.02099991,0.0219999999,Wide,,,,-11.3780003,-1.04799998,2.70000005,4.58699989,4.02099991,0.0219999999,,,,,,,,,,NA,0,0,0,0,0,0,4,4,26485,19921,0,0,0,0
1_1_10_1,1,1,10,1,26485,19921,26485,AdCourt,169.45 KPH,Pronated,2 Metre,-11.5299997,1.08500004,2.67799997,0,Faulty Serve,Long Error,False,NA,BackHand,0.94 Metre,NA,NA,False,False,True,8.39900017,-1.36800003,0.0410000011,T,0.943000019,0.0170000009,-0.254000008,-11.5299997,1.08500004,2.67799997,8.39900017,-1.36800003,0.0410000011,,,,,,,,,,NA,1,0,0,0,0,0,5,4,26485,19921,0,0,0,0
1_1_10_2,1,1,10,2,26485,19921,26485,AdCourt,102 KPH,Flat,NA,-11.5970001,1.81400001,2.5710001,3,Unforced Error,NA,True,Drop,BackHand,0.1 Metre,NA,Net Error,False,False,True,4.00400019,-1.38300002,0.0450000018,Body,1.35899997,-0.0,-0.776000023,11.8579998,-3.50900006,0.720000029,-0.0939999968,-1.89999998,0.0469999984,12.6129999,-3.03399992,1.48300004,0.0,-0.222000003,1.34800005,-7.00199986,1.42999995,0.0309999995,NA,0,0,0,0,0,0,5,4,26485,19921,0,0,0,0
1_2_1_1,1,2,1,1,19921,26485,,DeuceCourt,145.14 KPH,Pronated,0.16 Metre,-11.4879999,-1.25399995,2.83200002,0,Faulty Serve,Net Error,True,NA,ForeHand,0.85 Metre,NA,Net Error,False,False,True,-0.155000001,0.561999977,0.0469999984,T,0.847000003,0.100000001,0.624000013,-11.4879999,-1.25399995,2.83200002,-0.155000001,0.561999977,0.0469999984,,,,,,,,,,NA,1,0,0,0,0,0,0,0,26485,19921,1,0,0,0
1_2_1_2,1,2,1,2,19921,26485,26485,DeuceCourt,102 KPH,Slice,NA,-11.2720003,-1.29999995,2.82200003,2,Unforced Error,NA,False,Ground,ForeHand,2.26 Metre,NA,Long Error,False,False,True,5.04899979,1.32599998,0.0410000011,T,,,,-13.7919998,-2.66199994,1.28999996,12.8070002,0.40200001,0.050999999,12.4280005,3.13100004,1.20799994,0.0,0.465000004,1.84099996,-9.65699959,-1.76800001,0.0379999988,1516.56,0,0,0,0,0,0,0,0,26485,19921,1,0,0,0
1_2_2_1,1,2,2,1,19921,26485,19921,AdCourt,147 KPH,Slice,NA,-11.3389997,1.34500003,2.80999994,5,Winner,NA,False,Ground,ForeHand,1.21 Metre,Down the Line,NA,False,False,True,4.30600023,-1.67299998,0.0439999998,Body,,,,-13.776,-1.50199997,1.12300003,6.4749999,-3.74799991,0.0309999995,14.8280001,-3.31200004,1.20099998,0.0,-2.36400008,1.90499997,-10.4630003,-2.09200001,0.0350000001,2540.28,0,0,0,0,0,0,0,1,26485,19921,1,0,0,0
1_2_3_1,1,2,3,1,19921,26485,19921,DeuceCourt,138 KPH,Slice,NA,-11.0640001,-1.495,2.70099998,7,Winner,NA,False,Approach,ForeHand,NA,Cross Court,NA,False,False,True,5.90199995,2.55100012,0.0299999993,Body,,,,-12.1219997,3.77900004,0.894999981,9.29500008,-2.83100009,0.0280000009,14.0150003,5.12900019,1.13699996,0.0,3.51099992,1.972,-7.25600004,2.66599989,0.0299999993,1102.86,0,0,0,0,0,0,1,1,26485,19921,1,0,0,0
