point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_2_1,1,1,2,1,ATPBH09,ATPBK92,ATPBK92,AdCourt,164 KPH,NA,NA,13.726,-0.367,1.258,12,Unforced Error,NA,False,Ground,ForeHand,2.59 Metre,NA,NA,False,False,True,-8.954,-0.266,0.03,T,1.936,0.0,-0.044,,,,,,,-12.311,-0.577,0.817,0.0,1.758,0.994,5.335,2.839,0.035,2683.38,0,0,0,0,0,0,,
1_1_3_2,1,1,3,2,ATPBH09,ATPBK92,ATPBK92,DeuceCourt,151 KPH,Slice,NA,-11.33,-0.526,2.808,4,Unforced Error,NA,False,Ground,BackHand,NA,NA,Long Error,False,False,True,6.044,3.346,0.037,Wide,,,,-13.483,5.104,1.169,12.885,0.673,0.034,15.146,6.582,1.304,0.0,-0.461,1.079,-3.951,-2.365,0.034,NA,0,0,0,0,0,0,,
1_1_4_1,1,1,4,1,ATPBH09,ATPBK92,ATPBK92,AdCourt,189 KPH,Flat,NA,-11.149,0.819,2.759,2,Forced Error,NA,False,Ground,ForeHand,0.48 Metre,NA,NA,False,False,True,6.275,-3.55,0.031,Wide,,,,-6.921,-1.345,1.221,,,,13.707,-5.174,1.053,0.0,-4.086,1.467,-7.567,-3.585,0.034,2071.08,0,0,0,0,0,0,,
1_1_5_2,1,1,5,2,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,148 KPH,Slice,NA,-11.36,-0.341,2.821,11,Winner,NA,False,Overhead,ForeHand,1.3 Metre,Cross Court,NA,True,False,True,5.312,2.63,0.035,Body,,,,-12.33,2.269,1.117,6.615,-3.637,0.031,15.375,5.483,1.12,0.0,0.129,2.188,-9.626,-3.457,0.034,2912.82,0,0,0,0,0,0,,
1_1_6_1,1,1,6,1,ATPBH09,ATPBK92,ATPBK92,AdCourt,185 KPH,Slice,NA,-11.091,0.823,2.772,2,Unforced Error,NA,False,NA,ForeHand,0.98 Metre,NA,NA,True,True,True,5.593,-0.21,0.034,T,,,,,,,,,,13.766,-0.299,1.178,0.0,-0.139,0.977,-3.075,-0.152,0.032,2650.74,0,0,0,0,0,0,,
1_2_2_2,1,2,2,2,ATPBK92,ATPBH09,ATPBK92,AdCourt,134 KPH,Kick,NA,-11.693,0.447,3.001,3,Unforced Error,NA,True,Ground,BackHand,0.95 Metre,NA,Net Error,False,False,True,6.091,-2.347,0.029,Body,,,,5.572,-2.968,1.175,0.072,-3.381,0.033,12.651,-2.892,1.539,-0.0,-0.338,1.311,-6.34,0.683,0.032,2126.22,0,0,0,0,0,0,,
1_2_3_1,1,2,3,1,ATPBK92,ATPBH09,ATPBH09,DeuceCourt,209.77 KPH,Pronated,NA,-11.187,-0.776,2.886,0,Unforced Error,NA,False,NA,BackHand,1.26 Metre,NA,NA,False,False,True,6.661,0.689,0.034,T,,,,-11.187,-0.776,2.886,6.661,0.689,0.034,,,,,,,,,,0,0,0,0,0,0,0,,
1_2_4_1,1,2,4,1,ATPBK92,ATPBH09,ATPBK92,AdCourt,213 KPH,NA,NA,-11.219,0.256,2.891,1,Ace,NA,False,NA,ForeHand,1.18 Metre,Cross Court,NA,False,False,True,5.71,-3.639,0.033,Wide,,,,-11.219,0.256,2.891,5.71,-3.639,0.033,,,,,,,,,,NA,0,0,0,1,0,0,,
1_2_5_1,1,2,5,1,ATPBK92,ATPBH09,ATPBH09,DeuceCourt,196 KPH,Flat,NA,-11.394,-0.702,2.997,6,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,True,5.649,1.241,0.033,T,,,,-15.874,3.795,0.428,,,,13.89,2.246,1.146,0.0,3.111,2.558,-7.681,3.46,0.036,820.26,0,0,0,0,0,1,,
1_2_6_1,1,2,6,1,ATPBK92,ATPBH09,ATPBH09,AdCourt,213.02 KPH,Flat,0.37 Metre,-11.195,0.197,2.942,0,Faulty Serve,Long Error,False,NA,NA,1.27 Metre,NA,NA,False,False,True,6.767,-0.754,0.035,T,,,,-11.195,0.197,2.942,6.767,-0.754,0.035,,,,,,,,,,0,1,0,0,0,0,0,,
1_2_6_2,1,2,6,2,ATPBK92,ATPBH09,ATPBH09,AdCourt,176 KPH,NA,NA,-11.54,0.287,2.991,0,DoubleFault,NA,False,NA,BackHand,1.12 Metre,NA,NA,False,False,True,4.842,0.186,0.034,T,,,,-11.54,0.287,2.991,4.842,0.186,0.034,,,,,,,,,,NA,1,1,0,0,0,0,,
1_2_7_1,1,2,7,1,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,209 KPH,Pronated,NA,-11.241,-0.59,2.968,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Down the Line,NA,False,False,True,4.746,-0.026,0.034,T,,,,-11.241,-0.59,2.968,4.746,-0.026,0.034,,,,,,,,,,0,0,0,0,1,1,0,,
1_2_8_1,1,2,8,1,ATPBK92,ATPBH09,ATPBH09,AdCourt,204 KPH,Flat,NA,-11.23,0.14,2.977,5,Unforced Error,NA,False,Ground,ForeHand,2.48 Metre,NA,Wide Error,False,False,True,4.87,-2.934,0.036,Wide,,,,,,,,,,13.94,-4.665,1.504,0.0,-0.051,1.662,-7.354,2.245,0.036,1375.14,0,0,0,0,0,1,,
1_2_9_1,1,2,9,1,ATPBK92,ATPBH09,ATPBH09,DeuceCourt,209 KPH,Flat,NA,-11.174,-0.739,2.878,4,Unforced Error,NA,False,Ground,ForeHand,0.57 Metre,NA,NA,False,False,True,4.241,0.356,0.035,T,,,,-6.548,1.603,1.525,,,,14.377,1.195,1.494,0.0,0.265,4.259,-11.411,0.383,0.036,NA,0,0,0,0,0,0,,
1_2_10_2,1,2,10,2,ATPBK92,ATPBH09,ATPBH09,AdCourt,175 KPH,NA,NA,-11.523,0.31,2.987,0,DoubleFault,Wide Error,False,NA,NA,1.12 Metre,NA,NA,True,True,True,4.753,0.262,0.034,T,,,,-11.523,0.31,2.987,4.753,0.262,0.034,,,,,,,,,,NA,1,1,0,0,0,0,,
1_3_1_1,1,3,1,1,ATPBH09,ATPBK92,ATPBK92,DeuceCourt,198.65 KPH,Flat,0.27 Metre,11.129,0.293,2.765,0,Faulty Serve,Long Error,False,NA,BackHand,1.23 Metre,NA,NA,False,False,True,-6.672,-1.215,0.03,T,,,,11.129,0.293,2.765,-6.672,-1.215,0.03,,,,,,,,,,NA,1,0,0,0,1,0,,
1_3_1_2,1,3,1,2,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,143 KPH,Kick,NA,11.308,0.262,2.83,1,Unforced Error,NA,True,NA,BackHand,0.91 Metre,NA,Net Error,False,False,True,-4.819,-1.221,0.03,T,,,,-9.689,-2.336,1.68,-0.87,-0.159,0.031,-9.689,-2.336,1.68,-0.005,-0.843,0.913,-0.87,-0.159,0.031,1924.92,0,0,0,0,0,0,,
1_3_2_1,1,3,2,1,ATPBH09,ATPBK92,ATPBH09,AdCourt,190 KPH,NA,NA,11.233,-1.104,2.817,1,Ace,NA,False,NA,ForeHand,1.07 Metre,Cross Court,NA,False,False,True,-5.034,3.899,0.033,Wide,,,,11.233,-1.104,2.817,-5.034,3.899,0.033,,,,,,,,,,0,0,0,0,1,0,0,,
1_3_3_1,1,3,3,1,ATPBH09,ATPBK92,ATPBK92,DeuceCourt,196.94 KPH,NA,0.05 Metre,11.163,0.442,2.779,0,Faulty Serve,Wide Error,False,NA,NA,1.18 Metre,NA,NA,False,False,True,-6.329,0.051,0.03,T,,,,11.163,0.442,2.779,-6.329,0.051,0.03,,,,,,,,,,0,1,0,0,0,0,1,,
1_3_3_2,1,3,3,2,ATPBH09,ATPBK92,ATPBK92,DeuceCourt,141 KPH,NA,0.11 Metre,11.364,0.318,2.842,0,DoubleFault,Long Error,False,NA,NA,1.53 Metre,NA,NA,False,False,True,-6.51,-3.033,0.032,Wide,,,,11.364,0.318,2.842,-6.51,-3.033,0.032,,,,,,,,,,NA,1,1,0,0,0,0,,
1_3_4_1,1,3,4,1,ATPBH09,ATPBK92,ATPBH09,AdCourt,194 KPH,NA,NA,11.203,-1.116,2.778,1,Ace,NA,False,NA,ForeHand,1.08 Metre,Cross Court,NA,False,False,True,-5.431,0.006,0.029,T,,,,11.203,-1.116,2.778,-5.431,0.006,0.029,,,,,,,,,,NA,0,0,0,1,1,0,,
1_3_5_1,1,3,5,1,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,199.86 KPH,NA,0.3 Metre,11.146,0.435,2.742,0,Faulty Serve,Long Error,False,NA,BackHand,1.21 Metre,NA,NA,False,False,True,-6.704,-0.072,0.03,T,,,,11.146,0.435,2.742,-6.704,-0.072,0.03,,,,,,,,,,NA,1,0,0,0,0,1,,
1_3_5_2,1,3,5,2,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,153 KPH,Slice,NA,11.247,0.144,2.796,9,Unforced Error,NA,False,Overhead,BackHand,1.52 Metre,NA,Wide Error,False,False,True,-4.58,-3.294,0.034,Wide,,,,-12.321,1.932,0.848,7.946,-4.767,0.03,-15.135,-6.677,1.242,-0.0,-3.169,1.767,8.287,-1.127,0.035,2677.74,0,0,0,0,0,0,,
1_4_2_2,1,4,2,2,ATPBK92,ATPBH09,ATPBH09,AdCourt,134 KPH,Kick,NA,11.371,-0.314,3.009,2,Unforced Error,NA,True,NA,BackHand,0.84 Metre,NA,Net Error,False,False,True,-5.112,3.418,0.033,Wide,,,,7.553,-1.806,1.418,,,,-12.504,4.552,1.643,0.0,0.456,1.986,8.734,-2.182,0.031,2167.08,0,0,0,0,0,0,,
1_4_3_1,1,4,3,1,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,187 KPH,Slice,NA,11.147,0.625,2.895,3,Winner,NA,False,NA,ForeHand,2.08 Metre,Down the Line,NA,False,False,True,-5.122,-3.619,0.034,Wide,,,,,,,,,,-13.507,-6.414,1.388,0.0,-2.822,2.085,5.132,-1.712,0.032,3221.34,0,0,0,0,0,0,,
1_4_4_1,1,4,4,1,ATPBK92,ATPBH09,ATPBH09,AdCourt,213.83 KPH,Flat,NA,11.098,-0.374,2.887,4,Winner,NA,False,Overhead,ForeHand,1.58 Metre,Down the Line,NA,False,False,True,-5.845,3.076,0.035,Wide,,,,5.074,-0.857,2.126,-8.713,-2.645,0.034,-13.841,4.682,1.261,-0.0,0.289,1.77,1.349,-0.051,0.034,1595.4,0,0,0,0,0,0,,
1_4_5_2,1,4,5,2,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,206 KPH,NA,NA,11.23,0.631,2.977,1,Ace,NA,False,NA,ForeHand,1.07 Metre,Cross Court,NA,False,False,True,-5.044,-0.503,0.03,T,,,,11.23,0.631,2.977,-5.044,-0.503,0.03,,,,,,,,,,0,0,0,0,1,0,0,,
1_5_1_1,1,5,1,1,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,198 KPH,Flat,NA,-11.271,-0.482,2.747,1,Winner,NA,False,NA,BackHand,1.12 Metre,Cross Court,NA,False,False,True,5.992,0.27,0.034,T,,,,-11.271,-0.482,2.747,5.992,0.27,0.034,,,,,,,,,,0,0,0,0,0,0,1,,
1_5_2_1,1,5,2,1,ATPBH09,ATPBK92,ATPBH09,AdCourt,186.74 KPH,NA,0.11 Metre,-11.149,0.957,2.773,0,Faulty Serve,Wide Error,False,NA,BackHand,1 Metre,NA,NA,False,False,True,4.726,0.113,0.034,T,,,,-11.149,0.957,2.773,4.726,0.113,0.034,,,,,,,,,,NA,1,0,0,0,0,0,,
1_5_2_2,1,5,2,2,ATPBH09,ATPBK92,ATPBH09,AdCourt,129 KPH,Flat,NA,-11.294,1.535,2.845,2,Unforced Error,NA,False,NA,BackHand,2.4 Metre,NA,Long Error,False,False,True,4.418,-3.155,0.036,Wide,,,,-14.19,3.053,0.596,,,,15.578,-6.083,0.855,0.0,-1.13,2.399,-12.759,2.662,0.033,NA,0,0,0,0,0,0,,
1_5_3_1,1,5,3,1,ATPBH09,ATPBK92,ATPBH09,DeuceCourt,177 KPH,Slice,NA,-11.232,-0.406,2.78,2,Forced Error,NA,False,NA,ForeHand,0.96 Metre,NA,NA,False,False,True,5.432,3.1,0.036,Wide,,,,-11.638,-5.932,0.992,,,,14.06,5.504,1.255,-0.0,-0.233,2.532,-9.348,-4.606,0.034,2604.12,0,0,0,0,0,0,,
1_5_4_1,1,5,4,1,ATPBH09,ATPBK92,ATPBH09,AdCourt,194 KPH,NA,NA,-11.2,0.833,2.789,1,Ace,NA,False,NA,ForeHand,1.08 Metre,Cross Court,NA,False,False,True,5.242,-4.019,0.035,Wide,,,,-11.2,0.833,2.789,5.242,-4.019,0.035,,,,,,,,,,NA,0,0,0,1,0,0,,
1_6_1_1,1,6,1,1,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,211.51 KPH,Flat,0.34 Metre,-11.099,-0.715,2.89,0,Faulty Serve,Long Error,False,NA,ForeHand,1.27 Metre,NA,NA,False,False,True,6.738,0.348,0.034,T,,,,-11.099,-0.715,2.89,6.738,0.348,0.034,,,,,,,,,,0,1,0,0,0,0,1,,
1_6_1_2,1,6,1,2,ATPBK92,ATPBH09,ATPBH09,DeuceCourt,134 KPH,Kick,NA,-11.498,-0.621,3.032,7,Unforced Error,NA,False,Ground,ForeHand,0.98 Metre,NA,NA,False,False,True,4.997,1.546,0.033,Body,,,,14.861,4.027,0.983,,,,13.445,3.251,1.703,0.0,0.24,1.331,-6.208,-0.889,0.03,2130.66,0,0,0,0,0,0,,
1_6_2_1,1,6,2,1,ATPBK92,ATPBH09,ATPBK92,AdCourt,201 KPH,NA,NA,-11.193,0.267,2.936,1,Ace,NA,False,NA,ForeHand,1.03 Metre,Cross Court,NA,False,False,True,4.553,-3.407,0.036,Wide,,,,-11.193,0.267,2.936,4.553,-3.407,0.036,,,,,,,,,,0,0,0,0,1,0,0,,
1_6_3_1,1,6,3,1,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,177 KPH,Slice,NA,-11.346,-0.615,2.965,1,Ace,NA,False,NA,ForeHand,1.1 Metre,Cross Court,NA,False,False,True,4.639,3.649,0.035,Wide,,,,-11.346,-0.615,2.965,4.639,3.649,0.035,,,,,,,,,,NA,0,0,0,1,0,1,,
1_6_4_1,1,6,4,1,ATPBK92,ATPBH09,ATPBK92,AdCourt,193 KPH,NA,NA,-11.193,0.374,2.892,1,Ace,NA,False,NA,ForeHand,1.25 Metre,Cross Court,NA,False,False,True,6.1,-0.203,0.034,T,,,,-11.193,0.374,2.892,6.1,-0.203,0.034,,,,,,,,,,NA,0,0,0,1,0,1,,
1_6_5_1,1,6,5,1,ATPBK92,ATPBH09,ATPBK92,DeuceCourt,178 KPH,Slice,NA,-11.331,-0.815,2.895,1,Ace,NA,False,NA,ForeHand,1.35 Metre,Cross Court,NA,False,False,True,5.952,4.032,0.036,Wide,,,,-11.331,-0.815,2.895,5.952,4.032,0.036,,,,,,,,,,NA,0,0,0,1,0,1,,
1_7_1_2,1,7,1,2,ATPBH09,ATPBK92,ATPBK92,DeuceCourt,157 KPH,Slice,NA,11.251,0.266,2.809,4,Unforced Error,NA,True,Overhead,BackHand,0.6 Metre,NA,Net Error,False,False,True,-5.467,-2.44,0.033,Body,,,,8.519,-1.463,1.509,,,,-15.382,-5.083,1.171,0.0,-0.106,1.18,4.852,1.577,0.033,1339.74,0,0,0,0,0,1,,
1_7_2_1,1,7,2,1,ATPBH09,ATPBK92,ATPBK92,AdCourt,195.87 KPH,Flat,0.58 Metre,11.188,-1.01,2.769,0,Faulty Serve,Long Error,False,NA,ForeHand,1.32 Metre,NA,NA,False,False,True,-6.976,4.027,0.036,Wide,,,,11.188,-1.01,2.769,-6.976,4.027,0.036,,,,,,,,,,NA,1,0,0,0,0,0,,
1_7_2_2,1,7,2,2,ATPBH09,ATPBK92,ATPBH09,AdCourt,131 KPH,Slice,NA,11.188,-1.489,2.774,7,Forced Error,NA,False,Ground,ForeHand,1.6 Metre,NA,NA,False,False,True,-3.884,2.626,0.037,Body,,,,11.686,2.63,1.199,-7.587,-3.654,0.034,-15.048,4.986,0.9,0.0,1.72,1.827,7.203,0.56,0.034,866.82,0,0,0,0,0,0,,
