point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,28888,18033,,DeuceCourt,141.41 KPH,Slice,1.85 Metre,-11.489,-1.138,2.587,0,Faulty Serve,Long Error,False,NA,ForeHand,1.62 Metre,NA,NA,False,False,True,8.247,2.789,0.036,Wide,1.625,0.0,0.838,-11.489,-1.138,2.587,8.247,2.789,0.036,,,,,,,,,,0,1,0,0,0,0,0,0,0,28888,18033,0,0,0,0
1_1_1_2,1,1,1,2,28888,18033,28888,DeuceCourt,125 KPH,Slice,NA,-11.484,-1.383,2.609,1,Unforced Error,NA,True,Ground,ForeHand,1.35 Metre,NA,NA,False,False,True,5.626,2.605,0.042,Body,1.354,0.0,0.994,11.578,4.479,1.265,0.592,3.608,0.027,,,,,,,,,,1516.83,0,0,0,0,0,0,0,0,28888,18033,0,0,0,0
1_1_2_1,1,1,2,1,28888,18033,18033,AdCourt,126 KPH,Slice,NA,-11.403,1.938,2.555,22,Forced Error,NA,False,Ground,ForeHand,3.12 Metre,NA,NA,False,False,True,5.916,-1.987,0.034,Body,1.406,0.0,-0.848,-13.938,-3.675,1.11,12.018,0.998,0.037,13.653,-3.426,1.235,0.0,-1.237,1.747,-5.894,-0.125,0.037,2820.66,0,0,0,0,0,0,1,0,28888,18033,0,0,0,0
1_1_3_1,1,1,3,1,28888,18033,18033,DeuceCourt,129 KPH,Flat,NA,-11.374,-0.589,2.557,6,Forced Error,NA,False,Ground,ForeHand,3.03 Metre,NA,NA,False,False,True,4.834,2.229,0.042,Body,1.202,0.0,1.216,-14.92,-3.314,0.419,12.023,-2.687,0.032,13.653,3.903,1.156,0.0,2.964,1.972,-8.231,2.671,0.035,2552.85,0,0,0,0,0,0,1,1,28888,18033,0,0,0,0
1_1_4_1,1,1,4,1,28888,18033,28888,AdCourt,128 KPH,Flat,NA,-11.463,1.831,2.527,21,Winner,NA,False,Ground,BackHand,1.21 Metre,Down the Line,NA,False,False,True,4.333,-1.555,0.037,Body,1.095,0.0,-0.757,-10.612,-3.297,0.524,7.775,-2.788,0.028,13.662,-3.507,0.803,0.0,0.602,1.638,-6.253,2.511,0.04,2522.41,0,0,0,0,0,0,1,2,28888,18033,0,0,0,0
1_1_5_1,1,1,5,1,28888,18033,28888,DeuceCourt,140.35 KPH,Slice,0.36 Metre,-11.488,-1.096,2.553,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.32 Metre,NA,Wide Error,False,False,True,5.624,4.479,0.038,Wide,1.317,0.0,2.409,-11.488,-1.096,2.553,5.624,4.479,0.038,,,,,,,,,,0,1,0,0,0,0,0,2,2,28888,18033,0,0,0,0
1_1_5_2,1,1,5,2,28888,18033,28888,DeuceCourt,123 KPH,Slice,NA,-11.594,-0.729,2.558,1,Unforced Error,NA,False,Ground,ForeHand,1.4 Metre,NA,Wide Error,False,False,True,4.487,3.505,0.038,Wide,1.211,0.0,2.031,11.575,5.798,1.014,-8.054,5.111,0.025,11.575,5.798,1.014,0.0,5.269,1.395,-8.054,5.111,0.025,2035.85,0,0,0,0,0,0,2,2,28888,18033,0,0,0,0
1_1_6_1,1,1,6,1,28888,18033,28888,AdCourt,124 KPH,Slice,NA,-11.499,1.812,2.584,17,Unforced Error,NA,False,Ground,BackHand,1.82 Metre,NA,Wide Error,False,False,True,4.871,-2.07,0.034,Body,1.273,0.0,-1.136,11.069,-2.856,0.657,-11.026,4.159,0.037,13.743,-3.83,0.868,0.0,-0.661,2.156,-10.378,1.796,0.037,1330.47,0,0,0,0,0,0,3,2,28888,18033,0,0,0,0
1_2_1_1,1,2,1,1,18033,28888,28888,DeuceCourt,129 KPH,Slice,NA,-11.376,-1.332,2.626,6,Unforced Error,NA,True,Ground,ForeHand,0.93 Metre,NA,Net Error,False,False,True,6.215,3.155,0.042,Wide,1.505,0.0,1.266,-13.82,-4.148,1.376,-0.191,2.409,0.031,13.144,5.361,1.216,0.0,2.07,2.74,-9.766,-0.427,0.036,2330.06,0,0,0,0,0,0,0,0,28888,18033,1,0,0,0
1_2_2_1,1,2,2,1,18033,28888,18033,AdCourt,144 KPH,Slice,NA,-11.504,1.013,2.647,13,Forced Error,NA,False,Ground,BackHand,1.36 Metre,NA,NA,False,False,True,4.209,-1.126,0.036,T,0.986,0.0,-0.663,12.695,-4.443,0.458,-3.94,4.293,0.03,14.069,-2.096,0.897,0.0,1.764,1.664,-6.363,3.421,0.039,NA,0,0,0,0,0,0,0,1,28888,18033,1,0,0,0
