point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,19858,35854,,DeuceCourt,154.54 KPH,Flat,0.19 Metre,11.411,0.542,2.641,0,Faulty Serve,Net Error,True,NA,BackHand,0.81 Metre,NA,Net Error,False,False,True,0.189,-1.077,0.045,T,0.814,0.0,-1.108,11.411,0.542,2.641,0.189,-1.077,0.045,,,,,,,,,,0,1,0,0,0,0,0,0,0,19858,35854,0,0,0,0
1_1_1_2,1,1,1,2,19858,35854,19858,DeuceCourt,131 KPH,Slice,NA,11.309,0.686,2.516,9,Unforced Error,NA,False,Ground,BackHand,2.26 Metre,NA,Long Error,False,False,True,-5.409,-3.791,0.042,Wide,1.351,0.0,-2.067,-14.302,2.112,1.502,12.012,3.976,0.04,-11.542,-5.737,1.364,0.0,-2.51,2.264,10.999,0.393,0.035,1246.77,0,0,0,0,0,0,0,0,19858,35854,0,0,0,0
1_1_2_1,1,1,2,1,19858,35854,35854,AdCourt,153 KPH,Flat,NA,11.254,-1.162,2.562,6,Winner,NA,False,Ground,BackHand,1.5 Metre,Down the Line,NA,False,False,True,-4.933,2.762,0.032,Wide,1.106,0.0,1.678,-11.465,4.226,0.894,2.682,2.959,0.033,-13.307,4.629,1.123,0.0,-0.183,1.466,7.393,-2.723,0.033,NA,0,0,0,0,0,0,1,0,19858,35854,0,0,0,0
1_1_3_1,1,1,3,1,19858,35854,19858,DeuceCourt,164 KPH,Flat,NA,11.427,0.702,2.567,7,Unforced Error,NA,True,Ground,BackHand,1.46 Metre,NA,NA,False,False,True,-6.012,-1.968,0.043,Body,1.198,0.0,-0.93,-13.072,3.428,0.985,-0.157,-0.577,0.043,-13.784,-3.426,0.952,0.0,-0.36,1.779,10.385,2.243,0.04,1854.51,0,0,0,0,0,0,1,1,19858,35854,0,0,0,0
1_1_4_1,1,1,4,1,19858,35854,19858,AdCourt,160.47 KPH,NA,0.77 Metre,11.219,-0.809,2.57,0,Faulty Serve,Net Error,True,NA,ForeHand,0.74 Metre,NA,Net Error,False,False,True,0.767,0.88,0.043,T,0.745,0.0,0.242,11.219,-0.809,2.57,0.767,0.88,0.043,,,,,,,,,,0,1,0,0,0,0,0,2,1,19858,35854,0,0,0,0
1_1_4_2,1,1,4,2,19858,35854,19858,AdCourt,140 KPH,Flat,NA,11.407,-1.048,2.557,1,Unforced Error,NA,False,Ground,ForeHand,2.11 Metre,NA,Long Error,False,False,True,-6.166,0.782,0.037,T,1.389,0.0,0.401,-12.045,1.241,1.438,12.057,2.427,0.041,-12.045,1.241,1.438,0.0,1.8,2.11,12.057,2.427,0.041,1683.34,0,0,0,0,0,0,2,1,19858,35854,0,0,0,0
1_1_5_1,1,1,5,1,19858,35854,19858,DeuceCourt,176.69 KPH,Flat,0.55 Metre,11.382,0.677,2.584,0,Faulty Serve,Long Error,False,NA,ForeHand,1.3 Metre,NA,NA,False,False,True,-6.949,-0.831,0.039,T,1.303,0.0,-0.211,11.382,0.677,2.584,-6.949,-0.831,0.039,,,,,,,,,,0,1,0,0,0,0,0,3,1,19858,35854,0,0,0,0
1_1_5_2,1,1,5,2,19858,35854,19858,DeuceCourt,143 KPH,Flat,NA,11.361,0.519,2.529,1,Unforced Error,NA,False,Ground,ForeHand,1.75 Metre,NA,Wide Error,False,False,True,-4.157,-3.418,0.042,Wide,1.048,0.0,-2.188,-10.94,-5.358,1.222,9.002,5.113,0.032,-10.94,-5.358,1.222,0.0,0.308,1.748,9.002,5.113,0.032,1492.94,0,0,0,0,0,0,3,1,19858,35854,0,0,0,0
1_2_1_1,1,2,1,1,35854,19858,,DeuceCourt,149.38 KPH,NA,0.18 Metre,11.722,0.555,2.517,0,Faulty Serve,NA,True,NA,BackHand,0 Metre,NA,NA,False,False,True,0.185,-2.625,0.033,Body,,,,11.722,0.555,2.517,0.185,-2.625,0.033,,,,,,,,,,0,1,0,0,0,0,0,0,0,19858,35854,1,0,0,0
1_2_1_2,1,2,1,2,35854,19858,19858,DeuceCourt,135 KPH,Flat,NA,11.8,0.547,2.589,16,Winner,NA,False,Ground,BackHand,1.73 Metre,Cross Court,NA,False,False,True,-3.853,-0.468,0.045,T,1.009,0.0,-0.135,,,,,,,-12.522,-1.122,1.153,0.0,-1.217,1.682,7.72,-1.12,0.038,1639.92,0,0,0,0,0,0,0,0,19858,35854,1,0,0,0
1_2_2_1,1,2,2,1,35854,19858,19858,AdCourt,147 KPH,Flat,NA,11.583,-1.061,2.583,6,Unforced Error,NA,False,Ground,ForeHand,2.48 Metre,NA,Long Error,False,False,True,-4.396,0.716,0.043,T,0.994,0.0,0.28,14.316,2.016,0.72,-11.973,-0.949,0.037,-13.38,1.55,0.975,0.0,1.964,2.107,9.69,2.42,0.038,NA,0,0,0,0,0,0,0,1,19858,35854,1,0,0,0
1_2_3_1,1,2,3,1,35854,19858,19858,DeuceCourt,146.72 KPH,Flat,3.9 Metre,11.66,0.47,2.589,0,Faulty Serve,Long Error,False,NA,ForeHand,0.99 Metre,NA,Wide Error,False,False,True,-10.265,-4.598,0.031,Wide,0.995,0.0,-2.33,11.66,0.47,2.589,-10.265,-4.598,0.031,,,,,,,,,,0,1,0,0,0,0,0,0,2,19858,35854,1,0,0,0
1_2_3_2,1,2,3,2,35854,19858,19858,DeuceCourt,136 KPH,Flat,NA,11.832,0.591,2.573,4,Winner,NA,False,Ground,ForeHand,1.25 Metre,Down the Line,NA,False,False,True,-4.212,-1.01,0.043,T,1.066,0.0,-0.488,-12.066,-1.495,1.151,7.324,-3.426,0.027,-11.665,-1.785,1.435,0.0,-0.457,1.822,11.422,1.093,0.037,2149.64,0,0,0,0,0,0,0,2,19858,35854,1,0,0,0
1_2_4_1,1,2,4,1,35854,19858,35854,AdCourt,150 KPH,Flat,NA,11.684,-0.977,2.613,3,Unforced Error,NA,False,Ground,BackHand,2.79 Metre,NA,Long Error,True,True,True,-4.813,2.795,0.032,Wide,1.058,0.0,1.726,-13.875,3.291,0.902,12.371,-3.308,0.029,-12.797,4.578,1.028,0.0,0.361,1.856,8.788,-2.347,0.027,2589.58,0,0,0,0,0,0,0,3,19858,35854,1,0,0,0
1_2_5_1,1,2,5,1,35854,19858,35854,DeuceCourt,155 KPH,Pronated,NA,11.705,0.723,2.598,9,Forced Error,NA,True,Ground,BackHand,0.65 Metre,NA,NA,True,False,True,-6.377,-0.561,0.038,T,1.264,0.0,-0.084,-11.94,3.263,0.755,-0.783,3.755,0.036,-13.342,-1.054,0.956,0.0,-0.632,1.975,11.21,-0.342,0.033,2120.96,0,0,0,0,0,0,1,3,19858,35854,1,0,0,0
1_2_6_1,1,2,6,1,35854,19858,19858,AdCourt,150 KPH,Flat,NA,11.633,-0.917,2.616,10,Forced Error,NA,False,Ground,BackHand,2.41 Metre,NA,NA,True,True,True,-4.758,0.09,0.04,T,1.058,0.0,-0.15,14.486,-6.679,0.871,-12.885,-3.795,0.027,-13.958,0.468,1.13,0.0,1.712,2.033,9.127,2.665,0.037,1483.66,0,0,0,0,0,0,2,3,19858,35854,1,0,0,0
1_3_1_1,1,3,1,1,19858,35854,19858,DeuceCourt,161.48 KPH,Slice,1.74 Metre,-11.342,-0.745,2.56,0,Faulty Serve,Long Error,False,NA,BackHand,1.53 Metre,NA,NA,False,False,True,8.144,3.97,0.036,Wide,1.527,0.0,1.773,-11.342,-0.745,2.56,8.144,3.97,0.036,,,,,,,,,,0,1,0,0,0,0,0,0,0,19858,35854,2,0,0,0
1_3_1_2,1,3,1,2,19858,35854,35854,DeuceCourt,121 KPH,Slice,NA,-11.588,-0.531,2.562,2,Winner,NA,False,Ground,BackHand,1.84 Metre,Cross Court,NA,False,False,True,4.786,1.781,0.041,Body,1.32,0.0,0.827,12.03,3.064,1.467,-10.972,-3.945,0.029,12.03,3.064,1.467,0.0,-0.445,1.836,-10.972,-3.945,0.029,1214.66,0,0,0,0,0,0,0,0,19858,35854,2,0,0,0
1_3_2_1,1,3,2,1,19858,35854,35854,AdCourt,163.64 KPH,NA,0.57 Metre,-11.215,1.121,2.533,0,Faulty Serve,Wide Error,False,NA,BackHand,1 Metre,NA,NA,False,False,True,4.646,0.575,0.038,T,1.0,0.0,0.599,-11.215,1.121,2.533,4.646,0.575,0.038,,,,,,,,,,0,1,0,0,0,0,0,0,1,19858,35854,2,0,0,0
1_3_2_2,1,3,2,2,19858,35854,35854,AdCourt,123 KPH,Flat,NA,-11.434,1.245,2.582,6,Forced Error,NA,True,Passing,BackHand,0.93 Metre,NA,NA,False,False,True,4.419,-1.929,0.037,Body,1.197,0.0,-1.286,-11.591,1.665,0.679,,,,11.807,-3.244,1.354,0.0,-2.79,1.625,-10.465,-2.727,0.031,2450.93,0,0,0,0,0,0,0,1,19858,35854,2,0,0,0
1_3_3_1,1,3,3,1,19858,35854,19858,DeuceCourt,152 KPH,Flat,NA,-11.324,-0.504,2.54,1,Forced Error,NA,False,Ground,ForeHand,3 Metre,NA,NA,False,False,True,4.807,1.857,0.041,Body,1.081,0.0,0.987,13.688,3.459,1.219,-12.608,-3.752,0.027,13.688,3.459,1.219,0.0,-0.326,3.005,-12.608,-3.752,0.027,NA,0,0,0,0,0,0,0,2,19858,35854,2,0,0,0
1_3_4_1,1,3,4,1,19858,35854,19858,AdCourt,157 KPH,Flat,NA,-11.21,1.165,2.531,3,Unforced Error,NA,False,Ground,ForeHand,1.79 Metre,NA,Wide Error,False,False,True,4.795,-1.534,0.038,Body,1.034,0.0,-0.845,11.607,2.517,0.587,-9.821,-4.338,0.032,13.9,-2.773,1.214,0.0,0.039,1.432,-6.917,1.347,0.036,2269.66,0,0,0,0,0,0,1,2,19858,35854,2,0,0,0
1_3_5_1,1,3,5,1,19858,35854,19858,DeuceCourt,166 KPH,Flat,NA,-11.249,-0.674,2.604,3,Unforced Error,NA,False,Ground,BackHand,1.66 Metre,NA,Wide Error,False,False,True,5.932,1.191,0.042,T,1.163,0.0,0.474,12.679,-1.745,1.526,-9.122,4.396,0.035,13.562,2.171,1.075,0.0,0.607,1.421,-8.854,-0.513,0.037,1284.1,0,0,0,0,0,0,2,2,19858,35854,2,0,0,0
1_3_6_1,1,3,6,1,19858,35854,19858,AdCourt,161.03 KPH,NA,0.27 Metre,-11.352,1.046,2.572,0,Faulty Serve,Wide Error,False,NA,BackHand,1.17 Metre,NA,NA,False,False,True,5.577,0.265,0.039,T,1.166,0.0,0.356,-11.352,1.046,2.572,5.577,0.265,0.039,,,,,,,,,,0,1,0,0,0,0,0,3,2,19858,35854,2,0,0,0
1_3_6_2,1,3,6,2,19858,35854,35854,AdCourt,113 KPH,Flat,NA,-11.383,1.114,2.541,2,Unforced Error,NA,False,Ground,BackHand,1.5 Metre,NA,Wide Error,False,False,True,4.438,-2.828,0.03,Wide,1.278,0.0,-2.003,-11.299,5.221,1.16,10.023,4.385,0.039,11.36,-4.398,1.455,0.0,-0.291,0.948,-8.679,3.865,0.035,1907.15,0,0,0,0,0,0,3,2,19858,35854,2,0,0,0
1_3_7_1,1,3,7,1,19858,35854,35854,DeuceCourt,142 KPH,Flat,NA,-11.461,-0.373,2.53,6,Unforced Error,NA,False,Ground,BackHand,1.81 Metre,NA,Long Error,False,False,True,4.918,2.453,0.043,Body,1.164,0.0,1.406,-12.253,2.884,1.283,11.993,-0.828,0.032,13.311,4.203,1.194,0.0,0.453,1.442,-8.035,-1.792,0.043,1400.57,0,0,0,0,0,0,3,3,19858,35854,2,0,0,0
1_3_8_1,1,3,8,1,19858,35854,35854,AdCourt,156 KPH,Flat,NA,-11.345,1.226,2.605,4,Forced Error,NA,False,Ground,ForeHand,3.05 Metre,NA,NA,True,True,True,5.965,-3.417,0.03,Wide,1.243,0.0,-1.962,-14.432,-2.286,0.878,8.544,4.615,0.031,13.793,-5.341,1.106,0.0,-0.728,2.087,-11.727,3.001,0.035,1935.86,0,0,0,0,0,0,3,4,19858,35854,2,0,0,0
1_4_1_1,1,4,1,1,35854,19858,19858,DeuceCourt,159.05 KPH,Flat,0.1 Metre,-11.669,-0.658,2.607,0,Faulty Serve,Long Error,False,NA,ForeHand,1.33 Metre,NA,NA,False,False,True,6.503,0.274,0.043,T,1.331,0.0,-0.097,-11.669,-0.658,2.607,6.503,0.274,0.043,,,,,,,,,,0,1,0,0,0,0,0,0,0,19858,35854,2,1,0,0
1_4_1_2,1,4,1,2,35854,19858,35854,DeuceCourt,142 KPH,Flat,NA,-11.737,-0.518,2.561,11,Winner,NA,False,NA,ForeHand,1.52 Metre,Down the Line,NA,False,False,True,4.353,1.243,0.037,T,1.053,0.0,0.666,-4.966,-1.262,0.661,2.701,-2.86,0.027,11.951,2.236,1.304,0.0,2.309,1.409,-8.467,2.275,0.035,750.59,0,0,0,0,0,0,0,0,19858,35854,2,1,0,0
1_4_2_1,1,4,2,1,35854,19858,35854,AdCourt,152 KPH,Flat,NA,-11.598,0.922,2.581,3,Unforced Error,NA,True,Ground,ForeHand,0.07 Metre,NA,Net Error,False,False,True,4.603,-0.384,0.038,T,1.003,0.0,-0.049,11.788,4.777,1.242,-0.111,-0.749,0.043,13.487,-0.952,1.139,0.0,-2.007,1.786,-9.619,-2.906,0.032,2210.36,0,0,0,0,0,0,1,0,19858,35854,2,1,0,0
1_4_3_1,1,4,3,1,35854,19858,35854,DeuceCourt,150 KPH,Flat,NA,-11.679,-0.632,2.574,3,Winner,NA,False,Ground,ForeHand,1.74 Metre,Cross Court,NA,False,False,True,4.468,3.51,0.038,Wide,1.029,0.0,2.307,-12.557,-2.817,1.01,8.89,3.248,0.036,12.479,5.682,1.284,0.0,1.537,1.439,-8.419,-1.345,0.041,1838.81,0,0,0,0,0,0,2,0,19858,35854,2,1,0,0
1_4_4_1,1,4,4,1,35854,19858,19858,AdCourt,149 KPH,Flat,NA,-11.629,0.991,2.621,2,Forced Error,NA,True,Ground,BackHand,0.73 Metre,NA,NA,False,False,True,5.946,-3.113,0.031,Wide,1.233,0.0,-1.772,-12.618,4.668,0.95,-0.172,0.1,0.043,12.115,-4.435,0.899,0.0,0.093,1.69,-9.29,3.431,0.036,NA,0,0,0,0,0,0,3,0,19858,35854,2,1,0,0
1_4_5_1,1,4,5,1,35854,19858,35854,DeuceCourt,154 KPH,Flat,NA,-11.718,-0.528,2.575,3,Winner,NA,False,Ground,BackHand,1.68 Metre,Down the Line,NA,False,False,True,5.538,0.759,0.039,T,1.134,0.0,0.335,-12.58,0.902,1.133,3.681,2.982,0.036,12.96,1.346,1.083,0.0,1.141,1.87,-8.785,0.932,0.037,NA,0,0,0,0,0,0,3,1,19858,35854,2,1,0,0
1_5_1_1,1,5,1,1,19858,35854,35854,DeuceCourt,127 KPH,Flat,NA,11.673,0.318,2.588,4,Winner,NA,False,Ground,BackHand,1.14 Metre,Down the Line,NA,False,False,True,-5.849,-1.537,0.041,Body,1.454,0.0,-0.633,-13.078,1.503,1.359,2.332,2.801,0.032,-13.563,-2.55,1.204,0.0,-0.45,1.601,10.37,1.343,0.036,NA,0,0,0,0,0,0,0,0,19858,35854,2,2,0,0
1_5_2_1,1,5,2,1,19858,35854,19858,AdCourt,169 KPH,Flat,NA,11.214,-0.926,2.547,3,Unforced Error,NA,True,Ground,ForeHand,0.78 Metre,NA,Net Error,False,False,True,-5.656,0.804,0.037,T,1.11,0.0,0.31,-13.778,-2.1,1.253,,,,-14.128,1.393,0.969,0.0,1.708,1.961,10.092,1.976,0.039,2088.41,0,0,0,0,0,0,0,1,19858,35854,2,2,0,0
1_5_3_1,1,5,3,1,19858,35854,19858,DeuceCourt,177.59 KPH,Pronated,2.82 Metre,11.263,0.752,2.547,0,Faulty Serve,Long Error,False,NA,BackHand,0.95 Metre,NA,NA,False,False,True,-9.225,0.283,0.039,T,0.951,0.0,0.402,11.263,0.752,2.547,-9.225,0.283,0.039,,,,,,,,,,0,1,0,0,0,0,0,1,1,19858,35854,2,2,0,0
1_5_3_2,1,5,3,2,19858,35854,19858,DeuceCourt,131 KPH,Kick,NA,11.475,0.547,2.553,3,Unforced Error,NA,False,Ground,BackHand,2.07 Metre,NA,Long Error,False,False,True,-4.298,-1.08,0.043,T,1.191,0.0,-0.406,-12.791,1.556,1.015,12.158,-0.207,0.034,-11.537,-1.868,1.628,0.0,-1.325,1.063,5.807,-0.883,0.037,1616.1,0,0,0,0,0,0,1,1,19858,35854,2,2,0,0
1_5_4_1,1,5,4,1,19858,35854,19858,AdCourt,168.51 KPH,NA,0.19 Metre,11.249,-0.847,2.552,0,Faulty Serve,NA,True,NA,ForeHand,2.07 Metre,NA,NA,False,False,True,0.194,1.253,0.045,T,,,,11.249,-0.847,2.552,0.194,1.253,0.045,,,,,,,,,,0,1,0,0,0,0,0,2,1,19858,35854,2,2,0,0
1_5_4_2,1,5,4,2,19858,35854,35854,AdCourt,123 KPH,Flat,NA,11.309,-0.987,2.54,4,Forced Error,NA,False,Ground,ForeHand,2.99 Metre,NA,NA,False,False,True,-4.546,2.743,0.033,Body,1.23,0.0,1.922,13.932,5.006,1.018,-11.358,-4.219,0.027,-11.275,4.204,1.424,0.0,3.013,1.438,9.428,2.273,0.037,NA,0,0,0,0,0,0,2,1,19858,35854,2,2,0,0
1_5_5_1,1,5,5,1,19858,35854,35854,DeuceCourt,160.35 KPH,Slice,0.94 Metre,11.268,0.903,2.479,0,Faulty Serve,Long Error,False,NA,ForeHand,1.41 Metre,NA,Wide Error,False,False,True,-7.239,-4.544,0.036,Wide,1.408,0.0,-2.204,11.268,0.903,2.479,-7.239,-4.544,0.036,,,,,,,,,,0,1,0,0,0,0,0,2,2,19858,35854,2,2,0,0
1_5_5_2,1,5,5,2,19858,35854,19858,DeuceCourt,129 KPH,Flat,NA,11.348,0.7,2.537,9,Forced Error,NA,False,Ground,ForeHand,3.19 Metre,NA,NA,False,False,True,-4.693,-0.918,0.041,T,1.229,0.0,-0.223,-13.163,-5.257,0.581,12.587,3.752,0.041,-11.779,-1.638,1.446,0.0,-2.131,1.471,8.545,-2.351,0.027,NA,0,0,0,0,0,0,2,2,19858,35854,2,2,0,0
1_5_6_1,1,5,6,1,19858,35854,19858,AdCourt,156 KPH,Flat,NA,11.33,-1.001,2.585,13,Unforced Error,NA,True,Ground,ForeHand,1.48 Metre,NA,NA,False,False,True,-5.527,0.71,0.038,T,1.131,0.0,0.272,-13.315,-1.638,0.825,-0.677,-3.436,0.037,-13.729,1.298,1.081,0.0,1.555,1.805,8.313,2.022,0.042,2020.86,0,0,0,0,0,0,3,2,19858,35854,2,2,0,0
1_6_1_1,1,6,1,1,35854,19858,35854,DeuceCourt,151.39 KPH,NA,0.23 Metre,11.716,0.706,2.598,0,Faulty Serve,Net Error,True,NA,BackHand,0.97 Metre,NA,Net Error,False,False,True,0.232,-2.954,0.033,Wide,0.972,0.0,-2.61,11.716,0.706,2.598,0.232,-2.954,0.033,,,,,,,,,,0,1,0,0,0,0,0,0,0,19858,35854,3,2,0,0
1_6_1_2,1,6,1,2,35854,19858,35854,DeuceCourt,138 KPH,Flat,NA,11.886,0.544,2.561,1,Forced Error,NA,True,NA,BackHand,1.34 Metre,NA,NA,False,False,True,-5.918,-2.183,0.044,Body,1.344,0.0,-1.121,-11.763,-3.25,1.064,,,,,,,,,,,,,1953.74,0,0,0,0,0,0,0,0,19858,35854,3,2,0,0
1_6_2_1,1,6,2,1,35854,19858,35854,AdCourt,146 KPH,Flat,NA,11.643,-0.903,2.646,3,Forced Error,NA,False,Ground,ForeHand,2.45 Metre,NA,NA,False,False,True,-6.004,3.195,0.039,Wide,1.283,0.0,1.812,-14.326,-4.396,0.798,9.161,4.615,0.032,-13.111,4.796,0.876,0.0,2.117,1.628,6.117,0.909,0.043,2159.4,0,0,0,0,0,0,1,0,19858,35854,3,2,0,0
