point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,18972,21578,18972,DeuceCourt,195 KPH,Pronated,NA,11.4949999,1.16100001,2.90199995,3,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,-4.46400023,-0.178000003,0.0439999998,T,0.998000026,0.0,0.217999995,-13.4960003,-4.02299976,1.10800004,,,,-15.823,-1.102,1.23699999,0.0,-0.513000011,2.41599989,5.01000023,-0.504000008,0.0460000001,1228.74,0,0,0,0,0,0,0,0,18972,21578,0,0,0,0
1_1_2_1,1,1,2,1,18972,21578,18972,AdCourt,186 KPH,Flat,NA,11.5419998,-1.49600005,2.92199993,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,-4.68200016,3.74699998,0.0280000009,Wide,1.04499996,0.0,2.26200008,11.5419998,-1.49600005,2.92199993,-4.68200016,3.74699998,0.0280000009,,,,,,,,,,NA,0,0,0,1,0,0,1,0,18972,21578,0,0,0,0
1_1_3_1,1,1,3,1,18972,21578,18972,DeuceCourt,191 KPH,Flat,NA,11.5,0.916000009,2.87800002,1,Ace,NA,False,NA,ForeHand,1.29 Metre,Cross Court,NA,False,False,True,-6.21400023,-3.84299994,0.0329999998,Wide,1.28999996,0.0,-2.05999994,11.5,0.916000009,2.87800002,-6.21400023,-3.84299994,0.0329999998,,,,,,,,,,NA,0,0,0,1,0,1,2,0,18972,21578,0,0,0,0
1_1_4_1,1,1,4,1,18972,21578,21578,AdCourt,194 KPH,Flat,NA,11.5480003,-1.53400004,2.88700008,4,Winner,NA,False,Ground,ForeHand,1.21 Metre,Cross Court,NA,False,False,True,-5.77799988,0.386999995,0.0379999988,T,,,,-3.97099996,-3.02999997,0.90200001,9.07600021,2.12299991,0.0419999994,-14.4530001,1.19599998,1.05499995,0.0,-1.36899996,1.58700001,7.3130002,-2.61299992,0.0359999985,2689.74,0,0,0,0,0,1,3,0,18972,21578,0,0,0,0
1_1_5_1,1,1,5,1,18972,21578,18972,DeuceCourt,200 KPH,Flat,NA,11.4809999,0.966000021,2.88700008,5,Winner,NA,False,Ground,ForeHand,1.48 Metre,Cross Court,NA,False,False,True,-4.93100023,-0.685000002,0.0419999994,T,1.051,-0.0,-0.163000003,10.434,-0.592000008,0.680999994,-9.36100006,3.88899994,0.0340000018,-13.6470003,-1.67200005,1.21800005,-0.0,-1.44599998,1.51100004,7.32499981,-1.29900002,0.0410000011,3501.72,0,0,0,0,0,0,3,1,18972,21578,0,0,0,0
1_2_1_1,1,2,1,1,21578,18972,21578,DeuceCourt,165 KPH,Flat,NA,11.3509998,1.29700005,2.80100012,1,Forced Error,NA,False,Ground,ForeHand,2.32 Metre,NA,NA,False,False,True,-5.57000017,-3.53600001,0.0350000001,Wide,,,,-12.1800003,-5.67199993,1.27199996,11.4230003,4.76000023,0.0410000011,-12.1800003,-5.67199993,1.27199996,-0.0,-0.546999991,2.32299995,11.4230003,4.76000023,0.0410000011,NA,0,0,0,0,0,0,0,0,18972,21578,1,0,0,0
1_2_2_1,1,2,2,1,21578,18972,18972,AdCourt,163 KPH,Pronated,NA,11.526,-1.53900003,2.796,2,Unforced Error,NA,False,Ground,ForeHand,1.39 Metre,NA,Wide Error,False,False,True,-4.61199999,2.66700006,0.0280000009,Body,,,,10.3360004,-1.73599994,0.416000009,-10.0780001,4.14400005,0.0370000005,-12.0030003,4.63800001,1.44799995,0.0,1.08599997,1.09800005,4.22200012,-0.0489999987,0.0439999998,3025.74,0,0,0,0,0,0,1,0,18972,21578,1,0,0,0
1_2_3_1,1,2,3,1,21578,18972,21578,DeuceCourt,177 KPH,Slice,NA,11.3769999,1.10599995,2.87400007,1,Forced Error,NA,True,Ground,BackHand,0.86 Metre,NA,NA,False,False,True,-5.19700003,-1.40199995,0.0329999998,Body,1.171,-0.0,-0.460999995,-12.2139997,-2.78299999,1.40799999,-0.0240000002,-3.05800009,0.0370000005,-12.2139997,-2.78299999,1.40799999,0.0989999995,-2.89899993,0.864000022,-0.0240000002,-3.05800009,0.0370000005,1285.98,0,0,0,0,0,0,1,1,18972,21578,1,0,0,0
1_2_4_1,1,2,4,1,21578,18972,21578,AdCourt,164 KPH,Flat,NA,11.526,-1.403,2.77800012,1,Forced Error,NA,False,Ground,BackHand,2.52 Metre,NA,NA,False,False,True,-4.24499989,2.12199998,0.0289999992,Body,1.028,0.0,1.31299996,-11.6949997,3.62199998,1.38699996,12.885,-0.0820000023,0.0480000004,-11.6949997,3.62199998,1.38699996,0.0,1.495,2.52099991,12.885,-0.0820000023,0.0480000004,NA,0,0,0,0,0,0,2,1,18972,21578,1,0,0,0
1_2_5_1,1,2,5,1,21578,18972,21578,DeuceCourt,177 KPH,Flat,NA,11.3290005,0.995999992,2.83100009,1,Forced Error,NA,True,Ground,BackHand,0.94 Metre,NA,NA,False,False,True,-5.329,-1.30999994,0.0329999998,T,,,,-12.5410004,-2.38000011,1.16100001,-1.55999994,-0.647000015,0.0520000011,-12.5410004,-2.38000011,1.16100001,0.023,-1.20700002,0.943000019,-1.55999994,-0.647000015,0.0520000011,NA,0,0,0,0,0,0,3,1,18972,21578,1,0,0,0
