point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,ATPGA94,ATPI230,ATPGA94,DeuceCourt,180 KPH,Pronated,NA,11.304,0.888,2.978,1,NA,NA,False,NA,BackHand,1.12 Metre,Cross Court,NA,False,False,True,-5.06,-3.376,0.032,Wide,1.12,0.0,-2.074,11.304,0.888,2.978,-5.06,-3.376,0.032,,,,,,,,,,NA,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,ATPGA94,ATPI230,ATPGA94,AdCourt,153 KPH,Pronated,NA,11.562,-1.149,3.031,1,Forced Error,NA,False,NA,BackHand,2.97 Metre,NA,NA,False,False,True,-4.906,3.68,0.03,Wide,1.241,0.0,2.053,-12.681,6.539,1.315,12.885,-1.663,0.03,-12.681,6.539,1.315,0.0,2.8,2.971,12.885,-1.663,0.03,957.6,0,0,0,0,0,0,1,0
1_1_3_1,1,1,3,1,ATPGA94,ATPI230,ATPI230,DeuceCourt,187 KPH,Pronated,NA,11.25,0.805,2.98,2,Unforced Error,NA,False,Ground,ForeHand,1.88 Metre,NA,Wide Error,False,False,True,-4.467,-2.801,0.031,Wide,1.014,0.0,-1.804,11.531,3.2,0.953,-10.396,4.615,0.028,-13.16,-4.656,1.282,0.0,-0.756,2.264,9.179,2.297,0.035,2848.98,0,0,0,0,0,0,2,0
1_1_4_1,1,1,4,1,ATPGA94,ATPI230,ATPI230,AdCourt,170.14 KPH,NA,0.13 Metre,11.363,-1.073,2.934,0,Faulty Serve,Wide Error,False,NA,BackHand,1.2 Metre,NA,Wide Error,False,False,True,-4.872,4.248,0.031,Wide,1.202,0.0,2.481,11.363,-1.073,2.934,-4.872,4.248,0.031,,,,,,,,,,938.52,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,ATPGA94,ATPI230,ATPGA94,AdCourt,111 KPH,Flat,NA,11.449,-0.924,3.025,11,Unforced Error,NA,True,Ground,BackHand,0.39 Metre,NA,Net Error,False,False,True,-3.965,3.356,0.035,Wide,1.297,0.0,2.019,,,,,,,-13.781,6.06,1.367,0.0,1.502,1.021,4.155,0.202,0.035,1538.76,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,ATPGA94,ATPI230,ATPI230,DeuceCourt,179 KPH,Pronated,NA,11.437,1.114,3.008,4,Unforced Error,NA,False,Ground,BackHand,0.89 Metre,NA,NA,False,False,True,-4.575,-0.622,0.03,T,1.071,0.0,-0.195,,,,,,,-13.57,-1.362,1.453,-0.0,0.221,1.764,8.213,1.334,0.031,1630.62,0,0,0,0,0,0,3,1
1_1_6_1,1,1,6,1,ATPGA94,ATPI230,ATPGA94,AdCourt,173 KPH,Pronated,NA,11.358,-1.124,2.956,3,Forced Error,NA,True,Ground,ForeHand,0.06 Metre,NA,NA,False,False,True,-4.075,1.73,0.029,Body,1.022,-0.0,0.898,-13.046,-3.744,1.044,,,,-13.056,3.794,1.554,0.0,2.866,2.927,11.637,2.435,0.032,2201.88,0,0,0,0,0,0,3,2
1_2_1_1,1,2,1,1,ATPI230,ATPGA94,ATPI230,DeuceCourt,173 KPH,NA,NA,11.715,1.412,2.805,-1,Unforced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,11.715,1.412,2.805,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,ATPI230,ATPGA94,ATPI230,AdCourt,189 KPH,NA,NA,11.383,-0.886,2.752,-1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,True,,,,,,,,11.383,-0.886,2.752,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,ATPI230,ATPGA94,ATPI230,DeuceCourt,194 KPH,NA,NA,11.646,1.214,2.79,-1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,,,,,,,,11.646,1.214,2.79,,,,,,,,,,,,,NA,0,0,0,0,0,0,2,0
