point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,20017,13059,13059,DeuceCourt,199 KPH,Flat,NA,11.334,0.747,2.874,2,Unforced Error,NA,False,Ground,ForeHand,2.75 Metre,NA,Long Error,False,False,True,-5.191,-1.126,0.039,T,1.071,0.0,-0.532,12.157,1.255,0.942,-12.399,-2.509,0.029,-13.761,-2.056,1.13,0.0,-0.403,1.652,9.133,0.865,0.035,2696.74,0,0,0,0,0,0,0,0,20017,13059,0,0,0,0
1_1_2_1,1,1,2,1,20017,13059,20017,AdCourt,194 KPH,Pronated,NA,11.239,-1.5,2.818,1,Forced Error,NA,False,NA,ForeHand,2.04 Metre,NA,NA,False,False,True,-4.408,0.411,0.04,T,0.977,0.0,-0.09,-14.076,1.492,1.43,7.56,4.818,0.026,-14.076,1.492,1.43,0.0,3.62,2.043,7.56,4.818,0.026,2324.88,0,0,0,0,0,0,0,1,20017,13059,0,0,0,0
1_1_3_1,1,1,3,1,20017,13059,20017,DeuceCourt,211.18 KPH,Flat,0.22 Metre,11.376,0.899,2.863,0,Faulty Serve,NA,False,NA,BackHand,1.26 Metre,Down the Line,NA,False,False,True,-6.62,0.109,0.04,T,1.26,0.0,0.408,11.376,0.899,2.863,-6.62,0.109,0.04,,,,,,,,,,0,1,0,0,0,0,0,1,1,20017,13059,0,0,0,0
1_1_3_2,1,1,3,2,20017,13059,13059,DeuceCourt,139 KPH,Pronated,NA,11.429,0.872,2.977,4,Unforced Error,NA,True,Ground,BackHand,0.47 Metre,NA,Net Error,False,False,True,-4.865,-0.979,0.04,T,1.221,0.0,-0.183,-0.105,2.263,0.949,0.137,2.466,0.042,-15.38,-2.667,0.979,0.0,-1.339,1.946,8.412,-0.514,0.04,NA,0,0,0,0,0,0,1,1,20017,13059,0,0,0,0
1_1_4_1,1,1,4,1,20017,13059,20017,AdCourt,193 KPH,Flat,NA,11.265,-1.371,2.836,1,Ace,NA,False,NA,ForeHand,1.06 Metre,Cross Court,NA,False,False,True,-5.147,0.057,0.039,T,1.056,0.0,-0.345,11.265,-1.371,2.836,-5.147,0.057,0.039,,,,,,,,,,0,0,0,0,1,0,0,1,2,20017,13059,0,0,0,0
1_1_5_1,1,1,5,1,20017,13059,20017,DeuceCourt,197 KPH,Unclassified,NA,11.309,1.055,2.878,7,Forced Error,NA,True,NA,ForeHand,0.04 Metre,NA,NA,False,False,True,-5.457,-0.69,0.039,T,1.119,0.0,-0.111,-15.841,-1.768,0.782,-11.502,-2.432,0.029,-13.942,-1.67,1.101,0.0,-0.559,2.059,11.082,0.658,0.035,NA,0,0,0,0,0,1,2,2,20017,13059,0,0,0,0
1_1_6_1,1,1,6,1,20017,13059,20017,AdCourt,195 KPH,Pronated,NA,11.287,-1.355,2.855,1,Forced Error,NA,True,NA,BackHand,0.21 Metre,NA,NA,False,False,True,-5.171,3.542,0.033,Wide,1.103,0.0,2.006,-13.502,6.098,1.173,-5.171,3.542,0.033,,,,,,,,,,NA,0,0,0,0,0,0,3,2,20017,13059,0,0,0,0
1_2_1_1,1,2,1,1,13059,20017,,DeuceCourt,165.87 KPH,Kick,0.59 Metre,11.453,0.931,2.746,0,Faulty Serve,NA,False,NA,BackHand,1.18 Metre,Cross Court,NA,False,False,True,-5.094,-4.71,0.038,Wide,1.179,0.0,-2.754,11.453,0.931,2.746,-5.094,-4.71,0.038,,,,,,,,,,0,1,0,0,0,0,0,0,0,20017,13059,1,0,0,0
1_2_1_2,1,2,1,2,13059,20017,20017,DeuceCourt,150 KPH,Kick,NA,11.599,0.805,2.785,2,Unforced Error,NA,False,Ground,BackHand,1.74 Metre,NA,NA,False,False,True,-4.883,-2.101,0.033,Body,1.181,0.0,-1.008,13.783,-3.104,1.159,8.387,-3.222,0.031,-11.818,-3.388,1.289,0.0,-3.156,1.743,8.387,-3.222,0.031,2105.11,0,0,0,0,0,0,0,0,20017,13059,1,0,0,0
1_2_2_1,1,2,2,1,13059,20017,20017,AdCourt,186 KPH,Kick,NA,11.435,-1.176,2.752,4,Winner,NA,False,NA,ForeHand,2.06 Metre,Cross Court,NA,False,False,True,-4.626,0.36,0.04,T,1.022,0.0,-0.036,-13.389,-2.651,1.414,11.485,3.451,0.031,-15.962,1.342,1.359,0.0,-0.399,2.712,11.63,-1.632,0.035,3374.05,0,0,0,0,0,0,0,1,20017,13059,1,0,0,0
