point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_2_3_1,1,2,3,1,WTA317708,WTA311470,WTA317708,DeuceCourt,163 KPH,Pronated,NA,11.519,1.309,2.823,9,Winner,NA,False,Ground,BackHand,1.35 Metre,Cross Court,NA,False,False,True,-4.573,-0.654,0.03,T,,,,11.314,2.674,1.498,-8.194,-3.59,0.033,-14.638,-1.556,1.098,0.0,1.656,1.721,7.91,3.588,0.033,1203.06,0,0,0,0,0,0,1,1
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1
1_2_4_2,1,2,4,2,WTA317708,WTA311470,WTA317708,AdCourt,151 KPH,Pronated,NA,11.701,-1.487,2.813,3,Unforced Error,NA,False,Ground,ForeHand,1.77 Metre,NA,Long Error,False,False,True,-5.615,1.439,0.033,Body,,,,-10.817,-0.71,0.533,12.403,3.034,0.033,-13.761,3.391,1.293,0.0,0.91,2.197,11.236,-1.359,0.034,1878.12,0,0,0,0,0,0,2,1
1_2_5_1,1,2,5,1,WTA317708,WTA311470,WTA317708,DeuceCourt,163 KPH,Pronated,NA,11.65,1.424,2.819,3,Forced Error,NA,False,Ground,ForeHand,1.61 Metre,NA,NA,False,False,True,-4.649,-3.138,0.03,Wide,,,,-14.35,2.408,0.621,9.851,4.616,0.036,-13.004,-5.35,1.219,-0.0,-1.185,1.503,7.271,1.043,0.031,1566.9,0,0,0,0,0,0,3,1
NA,1,3,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_3_1_2,1,3,1,2,WTA311470,WTA317708,WTA317708,DeuceCourt,163 KPH,NA,NA,,,,0,DoubleFault,NA,False,Ground,BackHand,1.61 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.9,1,1,0,0,0,0,0,0
1_3_2_1,1,3,2,1,WTA311470,WTA317708,WTA311470,AdCourt,146 KPH,Pronated,NA,-11.419,1.555,2.657,5,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,4.905,-3.387,0.034,Wide,,,,14.171,-4.075,0.815,-12.885,0.186,0.034,12.08,-5.897,1.146,0.0,-2.026,1.854,-8.513,0.486,0.032,1807.68,0,0,0,0,1,0,0,1
1_3_3_1,1,3,3,1,WTA311470,WTA317708,WTA311470,DeuceCourt,144 KPH,Pronated,NA,-11.445,-1.239,2.685,1,Forced Error,NA,False,NA,BackHand,2.11 Metre,NA,NA,False,False,True,4.37,2.922,0.034,Wide,,,,12.116,4.792,1.253,-12.885,1.229,0.035,12.116,4.792,1.253,0.0,3.112,2.109,-12.885,1.229,0.035,1312.86,0,0,0,0,0,0,1,1
1_3_4_1,1,3,4,1,WTA311470,WTA317708,WTA317708,AdCourt,150 KPH,Pronated,NA,-11.506,1.261,2.681,2,Unforced Error,NA,False,Ground,BackHand,1.51 Metre,NA,Wide Error,False,False,True,4.414,-1.621,0.031,Body,,,,-13.024,-2.306,1.137,8.209,4.697,0.033,12.557,-3.242,1.267,0.0,-2.852,1.974,-9.706,-2.406,0.034,1381.02,0,0,0,0,0,0,2,1
1_3_5_1,1,3,5,1,WTA311470,WTA317708,WTA317708,DeuceCourt,138 KPH,Pronated,NA,-11.411,-1.35,2.697,4,Unforced Error,NA,True,Ground,BackHand,0.94 Metre,NA,Net Error,False,False,True,4.529,2.05,0.034,Body,,,,-3.583,-3.907,1.069,-0.23,-2.94,0.036,12.5,3.448,1.218,0.0,0.573,1.7,6.968,3.004,0.034,NA,0,0,0,0,0,0,2,2
NA,1,3,6,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,3
1_3_6_2,1,3,6,2,WTA311470,WTA317708,WTA317708,AdCourt,129 KPH,Pronated,NA,-11.581,1.577,2.71,4,Forced Error,NA,True,Ground,BackHand,0.77 Metre,NA,NA,True,True,True,6.09,-2.37,0.033,Body,,,,-5.364,-2.193,1.082,-0.857,0.047,0.03,12.145,-4.064,1.213,-0.0,-3.081,1.807,-9.882,-2.779,0.035,1646.94,0,0,0,0,0,0,2,3
1_4_1_1,1,4,1,1,WTA317708,WTA311470,WTA317708,DeuceCourt,168 KPH,Pronated,NA,-11.463,-1.154,2.797,5,Unforced Error,NA,False,Ground,ForeHand,2.76 Metre,NA,NA,False,False,True,4.442,1.078,0.031,T,,,,,,,,,,13.548,2.115,1.361,0.0,1.676,1.923,-10.636,1.206,0.035,2120.88,0,0,0,0,0,0,0,0
1_4_2_1,1,4,2,1,WTA317708,WTA311470,WTA317708,AdCourt,148 KPH,Pronated,NA,-11.565,1.714,2.807,3,Winner,NA,False,Ground,BackHand,1.01 Metre,Down the Line,NA,False,False,True,5.802,-3.668,0.032,Wide,,,,-11.179,0.138,1.272,6.16,3.123,0.034,12.203,-6.112,1.051,-0.0,-2.819,2.304,-8.421,-0.669,0.029,1784.58,0,0,0,0,0,0,1,0
1_4_3_1,1,4,3,1,WTA317708,WTA311470,WTA317708,DeuceCourt,144 KPH,Pronated,NA,-11.661,-1.216,2.849,3,Winner,NA,False,Ground,ForeHand,1.59 Metre,Down the Line,NA,False,False,True,4.382,2.038,0.034,Body,,,,-10.413,-0.341,0.726,8.905,-3.51,0.033,13.254,3.346,1.488,0.0,0.97,1.315,-5.367,0.217,0.031,2613.84,0,0,0,0,0,0,2,0
1_4_4_1,1,4,4,1,WTA317708,WTA311470,WTA317708,AdCourt,172 KPH,Pronated,NA,-11.429,1.741,2.753,1,Forced Error,NA,False,NA,ForeHand,2.56 Metre,NA,NA,False,False,True,5.836,-1.974,0.033,Body,,,,12.942,-3.591,1.125,-12.885,-1.048,0.033,12.942,-3.591,1.125,0.0,-2.21,2.564,-12.885,-1.048,0.033,1270.8,0,0,0,0,0,0,3,0
