point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPTE51,ATPKD46,ATPTE51,DeuceCourt,201 KPH,Slice,NA,-11.531,-0.775,2.949,1,Forced Error,NA,False,NA,BackHand,2.21 Metre,NA,NA,False,False,True,5.042,1.639,0.034,Body,1.09,-0.0,0.816,14.992,3.501,1.36,,,,,,,,,,,,,1249.8,0,0,0,0,0,0,0,0,ATPTE51,ATPKD46,0,0,0,0
1_1_2_1,1,1,2,1,ATPTE51,ATPKD46,ATPTE51,AdCourt,187 KPH,Slice,NA,-11.33,1.401,2.953,5,Unforced Error,NA,False,Ground,ForeHand,1.67 Metre,NA,Long Error,False,False,True,5.773,-2.653,0.031,Body,,,,10.015,-1.302,0.299,-12.885,-2.516,0.031,13.622,-4.191,1.311,0.0,-0.277,1.743,-8.881,2.205,0.033,3117.18,0,0,0,0,0,0,1,0,ATPTE51,ATPKD46,0,0,0,0
1_1_3_1,1,1,3,1,ATPTE51,ATPKD46,ATPKD46,DeuceCourt,202 KPH,Flat,NA,-11.43,-0.754,2.961,6,Forced Error,NA,False,Ground,ForeHand,1.85 Metre,NA,NA,False,False,True,5.215,0.745,0.036,T,1.093,-0.0,0.233,,,,,,,13.76,1.771,1.282,0.0,-0.743,2.41,-8.807,-2.184,0.033,NA,0,0,0,0,0,0,2,0,ATPTE51,ATPKD46,0,0,0,0
1_1_4_1,1,1,4,1,ATPTE51,ATPKD46,ATPTE51,AdCourt,196 KPH,Slice,NA,-11.582,1.456,2.924,5,Winner,NA,False,Ground,BackHand,1.83 Metre,Down the Line,NA,False,False,True,5.581,-0.478,0.036,T,,,,-12.218,5.142,1.435,10.369,2.785,0.03,15.344,-1.108,1.245,0.0,1.178,1.618,-6.598,2.221,0.032,1814.34,0,0,0,0,0,0,2,1,ATPTE51,ATPKD46,0,0,0,0
1_1_5_1,1,1,5,1,ATPTE51,ATPKD46,ATPTE51,DeuceCourt,158 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,1.12 Metre,NA,NA,False,False,True,5.209,-0.359,0.036,T,,,,,,,5.209,-0.359,0.036,,,,,,,,,,NA,1,0,0,0,0,0,3,1,ATPTE51,ATPKD46,0,0,0,0
1_1_5_2,1,1,5,2,ATPTE51,ATPKD46,ATPTE51,DeuceCourt,158 KPH,Kick,NA,-11.258,-0.532,2.885,1,Forced Error,NA,False,NA,BackHand,3.27 Metre,NA,NA,False,False,True,4.378,0.805,0.035,T,1.117,0.0,0.223,15.196,2.504,1.761,-12.842,-3.788,0.032,15.196,2.504,1.761,0.0,-0.684,3.271,-12.842,-3.788,0.032,2021.76,0,0,0,0,0,0,3,1,ATPTE51,ATPKD46,0,0,0,0
1_2_1_1,1,2,1,1,ATPKD46,ATPTE51,ATPKD46,DeuceCourt,186 KPH,Pronated,NA,-11.313,-0.883,2.927,1,Forced Error,NA,True,NA,ForeHand,0.84 Metre,NA,NA,False,False,True,5.221,3.137,0.034,Wide,,,,6.925,3.375,1.944,0.188,0.776,0.035,6.925,3.375,1.944,-0.072,0.866,0.838,0.188,0.776,0.035,NA,0,0,0,0,0,0,0,0,ATPTE51,ATPKD46,1,0,0,0
1_2_2_1,1,2,2,1,ATPKD46,ATPTE51,ATPKD46,AdCourt,198.45 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,0.96 Metre,NA,NA,False,False,True,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,ATPTE51,ATPKD46,1,0,0,0
1_2_2_2,1,2,2,2,ATPKD46,ATPTE51,ATPKD46,AdCourt,143 KPH,Kick,NA,-11.434,1.018,2.945,5,Unforced Error,NA,False,Ground,ForeHand,2.85 Metre,NA,Long Error,False,False,True,4.595,-3.208,0.033,Wide,,,,13.515,-1.893,0.721,-12.885,3.371,0.034,11.384,-4.742,1.565,0.0,-1.258,1.162,-5.671,0.209,0.031,2706.78,0,0,0,0,0,0,1,0,ATPTE51,ATPKD46,1,0,0,0
1_2_3_1,1,2,3,1,ATPKD46,ATPTE51,ATPTE51,DeuceCourt,185.81 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.23 Metre,NA,NA,False,False,True,6.299,4.477,0.033,Wide,,,,,,,6.299,4.477,0.033,,,,,,,,,,NA,1,0,0,0,0,0,2,0,ATPTE51,ATPKD46,1,0,0,0
