point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPGA79,ATPR975,,DeuceCourt,0 KPH,Unclassified,0.24 Metre,-11.577,-1.121,2.881,1,Faulty Serve,Net Error,True,NA,BackHand,0.83 Metre,NA,NA,False,False,True,-0.241,0.508,0.035,T,0.831,0.0,0.037,-11.577,-1.121,2.881,-0.241,0.508,0.035,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPGA79,ATPR975,0,0,0,0
1_1_1_2,1,1,1,2,ATPGA79,ATPR975,ATPR975,DeuceCourt,145 KPH,Unclassified,NA,-11.798,-1.014,2.883,4,Winner,NA,False,Ground,ForeHand,1.01 Metre,Cross Court,NA,False,False,True,4.162,3.009,0.035,Wide,1.164,0.0,1.675,9.106,-3.067,0.709,-7.03,3.022,0.037,13.054,5.936,1.461,0.0,1.655,1.422,-7.758,-0.663,0.041,3385.82,0,0,0,0,0,0,0,0,ATPGA79,ATPR975,0,0,0,0
1_1_2_1,1,1,2,1,ATPGA79,ATPR975,ATPR975,AdCourt,0 KPH,Unclassified,0.75 Metre,-11.677,1.539,2.879,2,Faulty Serve,Long Error,True,NA,BackHand,1.34 Metre,NA,NA,False,False,True,7.148,-3.586,0.031,Wide,1.345,0.0,-1.736,7.312,-3.627,0.031,7.148,-3.586,0.031,,,,,,,,,,2933.35,1,0,0,0,0,0,0,1,ATPGA79,ATPR975,0,0,0,0
1_1_2_2,1,1,2,2,ATPGA79,ATPR975,ATPGA79,AdCourt,131 KPH,Unclassified,NA,-11.831,1.882,2.914,3,Unforced Error,NA,True,Ground,ForeHand,0.79 Metre,NA,Net Error,False,False,True,4.438,-2.383,0.03,Body,1.36,0.0,-1.445,9.722,3.811,0.64,0.55,-0.469,0.033,13.726,-4.793,1.62,0.0,-0.19,1.567,-8.849,3.036,0.037,3448.41,0,0,0,0,0,0,0,1,ATPGA79,ATPR975,0,0,0,0
1_1_3_1,1,1,3,1,ATPGA79,ATPR975,ATPGA79,DeuceCourt,131 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,0.79 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,ATPGA79,ATPR975,0,0,0,0
1_1_3_2,1,1,3,2,ATPGA79,ATPR975,ATPR975,DeuceCourt,149 KPH,NA,NA,8.66,0.145,0.033,4,Winner,NA,False,Volley,ForeHand,1.33 Metre,NA,NA,False,False,True,,,,,,,,-19.651,5.901,0.136,-12.885,4.336,0.012,,,,,,,,,,2591.55,0,0,0,0,0,0,1,1,ATPGA79,ATPR975,0,0,0,0
1_1_4_1,1,1,4,1,ATPGA79,ATPR975,ATPR975,AdCourt,180 KPH,Pronated,NA,-11.552,1.418,2.876,4,Winner,NA,False,Volley,ForeHand,1.43 Metre,Cross Court,NA,False,False,True,5.914,-0.721,0.032,T,1.222,0.0,-0.12,3.008,0.197,2.729,-2.662,-1.433,0.036,14.237,-1.239,1.189,0.0,-2.049,1.298,-6.726,-2.403,0.039,NA,0,0,0,0,0,0,1,2,ATPGA79,ATPR975,0,0,0,0
1_1_5_1,1,1,5,1,ATPGA79,ATPR975,ATPR975,DeuceCourt,0 KPH,Slice,0.11 Metre,-11.6,-1.395,2.838,1,Faulty Serve,Long Error,False,NA,BackHand,1.21 Metre,NA,NA,True,False,True,6.508,1.058,0.034,T,1.211,0.0,0.071,-11.6,-1.395,2.838,6.508,1.058,0.034,,,,,,,,,,0,1,0,0,0,0,0,1,3,ATPGA79,ATPR975,0,0,0,0
1_1_5_2,1,1,5,2,ATPGA79,ATPR975,ATPGA79,DeuceCourt,129 KPH,Unclassified,NA,-12.115,-0.756,2.906,1,Unforced Error,NA,True,NA,ForeHand,0.91 Metre,NA,Net Error,True,False,True,3.796,1.328,0.032,T,1.223,0.0,0.634,13.584,2.799,1.421,0.114,2.55,0.037,13.584,2.799,1.421,0.0,2.55,0.906,0.114,2.55,0.037,3801.32,0,0,0,0,0,0,1,3,ATPGA79,ATPR975,0,0,0,0
1_1_6_1,1,1,6,1,ATPGA79,ATPR975,ATPGA79,AdCourt,0 KPH,Slice,1.46 Metre,-11.75,1.491,2.814,1,Faulty Serve,Long Error,False,NA,BackHand,1.61 Metre,NA,NA,True,False,True,7.857,-0.631,0.032,T,1.606,0.0,-0.002,-11.75,1.491,2.814,7.857,-0.631,0.032,,,,,,,,,,0,1,0,0,0,0,0,2,3,ATPGA79,ATPR975,0,0,0,0
